Orthogroup	Alyssum_gmelinii	Cardamine_glauca
OG0009784	Ag008G684610	Cg003G099690
OG0009785	Ag008G684630	Cg003G099710
OG0009786	Ag008G685880	Cg003G100220
OG0009787	Ag008G685630	Cg003G100130
OG0009788	Ag008G685220	Cg003G100070
OG0009789	Ag008G685900	Cg003G100250, Cg003G100260
OG0009790	Ag008G686970	Cg003G100480, Cg007G268150
OG0009791	Ag008G714090	Cg003G101190
OG0009792	Ag008G687830	Cg003G100910
OG0009793	Ag008G687610	Cg003G100860
OG0009794	Ag008G687460	Cg003G100770
OG0009795	Ag008G689620, Ag008G688810	Cg003G101530
OG0009796	Ag001G058050	Cg003G101830
OG0009797	Ag002G157690	Cg003G102010
OG0009798	Ag008G694490	Cg003G102330
OG0009799	Ag008G694870	Cg003G102410
OG0009800	Ag008G696060	Cg003G102910
OG0009801	Ag008G696310	Cg003G103010
OG0009802	Ag007G610780, Ag002G203310	Cg003G103120
OG0009803	Ag008G697940	Cg003G103600
OG0009804	Ag008G699390	Cg003G103910
OG0009805	Ag008G699710	Cg003G104040
OG0009806	Ag008G699960	Cg003G104220
OG0009807	Ag008G700390	Cg003G104310
OG0009808	Ag008G700950	Cg003G104490
OG0009809	Ag008G703360	Cg003G105140
OG0009810	Ag008G704210	Cg003G105290
OG0009811	Ag008G704340	Cg003G105320
OG0009812	Ag008G704410	Cg003G105350
OG0009813	Ag008G705110	Cg003G105590
OG0009814	Ag008G705220	Cg003G105690
OG0009815	Ag008G705270	Cg003G105710
OG0009816	Ag001G089350	Cg002G047460
OG0009817	Ag001G004890	Cg006G204150
OG0009819	Ag007G610700	Cg008G293290
OG0009820	Ag007G609360	Cg008G292740
OG0009821	Ag007G609290	Cg008G292720
OG0009822	Ag007G609250	Cg008G292690
OG0009823	Ag007G609240	Cg008G292680
OG0009824	Ag007G609090	Cg008G292580
OG0009825	Ag007G608870	Cg008G292460
OG0009826	Ag007G608840	Cg008G292430
OG0009827	Ag007G608400	Cg008G292350
OG0009828	Ag007G607620	Cg008G292000
OG0009829	Ag007G607500	Cg008G291950
OG0009830	Ag008G674160	Cg008G291520
OG0009831	Ag007G606090	Cg008G291420
OG0009833	Ag007G605830	Cg008G291270
OG0009834	Ag007G604760, Ag007G604780, Ag007G604770	Cg008G290860
OG0009835	Ag007G604350	Cg008G290590
OG0009836	Ag007G602470	Cg008G289870
OG0009837	Ag008G731080	Cg003G112240
OG0009838	Ag007G602130	Cg008G289700
OG0009840	Ag007G601230	Cg008G289260
OG0009841	Ag007G600630	Cg008G288850
OG0009842	Ag007G600540	Cg008G288760
OG0009843	Ag007G600030	Cg008G288510
OG0009844	Ag006G508480	Cg008G288300
OG0009845	Ag001G054090	Cg002G059390
OG0009846	Ag006G577530	Cg001G023480
OG0009847	Ag006G576920	Cg001G023120
OG0009848	Ag006G575190	Cg001G022520
OG0009849	Ag006G575150	Cg001G022500
OG0009850	Ag006G574800	Cg001G022370
OG0009851	Ag006G574080	Cg001G022030
OG0009852	Ag006G572810	Cg001G021800
OG0009853	Ag006G571840	Cg001G021480
OG0009854	Ag006G571230	Cg001G021310
OG0009855	Ag006G557020	Cg001G020830
OG0009856	Ag006G563620	Cg001G019950
OG0009858	Ag006G566990, Ag006G566920	Cg001G019220
OG0009859	Ag006G555980, Ag006G555960, Ag006G555970	Cg001G019060
OG0009860	Ag006G547810, Ag006G550020, Ag006G550000, Ag006G547790	Cg001G017880
OG0009861	Ag006G547700, Ag001G028960, Ag006G549930, Ag006G547740, Ag001G028950	Cg001G017860
OG0009862	Ag006G545870, Ag006G548650	Cg001G017480
OG0009865	Ag006G541690, Ag006G543780	Cg001G016840
OG0009867	Ag006G536920, Ag006G539440	Cg006G211690
OG0009868	Ag006G539040, Ag006G536490	Cg006G210790
OG0009869	Ag006G538760, Ag006G536260	Cg006G210570
OG0009870	Ag006G536180	Cg006G210560
OG0009871	Ag006G536060	Cg006G210510
OG0009872	Ag006G534960	Cg006G209150
OG0009873	Ag006G531640	Cg006G206120
OG0009874	Ag007G585100	Cg006G202660
OG0009875	Ag003G247830	Cg006G206890
OG0009876	Ag007G584150	Cg005G187840, Cg006G203130
OG0009877	Ag007G583640	Cg006G218530
OG0009878	Ag007G582990	Cg006G218000
OG0009879	Ag007G582240	Cg006G217440
OG0009880	Ag007G581770	Cg006G216900
OG0009881	Ag007G581750	Cg006G216880
OG0009882	Ag007G581500	Cg006G216570
OG0009883	Ag007G581120	Cg006G216400
OG0009884	Ag007G581110	Cg006G216390
OG0009885	Ag007G580860	Cg006G216190
OG0009886	Ag007G580770	Cg006G216130
OG0009887	Ag007G580730	Cg006G216110
OG0009888	Ag007G580570	Cg006G215960
OG0009889	Ag007G580130, Ag007G580140	Cg006G215670
OG0009890	Ag007G579820	Cg006G215420
OG0009891	Ag003G285470	Cg001G004780
OG0009892	Ag003G285530	Cg001G004740
OG0009893	Ag003G288290	Cg001G003920
OG0009894	Ag003G288570	Cg001G003780
OG0009897	Ag003G289340	Cg001G003390
OG0009898	Ag003G289520	Cg001G003300
OG0009899	Ag003G289810, Ag005G448610	Cg001G003160
OG0009900	Ag003G289960	Cg001G003140
OG0009901	Ag006G523810	Cg005G191440
OG0009902	Ag003G290930	Cg001G002870
OG0009904	Ag003G291280	Cg001G002700
OG0009905	Ag003G291660	Cg001G002630
OG0009906	Ag003G292050	Cg001G002430
OG0009907	Ag003G292250	Cg001G002330
OG0009908	Ag003G292400	Cg001G002220
OG0009909	Ag003G292570, Ag003G292600, Ag003G292550	Cg001G002100
OG0009910	Ag003G292720	Cg001G002050
OG0009911	Ag003G293250	Cg001G001820
OG0009912	Ag003G293960	Cg001G001560
OG0009913	Ag003G294030	Cg001G001500
OG0009914	Ag003G294940	Cg001G001270
OG0009915	Ag003G295590	Cg001G000870
OG0009916	Ag003G295870	Cg001G000770
OG0009917	Ag003G297180	Cg001G000010
OG0009918	Ag001G041620	Cg001G034060
OG0009919	Ag001G047230, Ag001G045510, Ag006G561470	Cg001G032940
OG0009920	Ag007G647170	Cg001G038190
OG0009921	Ag007G648330	Cg001G039400
OG0009922	Ag007G648620	Cg001G039600
OG0009923	Ag007G648980	Cg001G039780
OG0009924	Ag002G162290	Cg005G171570
OG0009925	Ag002G164220	Cg005G170970
OG0009926	Ag004G376370	Cg007G248960
OG0009927	Ag001G094430	Cg002G045370
OG0009929	Ag002G163790	Cg005G171080
OG0009930	Ag002G163300	Cg005G171180
OG0009931	Ag002G163190	Cg005G171250
OG0009932	Ag002G163080	Cg005G171300
OG0009933	Ag009G737490, Ag002G152460	Cg003G084930
OG0009934	Ag002G152210, Ag009G737320, Ag009G737260	Cg003G085080, Cg003G085090
OG0009935	Ag002G156000, Ag002G153470	Cg003G085330
OG0009936	Ag004G310260	Cg003G099340
OG0009937	Ag002G176280, Ag001G094350	Cg005G178450, Cg005G172490
OG0009939	Ag002G158690	Cg005G173040
OG0009940	Ag002G158620	Cg005G173060
OG0009941	Ag002G157240	Cg008G315040
OG0009942	Ag002G154560, Ag002G157020	Cg008G315620
OG0009943	Ag002G154250, Ag002G156680	Cg011G328880, Cg008G317590
OG0009944	Ag002G148820	Cg003G084300
OG0009945	Ag005G470990	Cg003G084240
OG0009947	Ag005G476510, Ag005G466120, Ag007G614510	Cg003G083530
OG0009948	Ag002G147480	Cg003G083470
OG0009949	Ag002G144870	Cg003G081910
OG0009951	Ag002G141920, Ag002G141870, Ag002G141900	Cg003G081150
OG0009952	Ag002G140480	Cg003G080800
OG0009953	Ag002G140310	Cg003G080650
OG0009954	Ag002G139740	Cg003G093470, Cg003G080480
OG0009955	Ag002G139450	Cg003G093490, Cg003G080430
OG0009956	Ag002G139140, Ag002G138950, Ag002G138930, Ag002G139160, Ag002G139130, Ag002G138980	Cg003G093520, Cg003G080420
OG0009957	Ag002G131920	Cg003G080070, Cg003G093920
OG0009958	Ag002G127200	Cg008G320830
OG0009959	Ag002G103020	Cg008G321940
OG0009960	Ag002G103530	Cg008G322310
OG0009961	Ag002G103890	Cg008G322500
OG0009962	Ag002G103900	Cg008G322510
OG0009963	Ag002G108190, Ag002G111660	Cg008G323340
OG0009965	Ag002G117600	Cg008G324000
OG0009967	Ag005G450010, Ag002G115540, Ag002G120820	Cg008G324540
OG0009968	Ag002G206580	Cg005G157640
OG0009969	Ag002G123560	Cg008G325240
OG0009970	Ag002G123590	Cg008G325270
OG0009971	Ag002G123330	Cg008G325050
OG0009972	Ag001G043080	Cg001G031980
OG0009973	Ag005G435250, Ag013G741570	Cg004G140760
OG0009974	Ag003G290200	Cg001G003100
OG0009975	Ag001G039040	Cg001G029690
OG0009976	Ag001G074780	Cg002G052320
OG0009977	Ag004G339800, Ag001G038660	Cg001G029320
OG0009978	Ag001G038280	Cg001G028850
OG0009979	Ag001G037430	Cg001G028090
OG0009980	Ag001G036400	Cg001G027400
OG0009981	Ag001G035340	Cg008G308630, Cg008G310290, Cg001G027040
OG0009982	Ag005G441480	Cg004G138530
OG0009983	Ag007G649860	Cg001G040400
OG0009984	Ag007G649880	Cg001G040410
OG0009985	Ag007G649930	Cg001G040420
OG0009986	Ag007G651050	Cg001G040760
OG0009987	Ag002G178230, Ag007G651060	Cg001G040790
OG0009988	Ag002G178940	Cg005G167350
OG0009989	Ag007G656060	Cg001G042250
OG0009991	Ag001G065910	Cg001G042930
OG0009992	Ag009G737400, Ag002G152390	Cg003G084940
OG0009993	Ag002G206630	Cg005G157590
OG0009994	Ag002G206120	Cg005G157990
OG0009995	Ag002G205760	Cg005G158310
OG0009996	Ag002G205730	Cg005G158350
OG0009997	Ag002G204210	Cg005G158930
OG0009998	Ag002G204130	Cg005G158950
OG0009999	Ag002G203840	Cg005G159060
OG0010000	Ag002G203190	Cg005G159480
OG0010001	Ag002G203100	Cg005G159510
OG0010002	Ag002G202560	Cg005G159950
OG0010003	Ag005G441120, Ag002G201770	Cg005G160300
OG0010004	Ag002G201530	Cg005G160450
OG0010005	Ag002G201450	Cg005G160540
OG0010006	Ag002G201440	Cg005G160550
OG0010007	Ag002G200660, Ag002G200650	Cg005G160870
OG0010009	Ag005G436880	Cg004G157310
OG0010010	Ag002G198540	Cg005G161820
OG0010011	Ag002G198130	Cg005G162010
OG0010012	Ag002G198120	Cg005G162020
OG0010013	Ag002G197780	Cg005G162120
OG0010014	Ag002G197320	Cg005G162290
OG0010015	Ag002G196500	Cg005G162750
OG0010016	Ag002G196320	Cg005G162790
OG0010017	Ag002G196290	Cg005G162820
OG0010018	Ag002G196150	Cg005G162850
OG0010019	Ag002G192960	Cg005G163910
OG0010020	Ag002G193240	Cg005G163870
OG0010021	Ag001G085230	Cg002G048660
OG0010022	Ag002G192000	Cg005G164150
OG0010023	Ag002G192390, Ag002G192380	Cg005G164230
OG0010024	Ag002G191110	Cg005G164410
OG0010025	Ag002G191000	Cg005G164470
OG0010026	Ag006G492770	Cg008G282950
OG0010027	Ag006G492780	Cg008G282960
OG0010028	Ag006G493120	Cg008G283160
OG0010029	Ag006G493470	Cg008G283350
OG0010030	Ag064G744860, Ag002G114080, Ag006G493630, Ag006G493760, Ag006G493710	Cg008G283460
OG0010031	Ag006G494110	Cg008G283650
OG0010032	Ag006G495120	Cg008G283990
OG0010033	Ag006G495250	Cg008G284030
OG0010034	Ag006G495450	Cg008G284080
OG0010035	Ag006G495500	Cg008G284140
OG0010036	Ag006G495700	Cg008G284260
OG0010037	Ag006G495720	Cg008G284270
OG0010038	Ag006G496770	Cg008G284640
OG0010039	Ag006G496870	Cg008G284720
OG0010040	Ag008G719500	Cg008G299810
OG0010041	Ag008G719300	Cg008G300110
OG0010042	Ag008G719460	Cg008G300080
OG0010043	Ag008G718430	Cg008G300590
OG0010044	Ag008G718420	Cg008G300600
OG0010045	Ag008G718140	Cg008G300740
OG0010046	Ag008G718220	Cg008G300700
OG0010047	Ag008G717810	Cg008G300930
OG0010048	Ag008G717790	Cg008G300940
OG0010049	Ag007G620760	Cg008G296290
OG0010050	Ag008G717510	Cg008G301140
OG0010051	Ag008G717030	Cg008G301290
OG0010052	Ag008G716530	Cg008G301490
OG0010053	Ag008G716490	Cg008G301520
OG0010054	Ag005G410740, Ag001G042090	Cg001G041740
OG0010055	Ag008G714490	Cg008G302330
OG0010056	Ag008G712930	Cg003G108450
OG0010057	Ag008G712390	Cg003G108270
OG0010058	Ag008G712170	Cg003G108180
OG0010059	Ag008G710640	Cg003G107800
OG0010060	Ag008G709220	Cg003G107250
OG0010061	Ag007G583860	Cg006G218730
OG0010062	Ag008G706990, Ag004G315130	Cg003G106500
OG0010063	Ag008G729140	Cg003G111050
OG0010064	Ag005G450230	Cg003G111140
OG0010065	Ag008G729260	Cg003G111160
OG0010066	Ag008G729350	Cg003G111200
OG0010067	Ag008G696280, Ag007G585670	Cg003G103000
OG0010068	Ag008G730540	Cg003G111790
OG0010069	Ag008G730840	Cg003G112020
OG0010070	Ag008G731030	Cg003G112170
OG0010071	Ag008G731110	Cg003G112260
OG0010072	Ag008G732030	Cg003G112920
OG0010073	Ag008G732430	Cg003G113060
OG0010074	Ag008G732450	Cg003G113040
OG0010075	Ag008G733360	Cg003G113670
OG0010076	Ag004G390790, Ag004G322120, Ag008G733400	Cg003G113710
OG0010077	Ag008G734490	Cg003G114540
OG0010078	Ag008G734690	Cg003G114710
OG0010079	Ag008G734740	Cg003G114780
OG0010080	Ag008G734760	Cg003G114810
OG0010081	Ag008G734770	Cg003G114820
OG0010082	Ag008G735070	Cg003G115030
OG0010083	Ag001G099850	Cg002G059150
OG0010085	Ag001G067230	Cg002G055440
OG0010087	Ag006G518970	Cg003G075980
OG0010088	Ag006G516950	Cg003G076590, Cg014G332980
OG0010089	Ag006G517010	Cg014G333030, Cg003G076540
OG0010090	Ag004G329710	Cg006G227740
OG0010091	Ag006G516350	Cg003G076840, Cg014G332760
OG0010092	Ag006G514350	Cg003G077960, Cg014G331700
OG0010093	Ag006G513200	Cg014G331990, Cg003G077620
OG0010094	Ag006G512190	Cg003G078120, Cg014G331570
OG0010095	Ag006G511850	Cg003G078160, Cg014G331480
OG0010096	Ag006G511200	Cg003G078310, Cg014G331330
OG0010097	Ag008G661480, Ag006G510060	Cg014G330930, Cg003G078620
OG0010098	Ag006G509610	Cg003G078780, Cg014G330760
OG0010099	Ag007G599230	Cg003G094750, Cg003G079250
OG0010100	Ag007G599160	Cg003G094690, Cg003G079320
OG0010101	Ag007G599100	Cg003G079350, Cg003G094650
OG0010102	Ag007G599060	Cg003G094620, Cg003G079390
OG0010103	Ag007G598960	Cg003G079420, Cg003G094590
OG0010104	Ag007G586570	Cg003G094370, Cg003G079650
OG0010105	Ag007G587540	Cg008G319490
OG0010106	Ag007G588180	Cg005G173250
OG0010107	Ag007G588250	Cg005G173330
OG0010108	Ag007G589460	Cg005G174300
OG0010109	Ag007G589720	Cg005G174110
OG0010110	Ag007G590220	Cg005G174730
OG0010111	Ag007G590580	Cg005G174910
OG0010112	Ag007G591460	Cg005G175450
OG0010113	Ag007G591670	Cg005G175650
OG0010114	Ag007G592120	Cg005G175980
OG0010115	Ag007G592510	Cg005G176390
OG0010116	Ag007G593440	Cg005G176890
OG0010117	Ag007G593660	Cg005G177160
OG0010118	Ag007G594910	Cg005G178090
OG0010119	Ag007G595450	Cg005G178600
OG0010120	Ag007G595730	Cg005G178850
OG0010121	Ag007G596060	Cg005G179170
OG0010122	Ag007G596080	Cg005G179190
OG0010123	Ag007G596140	Cg005G179270
OG0010124	Ag007G596550	Cg005G179650
OG0010125	Ag007G596560	Cg005G179660
OG0010126	Ag007G596570	Cg005G179670
OG0010127	Ag007G597070	Cg005G181140
OG0010128	Ag007G597910	Cg005G182710
OG0010129	Ag007G615200	Cg006G241520
OG0010130	Ag007G598100	Cg005G183310
OG0010131	Ag006G527100	Cg005G185700
OG0010132	Ag003G251630	Cg001G013280
OG0010133	Ag001G100870	Cg004G116120
OG0010134	Ag005G478730	Cg004G124270
OG0010135	Ag006G490870	Cg008G281980
OG0010136	Ag002G190750	Cg005G164570
OG0010137	Ag002G190480	Cg005G164620
OG0010139	Ag003G248250	Cg001G014250
OG0010140	Ag005G490420	Cg004G116870
OG0010141	Ag005G488570	Cg004G117950
OG0010142	Ag005G487980	Cg004G118370
OG0010143	Ag005G487960	Cg004G118390
OG0010144	Ag005G487030	Cg004G119320
OG0010145	Ag005G486970	Cg004G119370
OG0010146	Ag005G486840, Ag001G061140	Cg004G119450
OG0010147	Ag005G486680	Cg004G119520
OG0010148	Ag005G485700, Ag005G488520	Cg004G119980
OG0010150	Ag005G484930	Cg004G120460
OG0010151	Ag005G483010	Cg004G121560
OG0010152	Ag005G481110	Cg004G122740
OG0010153	Ag005G481100	Cg004G122730
OG0010154	Ag005G480670	Cg004G122960
OG0010155	Ag005G480600	Cg004G122980
OG0010156	Ag005G480450	Cg004G123150
OG0010157	Ag005G479250	Cg004G123890
OG0010158	Ag005G479040	Cg004G124050
OG0010159	Ag008G726890	Cg003G109850
OG0010160	Ag005G478580	Cg004G124400
OG0010161	Ag006G526390, Ag001G065640, Ag002G184640	Cg005G166240
OG0010162	Ag002G183960	Cg005G166390
OG0010163	Ag002G183880	Cg005G166420
OG0010164	Ag002G181750	Cg005G166780
OG0010165	Ag001G076480	Cg002G051610
OG0010166	Ag002G179660	Cg005G167250
OG0010167	Ag002G178030	Cg005G167510
OG0010168	Ag002G166970	Cg005G170140
OG0010169	Ag002G168040	Cg005G169890
OG0010170	Ag002G168560	Cg005G169730
OG0010171	Ag002G171130	Cg005G169380
OG0010172	Ag002G171180	Cg005G169370
OG0010173	Ag002G171540	Cg005G169240
OG0010174	Ag002G174050	Cg005G168690
OG0010175	Ag002G175460	Cg005G168200
OG0010176	Ag002G175180	Cg005G168310
OG0010178	Ag004G305700	Cg006G239620
OG0010179	Ag002G177820	Cg005G167610
OG0010180	Ag004G322990	Cg006G230420
OG0010181	Ag004G323040	Cg006G230370
OG0010182	Ag004G325520	Cg006G229180
OG0010183	Ag004G327590	Cg006G228420
OG0010184	Ag004G328020	Cg006G228300
OG0010185	Ag008G718510	Cg008G300550
OG0010186	Ag004G329340	Cg006G227900
OG0010187	Ag004G330410	Cg006G227360
OG0010188	Ag004G330610	Cg006G227280
OG0010189	Ag004G331950	Cg006G226780
OG0010190	Ag004G332140	Cg006G226580
OG0010191	Ag004G332310	Cg006G226490
OG0010192	Ag004G333280	Cg006G226030
OG0010193	Ag004G333360	Cg006G225990
OG0010194	Ag004G333370	Cg006G225980
OG0010195	Ag004G333430	Cg006G225940
OG0010196	Ag004G333590	Cg006G225890
OG0010197	Ag004G334300	Cg006G225540
OG0010198	Ag004G334870	Cg006G225250
OG0010199	Ag004G334880	Cg006G225240
OG0010200	Ag004G335290	Cg006G225140
OG0010201	Ag004G335990	Cg006G224930
OG0010202	Ag004G337710	Cg006G224320
OG0010203	Ag004G337740	Cg006G224300
OG0010204	Ag003G216370	Cg007G278360
OG0010205	Ag004G340190	Cg006G223260
OG0010206	Ag004G340720	Cg006G223090
OG0010207	Ag004G340930	Cg006G222980
OG0010208	Ag004G341500	Cg006G222740
OG0010209	Ag003G241540	Cg006G222610
OG0010210	Ag004G344960	Cg007G270940
OG0010211	Ag003G242690	Cg006G221960
OG0010212	Ag003G244270	Cg006G221230
OG0010215	Ag003G245600	Cg006G220650
OG0010216	Ag003G247820	Cg006G220410
OG0010217	Ag003G247360	Cg006G220290
OG0010218	Ag004G353910	Cg007G268320
OG0010220	Ag003G281860	Cg006G219670
OG0010221	Ag003G246720	Cg006G219660
OG0010222	Ag006G531270	Cg006G219230
OG0010223	Ag008G719860	Cg001G016190
OG0010224	Ag007G598750	Cg001G015740
OG0010225	Ag007G598790	Cg001G015720
OG0010226	Ag007G586280	Cg001G015620
OG0010227	Ag007G586270	Cg001G015610
OG0010228	Ag005G445330, Ag007G585460	Cg001G015030
OG0010229	Ag006G524950	Cg005G188270
OG0010231	Ag007G647400, Ag007G647460	Cg005G189930
OG0010232	Ag003G266810	Cg005G190060
OG0010235	Ag006G524350	Cg005G191040
OG0010236	Ag006G524410	Cg005G191060
OG0010237	Ag006G524400	Cg005G191070
OG0010239	Ag006G523650	Cg005G191830
OG0010240	Ag006G521660	Cg005G193160
OG0010241	Ag006G520570	Cg005G193760
OG0010242	Ag004G322640	Cg006G230730
OG0010243	Ag004G322390	Cg006G230810
OG0010244	Ag004G321290	Cg006G231140
OG0010245	Ag004G320740	Cg006G231480
OG0010246	Ag004G320050	Cg006G231680
OG0010247	Ag004G319520	Cg006G232040
OG0010248	Ag004G317900	Cg006G232580
OG0010249	Ag004G317910	Cg006G232570
OG0010250	Ag004G317500	Cg006G232730
OG0010251	Ag004G315710	Cg006G233570
OG0010252	Ag004G313600	Cg006G234630
OG0010253	Ag004G313270	Cg006G234790
OG0010254	Ag004G313000	Cg006G234940
OG0010255	Ag004G312860	Cg006G235030
OG0010256	Ag004G312330	Cg006G235330
OG0010257	Ag004G311950	Cg006G235560
OG0010258	Ag004G310370	Cg006G236490
OG0010259	Ag004G310150	Cg006G236610
OG0010261	Ag004G309190	Cg006G237060
OG0010262	Ag004G308990	Cg006G237210
OG0010263	Ag004G307280	Cg006G238440
OG0010264	Ag004G305940	Cg006G239440
OG0010265	Ag004G305580	Cg006G239750
OG0010266	Ag002G206780	Cg005G157500
OG0010267	Ag004G304600	Cg006G240560
OG0010268	Ag004G304090	Cg006G240860
OG0010269	Ag004G304010	Cg006G240880
OG0010270	Ag004G303650	Cg006G241140
OG0010271	Ag004G303640	Cg006G241150
OG0010272	Ag004G303040	Cg006G241540
OG0010273	Ag004G302980	Cg006G241600
OG0010274	Ag004G302540	Cg006G241930
OG0010275	Ag004G302370	Cg006G242120
OG0010276	Ag004G301970	Cg006G242440
OG0010277	Ag004G301930	Cg006G242480
OG0010278	Ag004G301200	Cg006G242820
OG0010279	Ag004G301590	Cg006G242670
OG0010280	Ag004G301630	Cg006G242620
OG0010281	Ag004G300650	Cg006G243090
OG0010282	Ag004G300120	Cg006G243370
OG0010283	Ag004G299660	Cg006G243740
OG0010284	Ag004G299380	Cg006G243930
OG0010285	Ag004G299460	Cg006G243890
OG0010286	Ag004G298350	Cg006G244670
OG0010287	Ag007G613030	Cg008G294080
OG0010288	Ag007G613600	Cg008G294410
OG0010289	Ag007G615340	Cg008G294950
OG0010290	Ag007G619220	Cg008G295890
OG0010291	Ag007G618620	Cg008G295740
OG0010292	Ag007G622520	Cg008G296760
OG0010293	Ag007G623110	Cg008G296930
OG0010294	Ag007G623100	Cg008G296920
OG0010295	Ag007G623420	Cg008G297010
OG0010296	Ag007G624640	Cg008G297500
OG0010297	Ag007G624760	Cg008G297570
OG0010298	Ag007G626520	Cg008G297940
OG0010299	Ag005G486320	Cg004G119640
OG0010300	Ag007G631190	Cg008G298650
OG0010301	Ag007G631820	Cg008G299400
OG0010303	Ag003G276450	Cg001G006970
OG0010304	Ag007G637660	Cg008G307320
OG0010305	Ag007G637990	Cg008G307520
OG0010306	Ag007G638830	Cg008G307600
OG0010307	Ag007G614590, Ag003G282030, Ag003G283280	Cg008G307690
OG0010308	Ag007G641590	Cg008G307710
OG0010309	Ag007G642630	Cg008G308370
OG0010310	Ag007G642610	Cg008G308390
OG0010312	Ag004G399920	Cg008G308460
OG0010314	Ag005G479810	Cg004G123450
OG0010315	Ag007G612180	Cg008G293800
OG0010316	Ag006G506050	Cg008G287840
OG0010317	Ag001G026890, Ag001G026900, Ag004G298180	Cg006G206990
OG0010318	Ag006G504520, Ag006G504500	Cg008G287280
OG0010320	Ag006G503780	Cg008G287120
OG0010321	Ag006G501350, Ag006G501440	Cg008G286570
OG0010322	Ag006G501200	Cg008G286480
OG0010323	Ag006G501020	Cg008G286370
OG0010324	Ag006G500500	Cg008G286240
OG0010325	Ag006G500340	Cg008G286170
OG0010326	Ag006G500290	Cg008G286150
OG0010327	Ag006G500000	Cg008G286050
OG0010328	Ag006G499990	Cg008G286040
OG0010329	Ag006G499370	Cg008G285840
OG0010330	Ag006G499440	Cg008G285850
OG0010331	Ag008G720190	Cg008G305580
OG0010332	Ag008G721240	Cg008G304750
OG0010333	Ag008G722100	Cg008G304240
OG0010334	Ag008G722370	Cg008G304170
OG0010335	Ag008G722260	Cg008G304220
OG0010336	Ag008G722960	Cg008G303750
OG0010337	Ag008G723080	Cg008G303680
OG0010338	Ag008G723370	Cg008G303540
OG0010339	Ag008G723800	Cg008G303310
OG0010340	Ag008G724520	Cg008G302760
OG0010341	Ag008G724930	Cg003G108630
OG0010342	Ag008G725900	Cg003G109170
OG0010343	Ag008G726110	Cg003G109290
OG0010344	Ag008G727140	Cg003G110050
OG0010347	Ag008G728260	Cg003G110480
OG0010348	Ag008G705450	Cg003G105850
OG0010349	Ag001G067290	Cg002G055450
OG0010350	Ag001G059850, Ag004G401490, Ag001G063370, Ag001G059840	Cg002G055840
OG0010351	Ag001G062680	Cg002G056010
OG0010352	Ag001G062660	Cg002G056030
OG0010353	Ag001G061130	Cg002G056450
OG0010354	Ag008G701390	Cg002G057200
OG0010355	Ag008G691930	Cg002G057750
OG0010356	Ag008G691710	Cg002G057840
OG0010357	Ag001G057200	Cg002G058330
OG0010358	Ag001G056730	Cg002G058410
OG0010359	Ag001G056360	Cg002G058470
OG0010360	Ag001G055640	Cg002G058760
OG0010361	Ag001G055410	Cg002G059020
OG0010362	Ag001G054480	Cg002G059220
OG0010363	Ag008G721950	Cg002G061460
OG0010364	Ag001G049740, Ag010G740000	Cg002G062450
OG0010365	Ag010G739680, Ag001G049550	Cg002G063000
OG0010366	Ag001G049540, Ag010G739670	Cg002G063200
OG0010367	Ag008G671330	Cg002G064160
OG0010368	Ag003G215700	Cg002G064270, Cg002G053390
OG0010369	Ag006G522250, Ag002G182550	Cg002G071010
OG0010370	Ag004G355220	Cg007G267710
OG0010371	Ag001G006500	Cg007G267460
OG0010372	Ag004G353860	Cg007G268340
OG0010373	Ag004G354570	Cg007G267950
OG0010374	Ag004G351820	Cg007G268760
OG0010375	Ag004G351720	Cg007G268830
OG0010377	Ag004G351370	Cg007G268930
OG0010379	Ag004G350040	Cg007G269450
OG0010380	Ag004G349880	Cg007G269730
OG0010381	Ag004G349320	Cg007G269540
OG0010382	Ag004G345950	Cg007G270680
OG0010383	Ag004G343630	Cg007G271520
OG0010384	Ag004G343290	Cg007G271720
OG0010385	Ag004G342390	Cg007G272140
OG0010386	Ag003G240360	Cg007G272640
OG0010387	Ag003G214600	Cg007G278920
OG0010388	Ag003G215170	Cg007G278670
OG0010390	Ag003G217020	Cg007G278250
OG0010391	Ag003G218130	Cg007G278040
OG0010392	Ag001G067010	Cg002G055350
OG0010393	Ag003G218770	Cg007G277830
OG0010394	Ag003G218870	Cg007G277720
OG0010395	Ag004G333620	Cg006G225860
OG0010396	Ag003G227230	Cg007G275670
OG0010397	Ag003G232870	Cg007G274610
OG0010398	Ag003G232970	Cg007G274580
OG0010400	Ag003G234220	Cg007G274250
OG0010402	Ag003G235340	Cg007G273950
OG0010403	Ag003G236410	Cg007G273850
OG0010404	Ag003G237830	Cg007G273490
OG0010405	Ag003G238190	Cg007G273410
OG0010406	Ag004G327910	Cg007G255460
OG0010407	Ag003G238200	Cg007G273400
OG0010408	Ag003G239950	Cg007G272800
OG0010409	Ag003G212090	Cg007G279790
OG0010410	Ag003G211640	Cg007G280050
OG0010411	Ag003G210930	Cg007G280340
OG0010412	Ag003G209640	Cg007G280890
OG0010413	Ag003G209510, Ag003G209480	Cg007G280830
OG0010414	Ag003G208960	Cg007G280650
OG0010415	Ag003G208240	Cg007G281310
OG0010416	Ag003G208080, Ag003G208070	Cg007G281430
OG0010417	Ag008G695160	Cg003G102550
OG0010418	Ag005G469870	Cg004G128950
OG0010420	Ag005G468860	Cg004G129480
