Orthogroup	Alyssum_gmelinii	Raphanus_sativus
OG0009491	Ag001G007130	XP_018447796.1, XP_018487183.1
OG0009492	Ag001G007340, Ag001G007370	XP_018490570.1, XP_018488780.1
OG0009493	Ag001G008540	XP_018468136.1, XP_018491379.1
OG0009494	Ag001G012420	XP_018436162.1
OG0009495	Ag001G011780	XP_018469164.1, XP_018449519.1
OG0009496	Ag001G015210	XP_018481307.1
OG0009497	Ag001G016240	XP_018451764.1
OG0009498	Ag001G016610	XP_018493366.1, XP_018491233.1
OG0009499	Ag007G612280	XP_018448819.1, XP_018442844.1
OG0009500	Ag001G018100	XP_018447275.1, XP_018467836.1
OG0009501	Ag001G019150, Ag001G018890	XP_018491205.1, XP_018434296.1, XP_018487815.1, XP_018483121.1, XP_018473759.1
OG0009502	Ag011G740820, Ag001G019630	XP_018488852.1, XP_018453875.1
OG0009503	Ag001G097840	XP_018490129.1
OG0009504	Ag001G022780	XP_018489584.1, XP_018489531.1, XP_018458037.1
OG0009505	Ag001G022940	XP_018458038.1, XP_018488158.1
OG0009506	Ag001G023290	XP_018449388.1
OG0009507	Ag002G161010	XP_018461502.1, XP_018438639.1
OG0009509	Ag002G160580	XP_018439697.1, XP_018478434.1
OG0009510	Ag001G065490	XP_018477721.1, XP_018442022.1
OG0009511	Ag001G064610	XP_018482789.1, XP_018433563.1
OG0009512	Ag001G064530, Ag003G246370	XP_018458899.1
OG0009513	Ag001G070580	XP_018458102.1, XP_018477923.1
OG0009514	Ag001G071810	XP_018450837.1, XP_018485995.1
OG0009515	Ag001G071710	XP_018489728.1, XP_018461245.1, XP_018486797.1, XP_018461241.1
OG0009516	Ag001G072690	XP_018446433.1, XP_018463623.1, XP_018464021.1
OG0009517	Ag001G073380	XP_018464827.1, XP_018481182.1
OG0009518	Ag001G074090	XP_018485847.1
OG0009519	Ag001G074440	XP_018492708.1, XP_018458882.1, XP_018458881.1
OG0009520	Ag001G074490	XP_018486350.1, XP_018481560.1
OG0009522	Ag001G074690	XP_018443873.1, XP_018491306.1
OG0009523	Ag002G109360, Ag002G113350	XP_018477698.1
OG0009524	Ag001G075880	XP_018446131.1, XP_018443131.1
OG0009525	Ag001G075870	XP_018491893.1
OG0009526	Ag002G178740	XP_018458420.1, XP_018474671.1
OG0009527	Ag001G076140	XP_018483041.1
OG0009528	Ag001G076470	XP_018492496.1, XP_018445863.1
OG0009529	Ag001G078320	XP_018477452.1, XP_018486435.1
OG0009530	Ag001G080260	XP_018490677.1, XP_018489659.1
OG0009531	Ag001G080380	XP_018446281.1
OG0009532	Ag001G080900	XP_018461230.1, XP_018461229.1
OG0009533	Ag001G081160	XP_018487252.1, XP_018462538.1
OG0009534	Ag001G083170	XP_018492480.1, XP_018446220.1
OG0009535	Ag001G083420	XP_018491158.1, XP_018443553.1
OG0009536	Ag001G083620	XP_018493410.1
OG0009537	Ag001G085990	XP_018481757.1, XP_018490237.1
OG0009538	Ag001G086330	XP_018486052.1, XP_018445165.1
OG0009539	Ag001G086430	XP_018461781.1, XP_018480145.1, XP_018490092.1
OG0009540	Ag001G088800	XP_018446596.1, XP_018492763.1
OG0009541	Ag001G089560	XP_018460419.1, XP_018484182.1
OG0009542	Ag001G090380	XP_018486548.1, XP_018486527.1
OG0009543	Ag001G090710	XP_018442925.1, XP_018487129.1
OG0009544	Ag008G723750	XP_018482696.1, XP_018482697.1
OG0009545	Ag001G093080	XP_018444198.1, XP_018432803.1
OG0009546	Ag001G093120	XP_018444168.1, XP_018487237.1
OG0009547	Ag001G093450	XP_018461534.1, XP_018481213.1
OG0009548	Ag001G093900	XP_018484570.1, XP_018492877.1
OG0009549	Ag001G094250	XP_018491665.1, XP_018491593.1
OG0009550	Ag001G094270	XP_018443600.1, XP_018491591.1, XP_018491663.1
OG0009551	Ag001G095100	XP_018446195.1, XP_018492823.1
OG0009552	Ag001G097430	XP_018445940.1, XP_018466607.1, XP_018485761.1
OG0009553	Ag001G097440	XP_018445939.1
OG0009554	Ag001G098490	XP_018481158.1, XP_018488663.1
OG0009555	Ag001G098630	XP_018459659.1
OG0009556	Ag001G098740	XP_018459633.1, XP_018432949.1
OG0009557	Ag001G093650	XP_018442155.1
OG0009559	Ag001G008300	XP_018469584.1
OG0009561	Ag002G147310, Ag001G019870	XP_018447488.1, XP_018492716.1
OG0009562	Ag003G286790, Ag003G286660, Ag001G028830, Ag003G286670	XP_018471121.1, XP_018467838.1, XP_018471120.1
OG0009563	Ag001G083760	XP_018490194.1, XP_018443895.1
OG0009564	Ag001G100100	XP_018437070.1
OG0009565	Ag002G125220	XP_018439032.1, XP_018482052.1
OG0009567	Ag006G553320	XP_018448344.1
OG0009568	Ag002G174760	XP_018487889.1, XP_018460912.1, XP_018483036.1
OG0009569	Ag002G176020	XP_018480722.1, XP_018441899.1
OG0009570	Ag002G189900	XP_018439610.1, XP_018437313.1, XP_018474784.1
OG0009571	Ag002G203510	XP_018438537.1, XP_018436464.1
OG0009572	Ag003G238930	XP_018469631.1, XP_018457248.1
OG0009573	Ag003G253360	XP_018485214.1, XP_018478586.1, XP_018471451.1
OG0009574	Ag003G273920	XP_018471138.1, XP_018480938.1, XP_018478666.1
OG0009575	Ag003G276940	XP_018481342.1, XP_018465734.1
OG0009576	Ag004G303810	XP_018487844.1, XP_018466571.1, XP_018487931.1
OG0009577	Ag004G309090	XP_018435938.1
OG0009578	Ag004G309350	XP_018451118.1, XP_018451117.1
OG0009579	Ag004G310920	XP_018433695.1, XP_018437249.1
OG0009580	Ag004G312320	XP_018437515.1, XP_018433518.1
OG0009581	Ag004G315010	XP_018489847.1, XP_018439255.1
OG0009582	Ag004G315250	XP_018486646.1
OG0009583	Ag004G323910	XP_018441214.1, XP_018440758.1, XP_018466946.1
OG0009585	Ag004G343060	XP_018446417.1, XP_018460190.1, XP_018452526.1
OG0009586	Ag004G352280	XP_018459113.1, XP_018443039.1
OG0009587	Ag005G408510	XP_018455751.1, XP_018438477.1, XP_018438475.1
OG0009588	Ag005G419840	XP_018433001.1
OG0009589	Ag005G452730, Ag005G486630	XP_018458370.1, XP_018488328.1
OG0009590	Ag005G461400, Ag005G461410, Ag005G461390, Ag005G461380	XP_018438572.1
OG0009591	Ag005G489880	XP_018470677.1, XP_018470682.1, XP_018445842.1
OG0009592	Ag006G492870	XP_018473432.1, XP_018463385.1, XP_018473431.1
OG0009593	Ag006G494650	XP_018467535.1
OG0009595	Ag006G577580	XP_018480890.1, XP_018463744.1, XP_018447533.1
OG0009597	Ag007G584160	XP_018484817.1, XP_018451308.1
OG0009598	Ag007G585300	XP_018447338.1
OG0009599	Ag007G585380	XP_018450867.1
OG0009600	Ag007G589830, Ag007G589800	XP_018466020.1, XP_018481237.1, XP_018478625.1
OG0009601	Ag007G591230	XP_018439835.1, XP_018466305.1, XP_018485000.1
OG0009603	Ag007G613090	XP_018445335.1, XP_018467010.1
OG0009604	Ag007G616670	XP_018459406.1, XP_018444435.1, XP_018444850.1
OG0009605	Ag007G617790	XP_018475014.1, XP_018473548.1, XP_018445667.1
OG0009606	Ag007G618600	XP_018470893.1, XP_018474303.1, XP_018474302.1
OG0009607	Ag007G623690	XP_018444083.1, XP_018463755.1
OG0009608	Ag007G631120	XP_018474142.1, XP_018478105.1, XP_018483560.1
OG0009609	Ag007G654100	XP_018442609.1, XP_018467600.1
OG0009610	Ag007G657410	XP_018445124.1, XP_018478327.1
OG0009611	Ag008G705540	XP_018470319.1, XP_018470320.1
OG0009612	Ag008G720460	XP_018438448.1, XP_018478801.1
OG0009613	Ag008G726150	XP_018483296.1, XP_018455574.1
OG0009614	Ag008G726190	XP_018481581.1, XP_018461294.1
OG0009615	Ag008G734840	XP_018459866.1, XP_018439148.1
OG0009616	Ag008G734930	XP_018455564.1, XP_018436244.1, XP_018466538.1
OG0009635	Ag006G566750	XP_018435252.1, XP_018435254.1, XP_018440721.1
OG0009636	Ag006G576630	XP_018473359.1
OG0009637	Ag003G257830	XP_018469453.1, XP_018470106.1, XP_018472444.1
OG0009639	Ag003G258960	XP_018438948.1
OG0009640	Ag003G259180	XP_018481725.1, XP_018435683.1
OG0009641	Ag003G260710	XP_018471442.1, XP_018471443.1
OG0009643	Ag002G138100, Ag002G134620	XP_018480493.1
OG0009644	Ag008G718890	XP_018443117.1
OG0009645	Ag003G266800	XP_018460697.1, XP_018483611.1, XP_018449232.1
OG0009646	Ag003G267860	XP_018466374.1, XP_018449536.1
OG0009647	Ag007G585330	XP_018480699.1
OG0009648	Ag003G270570	XP_018451354.1, XP_018450663.1, XP_018450662.1, XP_018460923.1
OG0009649	Ag003G279060	XP_018468062.1, XP_018481884.1, XP_018483577.1
OG0009650	Ag003G277850	XP_018447492.1, XP_018471819.1
OG0009651	Ag003G278080	XP_018470884.1
OG0009652	Ag003G277040	XP_018453639.1
OG0009653	Ag003G276250	XP_018469003.1, XP_018463523.1, XP_018483758.1
OG0009654	Ag008G716320	XP_018476486.1
OG0009655	Ag003G274540	XP_018477670.1
OG0009656	Ag003G274400	XP_018485105.1, XP_018482436.1
OG0009657	Ag003G273620	XP_018465433.1, XP_018450922.1, XP_018483648.1
OG0009658	Ag005G418920	XP_018433366.1
OG0009659	Ag003G281440	XP_018470042.1, XP_018451547.1
OG0009660	Ag003G283070	XP_018447862.1
OG0009662	Ag008G714040	XP_018471324.1
OG0009663	Ag003G284730	XP_018472024.1, XP_018463778.1
OG0009664	Ag007G579710, Ag007G580410	XP_018458971.1
OG0009665	Ag007G578960	XP_018449417.1
OG0009666	Ag007G578740	XP_018492696.1, XP_018438129.1
OG0009667	Ag007G578730	XP_018486651.1, XP_018468667.1
OG0009668	Ag007G578660	XP_018486593.1
OG0009669	Ag007G578240	XP_018465889.1
OG0009670	Ag007G578210	XP_018436497.1, XP_018485969.1
OG0009671	Ag007G578100	XP_018486101.1
OG0009672	Ag007G578000	XP_018469060.1
OG0009673	Ag006G550740	XP_018444479.1
OG0009674	Ag007G577930	XP_018451259.1
OG0009675	Ag007G577900	XP_018489249.1
OG0009676	Ag001G101100	XP_018456328.1, XP_018448059.1
OG0009677	Ag001G101120	XP_018468993.1, XP_018488687.1
OG0009678	Ag001G101370	XP_018465246.1, XP_018468811.1
OG0009679	Ag001G101400	XP_018453189.1
OG0009680	Ag004G340210	XP_018471105.1
OG0009681	Ag001G102080	XP_018453437.1, XP_018470657.1
OG0009682	Ag004G366320	XP_018456702.1, XP_018456704.1
OG0009683	Ag004G307710, Ag003G209050	XP_018453355.1
OG0009684	Ag004G367130	XP_018437771.1, XP_018454171.1, XP_018455234.1, XP_018455229.1
OG0009685	Ag006G506460, Ag004G340990	XP_018478284.1, XP_018434350.1
OG0009686	Ag004G367990	XP_018441911.1, XP_018441916.1
OG0009687	Ag004G368490	XP_018466156.1, XP_018438729.1
OG0009688	Ag004G369740	XP_018446497.1, XP_018440574.1
OG0009689	Ag004G369590	XP_018434581.1, XP_018452328.1
OG0009690	Ag004G370350	XP_018453301.1, XP_018463779.1
OG0009691	Ag004G373940	XP_018433136.1
OG0009693	Ag004G377500	XP_018437352.1
OG0009694	Ag005G449490	XP_018452017.1, XP_018441777.1
OG0009695	Ag002G174490	XP_018483019.1, XP_018436420.1
OG0009696	Ag005G452890, Ag005G452860	XP_018457190.1
OG0009697	Ag002G140880	XP_018484339.1, XP_018440009.1
OG0009698	Ag004G322340	XP_018441597.1, XP_018491126.1
OG0009699	Ag002G139150	XP_018433705.1
OG0009700	Ag004G338840	XP_018439850.1, XP_018481470.1
OG0009701	Ag004G321020	XP_018443224.1, XP_018451216.1
OG0009702	Ag008G659610, Ag008G658840	XP_018440699.1
OG0009703	Ag008G661810	XP_018481143.1, XP_018433293.1
OG0009704	Ag008G662870	XP_018482592.1, XP_018455802.1
OG0009705	Ag008G663050	XP_018452850.1
OG0009706	Ag008G663140	XP_018456047.1, XP_018477575.1
OG0009707	Ag008G663940	XP_018441565.1
OG0009708	Ag008G664070	XP_018460865.1, XP_018433533.1
OG0009709	Ag008G665250	XP_018466024.1, XP_018442062.1, XP_018481518.1
OG0009710	Ag002G122660, Ag002G114500, Ag004G387480, Ag004G392830	XP_018481029.1
OG0009711	Ag001G034320	XP_018457685.1
OG0009712	Ag008G667340	XP_018482154.1
OG0009713	Ag008G667360	XP_018465058.1, XP_018435678.1
OG0009714	Ag008G669540	XP_018435670.1, XP_018482670.1
OG0009717	Ag001G022240, Ag003G226170	XP_018453118.1, XP_018482948.1, XP_018482949.1
OG0009718	Ag001G048920, Ag010G738410	XP_018463892.1, XP_018481288.1
OG0009719	Ag008G674810	XP_018433715.1
OG0009720	Ag008G672860	XP_018452825.1
OG0009721	Ag010G738290, Ag001G048520	XP_018481026.1, XP_018438769.1
OG0009723	Ag004G356710	XP_018443090.1, XP_018466581.1, XP_018472221.1
OG0009724	Ag004G356760	XP_018445434.1
OG0009725	Ag004G358510	XP_018445029.1, XP_018459509.1
OG0009726	Ag001G089490	XP_018458720.1
OG0009727	Ag004G360450	XP_018446050.1, XP_018489208.1
OG0009728	Ag004G334720	XP_018453081.1, XP_018453477.1
OG0009729	Ag004G364270	XP_018470699.1, XP_018462715.1, XP_018446066.1
OG0009730	Ag004G309010	XP_018446415.1
OG0009731	Ag008G704660	XP_018457700.1
OG0009733	Ag004G363550	XP_018444356.1
OG0009734	Ag004G401830	XP_018453180.1
OG0009735	Ag004G401740	XP_018452343.1
OG0009736	Ag004G401080	XP_018452968.1
OG0009737	Ag004G400200	XP_018453312.1, XP_018452046.1
OG0009738	Ag004G392150, Ag004G396830, Ag004G396850, Ag004G392180, Ag004G396590	XP_018455169.1
OG0009739	Ag004G395270, Ag004G390430	XP_018455675.1
OG0009740	Ag004G394090, Ag004G389100	XP_018457822.1
OG0009741	Ag004G383200	XP_018452853.1
OG0009742	Ag004G381950	XP_018469640.1
OG0009743	Ag004G315970	XP_018447274.1
OG0009744	Ag004G378930	XP_018452410.1
OG0009745	Ag006G521260	XP_018463024.1, XP_018434495.1
OG0009747	Ag003G250140	XP_018447075.1, XP_018477258.1
OG0009748	Ag002G189990	XP_018482009.1
OG0009749	Ag002G189940	XP_018483310.1
OG0009750	Ag002G188430	XP_018477261.1, XP_018476048.1
OG0009751	Ag002G188410	XP_018476046.1
OG0009752	Ag002G188390	XP_018476959.1, XP_018439763.1
OG0009753	Ag002G188230	XP_018473999.1, XP_018472864.1
OG0009754	Ag002G188160	XP_018484458.1, XP_018484429.1, XP_018437898.1
OG0009755	Ag002G191200, Ag002G188150	XP_018484456.1, XP_018484427.1
OG0009756	Ag005G477780	XP_018490492.1
OG0009757	Ag005G476740	XP_018432648.1
OG0009758	Ag005G475960	XP_018487193.1
OG0009759	Ag005G474880	XP_018488905.1, XP_018488904.1, XP_018489644.1, XP_018489645.1
OG0009760	Ag005G474120	XP_018486926.1, XP_018462506.1
OG0009761	Ag005G473890	XP_018489770.1, XP_018488522.1
OG0009762	Ag005G473410	XP_018492650.1, XP_018493501.1
OG0009763	Ag005G472090	XP_018489940.1, XP_018489791.1
OG0009764	Ag005G471430	XP_018485911.1, XP_018490423.1
OG0009765	Ag003G211500	XP_018480521.1, XP_018466317.1
OG0009767	Ag001G047750, Ag010G737610	XP_018457154.1, XP_018459730.1
OG0009768	Ag007G609110, Ag008G682570, Ag008G679380	XP_018459723.1, XP_018457155.1
OG0009769	Ag001G086310	XP_018459261.1, XP_018459262.1, XP_018473008.1
OG0009770	Ag001G040510	XP_018459264.1, XP_018473580.1
OG0009771	Ag008G677640, Ag004G316610	XP_018474806.1
OG0009772	Ag005G403410	XP_018472736.1
OG0009773	Ag008G676560	XP_018472729.1
OG0009774	Ag008G679810	XP_018452707.1, XP_018469328.1
OG0009776	Ag007G612530	XP_018472545.1
OG0009777	Ag008G681040	XP_018454973.1, XP_018469097.1
OG0009778	Ag008G681250	XP_018476614.1
OG0009779	Ag004G308920	XP_018452794.1
OG0009780	Ag008G681740	XP_018471311.1
OG0009781	Ag008G681900	XP_018473284.1
OG0009783	Ag008G684150	XP_018454573.1, XP_018454646.1
OG0009784	Ag008G684610	XP_018455774.1, XP_018452123.1
OG0009785	Ag008G684630	XP_018466994.1
OG0009786	Ag008G685880	XP_018456613.1
OG0009787	Ag008G685630	XP_018452843.1, XP_018476587.1
OG0009788	Ag008G685220	XP_018468923.1, XP_018452005.1
OG0009789	Ag008G685900	XP_018456554.1, XP_018444849.1
OG0009790	Ag008G686970	XP_018457459.1, XP_018468972.1
OG0009791	Ag008G714090	XP_018474795.1
OG0009792	Ag008G687830	XP_018471724.1, XP_018471731.1
OG0009793	Ag008G687610	XP_018453540.1
OG0009794	Ag008G687460	XP_018472963.1
OG0009795	Ag008G689620, Ag008G688810	XP_018471058.1, XP_018483734.1
OG0009796	Ag001G058050	XP_018452848.1, XP_018451539.1
OG0009797	Ag002G157690	XP_018452777.1
OG0009798	Ag008G694490	XP_018456101.1
OG0009799	Ag008G694870	XP_018468937.1, XP_018457192.1
OG0009800	Ag008G696060	XP_018476162.1
OG0009801	Ag008G696310	XP_018472573.1, XP_018472286.1
OG0009802	Ag007G610780, Ag002G203310	XP_018476346.1
OG0009803	Ag008G697940	XP_018476760.1
OG0009804	Ag008G699390	XP_018468096.1, XP_018457897.1
OG0009805	Ag008G699710	XP_018454629.1, XP_018454426.1
OG0009806	Ag008G699960	XP_018473226.1, XP_018452826.1
OG0009807	Ag008G700390	XP_018473565.1, XP_018453193.1
OG0009808	Ag008G700950	XP_018471840.1
OG0009809	Ag008G703360	XP_018454937.1, XP_018458364.1, XP_018462723.1
OG0009810	Ag008G704210	XP_018456654.1, XP_018472016.1
OG0009811	Ag008G704340	XP_018454469.1
OG0009812	Ag008G704410	XP_018474220.1
OG0009813	Ag008G705110	XP_018457966.1
OG0009814	Ag008G705220	XP_018457784.1
OG0009815	Ag008G705270	XP_018456374.1
OG0009816	Ag001G089350	XP_018432854.1
OG0009817	Ag001G004890	XP_018439389.1
OG0009820	Ag007G609360	XP_018473111.1, XP_018472252.1
OG0009821	Ag007G609290	XP_018445632.1, XP_018474311.1
OG0009822	Ag007G609250	XP_018474866.1, XP_018446645.1
OG0009823	Ag007G609240	XP_018474883.1, XP_018446649.1
OG0009824	Ag007G609090	XP_018446891.1
OG0009825	Ag007G608870	XP_018473272.1, XP_018475875.1, XP_018455779.1, XP_018446332.1
OG0009826	Ag007G608840	XP_018444030.1
OG0009827	Ag007G608400	XP_018476285.1, XP_018442468.1
OG0009828	Ag007G607620	XP_018471188.1, XP_018446005.1, XP_018446004.1
OG0009829	Ag007G607500	XP_018491937.1
OG0009830	Ag008G674160, Ag007G606230	XP_018445719.1
OG0009831	Ag007G606090	XP_018474470.1, XP_018446975.1
OG0009832	Ag007G605920	XP_018444599.1, XP_018469173.1
OG0009833	Ag007G605830	XP_018444005.1, XP_018446422.1, XP_018472099.1
OG0009834	Ag007G604760, Ag007G604780, Ag007G604770	XP_018446626.1
OG0009835	Ag007G604350	XP_018472488.1
OG0009836	Ag007G602470	XP_018475995.1, XP_018442520.1
OG0009837	Ag008G731080	XP_018486712.1, XP_018485579.1
OG0009838	Ag007G602130	XP_018476201.1, XP_018445459.1
OG0009839	Ag007G601470	XP_018446307.1
OG0009840	Ag007G601230	XP_018474526.1
OG0009841	Ag007G600630	XP_018459317.1, XP_018459205.1, XP_018473255.1
OG0009842	Ag007G600540	XP_018468184.1, XP_018468179.1
OG0009843	Ag007G600030	XP_018468344.1
OG0009844	Ag006G508480	XP_018475004.1, XP_018445206.1
OG0009845	Ag001G054090	XP_018439616.1
OG0009846	Ag006G577530	XP_018450313.1, XP_018467040.1, XP_018467679.1
OG0009847	Ag006G576920	XP_018481196.1, XP_018453264.1
OG0009848	Ag006G575190	XP_018462848.1, XP_018481873.1
OG0009849	Ag006G575150	XP_018454130.1, XP_018453897.1, XP_018462846.1
OG0009850	Ag006G574800	XP_018469734.1, XP_018469830.1
OG0009851	Ag006G574080	XP_018464706.1, XP_018449658.1
OG0009852	Ag006G572810	XP_018449477.1, XP_018469978.1, XP_018472148.1
OG0009853	Ag006G571840	XP_018449051.1, XP_018449246.1
OG0009854	Ag006G571230	XP_018451824.1
OG0009855	Ag006G557020	XP_018451684.1
OG0009856	Ag006G563620	XP_018449796.1, XP_018447573.1
OG0009858	Ag006G566990, Ag006G566920	XP_018469535.1
OG0009859	Ag006G555980, Ag006G555960, Ag006G555970	XP_018484110.1
OG0009860	Ag006G547810, Ag006G550020, Ag006G550000, Ag006G547790	XP_018477205.1
OG0009861	Ag006G547700, Ag001G028960, Ag006G549930, Ag006G547740, Ag001G028950	XP_018472364.1
OG0009862	Ag006G545870, Ag006G548650	XP_018484785.1
OG0009865	Ag006G541690, Ag006G543780	XP_018472374.1, XP_018471525.1, XP_018464771.1
OG0009867	Ag006G536920, Ag006G539440	XP_018490544.1, XP_018459719.1
OG0009868	Ag006G539040, Ag006G536490	XP_018434789.1
OG0009869	Ag006G538760, Ag006G536260	XP_018443470.1
OG0009870	Ag006G536180	XP_018451277.1
OG0009871	Ag006G536060	XP_018457892.1
OG0009872	Ag006G534960	XP_018434273.1, XP_018467516.1, XP_018446481.1, XP_018488967.1
OG0009873	Ag006G531640	XP_018485890.1, XP_018492119.1
OG0009875	Ag003G247830	XP_018441300.1, XP_018477401.1
OG0009876	Ag007G584150	XP_018451307.1
OG0009877	Ag007G583640	XP_018459365.1
OG0009878	Ag007G582990	XP_018451803.1
OG0009879	Ag007G582240	XP_018447699.1
OG0009880	Ag007G581770	XP_018451056.1, XP_018490168.1
OG0009881	Ag007G581750	XP_018451055.1
OG0009882	Ag007G581500	XP_018463617.1
OG0009883	Ag007G581120	XP_018434046.1
OG0009884	Ag007G581110	XP_018434032.1
OG0009885	Ag007G580860	XP_018489748.1, XP_018485390.1
OG0009886	Ag007G580770	XP_018450789.1, XP_018449225.1, XP_018487890.1, XP_018487898.1
OG0009887	Ag007G580730	XP_018435097.1, XP_018450596.1, XP_018450593.1
OG0009888	Ag007G580570	XP_018488629.1
OG0009889	Ag007G580130, Ag007G580140	XP_018487079.1, XP_018487066.1
OG0009890	Ag007G579820	XP_018489861.1, XP_018458993.1
OG0009891	Ag003G285470	XP_018447515.1
OG0009892	Ag003G285530	XP_018471790.1
OG0009893	Ag003G288290	XP_018482614.1, XP_018470197.1
OG0009894	Ag003G288570	XP_018467840.1, XP_018478050.1
OG0009897	Ag003G289340	XP_018470423.1, XP_018458488.1
OG0009898	Ag003G289520	XP_018447383.1, XP_018470866.1
OG0009899	Ag003G289810, Ag005G448610	XP_018452664.1, XP_018452350.1
OG0009900	Ag003G289960	XP_018450123.1, XP_018470839.1
OG0009901	Ag006G523810	XP_018477990.1
OG0009902	Ag003G290930	XP_018452375.1, XP_018480946.1
OG0009904	Ag003G291280	XP_018469221.1, XP_018469380.1
OG0009905	Ag003G291660	XP_018483407.1, XP_018451793.1
OG0009906	Ag003G292050	XP_018470277.1, XP_018470282.1
OG0009907	Ag003G292250	XP_018469671.1
OG0009908	Ag003G292400	XP_018449469.1, XP_018449470.1
OG0009909	Ag003G292570, Ag003G292600, Ag003G292550	XP_018468167.1
OG0009910	Ag003G292720	XP_018447144.1
OG0009911	Ag003G293250	XP_018465893.1, XP_018466062.1, XP_018467849.1
OG0009912	Ag003G293960	XP_018465842.1, XP_018449295.1
OG0009913	Ag003G294030	XP_018451108.1
OG0009914	Ag003G294940	XP_018453337.1, XP_018447506.1
OG0009915	Ag003G295590	XP_018483774.1, XP_018451265.1
OG0009916	Ag003G295870	XP_018449394.1, XP_018450575.1, XP_018483853.1
OG0009917	Ag003G297180	XP_018470636.1
OG0009918	Ag001G041620	XP_018445488.1, XP_018443692.1
OG0009919	Ag001G047230, Ag001G045510, Ag006G561470	XP_018451789.1
OG0009920	Ag007G647170	XP_018484038.1
OG0009921	Ag007G648330	XP_018458375.1
OG0009922	Ag007G648620	XP_018483413.1, XP_018483406.1
OG0009923	Ag007G648980	XP_018458377.1, XP_018482726.1
OG0009925	Ag002G164220	XP_018439477.1
OG0009926	Ag004G376370	XP_018437068.1, XP_018464023.1, XP_018454960.1
OG0009927	Ag001G094430	XP_018492411.1, XP_018492400.1
OG0009929	Ag002G163790	XP_018483542.1
OG0009930	Ag002G163300	XP_018477998.1, XP_018438000.1
OG0009931	Ag002G163190	XP_018478947.1, XP_018477741.1
OG0009932	Ag002G163080	XP_018438039.1, XP_018463999.1
OG0009933	Ag009G737490, Ag002G152460	XP_018459683.1, XP_018458877.1
OG0009934	Ag002G152210, Ag009G737320, Ag009G737260	XP_018452164.1, XP_018459454.1
OG0009935	Ag002G156000, Ag002G153470	XP_018473245.1, XP_018473232.1, XP_018473276.1, XP_018473306.1
OG0009936	Ag004G310260	XP_018433385.1, XP_018433330.1
OG0009937	Ag002G176280, Ag001G094350	XP_018436342.1
OG0009939	Ag002G158690	XP_018466686.1, XP_018474919.1, XP_018485025.1
OG0009940	Ag002G158620	XP_018441315.1
OG0009941	Ag002G157240	XP_018456604.1, XP_018457896.1
OG0009942	Ag002G154560, Ag002G157020	XP_018458086.1
OG0009943	Ag002G154250, Ag002G156680	XP_018448159.1, XP_018447735.1
OG0009944	Ag002G148820	XP_018449910.1
OG0009945	Ag005G470990	XP_018468183.1, XP_018470879.1, XP_018454465.1
OG0009946	Ag002G148420	XP_018468813.1
OG0009947	Ag005G476510, Ag005G466120, Ag007G614510	XP_018487579.1, XP_018475405.1
OG0009948	Ag002G147480	XP_018475139.1
OG0009949	Ag002G144870	XP_018471867.1, XP_018457083.1
OG0009951	Ag002G141920, Ag002G141870, Ag002G141900	XP_018460768.1, XP_018453805.1
OG0009952	Ag002G140480	XP_018472686.1
OG0009953	Ag002G140310	XP_018453137.1, XP_018476671.1
OG0009954	Ag002G139740	XP_018454627.1
OG0009955	Ag002G139450	XP_018475502.1, XP_018475501.1
OG0009956	Ag002G138950, Ag002G138930, Ag002G139160, Ag002G139130, Ag002G138980	XP_018457267.1
OG0009957	Ag002G131920	XP_018454568.1
OG0009958	Ag002G127200	XP_018438325.1, XP_018482226.1
OG0009959	Ag002G103020	XP_018484183.1
OG0009960	Ag002G103530	XP_018477984.1
OG0009961	Ag002G103890	XP_018457923.1, XP_018457925.1, XP_018454742.1
OG0009962	Ag002G103900	XP_018457786.1, XP_018441543.1
OG0009963	Ag002G108190, Ag002G111660	XP_018483693.1, XP_018460119.1, XP_018483694.1
OG0009965	Ag002G117600	XP_018464470.1, XP_018483137.1
OG0009966	Ag003G213520	XP_018479253.1, XP_018462582.1, XP_018465618.1, XP_018443725.1, XP_018443727.1, XP_018435868.1, XP_018463213.1, XP_018475195.1, XP_018448739.1, XP_018465323.1, XP_018463608.1
OG0009967	Ag005G450010, Ag002G115540, Ag002G120820	XP_018463323.1, XP_018433418.1
OG0009968	Ag002G206580	XP_018440848.1, XP_018440839.1
OG0009969	Ag002G123560	XP_018461758.1, XP_018484017.1
OG0009970	Ag002G123590	XP_018434457.1, XP_018439537.1
OG0009971	Ag002G123330	XP_018482272.1, XP_018439045.1
OG0009972	Ag001G043080	XP_018478651.1
OG0009973	Ag005G435250, Ag013G741570	XP_018432764.1
OG0009974	Ag003G290200	XP_018448384.1, XP_018451261.1
OG0009975	Ag001G039040	XP_018440689.1, XP_018436592.1
OG0009976	Ag001G074780	XP_018432923.1, XP_018480119.1
OG0009977	Ag004G339800, Ag001G038660	XP_018481038.1, XP_018449995.1
OG0009978	Ag001G038280	XP_018450488.1, XP_018451372.1
OG0009979	Ag001G037430	XP_018447310.1, XP_018477228.1
OG0009980	Ag001G036400	XP_018475723.1, XP_018475732.1
OG0009981	Ag001G035340	XP_018444558.1, XP_018444511.1
OG0009982	Ag005G441480	XP_018486157.1
OG0009983	Ag007G649860	XP_018477717.1, XP_018477720.1
OG0009984	Ag007G649880	XP_018446242.1
