Orthogroup	Raphanus_sativus	Noccaea_praecox
OG0008337	XP_018490066.1	Np007G387830
OG0008338	XP_018468290.1, XP_018470563.1, XP_018474701.1	Np003G165280
OG0008339	XP_018434488.1, XP_018453070.1	Np007G374740
OG0008340	XP_018433697.1, XP_018457093.1	Np007G378320
OG0008341	XP_018461390.1, XP_018452109.1, XP_018440753.1	Np007G378090
OG0008342	XP_018485405.1, XP_018440093.1	Np007G377880
OG0008343	XP_018491463.1, XP_018441298.1	Np007G377440
OG0008344	XP_018455805.1, XP_018438969.1	Np007G377060
OG0008345	XP_018492422.1, XP_018437310.1	Np007G376610
OG0008346	XP_018464589.1	Np007G376450, Np007G376480
OG0008347	XP_018441216.1, XP_018457050.1	Np007G375950
OG0008348	XP_018437100.1, XP_018487309.1	Np007G375850
OG0008349	XP_018457147.1, XP_018433879.1	Np007G375820
OG0008350	XP_018433065.1, XP_018486004.1	Np007G375430
OG0008351	XP_018440909.1, XP_018454669.1	Np007G374240
OG0008352	XP_018455200.1, XP_018437400.1	Np007G374330
OG0008353	XP_018492462.1, XP_018457683.1	Np007G374100
OG0008354	XP_018441622.1, XP_018439241.1, XP_018433220.1	Np002G092100
OG0008355	XP_018441796.1, XP_018441762.1, XP_018441390.1	Np007G373120
OG0008356	XP_018438440.1, XP_018452734.1	Np007G372110
OG0008357	XP_018448119.1, XP_018451500.1	Np004G190500
OG0008358	XP_018489765.1, XP_018447770.1	Np004G190610
OG0008359	XP_018434819.1, XP_018460279.1	Np004G191220
OG0008360	XP_018437087.1, XP_018440510.1, XP_018477237.1, XP_018464945.1	Np001G032600
OG0008361	XP_018436242.1, XP_018449263.1	Np004G191310
OG0008362	XP_018449657.1, XP_018465797.1, XP_018443347.1	Np004G192280
OG0008363	XP_018490124.1, XP_018478892.1	Np004G192310
OG0008364	XP_018446107.1	Np004G192800
OG0008365	XP_018438292.1, XP_018492078.1	Np004G192860
OG0008366	XP_018447146.1, XP_018492220.1	Np004G193050
OG0008367	XP_018470007.1, XP_018493115.1	Np004G193350
OG0008368	XP_018448134.1, XP_018489268.1	Np004G193370
OG0008369	XP_018486245.1	Np004G193470
OG0008370	XP_018469797.1, XP_018447508.1	Np004G193610
OG0008371	XP_018450613.1	Np004G194900
OG0008372	XP_018447055.1, XP_018453799.1	Np004G195020
OG0008373	XP_018449146.1, XP_018487206.1	Np004G195270
OG0008374	XP_018449520.1, XP_018483133.1, XP_018491277.1	Np004G195660
OG0008375	XP_018490275.1, XP_018485096.1	Np004G196520
OG0008376	XP_018447669.1, XP_018466859.1	Np004G196830
OG0008377	XP_018432973.1	Np004G196910
OG0008378	XP_018483867.1, XP_018489524.1, XP_018449970.1, XP_018459860.1	Np004G198440
OG0008379	XP_018458041.1, XP_018484606.1	Np004G198630
OG0008380	XP_018485244.1, XP_018485235.1, XP_018470594.1	Np005G300950
OG0008381	XP_018470396.1, XP_018478855.1	Np005G301270
OG0008382	XP_018482489.1, XP_018438464.1	Np006G341180
OG0008383	XP_018481188.1, XP_018439076.1	Np006G341340
OG0008384	XP_018484003.1, XP_018460978.1, XP_018441060.1	Np006G341420
OG0008385	XP_018478786.1, XP_018433144.1, XP_018437077.1	Np001G053820
OG0008386	XP_018440990.1, XP_018438818.1	Np001G054080
OG0008387	XP_018438424.1, XP_018442458.1, XP_018459164.1, XP_018459163.1	Np001G054290
OG0008388	XP_018463558.1, XP_018478224.1	Np001G054470
OG0008389	XP_018481290.1, XP_018488982.1	Np001G054950
OG0008390	XP_018483993.1	Np001G055120
OG0008391	XP_018446580.1, XP_018491491.1	Np001G056370
OG0008392	XP_018486530.1, XP_018478229.1	Np001G056470
OG0008393	XP_018478846.1, XP_018464153.1, XP_018486428.1	Np001G056610
OG0008394	XP_018458833.1, XP_018446381.1, XP_018488669.1	Np001G056800
OG0008395	XP_018492709.1, XP_018459337.1	Np001G057200
OG0008396	XP_018478420.1, XP_018478414.1, XP_018468282.1	Np001G053600
OG0008397	XP_018443867.1, XP_018486700.1	Np001G057420
OG0008398	XP_018488892.1, XP_018480988.1	Np001G057430
OG0008399	XP_018493408.1	Np001G057890
OG0008400	XP_018490977.1, XP_018480418.1	Np007G392970, Np001G057380
OG0008401	XP_018446129.1	Np001G057830
OG0008402	XP_018443165.1, XP_018432553.1	Np001G058440
OG0008403	XP_018487316.1, XP_018480625.1	Np001G059100
OG0008404	XP_018488491.1, XP_018462839.1	Np001G059290
OG0008405	XP_018491343.1, XP_018485003.1	Np001G060050
OG0008406	XP_018446235.1, XP_018432539.1, XP_018463766.1	Np001G060650
OG0008407	XP_018445265.1, XP_018491157.1	Np001G061490
OG0008408	XP_018464974.1, XP_018489369.1	Np001G062370
OG0008409	XP_018446267.1, XP_018461789.1, XP_018461782.1, XP_018484512.1	Np001G063000
OG0008410	XP_018488028.1	Np001G063280, Np001G063300
OG0008411	XP_018488434.1, XP_018445504.1	Np001G063570
OG0008412	XP_018445501.1, XP_018493313.1	Np001G063580
OG0008413	XP_018481436.1, XP_018481277.1, XP_018485906.1	Np001G063660
OG0008414	XP_018464595.1, XP_018480576.1, XP_018486242.1	Np001G063700
OG0008416	XP_018466785.1, XP_018466594.1, XP_018489517.1	Np001G064080
OG0008417	XP_018473221.1, XP_018440680.1, XP_018465143.1	Np006G327860
OG0008418	XP_018446255.1	Np005G316610, Np005G315700
OG0008419	XP_018446978.1, XP_018492107.1	Np001G064660
OG0008420	XP_018442143.1	Np001G064750
OG0008421	XP_018432577.1, XP_018465569.1, XP_018460705.1	Np001G064780
OG0008422	XP_018444823.1, XP_018485750.1	Np001G064910
OG0008423	XP_018444780.1, XP_018489948.1	Np001G064980
OG0008424	XP_018491571.1, XP_018478389.1, XP_018459604.1	Np001G065090
OG0008425	XP_018487154.1, XP_018459094.1, XP_018461319.1	Np001G065500
OG0008426	XP_018491416.1, XP_018476781.1	Np001G065650
OG0008427	XP_018460388.1, XP_018488326.1, XP_018444890.1	Np001G066130
OG0008428	XP_018482269.1	Np001G066330
OG0008429	XP_018489985.1, XP_018489981.1, XP_018465352.1, XP_018482608.1	Np001G066470
OG0008430	XP_018489278.1, XP_018465477.1, XP_018444922.1	Np001G067820
OG0008431	XP_018490241.1, XP_018490246.1	Np001G068090
OG0008432	XP_018485700.1, XP_018447026.1	Np001G068110
OG0008433	XP_018493593.1	Np001G068290
OG0008434	XP_018463298.1, XP_018489612.1	Np001G068430
OG0008435	XP_018488609.1	Np001G068400
OG0008437	XP_018477335.1, XP_018490267.1, XP_018490376.1	Np001G069300
OG0008438	XP_018478402.1, XP_018486197.1, XP_018486240.1	Np001G069330
OG0008439	XP_018489692.1, XP_018478723.1, XP_018444420.1	Np001G069540
OG0008440	XP_018459636.1	Np001G069730
OG0008441	XP_018488754.1, XP_018443207.1	Np004G191830
OG0008442	XP_018489595.1	Np004G192300
OG0008445	XP_018460585.1, XP_018483179.1	Np001G036260
OG0008447	XP_018475262.1, XP_018482872.1	Np006G335800
OG0008449	XP_018465826.1, XP_018465391.1	Np002G075590, Np003G176040
OG0008450	XP_018445532.1, XP_018445528.1, XP_018457825.1, XP_018457836.1	Np002G082570
OG0008451	XP_018489130.1	Np004G204290
OG0008452	XP_018464604.1	Np005G276500
OG0008453	XP_018450289.1	Np005G271080
OG0008454	XP_018468027.1	Np005G263800
OG0008455	XP_018480255.1, XP_018480256.1, XP_018470797.1	Np005G270500
OG0008456	XP_018432664.1	Np004G252860
OG0008457	XP_018466166.1	Np004G251200
OG0008458	XP_018461997.1, XP_018467268.1	Np004G249770
OG0008459	XP_018462300.1, XP_018493333.1	Np004G247550
OG0008460	XP_018473799.1, XP_018458914.1	Np003G175870
OG0008461	XP_018436043.1	Np004G241440
OG0008462	XP_018442875.1	Np002G082850, Np002G082870
OG0008463	XP_018469883.1	Np002G084520
OG0008464	XP_018454758.1, XP_018466213.1, XP_018470120.1, XP_018461347.1	Np002G089460
OG0008465	XP_018453322.1, XP_018444438.1, XP_018444928.1	Np002G089520
OG0008466	XP_018468714.1, XP_018444658.1, XP_018445078.1	Np002G093930
OG0008468	XP_018492560.1, XP_018465589.1, XP_018488518.1	Np007G410760
OG0008469	XP_018443233.1, XP_018453098.1	Np003G127320
OG0008470	XP_018478403.1, XP_018477544.1, XP_018456094.1	Np001G041260
OG0008471	XP_018440735.1, XP_018485171.1	Np006G359500
OG0008473	XP_018456100.1	Np003G153100
OG0008474	XP_018458397.1, XP_018467396.1, XP_018455715.1, XP_018438663.1	Np001G023950
OG0008475	XP_018453632.1, XP_018463557.1	Np003G164940
OG0008476	XP_018475683.1, XP_018464324.1, XP_018468691.1	Np003G155210
OG0008477	XP_018476278.1, XP_018474244.1, XP_018469909.1	Np003G150850
OG0008478	XP_018464068.1, XP_018465704.1, XP_018435112.1, XP_018459218.1	Np001G012490
OG0008479	XP_018436763.1, XP_018439254.1, XP_018490499.1	Np001G007360
OG0008480	XP_018437471.1, XP_018491207.1, XP_018491206.1	Np001G002510
OG0008482	XP_018437508.1, XP_018450075.1, XP_018460431.1	Np004G225960
OG0008487	XP_018474083.1, XP_018482680.1, XP_018482679.1, XP_018436362.1	Np006G340280
OG0008491	XP_018439710.1, XP_018478845.1, XP_018477306.1	Np001G017910
OG0008504	XP_018451344.1, XP_018451345.1, XP_018464786.1	Np005G276660
OG0008505	XP_018480395.1, XP_018469657.1	Np005G276130
OG0008506	XP_018470933.1, XP_018460042.1, XP_018465739.1	Np005G275870
OG0008507	XP_018451421.1, XP_018470192.1	Np005G275690
OG0008508	XP_018451495.1, XP_018471542.1	Np005G275550
OG0008509	XP_018435673.1, XP_018485124.1	Np005G274560
OG0008510	XP_018443648.1, XP_018462590.1	Np001G061640
OG0008511	XP_018450296.1, XP_018467805.1, XP_018469040.1	Np005G274510
OG0008512	XP_018472029.1, XP_018450297.1	Np005G274480
OG0008513	XP_018450298.1, XP_018482124.1	Np005G274270
OG0008514	XP_018468594.1, XP_018467804.1	Np005G273850
OG0008515	XP_018446826.1, XP_018482103.1	Np005G273420
OG0008516	XP_018449251.1	Np005G273330
OG0008517	XP_018483707.1	Np005G273270
OG0008518	XP_018445426.1, XP_018443890.1	Np003G147950
OG0008519	XP_018483607.1, XP_018472230.1	Np005G272730
OG0008520	XP_018452504.1, XP_018483602.1	Np005G272700
OG0008521	XP_018481370.1, XP_018482368.1	Np005G271810
OG0008522	XP_018480623.1, XP_018468607.1	Np005G271650
OG0008523	XP_018471843.1	Np005G271390
OG0008524	XP_018469720.1, XP_018450351.1, XP_018457181.1	Np005G271270
OG0008525	XP_018472467.1, XP_018484358.1	Np005G271200
OG0008526	XP_018470688.1, XP_018480236.1, XP_018480239.1	Np005G270770
OG0008527	XP_018480252.1, XP_018480251.1, XP_018447626.1	Np005G270550
OG0008528	XP_018467825.1, XP_018480248.1, XP_018480247.1	Np005G270520
OG0008529	XP_018481190.1, XP_018459210.1	Np005G269970
OG0008530	XP_018478038.1	Np005G263080
OG0008531	XP_018477644.1, XP_018471825.1	Np005G263050
OG0008532	XP_018471357.1, XP_018478039.1	Np005G263060
OG0008533	XP_018462200.1	Np005G263310
OG0008534	XP_018471221.1, XP_018451898.1	Np005G269910
OG0008535	XP_018458095.1, XP_018459243.1	Np005G263430
OG0008536	XP_018478350.1, XP_018467890.1	Np005G263440
OG0008537	XP_018459252.1	Np005G263450
OG0008538	XP_018483754.1, XP_018470812.1	Np005G263520
OG0008540	XP_018480349.1, XP_018470072.1	Np005G264520
OG0008541	XP_018470174.1, XP_018450405.1	Np005G264300
OG0008542	XP_018465843.1	Np005G264160
OG0008543	XP_018450350.1, XP_018469622.1	Np005G264730
OG0008544	XP_018468006.1, XP_018451802.1	Np005G264770
OG0008545	XP_018452964.1	Np005G264880
OG0008546	XP_018470601.1	Np005G265340
OG0008547	XP_018469072.1, XP_018450164.1	Np005G265570
OG0008548	XP_018486776.1	Np004G215530
OG0008549	XP_018441013.1	Np004G216810
OG0008550	XP_018476340.1	Np004G217080
OG0008551	XP_018442639.1, XP_018448638.1	Np004G217520
OG0008552	XP_018442900.1, XP_018459294.1	Np004G219740
OG0008553	XP_018442936.1, XP_018486008.1	Np004G205200
OG0008554	XP_018451182.1, XP_018451949.1	Np005G319390
OG0008555	XP_018447091.1, XP_018481903.1	Np005G296310
OG0008556	XP_018472315.1, XP_018463163.1	Np005G298900
OG0008557	XP_018487114.1, XP_018449528.1	Np004G245730
OG0008558	XP_018457058.1	Np002G105560
OG0008559	XP_018488875.1	Np002G105120
OG0008560	XP_018441226.1	Np002G108410
OG0008561	XP_018451761.1, XP_018485282.1	Np005G263150
OG0008562	XP_018461255.1, XP_018457351.1	Np002G113160
OG0008563	XP_018488458.1	Np004G249140
OG0008564	XP_018454294.1	Np002G113800
OG0008565	XP_018435091.1, XP_018457573.1	Np002G115510
OG0008566	XP_018453316.1, XP_018436935.1	Np002G115580
OG0008567	XP_018455623.1	Np002G116560
OG0008568	XP_018457368.1, XP_018438088.1	Np002G116460
OG0008569	XP_018434280.1, XP_018461770.1, XP_018460853.1	Np007G385930
OG0008570	XP_018433556.1, XP_018433542.1	Np002G117590
OG0008571	XP_018455113.1	Np002G117780
OG0008572	XP_018439489.1, XP_018458049.1	Np002G117890
OG0008573	XP_018463250.1, XP_018436634.1	Np002G118360
OG0008574	XP_018467276.1	Np002G118390, Np002G118370
OG0008575	XP_018452285.1, XP_018433350.1	Np002G118490
OG0008576	XP_018456877.1	Np002G118830, Np002G118840
OG0008577	XP_018458288.1, XP_018458290.1, XP_018449102.1	Np004G246270
OG0008578	XP_018486072.1, XP_018451287.1	Np004G241210
OG0008579	XP_018453250.1, XP_018439851.1	Np001G027020
OG0008580	XP_018435715.1, XP_018482141.1, XP_018482133.1, XP_018465194.1	Np001G026600
OG0008581	XP_018455141.1, XP_018459536.1, XP_018481829.1	Np001G026370
OG0008582	XP_018483414.1, XP_018483416.1	Np001G025660
OG0008584	XP_018478326.1	Np001G024570
OG0008585	XP_018477315.1, XP_018464838.1, XP_018435168.1	Np001G024110
OG0008586	XP_018436839.1, XP_018480668.1	Np001G023680
OG0008587	XP_018483331.1, XP_018463593.1, XP_018434716.1	Np001G023330
OG0008588	XP_018484486.1, XP_018452632.1	Np001G023190
OG0008589	XP_018482731.1, XP_018453198.1	Np001G023010
OG0008590	XP_018433216.1	Np001G022500
OG0008591	XP_018483056.1	Np001G022270
OG0008592	XP_018483086.1	Np001G021890
OG0008593	XP_018441964.1, XP_018483088.1	Np001G021870
OG0008594	XP_018462283.1, XP_018452637.1	Np001G021350
OG0008595	XP_018482740.1, XP_018482738.1, XP_018482741.1, XP_018457666.1	Np001G021080
OG0008596	XP_018484321.1	Np001G020970
OG0008597	XP_018463684.1, XP_018454766.1	Np001G020400
OG0008598	XP_018438068.1, XP_018485066.1	Np001G020390
OG0008599	XP_018481015.1, XP_018437613.1	Np001G019900
OG0008600	XP_018477100.1, XP_018441557.1	Np001G019870
OG0008601	XP_018454108.1, XP_018484886.1	Np001G019590
OG0008602	XP_018455989.1, XP_018481635.1	Np001G019490
OG0008603	XP_018483510.1, XP_018462950.1	Np001G019470
OG0008604	XP_018458461.1, XP_018479368.1	Np001G018820
OG0008605	XP_018458459.1, XP_018479367.1, XP_018440116.1	Np001G018790
OG0008606	XP_018442708.1, XP_018453767.1	Np002G095420
OG0008607	XP_018446359.1	Np001G059890, Np002G096440
OG0008608	XP_018468348.1	Np002G097500
OG0008609	XP_018446396.1	Np002G098650
OG0008611	XP_018453009.1, XP_018454422.1	Np002G124750
OG0008612	XP_018465597.1, XP_018457491.1, XP_018456633.1	Np002G124280
OG0008613	XP_018456149.1	Np002G124180
OG0008614	XP_018454281.1, XP_018451994.1	Np002G123750
OG0008615	XP_018454283.1, XP_018455366.1	Np002G123500
OG0008616	XP_018456066.1	Np002G123310
OG0008617	XP_018454482.1	Np002G122240
OG0008618	XP_018452063.1	Np002G122250
OG0008619	XP_018452283.1	Np002G121340
OG0008620	XP_018454453.1	Np002G120520
OG0008621	XP_018491301.1	Np007G408740
OG0008622	XP_018476458.1	Np003G155950
OG0008624	XP_018482198.1, XP_018441837.1	Np006G330740
OG0008625	XP_018483469.1, XP_018436883.1	Np006G330670
OG0008626	XP_018491676.1, XP_018493020.1	Np007G413510
OG0008627	XP_018476380.1, XP_018474348.1	Np003G128060
OG0008628	XP_018487353.1	Np007G412060
OG0008629	XP_018488914.1	Np007G411430
OG0008630	XP_018435212.1, XP_018485416.1	Np007G411150
OG0008631	XP_018486736.1, XP_018439289.1, XP_018434869.1	Np007G411060
OG0008632	XP_018487280.1, XP_018441910.1, XP_018462126.1	Np007G410310
OG0008633	XP_018493132.1, XP_018492923.1	Np007G410250
OG0008634	XP_018485567.1, XP_018487112.1	Np007G409710
OG0008635	XP_018491967.1	Np007G412470, Np007G409610
OG0008636	XP_018491059.1, XP_018440606.1	Np007G409600
OG0008637	XP_018458692.1, XP_018486902.1	Np007G409280
OG0008638	XP_018435356.1, XP_018492984.1	Np007G409050
OG0008639	XP_018462045.1	Np003G174530
OG0008640	XP_018454566.1, XP_018459721.1	Np001G048680, Np003G173060
OG0008641	XP_018457182.1, XP_018460991.1	Np003G172840
OG0008642	XP_018475165.1, XP_018473229.1, XP_018473029.1, XP_018473041.1	Np003G172480
OG0008643	XP_018473201.1, XP_018466167.1, XP_018453669.1	Np003G171650
OG0008644	XP_018476895.1, XP_018470974.1	Np003G171560
OG0008645	XP_018455075.1	Np003G170580, Np003G171100
OG0008646	XP_018459054.1, XP_018454392.1, XP_018454768.1	Np004G203570
OG0008647	XP_018455567.1, XP_018463685.1	Np003G167550
OG0008648	XP_018472984.1, XP_018457176.1, XP_018456301.1	Np003G165210
OG0008649	XP_018471877.1, XP_018455781.1, XP_018457781.1	Np003G164650
OG0008650	XP_018472026.1	Np003G164420
OG0008651	XP_018449704.1, XP_018462464.1	Np003G164540
OG0008652	XP_018468482.1, XP_018455066.1	Np003G164840
OG0008653	XP_018468223.1, XP_018464561.1	Np003G163810
OG0008654	XP_018453073.1, XP_018457552.1	Np003G163780
OG0008655	XP_018466548.1, XP_018457033.1	Np003G163660
OG0008656	XP_018471054.1, XP_018453330.1, XP_018453329.1	Np003G163530
OG0008657	XP_018454195.1	Np003G162230
OG0008658	XP_018455906.1, XP_018457669.1, XP_018462447.1	Np003G161460
OG0008659	XP_018473554.1, XP_018485016.1	Np003G162390
OG0008660	XP_018471057.1, XP_018483733.1	Np003G162510
OG0008661	XP_018460453.1, XP_018472818.1, XP_018460452.1	Np003G162690
OG0008662	XP_018474680.1, XP_018454601.1	Np003G160740
OG0008663	XP_018457194.1	Np003G160500
OG0008664	XP_018476535.1, XP_018456110.1	Np003G160380
OG0008666	XP_018456864.1, XP_018452720.1	Np003G159380
OG0008667	XP_018465775.1, XP_018455214.1, XP_018474678.1	Np003G159370
OG0008668	XP_018455387.1, XP_018469305.1	Np003G158320
OG0008669	XP_018452156.1, XP_018472650.1	Np003G157970
OG0008670	XP_018476128.1, XP_018457845.1	Np003G157950
OG0008671	XP_018474769.1	Np003G157440
OG0008672	XP_018475935.1, XP_018453346.1	Np003G157180
OG0008673	XP_018472511.1	Np003G157150
OG0008674	XP_018468471.1, XP_018454802.1	Np003G156720
OG0008675	XP_018471112.1, XP_018457794.1	Np003G156440
OG0008676	XP_018457546.1, XP_018455061.1	Np003G156330
OG0008677	XP_018454336.1, XP_018454339.1	Np003G156130
OG0008678	XP_018469355.1, XP_018475497.1	Np003G155710
OG0008679	XP_018469194.1	Np003G155190
OG0008680	XP_018474550.1	Np003G155020
OG0008681	XP_018455650.1, XP_018476124.1	Np003G155010
OG0008682	XP_018483368.1	Np001G018280
OG0008683	XP_018440007.1, XP_018483617.1	Np001G018180
OG0008684	XP_018437439.1, XP_018454977.1	Np001G018170
OG0008685	XP_018464055.1, XP_018446073.1	Np003G140030
OG0008686	XP_018471162.1, XP_018445365.1	Np003G140010
OG0008687	XP_018475388.1	Np003G139770
OG0008688	XP_018455248.1, XP_018446441.1	Np003G139730
OG0008689	XP_018446440.1, XP_018455336.1	Np003G139720
OG0008690	XP_018472323.1, XP_018445536.1	Np003G139670
OG0008691	XP_018468328.1, XP_018443336.1	Np003G139190
OG0008692	XP_018442186.1, XP_018469892.1	Np003G139180
OG0008693	XP_018474541.1	Np003G139030
OG0008694	XP_018442338.1, XP_018449677.1	Np003G138680
OG0008695	XP_018471490.1, XP_018462094.1	Np003G138540
OG0008697	XP_018461194.1	Np003G138460
OG0008698	XP_018444515.1, XP_018469102.1	Np003G137890
OG0008699	XP_018442309.1, XP_018471071.1	Np003G137080
OG0008700	XP_018473113.1, XP_018445961.1	Np003G136810
OG0008701	XP_018445232.1, XP_018475697.1	Np003G136680
OG0008702	XP_018468707.1	Np003G136440
OG0008703	XP_018470985.1, XP_018446944.1	Np003G136140
OG0008704	XP_018447030.1, XP_018470739.1	Np003G135930
OG0008705	XP_018471160.1, XP_018446453.1	Np003G135840, Np005G283830
OG0008706	XP_018470726.1, XP_018445455.1	Np003G135440
OG0008707	XP_018469156.1, XP_018446139.1	Np003G135100
OG0008708	XP_018476391.1, XP_018467393.1	Np003G135070
OG0008709	XP_018450404.1	Np003G134770
OG0008710	XP_018444389.1, XP_018474973.1	Np003G134410
OG0008711	XP_018470448.1, XP_018470446.1	Np003G134090
OG0008712	XP_018473115.1	Np003G134050
OG0008713	XP_018474588.1, XP_018446886.1	Np003G133830
OG0008714	XP_018446035.1, XP_018468394.1	Np003G133540
OG0008715	XP_018480396.1, XP_018448660.1	Np005G295940
OG0008716	XP_018471498.1	Np005G293890
OG0008717	XP_018448085.1, XP_018448088.1, XP_018453976.1	Np005G293720
OG0008718	XP_018469165.1	Np005G293470
OG0008719	XP_018480755.1	Np005G293430
OG0008720	XP_018481481.1, XP_018469071.1	Np005G293420
OG0008721	XP_018470548.1, XP_018451513.1	Np005G292890
OG0008722	XP_018471408.1	Np005G292400
OG0008723	XP_018449231.1, XP_018462296.1, XP_018470775.1	Np005G291030
OG0008725	XP_018471682.1, XP_018477757.1	Np005G290230
OG0008726	XP_018447153.1, XP_018462862.1	Np005G290200
OG0008727	XP_018449895.1, XP_018467901.1	Np005G289940
OG0008728	XP_018467897.1	Np005G289800
OG0008730	XP_018469143.1, XP_018465044.1, XP_018449994.1	Np005G288760
OG0008731	XP_018458512.1, XP_018470428.1	Np005G288730
OG0008732	XP_018448511.1, XP_018469227.1	Np005G288570
OG0008733	XP_018471226.1	Np005G288220
OG0008734	XP_018469770.1, XP_018450207.1	Np005G287270
OG0008735	XP_018449291.1	Np005G287550
OG0008736	XP_018447263.1, XP_018471658.1	Np005G288060
OG0008737	XP_018469536.1	Np005G286430, Np005G286440
OG0008738	XP_018469263.1	Np005G285020
OG0008739	XP_018455789.1	Np003G182120
OG0008740	XP_018478292.1, XP_018447522.1	Np005G284820
OG0008741	XP_018477956.1, XP_018448929.1	Np005G284670
OG0008742	XP_018448927.1, XP_018458809.1	Np005G284550
OG0008743	XP_018477197.1, XP_018468695.1	Np005G284430
OG0008744	XP_018471727.1	Np005G284240
OG0008745	XP_018484488.1, XP_018471475.1, XP_018471462.1	Np005G283540
OG0008746	XP_018458108.1, XP_018455048.1	Np002G085230
OG0008747	XP_018479121.1, XP_018470097.1	Np005G283110
OG0008748	XP_018450544.1	Np003G178360
OG0008749	XP_018485397.1, XP_018493171.1	Np004G206470
OG0008750	XP_018492771.1	Np004G208420
OG0008751	XP_018451704.1	Np004G208630
OG0008752	XP_018460600.1, XP_018447641.1, XP_018438557.1	Np004G208720
OG0008753	XP_018465902.1, XP_018464368.1	Np004G224060
OG0008754	XP_018485398.1	Np004G204360
OG0008755	XP_018467002.1	Np004G202520
OG0008756	XP_018467982.1, XP_018447609.1	Np004G202560
OG0008757	XP_018451927.1	Np004G210410
OG0008758	XP_018451413.1, XP_018441332.1, XP_018442646.1	Np004G201900
OG0008759	XP_018432972.1, XP_018440813.1	Np004G210700
OG0008760	XP_018462970.1, XP_018447654.1, XP_018486306.1	Np004G211130
OG0008761	XP_018457295.1, XP_018442116.1	Np002G081210
OG0008762	XP_018442510.1, XP_018489627.1	Np004G212120
OG0008763	XP_018465829.1, XP_018479188.1	Np004G212330
OG0008764	XP_018449439.1	Np004G212940
OG0008765	XP_018491946.1, XP_018490768.1	Np004G214180
OG0008766	XP_018442661.1, XP_018491733.1	Np004G214580
OG0008767	XP_018459609.1, XP_018449967.1	Np004G214720
OG0008768	XP_018451743.1	Np004G214930
OG0008769	XP_018448051.1, XP_018448029.1	Np005G267190
OG0008770	XP_018450399.1, XP_018450397.1, XP_018471957.1, XP_018467834.1	Np005G267230
OG0008771	XP_018451496.1, XP_018467205.1, XP_018470634.1	Np005G266800, Np005G267570
OG0008772	XP_018470392.1, XP_018471426.1	Np005G268170
OG0008773	XP_018459222.1, XP_018471401.1	Np005G268450
OG0008774	XP_018470837.1, XP_018449008.1, XP_018449022.1	Np005G268730
OG0008775	XP_018449992.1, XP_018484536.1	Np005G268890
OG0008776	XP_018449123.1, XP_018477329.1	Np005G268950
OG0008777	XP_018449607.1, XP_018449596.1, XP_018468644.1	Np005G269060
OG0008778	XP_018469587.1, XP_018449698.1	Np005G269780
OG0008779	XP_018468926.1, XP_018451760.1, XP_018449475.1	Np005G269820
OG0008780	XP_018471431.1, XP_018451318.1	Np005G262590
OG0008781	XP_018449517.1, XP_018459829.1, XP_018469094.1	Np006G351350
OG0008782	XP_018459823.1, XP_018448365.1, XP_018449727.1	Np005G262440
OG0008783	XP_018471773.1	Np005G262050
OG0008784	XP_018444443.1, XP_018450461.1	Np005G261340
OG0008785	XP_018484478.1, XP_018470302.1	Np005G277460
OG0008786	XP_018458160.1	Np005G310830
OG0008787	XP_018485186.1	Np005G310970
OG0008788	XP_018459887.1, XP_018463825.1, XP_018483878.1	Np005G313100
OG0008789	XP_018483085.1	Np007G386380, Np007G386660, Np007G386560
OG0008790	XP_018481193.1, XP_018481881.1	Np005G314900
OG0008791	XP_018458970.1	Np004G214920
OG0008792	XP_018445048.1	Np003G130640
OG0008793	XP_018435025.1	Np004G219380, Np004G218340, Np004G219360
OG0008794	XP_018478133.1, XP_018463148.1	Np006G340170
OG0008795	XP_018475455.1	Np003G177250
OG0008796	XP_018475538.1, XP_018438234.1	Np006G343150
OG0008797	XP_018455514.1, XP_018464688.1	Np001G041550
OG0008798	XP_018460394.1, XP_018477607.1	Np001G041980
OG0008799	XP_018454159.1, XP_018480696.1	Np001G042080
OG0008800	XP_018475671.1, XP_018440977.1	Np006G323850
OG0008801	XP_018441442.1, XP_018444253.1	Np001G042960
OG0008802	XP_018443968.1	Np003G178370
OG0008803	XP_018475333.1, XP_018458961.1	Np003G180170
OG0008805	XP_018461046.1, XP_018452946.1, XP_018476922.1	Np003G181910
OG0008806	XP_018455008.1, XP_018454962.1	Np003G182340
OG0008807	XP_018458657.1, XP_018476769.1	Np003G182430
OG0008808	XP_018457020.1, XP_018468812.1, XP_018476930.1	Np003G182700
OG0008809	XP_018452278.1	Np003G183760
OG0008810	XP_018471502.1, XP_018451973.1	Np003G184680
OG0008811	XP_018455637.1	Np003G184760
OG0008812	XP_018455641.1, XP_018481166.1	Np001G039630
OG0008813	XP_018436947.1, XP_018480685.1	Np001G039580
OG0008814	XP_018457976.1	Np001G039120
OG0008815	XP_018433172.1	Np001G038430
OG0008816	XP_018434460.1, XP_018452879.1	Np001G037450
OG0008817	XP_018459606.1, XP_018433547.1	Np001G036220
OG0008818	XP_018433160.1	Np001G036320
OG0008819	XP_018464424.1	Np001G034390
OG0008820	XP_018477801.1, XP_018459929.1	Np001G034280
OG0008821	XP_018483064.1, XP_018456254.1	Np001G033500
OG0008822	XP_018456259.1	Np001G032160
OG0008823	XP_018464925.1, XP_018439838.1	Np001G032170
