Orthogroup	Alyssum_gmelinii	Capsella_rubella
OG0007651	Ag006G0835200	XP_006280245.1
OG0007652	Ag083G5412700, Ag001G0000200	XP_006306346.1, XP_006279513.1
OG0007653	Ag001G0000400, Ag083G5412500	XP_023645453.1
OG0007654	Ag001G0011000	XP_006285002.1
OG0007655	Ag001G0022700	XP_006306237.1
OG0007656	Ag001G0025100	XP_006306595.1
OG0007658	Ag001G0035800	XP_006304574.1
OG0007659	Ag001G0048300	XP_006304507.1
OG0007660	Ag001G0054300	XP_006306296.1
OG0007661	Ag001G0057200	XP_006307335.1
OG0007662	Ag001G0062000	XP_006307609.1
OG0007663	Ag001G0062300	XP_006304800.1
OG0007664	Ag001G0063500	XP_006304889.1
OG0007665	Ag001G0067900	XP_006305524.1
OG0007666	Ag034G3705600, Ag001G0070400	XP_006307177.1
OG0007667	Ag001G0070600	XP_006307107.1
OG0007668	Ag001G0073200	XP_006306297.1
OG0007669	Ag001G0078300	XP_006304343.1
OG0007670	Ag001G0084700	XP_006305362.1, XP_006306194.1
OG0007671	Ag034G3928600, Ag023G2812800, Ag001G0088500	XP_006304958.1
OG0007672	Ag023G2797300	XP_006281946.1
OG0007673	Ag015G2194100	XP_006293595.1
OG0007674	Ag023G2799700	XP_006280430.2
OG0007675	Ag023G2800400	XP_006279965.1
OG0007676	Ag023G2805000	XP_023639507.1
OG0007677	Ag023G2805700	XP_006294638.1
OG0007678	Ag023G2811000	XP_006295284.1
OG0007679	Ag023G2811400	XP_006293825.2
OG0007680	Ag023G2812400	XP_006296039.1
OG0007681	Ag023G2813300	XP_006295172.1
OG0007682	Ag023G2818300	XP_023640554.1, XP_006307028.1
OG0007683	Ag023G2818500	XP_006295160.1
OG0007684	Ag023G2820600	XP_006294696.2
OG0007685	Ag023G2824700	XP_006293570.1
OG0007686	Ag023G2825100	XP_006281348.1
OG0007687	Ag023G2839100	XP_006295109.1
OG0007688	Ag023G2844900	XP_006295043.1
OG0007689	Ag042G4397800, Ag023G2845600, Ag023G2845500, Ag034G3759800	XP_006304035.1
OG0007691	Ag023G2848200	XP_006295062.1
OG0007692	Ag050G4741800	XP_006282736.2
OG0007693	Ag050G4747800	XP_006282800.1
OG0007694	Ag050G4754700, Ag050G4754600	XP_006282471.1, XP_006285745.1
OG0007695	Ag050G4768100	XP_006282609.1
OG0007696	Ag050G4771700	XP_006282804.2
OG0007697	Ag050G4774500	XP_023635261.1
OG0007698	Ag050G4782700	XP_023634532.1
OG0007699	Ag050G4783500	XP_006283488.1
OG0007700	Ag050G4785800	XP_006283799.1
OG0007701	Ag050G4790600	XP_006283775.1
OG0007702	Ag050G4791000	XP_006285463.1
OG0007703	Ag050G4793200	XP_006284139.1
OG0007704	Ag050G4793500	XP_006284129.1
OG0007705	Ag050G4794200	XP_006283484.1
OG0007706	Ag050G4797300	XP_006285372.1
OG0007707	Ag058G4994000	XP_006279620.1
OG0007708	Ag008G0936100, Ag008G0966200	XP_023638341.1
OG0007709	Ag008G0936700, Ag008G0965600	XP_006291860.1
OG0007710	Ag008G0936800, Ag008G0965500	XP_006290377.1
OG0007711	Ag008G0937500, Ag008G0964500, Ag008G0937600	XP_006292776.1
OG0007712	Ag008G0942900	XP_006291865.1
OG0007713	Ag008G0944100, Ag008G0944200	XP_006291985.1
OG0007714	Ag077G5316900, Ag033G3487900	XP_006284373.1
OG0007715	Ag077G5320600, Ag033G3491800	XP_006283603.1
OG0007716	Ag073G5264100, Ag051G4803600	XP_006279826.1
OG0007717	Ag051G4804000	XP_006282311.1
OG0007718	Ag051G4805300	XP_006280174.1
OG0007719	Ag051G4815100	XP_023640639.1
OG0007720	Ag051G4816600	XP_006280007.1
OG0007722	Ag034G3830500, Ag051G4828900	XP_006281278.1
OG0007723	Ag051G4829600	XP_006280262.1
OG0007724	Ag044G4472700, Ag011G1209800	XP_023641295.1
OG0007725	Ag044G4479900	XP_023642665.1
OG0007726	Ag044G4485100	XP_006297287.1
OG0007727	Ag044G4487800	XP_006297462.1
OG0007728	Ag044G4492800	XP_006297630.1
OG0007729	Ag044G4494600	XP_006298069.1
OG0007730	Ag044G4498000	XP_006300017.1
OG0007731	Ag044G4500600	XP_006297442.2, XP_006279156.2
OG0007732	Ag044G4504500	XP_006298800.1
OG0007733	Ag052G4848700, Ag033G3475900	XP_006282779.2
OG0007734	Ag052G4842400, Ag033G3481700	XP_006284583.1
OG0007735	Ag052G4841900, Ag033G3482000	XP_023634150.1
OG0007736	Ag052G4838100, Ag033G3485100	XP_006284175.1
OG0007737	Ag033G3491500	XP_023635289.1
OG0007738	Ag033G3508100	XP_006305083.1, XP_023634794.1
OG0007739	Ag033G3509500	XP_006283819.1
OG0007740	Ag039G4292400, Ag033G3513500	XP_023635128.1, XP_023635127.1
OG0007741	Ag033G3519500	XP_023633650.1
OG0007742	Ag033G3524900	XP_006285154.1
OG0007743	Ag033G3528300	XP_006284541.1
OG0007744	Ag024G2896500	XP_006300843.1
OG0007745	Ag033G3560100	XP_006284762.1
OG0007746	Ag033G3568100	XP_006284687.1
OG0007748	Ag033G3577400	XP_006283067.1
OG0007749	Ag033G3578200	XP_023636140.1, XP_006287747.1
OG0007750	Ag033G3578800	XP_006284288.1
OG0007751	Ag033G3583200	XP_006283838.1
OG0007752	Ag033G3608900	XP_006284004.2
OG0007753	Ag033G3615400	XP_006283396.1
OG0007754	Ag033G3620600, Ag033G3621100, Ag033G3621000	XP_006284907.1
OG0007755	Ag033G3626500	XP_006286889.1
OG0007756	Ag031G3157100, Ag033G3644700	XP_006280388.1
OG0007757	Ag028G3079100, Ag026G2983000	XP_006287566.2
OG0007758	Ag028G3084300, Ag026G2979100	XP_006280831.1
OG0007759	Ag026G2977400, Ag028G3085900	XP_023632609.1
OG0007760	Ag031G3138900	XP_006282729.1
OG0007761	Ag031G3141400, Ag067G5179000	XP_006286159.1
OG0007762	Ag031G3143600	XP_006282732.1
OG0007763	Ag031G3144200	XP_006282590.1
OG0007764	Ag031G3144800	XP_023634046.1
OG0007765	Ag031G3150300, Ag014G1857400	XP_023642192.1
OG0007766	Ag031G3150700	XP_006297859.1
OG0007767	Ag031G3154600	XP_006300020.1
OG0007768	Ag031G3155600	XP_006299626.1
OG0007769	Ag031G3155700	XP_006296811.1
OG0007770	Ag031G3155900	XP_006298510.1
OG0007772	Ag031G3161700, Ag031G3161500	XP_006281171.1
OG0007773	Ag031G3163100	XP_006280758.1
OG0007774	Ag031G3163400	XP_023645753.1
OG0007775	Ag017G2431900	XP_006291443.1
OG0007776	Ag017G2414700, Ag031G3171400, Ag017G2414800	XP_006292277.1
OG0007777	Ag031G3172000	XP_006291308.1
OG0007778	Ag031G3172700	XP_006291652.1
OG0007779	Ag031G3175800	XP_006290368.1
OG0007781	Ag031G3183100	XP_023638055.1
OG0007782	Ag031G3189800	XP_006292461.1
OG0007783	Ag031G3189900	XP_006293116.1
OG0007784	Ag031G3191200	XP_006291055.1
OG0007785	Ag031G3191500	XP_006291194.1
OG0007786	Ag031G3195200	XP_006291903.1
OG0007787	Ag031G3199800	XP_006291605.1
OG0007788	Ag031G3200300, Ag031G3200100	XP_006290256.2
OG0007789	Ag031G3204000	XP_006291512.1
OG0007790	Ag031G3205700	XP_006292416.1
OG0007791	Ag031G3206200	XP_006291716.1
OG0007792	Ag031G3209900	XP_006292178.1
OG0007793	Ag031G3210700	XP_006292623.1
OG0007794	Ag031G3211100	XP_006292212.1
OG0007795	Ag031G3218000	XP_006292865.2
OG0007796	Ag031G3219700, Ag031G3219600	XP_023639069.1
OG0007797	Ag031G3223400	XP_006285975.1
OG0007798	Ag031G3226200	XP_006291545.1
OG0007799	Ag031G3229100	XP_006290704.1
OG0007800	Ag003G0353500	XP_006295468.1
OG0007801	Ag031G3236200	XP_023639244.1
OG0007802	Ag031G3237100	XP_006293224.1
OG0007803	Ag031G3241100	XP_006291212.1
OG0007804	Ag031G3241400	XP_006290416.1
OG0007805	Ag031G3243000	XP_006292282.1
OG0007806	Ag031G3244100	XP_006294408.1
OG0007807	Ag031G3251500, Ag003G0372500	XP_006291237.2
OG0007808	Ag031G3252400	XP_023638009.1
OG0007809	Ag031G3258400	XP_023638203.1
OG0007810	Ag031G3258500	XP_006291508.1
OG0007811	Ag031G3259900	XP_006293106.1
OG0007812	Ag031G3260600	XP_006291660.1
OG0007813	Ag031G3262200	XP_023638760.1
OG0007814	Ag031G3281600	XP_023639303.1
OG0007815	Ag031G3282200	XP_006280250.1
OG0007817	Ag031G3292000	XP_006290488.1
OG0007818	Ag031G3293100	XP_006291644.1
OG0007819	Ag031G3303700	XP_006292732.1
OG0007820	Ag031G3306900	XP_023638522.1
OG0007821	Ag031G3307600, Ag031G3307200	XP_006290655.1
OG0007822	Ag031G3320400	XP_006290430.2
OG0007823	Ag031G3325900	XP_006290350.1
OG0007824	Ag043G4459100, Ag031G3327400	XP_006280190.1
OG0007825	Ag031G3343000, Ag031G3328500	XP_023638437.1
OG0007826	Ag031G3329700	XP_006292571.1
OG0007827	Ag031G3334400	XP_006291276.1
OG0007828	Ag031G3343800	XP_023637786.1
OG0007829	Ag031G3364900	XP_023637979.1
OG0007830	Ag031G3365500	XP_006293084.1
OG0007831	Ag031G3369100	XP_006291043.1
OG0007832	Ag031G3369300	XP_006292507.2
OG0007833	Ag031G3370200	XP_006291188.1
OG0007834	Ag031G3371800	XP_006292594.1
OG0007835	Ag031G3372600	XP_023637759.1
OG0007836	Ag031G3372700	XP_023637760.1
OG0007837	Ag031G3372900	XP_006291407.1
OG0007838	Ag031G3377100	XP_006292719.1
OG0007839	Ag034G3824700, Ag031G3382800	XP_006306684.1
OG0007840	Ag031G3383600	XP_023638489.1
OG0007841	Ag031G3385400, Ag039G4258500	XP_006291268.1
OG0007842	Ag031G3387000	XP_006291827.1
OG0007843	Ag031G3388900	XP_006291758.2
OG0007844	Ag031G3399100	XP_023638222.1
OG0007845	Ag031G3405300	XP_006291790.1
OG0007846	Ag031G3412100	XP_006293211.1
OG0007847	Ag020G2560900	XP_006282084.1
OG0007848	Ag020G2561400, Ag020G2561300, Ag011G1116900	XP_006279801.1
OG0007849	Ag020G2567900	XP_006281523.1
OG0007850	Ag020G2570100	XP_006280149.1
OG0007851	Ag020G2572300	XP_023643324.1
OG0007852	Ag020G2572700	XP_006280958.1
OG0007853	Ag020G2575500	XP_006280717.1
OG0007854	Ag020G2575900	XP_006279677.1
OG0007855	Ag053G4871300, Ag025G2904800	XP_006283871.1
OG0007856	Ag029G3088600	XP_006296716.1
OG0007857	Ag029G3095500	XP_006298341.1
OG0007858	Ag029G3095800	XP_006299616.1
OG0007859	Ag029G3103600	XP_006297348.1
OG0007860	Ag029G3109800	XP_006298708.1
OG0007861	Ag029G3114700	XP_023641750.1
OG0007862	Ag029G3122500, Ag027G3036800	XP_006298491.1
OG0007863	Ag067G5174100	XP_023643876.1
OG0007864	Ag067G5174400	XP_006300368.1
OG0007865	Ag067G5176800	XP_006300743.1
OG0007866	Ag067G5180100	XP_006301498.1
OG0007867	Ag067G5181700	XP_023642838.1
OG0007868	Ag067G5181800	XP_006300299.1
OG0007869	Ag067G5184200	XP_006301418.1
OG0007871	Ag067G5184900	XP_023637040.1
OG0007872	Ag067G5185400	XP_023643716.1
OG0007873	Ag067G5185900	XP_006302174.2
OG0007874	Ag067G5186100	XP_023644114.1
OG0007875	Ag067G5187100	XP_006302407.1
OG0007876	Ag067G5189600	XP_006302470.1
OG0007877	Ag067G5191500	XP_006302128.1
OG0007878	Ag067G5192100	XP_006302399.2
OG0007879	Ag067G5193300	XP_023643957.1
OG0007881	Ag067G5196800	XP_006301917.2
OG0007882	Ag067G5201800, Ag067G5202200	XP_006301618.1
OG0007883	Ag067G5205200	XP_006301738.1
OG0007884	Ag067G5205600	XP_006302341.1
OG0007885	Ag042G4392000	XP_006298137.1
OG0007886	Ag042G4392600, Ag016G2339600	XP_023635382.1
OG0007887	Ag042G4396200, Ag042G4395700	XP_006298812.1
OG0007888	Ag042G4400300	XP_006297211.1
OG0007889	Ag042G4411700	XP_023641620.1
OG0007890	Ag042G4413500	XP_006291510.1
OG0007891	Ag042G4416300	XP_006293028.1
OG0007892	Ag042G4427200	XP_006300293.2
OG0007893	Ag039G4181500	XP_006294890.1
OG0007894	Ag039G4182500	XP_006295195.1
OG0007895	Ag039G4184200	XP_006294851.1
OG0007896	Ag039G4185900	XP_006294842.1
OG0007897	Ag017G2424900, Ag039G4190200	XP_006290349.2
OG0007898	Ag039G4194000	XP_006295098.1
OG0007899	Ag039G4195200	XP_006293704.1
OG0007900	Ag039G4199700	XP_006295545.1
OG0007901	Ag039G4202200	XP_006294938.1
OG0007902	Ag039G4215500	XP_006294355.1
OG0007903	Ag039G4216500, Ag039G4216700	XP_006295728.1
OG0007904	Ag039G4216900	XP_006293648.1
OG0007905	Ag039G4218700	XP_006293965.1
OG0007906	Ag039G4220300	XP_006295818.1
OG0007907	Ag039G4222400, Ag039G4221800, Ag036G4097600	XP_006300574.1
OG0007908	Ag039G4240000	XP_006295819.1
OG0007909	Ag039G4241300	XP_023639351.1
OG0007910	Ag039G4246500	XP_023640564.1
OG0007911	Ag039G4246700	XP_006296100.1
OG0007912	Ag039G4256700	XP_006294913.1
OG0007913	Ag039G4265600, Ag014G1859300	XP_023641627.1
OG0007914	Ag039G4266800	XP_023640693.1
OG0007915	Ag039G4267500	XP_006294631.1
OG0007916	Ag039G4269700	XP_006293560.1
OG0007917	Ag039G4269800	XP_023640214.1
OG0007918	Ag039G4270300	XP_006293497.2
OG0007919	Ag039G4270400	XP_006294866.1
OG0007920	Ag039G4271500	XP_006295035.1
OG0007921	Ag039G4271800	XP_006305289.2
OG0007922	Ag039G4286100	XP_006295108.1
OG0007923	Ag039G4288100	XP_023640291.1
OG0007924	Ag039G4293100	XP_006294617.1
OG0007925	Ag039G4295300	XP_006295903.1
OG0007926	Ag014G1906700, Ag039G4296300	XP_006296678.1
OG0007927	Ag039G4300100	XP_006295343.1
OG0007928	Ag039G4300700	XP_006296475.1
OG0007929	Ag039G4302500	XP_006295025.2
OG0007930	Ag039G4313300	XP_023639901.1
OG0007931	Ag039G4319000	XP_006295079.1
OG0007932	Ag039G4321000	XP_006294887.1
OG0007933	Ag039G4322600	XP_006293893.1
OG0007934	Ag039G4326800	XP_006296293.2
OG0007935	Ag066G5129000	XP_006289154.1
OG0007936	Ag034G3841200, Ag066G5132600	XP_006290188.2
OG0007937	Ag066G5137300	XP_006292412.1
OG0007938	Ag066G5142200	XP_006287494.1
OG0007939	Ag066G5142500	XP_006287881.1
OG0007940	Ag066G5147400	XP_006286991.1
OG0007941	Ag030G3135700	XP_006289429.1
OG0007942	Ag015G2181900	XP_006293831.1
OG0007943	Ag011G1047800, Ag015G2186600	XP_006294766.2
OG0007944	Ag011G1054500, Ag015G2189500	XP_006293551.1
OG0007945	Ag015G2191700	XP_006295667.1
OG0007946	Ag015G2193700	XP_023640030.1
OG0007947	Ag015G2194000	XP_023640929.1
OG0007948	Ag015G2195100	XP_023640798.1
OG0007949	Ag025G2950000, Ag015G2196400	XP_006282862.1, XP_006303162.1
OG0007950	Ag015G2196800	XP_006294574.1
OG0007951	Ag015G2197400	XP_006294685.1
OG0007952	Ag015G2197500	XP_006295757.1
OG0007953	Ag015G2198500	XP_006293682.1
OG0007954	Ag015G2198700	XP_006294990.1
OG0007955	Ag015G2199300	XP_023640057.1
OG0007956	Ag015G2200600	XP_006294776.1
OG0007957	Ag015G2201100	XP_006295798.1
OG0007958	Ag015G2203200	XP_006296121.1
OG0007959	Ag015G2208700	XP_006293830.1
OG0007960	Ag015G2210700	XP_006293760.1
OG0007961	Ag015G2218400	XP_006293899.2
OG0007962	Ag015G2220500	XP_006296338.1
OG0007963	Ag015G2221100	XP_006293919.2
OG0007964	Ag015G2229900	XP_023635593.1
OG0007965	Ag015G2230700	XP_006283726.1
OG0007966	Ag015G2233700	XP_006283365.1
OG0007967	Ag015G2235400	XP_006307521.1
OG0007968	Ag015G2240200	XP_023645326.1
OG0007969	Ag015G2241500	XP_006307397.1
OG0007970	Ag015G2244700	XP_006305116.1
OG0007971	Ag015G2247600	XP_006305434.1
OG0007972	Ag015G2257500	XP_006305394.1
OG0007973	Ag015G2257800	XP_023633002.1
OG0007974	Ag015G2259000	XP_006303282.1
OG0007975	Ag015G2262900	XP_006303971.2
OG0007976	Ag052G4868300, Ag015G2266400	XP_006303943.1
OG0007977	Ag015G2267400, Ag052G4866300	XP_006306856.1
OG0007978	Ag015G2270300, Ag052G4864400	XP_006305703.1
OG0007979	Ag052G4863800, Ag015G2271000	XP_006305458.1
OG0007980	Ag052G4863600, Ag015G2271200	XP_006307022.1
OG0007981	Ag026G3004500, Ag021G2579600	XP_006288727.1
OG0007982	Ag021G2579900, Ag026G3003800	XP_023636553.1
OG0007983	Ag021G2600700	XP_006288526.1
OG0007984	Ag021G2601700	XP_006286584.2
OG0007985	Ag021G2607300	XP_006289826.1
OG0007986	Ag021G2609800	XP_023634789.1, XP_006284615.1
OG0007987	Ag021G2623600	XP_006287969.1
OG0007988	Ag021G2625600	XP_006287228.1
OG0007989	Ag038G4143000	XP_006286855.1
OG0007990	Ag038G4144000	XP_006287336.1
OG0007991	Ag038G4146100	XP_006289450.1
OG0007992	Ag038G4149000	XP_023636211.1
OG0007993	Ag038G4152900	XP_006286419.1
OG0007994	Ag038G4153000	XP_006288080.1
OG0007995	Ag038G4155000	XP_006287497.1
OG0007996	Ag038G4161300	XP_023636212.1
OG0007997	Ag088G5433300	XP_006300089.1
OG0007998	Ag088G5435100	XP_006299260.1
OG0007999	Ag088G5438000	XP_023642273.1
OG0008000	Ag003G0277900	XP_006300273.2, XP_006295530.2
OG0008001	Ag003G0279200	XP_006294213.1
OG0008002	Ag003G0281100	XP_006294141.1
OG0008003	Ag003G0282500	XP_006290194.1
OG0008004	Ag003G0286300	XP_006296482.1
OG0008005	Ag003G0287000	XP_006294109.1
OG0008006	Ag003G0288000	XP_006293500.1
OG0008007	Ag003G0311300	XP_006295978.1
OG0008008	Ag003G0311500	XP_006295877.2
OG0008009	Ag003G0311600	XP_006293673.2
OG0008010	Ag003G0311800	XP_006295060.1
OG0008012	Ag003G0313000	XP_006293676.1
OG0008013	Ag003G0313900	XP_006296393.1
OG0008014	Ag003G0317700	XP_006295876.1
OG0008015	Ag003G0323100	XP_006294463.1
OG0008016	Ag003G0332200	XP_006294915.1
OG0008017	Ag003G0332400	XP_006293727.1
OG0008018	Ag003G0338900	XP_006293394.1
OG0008019	Ag003G0342600	XP_006294265.1
OG0008020	Ag003G0349300	XP_023639790.1
OG0008021	Ag003G0349400	XP_023639499.1
OG0008022	Ag003G0349500	XP_006294506.1
OG0008023	Ag003G0351300	XP_006296295.1
OG0008024	Ag003G0361300	XP_006295328.1
OG0008025	Ag003G0371800	XP_006294098.1
OG0008026	Ag003G0374900	XP_023639668.1
OG0008027	Ag003G0394600	XP_006294465.1
OG0008028	Ag003G0395300	XP_023640548.1
OG0008029	Ag003G0398000	XP_023639912.1
OG0008030	Ag003G0402400	XP_006294452.1
OG0008031	Ag003G0411600	XP_006294798.1
OG0008032	Ag003G0413700	XP_006296485.1, XP_023639540.1
OG0008033	Ag016G2312700, Ag037G4125300	XP_006281890.1
OG0008034	Ag037G4130100, Ag016G2322500, Ag016G2322700	XP_006282206.1
OG0008035	Ag037G4139500, Ag014G2122400, Ag016G2315600	XP_006282104.1
OG0008036	Ag014G1772300	XP_006298265.1
OG0008037	Ag014G1772500	XP_006299938.1
OG0008038	Ag014G1773200	XP_006297923.1
OG0008039	Ag014G1774900	XP_006299569.1
OG0008040	Ag014G1777200	XP_006299473.1
OG0008041	Ag014G1778000	XP_006286922.1
OG0008042	Ag014G1785400	XP_006296709.1
OG0008043	Ag014G1792500	XP_006297231.1
OG0008044	Ag014G1795600	XP_006298755.2
OG0008045	Ag014G1796500	XP_006298826.1
OG0008046	Ag014G1801200	XP_006297811.1
OG0008047	Ag014G1806200	XP_006299961.1
OG0008048	Ag014G1807000	XP_006299967.1
OG0008049	Ag014G1812500	XP_006296725.1
OG0008050	Ag014G1813200	XP_023642559.1
OG0008051	Ag014G1813700	XP_006297959.1
OG0008052	Ag014G1813900	XP_006298440.1
OG0008054	Ag014G1824300	XP_006298299.1
OG0008055	Ag014G1826200	XP_023641799.1
OG0008056	Ag014G1828800	XP_006297044.1
OG0008057	Ag014G1829600	XP_006300215.2
OG0008058	Ag014G1832400	XP_006298431.1
OG0008059	Ag014G1833400	XP_006296886.1
OG0008060	Ag014G1836300	XP_006296949.1
OG0008061	Ag014G1837400	XP_023642026.1
OG0008062	Ag014G1846500	XP_006300146.1
OG0008063	Ag014G1847600	XP_023642229.1
OG0008064	Ag014G1848200	XP_006298092.2
OG0008065	Ag014G1850200	XP_006297632.1
OG0008066	Ag014G1872900, Ag014G1850600	XP_006298397.1
OG0008067	Ag014G1857800	XP_006298618.1
OG0008068	Ag014G1857900	XP_006298844.1
OG0008069	Ag014G1859200	XP_006298270.1
OG0008070	Ag014G1861400	XP_006298475.1
OG0008071	Ag014G1877000	XP_023642689.1
OG0008072	Ag014G1881800	XP_023642678.1
OG0008073	Ag014G1885800	XP_023641837.1
OG0008074	Ag014G1887200	XP_006299014.1
OG0008075	Ag014G1887800	XP_006297513.2
OG0008076	Ag014G1888600	XP_006299294.1
OG0008077	Ag014G1890100	XP_023641399.1
OG0008078	Ag014G1891600	XP_006297844.1
OG0008079	Ag014G1898600	XP_006297189.1
OG0008080	Ag014G1899000	XP_006296961.1
OG0008082	Ag014G1906800	XP_006299999.1
OG0008083	Ag014G1907500	XP_006281180.1
OG0008084	Ag014G1910400	XP_006299482.1
OG0008085	Ag014G1910600	XP_006284160.1
OG0008086	Ag014G1914100	XP_023642484.1
OG0008087	Ag014G1921300	XP_006298091.1
OG0008088	Ag014G1921400	XP_006298102.1
OG0008089	Ag014G1922600, Ag072G5252400	XP_006298090.1
OG0008090	Ag014G1925100	XP_006300021.2
OG0008091	Ag014G1929700	XP_006298380.1
OG0008092	Ag014G1931500	XP_023641495.1
OG0008093	Ag014G1935200, Ag014G1935400	XP_006297904.1
OG0008094	Ag014G1936500, Ag014G1936000	XP_006298786.1
OG0008095	Ag014G1936600	XP_023641595.1
OG0008096	Ag014G1939400	XP_006296618.1
OG0008097	Ag014G1939500	XP_006297639.1
OG0008098	Ag014G1940500	XP_006298425.1
OG0008099	Ag014G1940800	XP_023642119.1
OG0008101	Ag014G1941900	XP_006297385.1
OG0008102	Ag014G1944200	XP_006299462.1
OG0008103	Ag014G1947600	XP_006296688.1
OG0008104	Ag014G1948000	XP_023641654.1
OG0008105	Ag014G1949900	XP_006300016.1
OG0008106	Ag014G1952100	XP_023641078.1
OG0008107	Ag014G1952700	XP_023641396.1
OG0008108	Ag014G1952800	XP_006299890.1
OG0008109	Ag014G1953400	XP_006299067.1
OG0008110	Ag014G1957900	XP_006299970.1
OG0008111	Ag014G1959700	XP_006299899.1
OG0008112	Ag014G1962000, Ag014G1961800	XP_006298149.1
OG0008113	Ag014G1963100	XP_006298924.1
OG0008114	Ag034G3712400, Ag014G1967000	XP_006288537.1, XP_006298419.1
OG0008115	Ag014G1975900	XP_006298101.1
OG0008116	Ag014G1976500	XP_006299589.1
OG0008118	Ag014G1978900	XP_006299792.1, XP_023641290.1
OG0008119	Ag014G1981300	XP_006298170.1
OG0008120	Ag014G1989200	XP_006297883.1
OG0008121	Ag014G1990800	XP_006299971.1
OG0008122	Ag014G1993100	XP_006297156.1
OG0008123	Ag014G1999900	XP_023642082.1
OG0008124	Ag014G2001500	XP_023641103.1
OG0008125	Ag014G2005000	XP_006297964.1
OG0008126	Ag014G2005100	XP_006299372.1
OG0008127	Ag014G2014000	XP_006298161.1
OG0008128	Ag014G2018900	XP_006298689.1
OG0008129	Ag014G2019100	XP_006298699.1
OG0008130	Ag014G2020800	XP_006298791.1
OG0008131	Ag014G2021300	XP_006298512.1
OG0008132	Ag014G2026100	XP_006297115.1
OG0008134	Ag014G2029700	XP_006299175.1
OG0008135	Ag014G2031300	XP_023641538.1, XP_006296757.1
OG0008136	Ag014G2033100	XP_006299431.1
OG0008137	Ag014G2040600	XP_006297124.1
OG0008138	Ag014G2047900	XP_006299552.2
OG0008139	Ag014G2053500	XP_006298881.1
OG0008140	Ag014G2056800	XP_006298441.1
OG0008141	Ag014G2058500	XP_006298577.1
OG0008142	Ag014G2058600	XP_006298145.1
OG0008143	Ag014G2065200	XP_006298110.1
OG0008144	Ag014G2065300	XP_006297794.1
OG0008146	Ag014G2070100	XP_006298549.1
OG0008147	Ag014G2071900	XP_023641577.1
OG0008149	Ag014G2083100	XP_023641415.1
OG0008150	Ag014G2091600	XP_006298499.1
OG0008151	Ag014G2092900	XP_023642321.1
OG0008152	Ag014G2093100, Ag011G1175500	XP_006283519.1
OG0008153	Ag014G2093700	XP_006299410.1
OG0008154	Ag014G2096600	XP_006297395.1
OG0008155	Ag014G2097900	XP_006297926.1
OG0008156	Ag014G2113300	XP_006298564.1
OG0008157	Ag014G2115900	XP_006297417.2
OG0008158	Ag014G2125900	XP_006298597.1
OG0008159	Ag014G2126100	XP_006297212.2
OG0008160	Ag014G2128800	XP_006297570.1
OG0008161	Ag011G1089300, Ag014G2133000	XP_023634605.1
OG0008162	Ag014G2147900	XP_023634458.1
OG0008163	Ag014G2151600	XP_006296794.1
OG0008166	Ag019G2527800, Ag011G1220700, Ag014G2162100	XP_023635443.1
OG0008167	Ag027G3070800, Ag014G2170200	XP_023642727.1
OG0008168	Ag027G3069100, Ag014G2172700	XP_006297362.1
OG0008169	Ag014G2174500, Ag027G3067500	XP_006297313.1
OG0008170	Ag027G3065700, Ag014G2175100	XP_006297757.1
OG0008171	Ag073G5258200	XP_006280617.1
OG0008172	Ag073G5262100	XP_006282345.2
OG0008173	Ag073G5262500	XP_023639638.1
OG0008174	Ag061G5020900	XP_006285608.1
OG0008175	Ag061G5027800	XP_006283142.1
OG0008177	Ag061G5048600	XP_006279397.1
OG0008178	Ag027G3007100, Ag064G5099800	XP_006297936.1
OG0008179	Ag064G5095000, Ag027G3009500	XP_006298134.1
OG0008180	Ag064G5092600, Ag027G3012300	XP_006298691.1
OG0008181	Ag064G5091100, Ag027G3015300	XP_006298606.1
OG0008182	Ag027G3021400	XP_006297933.2
OG0008183	Ag027G3025300	XP_006298653.1
OG0008184	Ag027G3027200	XP_023642765.1
OG0008185	Ag027G3028200	XP_006298057.1
OG0008186	Ag027G3031800	XP_023642485.1
OG0008187	Ag027G3036500	XP_006298746.1
OG0008188	Ag027G3039300	XP_006298022.1
OG0008189	Ag027G3040300	XP_006293233.1, XP_023641356.1
OG0008190	Ag027G3043800	XP_006298614.1
OG0008191	Ag027G3043900, Ag010G1014400	XP_023641622.1
OG0008193	Ag027G3057600	XP_006292770.1
OG0008194	Ag027G3059300	XP_006296594.1
OG0008195	Ag027G3060600	XP_006297976.1
OG0008196	Ag027G3060800	XP_006298617.1
OG0008197	Ag068G5219200	XP_006284097.1
OG0008198	Ag068G5219400	XP_006284349.1
OG0008199	Ag068G5219900	XP_006283218.1
OG0008200	Ag068G5221700	XP_006284662.1
OG0008201	Ag068G5226100	XP_006283080.1
OG0008202	Ag068G5226700	XP_023635190.1
OG0008203	Ag068G5228600	XP_006282765.1
OG0008204	Ag069G5234100	XP_006283055.1
OG0008205	Ag036G4084100	XP_023644057.1
OG0008206	Ag036G4096000	XP_006302327.1
OG0008207	Ag036G4098200	XP_006301644.1
OG0008208	Ag036G4111100	XP_006279425.1
OG0008209	Ag036G4118200	XP_006300856.1
OG0008210	Ag036G4119600	XP_006302501.1
OG0008211	Ag002G0276600, Ag036G4122000	XP_006293748.1
