Orthogroup	Alyssum_gmelinii	Arabidopsis_lyrata_NCBI
OG0008696	Ag013G1449400	XP_020876217.1
OG0008697	Ag013G1450800, Ag013G1450900	XP_002873654.1
OG0008698	Ag013G1455400	XP_002873637.1
OG0008699	Ag013G1455900	XP_020877838.1
OG0008700	Ag013G1461300, Ag004G0740400	XP_002864396.1
OG0008701	Ag013G1462500	XP_002873622.2
OG0008702	Ag013G1464000	XP_002873618.1
OG0008703	Ag013G1468700	XP_002873608.1
OG0008704	Ag013G1469900	XP_002871558.1
OG0008705	Ag013G1476100	XP_002873601.1
OG0008706	Ag068G5230600, Ag013G1476200	XP_002873600.1
OG0008707	Ag013G1477700	XP_002871546.1
OG0008708	Ag013G1478500	XP_020878896.1
OG0008709	Ag013G1478900	XP_002871544.2
OG0008711	Ag052G4837500, Ag013G1485500	XP_020879381.1
OG0008712	Ag013G1486900	XP_020875810.1
OG0008713	Ag013G1487000	XP_002871522.1
OG0008714	Ag013G1487900	XP_002871521.1
OG0008715	Ag013G1489000	XP_002873554.1
OG0008716	Ag013G1491400	XP_002873542.1
OG0008717	Ag013G1494000	XP_002873540.1
OG0008718	Ag013G1495100	XP_002873537.1
OG0008719	Ag013G1495200	XP_002871504.1
OG0008720	Ag013G1495800	XP_002873534.1
OG0008721	Ag013G1500500	XP_020876531.1
OG0008722	Ag013G1505600	XP_020876789.1
OG0008723	Ag013G1509200, Ag004G0746500	XP_002864376.1
OG0008724	Ag013G1511200	XP_002871458.2
OG0008725	Ag013G1513600	XP_002873490.1
OG0008726	Ag013G1513700	XP_002871447.1
OG0008727	Ag013G1518900	XP_002873472.1
OG0008728	Ag013G1520300	XP_020876731.1
OG0008729	Ag013G1523900	XP_002873461.1
OG0008730	Ag013G1529700	XP_020879428.1, XP_002873442.1
OG0008731	Ag013G1532000	XP_020879331.1
OG0008732	Ag013G1536800	XP_002873428.1
OG0008733	Ag013G1540700	XP_020877966.1
OG0008734	Ag013G1547200	XP_020877302.1
OG0008735	Ag013G1547600	XP_002873393.1
OG0008736	Ag013G1548400	XP_002873388.1
OG0008737	Ag013G1551900	XP_002873373.1
OG0008738	Ag013G1552400	XP_020877988.1
OG0008739	Ag042G4406400, Ag013G1553500	XP_002875469.1
OG0008740	Ag013G1554900	XP_002863001.2, XP_002865789.1
OG0008741	Ag013G1555900	XP_020878144.1
OG0008742	Ag013G1559400	XP_002873348.1
OG0008743	Ag013G1561600	XP_020878887.1
OG0008744	Ag013G1562900	XP_002873333.1
OG0008745	Ag013G1563200	XP_020876613.1
OG0008746	Ag013G1564900	XP_020878020.1
OG0008747	Ag013G1568500	XP_002871278.1
OG0008748	Ag013G1570800	XP_002874894.1
OG0008749	Ag013G1571000	XP_020878327.1
OG0008750	Ag013G1573900	XP_020876403.1
OG0008751	Ag013G1574000	XP_020876435.1
OG0008752	Ag013G1576400	XP_020876463.1
OG0008753	Ag013G1578100	XP_020873684.1
OG0008754	Ag013G1578400	XP_002865836.1
OG0008755	Ag013G1580200	XP_002867637.1
OG0008756	Ag013G1580300	XP_020873506.1
OG0008757	Ag019G2514900	XP_020876837.1
OG0008758	Ag013G1584200	XP_020883867.1
OG0008759	Ag013G1584600	XP_002880817.1
OG0008760	Ag013G1586500	XP_020884402.1
OG0008761	Ag013G1587400	XP_020883276.1
OG0008762	Ag013G1591600	XP_020884278.1
OG0008763	Ag013G1593000	XP_002880901.1
OG0008764	Ag013G1593500	XP_020884552.1
OG0008765	Ag013G1593600	XP_002880911.1
OG0008766	Ag013G1596200	XP_020882519.1, XP_020885676.1
OG0008767	Ag033G3608000, Ag033G3606900	XP_002875687.2
OG0008768	Ag013G1597400, Ag013G1597300	XP_002880971.1
OG0008770	Ag013G1598200	XP_020883785.1
OG0008771	Ag013G1598900	XP_002880962.1
OG0008772	Ag013G1600200	XP_020883782.1
OG0008773	Ag013G1601700	XP_002879115.1
OG0008774	Ag013G1602000	XP_020883803.1
OG0008775	Ag013G1602100	XP_002880951.1
OG0008776	Ag013G1605200	XP_020884453.1
OG0008777	Ag013G1605900	XP_002879096.1
OG0008778	Ag013G1607700	XP_002879168.1
OG0008779	Ag013G1608400	XP_002880999.1
OG0008780	Ag013G1610200	XP_002881008.1
OG0008781	Ag013G1610300	XP_020885214.1
OG0008782	Ag013G1610400, Ag023G2845300	XP_002881010.1
OG0008783	Ag013G1611400	XP_020884412.1
OG0008784	Ag013G1611500	XP_020885054.1
OG0008785	Ag013G1612300	XP_002881024.1
OG0008786	Ag013G1613800	XP_020882830.1
OG0008787	Ag013G1619000	XP_020883963.1
OG0008788	Ag013G1619100	XP_020887023.1, XP_002879214.1
OG0008789	Ag013G1625100	XP_002879243.1
OG0008790	Ag013G1625600	XP_020884160.1
OG0008791	Ag013G1626100, Ag026G2995800, Ag013G1626300	XP_020884926.1
OG0008792	Ag013G1630700	XP_020884863.1
OG0008793	Ag013G1633100	XP_002881097.1
OG0008794	Ag013G1634300	XP_002879262.1
OG0008795	Ag013G1636000	XP_020883063.1
OG0008796	Ag013G1636200	XP_002879266.1
OG0008797	Ag013G1638000	XP_002881127.1
OG0008798	Ag013G1642300	XP_020885065.1
OG0008799	Ag013G1642800	XP_020884372.1
OG0008800	Ag013G1642900	XP_002881157.1
OG0008801	Ag013G1643900	XP_020884176.1
OG0008802	Ag013G1644900	XP_020884051.1
OG0008803	Ag013G1645200	XP_020883393.1
OG0008804	Ag013G1646300	XP_020883545.1
OG0008805	Ag013G1647100	XP_002881174.1
OG0008806	Ag013G1652600	XP_020884636.1
OG0008807	Ag013G1653400	XP_020882667.1
OG0008809	Ag013G1659200	XP_020873522.1, XP_002879365.2
OG0008810	Ag013G1661300	XP_002881230.1
OG0008811	Ag013G1663700	XP_002879382.1
OG0008812	Ag013G1665700	XP_002863185.1
OG0008813	Ag013G1666600, Ag058G4978800, Ag006G0803700, Ag083G5411400, Ag001G0001500	XP_020884720.1
OG0008814	Ag013G1669100	XP_002881245.2
OG0008815	Ag013G1672400	XP_020886883.1, XP_020885627.1
OG0008816	Ag013G1673300	XP_002879442.1
OG0008817	Ag013G1674200	XP_020884400.1
OG0008818	Ag013G1674400	XP_002881275.1
OG0008819	Ag013G1674700	XP_020882947.1
OG0008820	Ag013G1675200	XP_002879448.1
OG0008821	Ag013G1676100	XP_020884674.1
OG0008822	Ag013G1679300	XP_002865417.1
OG0008823	Ag013G1680700	XP_020868383.1
OG0008824	Ag013G1682300	XP_002863061.1, XP_020871039.1
OG0008825	Ag013G1683300	XP_020871619.1
OG0008826	Ag013G1683500	XP_002863628.1
OG0008827	Ag013G1688200	XP_002869714.1
OG0008828	Ag013G1689500	XP_020871649.1
OG0008830	Ag013G1693100	XP_002869687.1
OG0008831	Ag013G1693300	XP_020873518.1
OG0008832	Ag013G1694800	XP_020873454.1
OG0008833	Ag013G1701800	XP_020869982.1
OG0008834	Ag013G1702000	XP_020868955.1
OG0008835	Ag013G1702700	XP_020870052.1
OG0008837	Ag013G1704400	XP_002894051.1
OG0008838	Ag013G1704800	XP_020869253.1
OG0008839	Ag013G1708800	XP_020868860.1
OG0008840	Ag013G1710400	XP_020870258.1
OG0008841	Ag013G1711800	XP_020869974.1
OG0008842	Ag013G1713000	XP_020869541.1
OG0008843	Ag013G1714400	XP_002893494.1
OG0008844	Ag013G1717200	XP_020868781.1
OG0008846	Ag013G1719600	XP_020866568.1
OG0008847	Ag013G1721200	XP_020869339.1
OG0008848	Ag013G1726200	XP_020867305.1
OG0008849	Ag013G1728600	XP_020869322.1
OG0008850	Ag013G1728700	XP_020869318.1
OG0008851	Ag013G1729300	XP_002890801.1
OG0008852	Ag013G1734100	XP_002890825.1
OG0008853	Ag013G1734900	XP_020866359.1
OG0008854	Ag013G1735700	XP_020867531.1
OG0008855	Ag013G1738000	XP_020868699.1
OG0008856	Ag013G1740300	XP_002890844.1
OG0008857	Ag013G1743700	XP_020866090.1
OG0008858	Ag013G1748100	XP_002890885.1
OG0008859	Ag013G1748400	XP_002890888.1
OG0008860	Ag013G1749800, Ag013G1749000	XP_020869147.1
OG0008861	Ag013G1751600	XP_020869701.1
OG0008862	Ag013G1752500	XP_002893652.1
OG0008863	Ag013G1753000	XP_020868619.1
OG0008864	Ag013G1753400	XP_020867863.1
OG0008865	Ag013G1755900	XP_002891123.2
OG0008866	Ag013G1756700	XP_020868808.1
OG0008867	Ag013G1757900	XP_002865798.1
OG0008868	Ag013G1759000	XP_020868637.1
OG0008869	Ag013G1761900	XP_002893690.1, XP_002877336.1
OG0008870	Ag013G1763500	XP_002890959.1
OG0008871	Ag013G1767100	XP_002893719.1
OG0008872	Ag013G1769500	XP_002893729.2, XP_020866358.1
OG0008873	Ag013G1769600	XP_002881387.1
OG0008874	Ag062G5051300	XP_020881070.1
OG0008875	Ag062G5054700	XP_002876842.1
OG0008876	Ag062G5061100	XP_002876881.1, XP_002876884.2
OG0008877	Ag062G5063100, Ag014G1964100, Ag031G3193100	XP_002876651.1
OG0008878	Ag004G0417500	XP_020883781.1
OG0008879	Ag034G3843700, Ag004G0418000	XP_020883213.1
OG0008880	Ag004G0418200	XP_020866132.1
OG0008881	Ag004G0420000	XP_020871940.1
OG0008882	Ag004G0420200	XP_020881949.1
OG0008883	Ag004G0420400	XP_002866723.1
OG0008884	Ag004G0420900	XP_002865032.1
OG0008885	Ag004G0421900	XP_020880969.1
OG0008886	Ag004G0423900	XP_020882263.1
OG0008887	Ag004G0424300	XP_002866710.1
OG0008888	Ag004G0426700	XP_002866702.1
OG0008889	Ag004G0427500	XP_002864994.1
OG0008890	Ag004G0429500	XP_002864987.2
OG0008891	Ag004G0433000	XP_020880205.1
OG0008892	Ag004G0433400	XP_020869986.1
OG0008893	Ag004G0435000	XP_002864962.1
OG0008894	Ag004G0440200	XP_020869091.1
OG0008895	Ag004G0441600	XP_002866651.1
OG0008896	Ag004G0441900	XP_002864941.1
OG0008897	Ag004G0442100	XP_002866650.1
OG0008898	Ag004G0443900	XP_020884850.1
OG0008899	Ag004G0445600	XP_020881391.1
OG0008900	Ag004G0447300	XP_002866636.1
OG0008901	Ag004G0450000	XP_002864912.1
OG0008902	Ag004G0454500	XP_020879555.1
OG0008903	Ag014G1994500, Ag004G0456100	XP_020883582.1, XP_020871562.1
OG0008904	Ag004G0457900, Ag004G0458100	XP_020871996.1
OG0008905	Ag004G0460200	XP_002864878.1
OG0008906	Ag004G0461200	XP_002866581.1
OG0008907	Ag004G0462200	XP_020869699.1
OG0008908	Ag004G0465000	XP_002866568.1
OG0008909	Ag004G0467700	XP_020882783.1
OG0008910	Ag004G0470600	XP_020879484.1
OG0008911	Ag004G0471700	XP_020891742.1
OG0008912	Ag004G0476200	XP_002866523.1
OG0008913	Ag004G0477200	XP_020871852.1
OG0008914	Ag004G0478400	XP_002866511.1
OG0008915	Ag004G0479000	XP_020886496.1
OG0008916	Ag004G0480200	XP_020869063.1
OG0008917	Ag004G0482100	XP_020871222.1
OG0008918	Ag004G0482800	XP_020889253.1
OG0008919	Ag004G0484100	XP_002864795.1
OG0008920	Ag004G0486000	XP_002864788.1
OG0008921	Ag004G0486400	XP_020886232.1
OG0008922	Ag004G0488100	XP_002864773.2
OG0008923	Ag004G0489300	XP_020883397.1
OG0008924	Ag004G0489600	XP_002864765.1
OG0008925	Ag004G0490000	XP_020871838.1
OG0008926	Ag004G0492000	XP_002864757.1
OG0008927	Ag004G0493500	XP_020871767.1
OG0008928	Ag004G0498200	XP_020884104.1
OG0008929	Ag004G0503200	XP_020871859.1
OG0008930	Ag004G0509800	XP_020879049.1
OG0008931	Ag004G0511100	XP_020876213.1
OG0008932	Ag004G0511700	XP_002874114.1
OG0008933	Ag004G0512900	XP_020876798.1
OG0008934	Ag004G0513200	XP_002872053.1
OG0008935	Ag004G0515500	XP_020877040.1
OG0008936	Ag004G0515800	XP_020879566.1
OG0008937	Ag004G0516500	XP_020877423.1
OG0008938	Ag004G0521100	XP_002874154.1
OG0008939	Ag004G0526200	XP_002872101.1
OG0008940	Ag004G0528800	XP_020878792.1
OG0008941	Ag004G0529200	XP_002874199.1
OG0008942	Ag004G0532200	XP_020879242.1
OG0008943	Ag004G0532600	XP_002874211.2
OG0008944	Ag004G0533500	XP_020878330.1
OG0008945	Ag004G0536500	XP_020878031.1
OG0008946	Ag004G0536700	XP_020878463.1
OG0008947	Ag004G0539100	XP_002872141.1
OG0008948	Ag004G0539300	XP_002872143.1
OG0008949	Ag004G0540500	XP_002874247.1
OG0008950	Ag004G0541800	XP_002872158.1
OG0008951	Ag002G0174300, Ag004G0547300	XP_020877856.1
OG0008952	Ag004G0548100	XP_002874284.1
OG0008953	Ag004G0552100	XP_002874305.1
OG0008954	Ag004G0554500	XP_020878089.1
OG0008955	Ag004G0555400	XP_002873958.2
OG0008956	Ag004G0555900	XP_002873956.1
OG0008957	Ag004G0556000	XP_002873955.1
OG0008958	Ag004G0556100	XP_020878092.1
OG0008959	Ag004G0556500	XP_002871895.1
OG0008960	Ag004G0557000	XP_002871903.1
OG0008961	Ag004G0557100	XP_020877542.1
OG0008962	Ag004G0557200	XP_002871905.1
OG0008963	Ag004G0559100	XP_002873970.1
OG0008964	Ag004G0559900	XP_020878783.1
OG0008965	Ag004G0564400	XP_002871924.1
OG0008966	Ag004G0564800	XP_020876287.1
OG0008967	Ag004G0565600	XP_020876167.1
OG0008968	Ag004G0566300	XP_020876652.1
OG0008969	Ag004G0570600	XP_002871942.1
OG0008970	Ag004G0573100	XP_002874011.1
OG0008971	Ag004G0576900	XP_020876169.1
OG0008972	Ag004G0577100	XP_002874019.1
OG0008973	Ag004G0580400	XP_020877927.1
OG0008974	Ag004G0580800	XP_020878923.1
OG0008975	Ag004G0581500	XP_002871965.1
OG0008976	Ag004G0581900	XP_002871966.1
OG0008977	Ag004G0583800	XP_002874035.2
OG0008978	Ag004G0585500	XP_020877824.1
OG0008979	Ag004G0589300, Ag004G0587800	XP_002871991.1
OG0008980	Ag004G0594000	XP_002874065.1
OG0008981	Ag004G0594500	XP_020875807.1
OG0008982	Ag004G0598600	XP_002872013.1
OG0008983	Ag004G0601300	XP_002866013.1
OG0008984	Ag004G0602600	XP_002874096.1
OG0008985	Ag004G0610200	XP_002872028.1
OG0008986	Ag004G0612400	XP_002866391.2
OG0008987	Ag004G0620900	XP_020882586.1
OG0008988	Ag004G0622700	XP_020887607.1
OG0008989	Ag004G0629800	XP_020871576.1
OG0008990	Ag004G0630100	XP_020884083.1
OG0008991	Ag004G0632800	XP_020871499.1
OG0008992	Ag004G0633200	XP_020884140.1, XP_002862718.1
OG0008993	Ag004G0634400	XP_002866346.1
OG0008994	Ag004G0650800	XP_002864612.1, XP_002863037.1
OG0008995	Ag004G0651400, Ag022G2751700	XP_002866314.1
OG0008996	Ag004G0653500	XP_020885125.1
OG0008997	Ag004G0655200	XP_020871705.1
OG0008998	Ag004G0655800	XP_002862813.1, XP_020871703.1, XP_020886064.1
OG0008999	Ag004G0662800	XP_002866282.1
OG0009000	Ag004G0666400	XP_020871899.1
OG0009001	Ag004G0668600	XP_002864562.1
OG0009002	Ag004G0670500	XP_020872025.1
OG0009003	Ag004G0672500, Ag034G3993000	XP_020868896.1
OG0009004	Ag004G0672700	XP_002864546.1
OG0009005	Ag004G0676800	XP_002889195.2
OG0009006	Ag004G0677800	XP_020870801.1
OG0009007	Ag004G0682500	XP_002864522.1
OG0009008	Ag004G0686200	XP_002866212.1
OG0009009	Ag004G0692300	XP_002864516.1
OG0009010	Ag004G0693700	XP_020871616.1
OG0009011	Ag004G0694000, Ag027G3038500	XP_020887360.1
OG0009012	Ag004G0695600	XP_002864505.1
OG0009013	Ag004G0696000	XP_020866733.1
OG0009014	Ag004G0696400	XP_002866189.1
OG0009015	Ag004G0703000	XP_020874557.1, XP_020888380.1
OG0009016	Ag004G0703600	XP_002866175.1
OG0009017	Ag004G0706500	XP_002866170.1
OG0009018	Ag004G0707300	XP_002864483.1
OG0009019	Ag004G0709500	XP_020868651.1
OG0009020	Ag004G0710400	XP_020888728.1
OG0009021	Ag004G0712200	XP_002866156.1
OG0009022	Ag004G0712600	XP_002866155.1
OG0009023	Ag004G0720100	XP_002866138.1
OG0009024	Ag004G0720300	XP_020871324.1
OG0009025	Ag004G0723000	XP_002864442.1, XP_020872433.1
OG0009026	Ag004G0724000	XP_002864444.1
OG0009027	Ag004G0730800	XP_020871165.1
OG0009028	Ag004G0731200	XP_020874772.1, XP_002864418.1
OG0009029	Ag004G0733000	XP_002864415.1
OG0009030	Ag004G0736500	XP_002864403.1
OG0009031	Ag004G0736900	XP_020871114.1
OG0009032	Ag004G0739200	XP_020871595.1
OG0009034	Ag004G0745600	XP_002866082.1
OG0009035	Ag004G0746200	XP_002864378.1
OG0009036	Ag004G0746400	XP_002866077.1
OG0009037	Ag004G0748700	XP_020883492.1
OG0009038	Ag004G0750400	XP_002864367.1
OG0009039	Ag004G0759000	XP_002875971.1
OG0009040	Ag004G0764100	XP_020881478.1
OG0009041	Ag004G0764300	XP_002875957.1
OG0009042	Ag004G0768200	XP_002875940.1
OG0009043	Ag011G1241200, Ag004G0768900	XP_020879990.1
OG0009044	Ag004G0772100	XP_020879730.1
OG0009045	Ag004G0775200	XP_020881401.1
OG0009046	Ag004G0780500, Ag020G2557300	XP_002866029.2
OG0009047	Ag020G2555900, Ag004G0782600	XP_002864323.1
OG0009048	Ag022G2631500	XP_020877043.1
OG0009049	Ag022G2651000	XP_020879176.1
OG0009050	Ag022G2652300	XP_020885042.1
OG0009051	Ag022G2654000	XP_002871269.1
OG0009052	Ag022G2660700	XP_002870439.2
OG0009053	Ag024G2896300, Ag022G2667800, Ag016G2310000	XP_002887871.1
OG0009054	Ag022G2674900	XP_020878979.1
OG0009055	Ag022G2679200	XP_020878472.1
OG0009056	Ag022G2683500	XP_002873256.1
OG0009057	Ag022G2685100, Ag022G2685200, Ag002G0169300	XP_002871218.1
OG0009058	Ag022G2689200	XP_020877584.1
OG0009059	Ag022G2690000	XP_020876020.1
OG0009060	Ag060G5009800, Ag022G2693900	XP_020879256.1
OG0009061	Ag022G2694000, Ag060G5010000	XP_020879257.1
OG0009062	Ag022G2695100	XP_002893431.2
OG0009063	Ag022G2697400	XP_020876035.1
OG0009064	Ag022G2700700	XP_002890701.2
OG0009065	Ag022G2702800	XP_002873233.1
OG0009066	Ag022G2702900	XP_020876037.1
OG0009067	Ag022G2707400, Ag022G2707000	XP_002871179.1
OG0009068	Ag022G2708700	XP_002873219.1
OG0009069	Ag022G2710000	XP_020876017.1
OG0009070	Ag022G2713500	XP_020875932.1
OG0009071	Ag022G2714300	XP_002871156.1
OG0009072	Ag022G2716100	XP_002871148.1
OG0009073	Ag022G2718700	XP_020875957.1
OG0009074	Ag022G2718800	XP_020875945.1
OG0009075	Ag022G2720100, Ag002G0158700	XP_020882997.1
OG0009076	Ag022G2720900	XP_002871133.1
OG0009077	Ag022G2722700	XP_002873180.1
OG0009078	Ag022G2723300	XP_002873179.1
OG0009079	Ag022G2725700	XP_020876040.1
OG0009080	Ag022G2732900	XP_002871094.1
OG0009081	Ag022G2734900	XP_020878102.1
OG0009082	Ag022G2737100, Ag003G0318300	XP_002871083.1
OG0009083	Ag022G2738300	XP_020878499.1
OG0009084	Ag022G2739000	XP_002872956.2
OG0009086	Ag022G2742900	XP_002873124.1
OG0009087	Ag022G2744200	XP_020878263.1
OG0009089	Ag022G2745600	XP_020878220.1
OG0009090	Ag022G2746200	XP_020879120.1
OG0009091	Ag015G2212700, Ag022G2748100	XP_002865827.1
OG0009092	Ag022G2748900	XP_020879145.1
OG0009093	Ag022G2752400	XP_020878186.1
OG0009094	Ag022G2752600	XP_002873100.1
OG0009095	Ag022G2756600	XP_002871026.1
OG0009096	Ag022G2758400	XP_002871018.1
OG0009097	Ag022G2760100	XP_020877442.1
OG0009098	Ag022G2766700	XP_020879554.1
OG0009099	Ag022G2771600	XP_002891274.1
OG0009100	Ag022G2772700	XP_002870977.1
OG0009101	Ag022G2774100	XP_002873049.1
OG0009102	Ag022G2777300	XP_002870962.1
OG0009103	Ag022G2778400	XP_020876148.1
OG0009104	Ag022G2781400	XP_020878230.1
OG0009105	Ag022G2790300	XP_002873003.1
OG0009106	Ag022G2791000	XP_002870908.1
OG0009107	Ag022G2791800	XP_002870903.1
OG0009108	Ag022G2792900	XP_020871318.1, XP_020878915.1
OG0009110	Ag022G2794300	XP_002870897.2
OG0009111	Ag022G2796500	XP_020875798.1
OG0009112	Ag075G5282800	XP_002868644.2
OG0009113	Ag075G5289100	XP_020875222.1
OG0009114	Ag075G5289200	XP_020873878.1
OG0009116	Ag075G5293500	XP_002868618.1
OG0009117	Ag075G5294500	XP_020875424.1
OG0009118	Ag075G5294700	XP_002870652.1
OG0009119	Ag075G5302000	XP_002882558.2
OG0009120	Ag075G5307200	XP_002870604.2
OG0009121	Ag048G4554200	XP_002889316.1
OG0009122	Ag048G4554700	XP_020890014.1
OG0009123	Ag033G3584100, Ag048G4555200	XP_020891643.1
OG0009124	Ag048G4556900	XP_020891644.1
OG0009125	Ag048G4559200, Ag011G1127100	XP_020889728.1
OG0009126	Ag048G4560700, Ag048G4560600	XP_002889310.1
OG0009127	Ag048G4561400	XP_002887845.1
OG0009128	Ag048G4561700	XP_002889307.1
OG0009129	Ag048G4562100, Ag023G2823100	XP_020891037.1
OG0009130	Ag048G4562600	XP_002887838.1
OG0009131	Ag048G4564100	XP_002887834.1
OG0009132	Ag048G4569200	XP_020891524.1
OG0009133	Ag048G4569900	XP_020891465.1
OG0009134	Ag048G4572400, Ag048G4572100	XP_020891661.1
OG0009135	Ag048G4572500	XP_020890867.1
OG0009136	Ag048G4577600, Ag011G1251400	XP_020891170.1
OG0009137	Ag048G4578700	XP_020890635.1
OG0009138	Ag048G4580900	XP_020889627.1
OG0009139	Ag048G4581200	XP_002889266.1
OG0009140	Ag048G4583000	XP_020890544.1
OG0009141	Ag048G4587300	XP_020889666.1
OG0009142	Ag048G4592300	XP_002889231.1
OG0009143	Ag048G4595300	XP_002889221.2
OG0009144	Ag048G4598300	XP_002889209.1
OG0009145	Ag048G4602700, Ag048G4602600	XP_002887755.1
OG0009146	Ag048G4605700	XP_002887746.1
OG0009147	Ag048G4612200	XP_002887736.1
OG0009148	Ag048G4612800	XP_002862994.1
OG0009149	Ag048G4613200	XP_020890024.1
OG0009150	Ag048G4619500	XP_020891408.1
OG0009151	Ag048G4620800	XP_002889174.1
OG0009152	Ag048G4623800	XP_020891389.1
OG0009153	Ag048G4624700	XP_020880391.1
OG0009154	Ag048G4627000	XP_020865944.1
OG0009155	Ag048G4631400	XP_020865682.1
OG0009156	Ag048G4641500	XP_020891586.1
OG0009157	Ag048G4641600	XP_002889141.1
OG0009158	Ag048G4645200	XP_020889752.1
OG0009159	Ag048G4646000	XP_002887672.1
OG0009160	Ag048G4647200	XP_002887670.1
OG0009161	Ag048G4648400	XP_020890620.1
OG0009162	Ag048G4650000	XP_020890487.1
OG0009163	Ag048G4660400	XP_002887642.2
OG0009164	Ag048G4662200	XP_002889084.1
OG0009165	Ag048G4669100	XP_002889075.1
OG0009166	Ag048G4677200	XP_020890789.1
OG0009167	Ag048G4679200	XP_002893876.2
OG0009168	Ag002G0214300, Ag014G1977000, Ag048G4680600	XP_002884998.1
OG0009169	Ag048G4681700	XP_002889052.1
OG0009170	Ag048G4685500	XP_020891721.1
OG0009171	Ag048G4696700	XP_002889038.1
OG0009172	Ag048G4709200, Ag026G2977500, Ag039G4228700	XP_002883773.1
OG0009173	Ag048G4711600	XP_020891135.1
OG0009174	Ag048G4715100	XP_002889017.2
OG0009175	Ag048G4715800	XP_002887578.1
OG0009176	Ag040G4344200	XP_002884069.1
OG0009177	Ag040G4344700	XP_002884071.1
OG0009178	Ag040G4345900	XP_020887343.1, XP_020886304.1
OG0009179	Ag040G4351100	XP_002886135.1
OG0009180	Ag049G4725700	XP_002877710.1
OG0009181	Ag049G4731200	XP_002864348.1
OG0009182	Ag049G4731900	XP_020885230.1
OG0009183	Ag049G4732900	XP_002866052.1
OG0009184	Ag032G3419100	XP_002894566.1
OG0009185	Ag032G3423300	XP_020867801.1
OG0009186	Ag032G3425400	XP_002891861.1
OG0009187	Ag032G3426100	XP_020866609.1
OG0009188	Ag032G3428200	XP_020868867.1
OG0009189	Ag032G3444300, Ag032G3436700	XP_020866478.1
OG0009190	Ag032G3438400	XP_002891826.2
OG0009191	Ag032G3449100	XP_002894476.1
OG0009192	Ag032G3457400	XP_020868938.1
OG0009193	Ag032G3457700	XP_002894460.1
OG0009194	Ag032G3458000	XP_020870407.1
OG0009195	Ag032G3464000	XP_002894451.1, XP_020869813.1
OG0009196	Ag032G3467500	XP_020867142.1
OG0009197	Ag032G3467700	XP_002891754.2
OG0009198	Ag032G3467900	XP_002894443.1
OG0009199	Ag032G3469100	XP_002888666.1
OG0009200	Ag032G3472300	XP_002891736.2
OG0009201	Ag054G4877000	XP_020883719.1, XP_020866454.1
OG0009202	Ag054G4878000	XP_020883723.1
OG0009203	Ag054G4880700	XP_020883697.1
OG0009204	Ag054G4881900, Ag038G4159600	XP_002881432.1
OG0009205	Ag054G4888700	XP_020884245.1
OG0009206	Ag033G3526900	XP_020873702.1
OG0009207	Ag054G4897500	XP_020885659.1
OG0009208	Ag041G4355800, Ag009G0980500	XP_002877401.1
OG0009209	Ag009G0976900, Ag041G4359100	XP_020882371.1
OG0009210	Ag041G4360700, Ag009G0975300	XP_020880271.1, XP_020880269.1
OG0009211	Ag041G4363800, Ag009G0970400	XP_020881316.1
OG0009212	Ag041G4369600, Ag076G5309500	XP_020878944.1
OG0009213	Ag041G4376800	XP_020869578.1
OG0009214	Ag082G5406200	XP_020877901.1
OG0009215	Ag007G0858000	XP_002870452.1
OG0009216	Ag007G0861000	XP_020875180.1
OG0009217	Ag007G0865000	XP_020873163.1
OG0009219	Ag007G0866800	XP_002863290.1
OG0009220	Ag007G0882200	XP_020877133.1
OG0009221	Ag007G0893400	XP_002868304.1
OG0009222	Ag007G0893500	XP_020874346.1
OG0009223	Ag007G0895700, Ag063G5085900, Ag011G1065400, Ag063G5086000	XP_002866918.1
OG0009224	Ag007G0906700	XP_020874697.1
OG0009225	Ag007G0907600	XP_002870283.1
OG0009226	Ag007G0914700	XP_002870260.1
OG0009227	Ag007G0916500	XP_020873905.1
OG0009228	Ag007G0919900	XP_020872795.1
OG0009229	Ag007G0921400	XP_002868198.1
OG0009230	Ag078G5333000	XP_020891632.1
OG0009231	Ag078G5333700	XP_020889759.1
OG0009232	Ag078G5335300	XP_002887472.1
OG0009233	Ag078G5339100	XP_002888910.2
OG0009234	Ag078G5345400	XP_002887487.1
OG0009235	Ag078G5349900	XP_002888932.1
OG0009236	Ag078G5354000	XP_002888940.1
OG0009237	Ag078G5360600	XP_020891646.1
OG0009238	Ag078G5363700	XP_020889634.1
OG0009239	Ag078G5369700	XP_002888964.1
OG0009240	Ag078G5370000	XP_002888965.1
OG0009241	Ag078G5376900	XP_020877397.1
OG0009242	Ag078G5378600	XP_002888969.1
OG0009243	Ag078G5380000	XP_020890839.1
OG0009244	Ag056G4935200	XP_020889959.1
OG0009245	Ag056G4941400	XP_020891060.1
OG0009246	Ag056G4944000	XP_020891421.1
OG0009247	Ag056G4944700	XP_002887219.1
OG0009248	Ag056G4948900	XP_002887227.1
OG0009249	Ag045G4507500	XP_002869497.1
OG0009250	Ag045G4511500	XP_020873170.1
OG0009251	Ag045G4512000	XP_002869488.1
OG0009252	Ag045G4514200	XP_002869477.1
OG0009253	Ag045G4516200	XP_002869471.1
OG0009254	Ag045G4518700	XP_020874783.1
OG0009255	Ag092G5457300	XP_002865955.1
OG0009256	Ag063G5084500, Ag002G0108900	XP_002887934.1
