Orthogroup	Alyssum_gmelinii	Arabidopsis_arenosa
OG0012515	Ag004G0474700	jg23269
OG0012516	Ag004G0476300	jg23254
OG0012517	Ag004G0476400	jg23251
OG0012518	Ag004G0478100	jg23238
OG0012519	Ag004G0478800	jg23230
OG0012520	Ag004G0479100	jg23226
OG0012521	Ag004G0479300	jg23224
OG0012522	Ag004G0480000	jg23219
OG0012523	Ag065G5122900	jg23207
OG0012524	Ag034G3955000, Ag004G0482600	jg30413
OG0012525	Ag004G0483000	jg23201
OG0012526	Ag004G0485900	jg23190
OG0012527	Ag004G0489400	jg23151
OG0012528	Ag004G0490600	jg23135
OG0012530	Ag004G0496000	jg23108
OG0012531	Ag004G0496800	jg23098
OG0012532	Ag004G0497000	jg23096
OG0012533	Ag004G0498100	jg23090
OG0012534	Ag004G0500900	jg23071
OG0012535	Ag004G0503500	jg23054
OG0012536	Ag004G0504600	jg23051
OG0012537	Ag004G0504800	jg23048
OG0012538	Ag004G0505000	jg23045
OG0012539	Ag004G0505300	jg13638
OG0012540	Ag004G0509700	jg6141
OG0012541	Ag004G0509900	jg6143
OG0012542	Ag004G0510200	jg6145
OG0012543	Ag004G0511600	jg6162
OG0012544	Ag004G0512000, Ag004G0511900	jg6166
OG0012545	Ag004G0514700	jg6188
OG0012546	Ag004G0515300, Ag007G0886300	jg6193
OG0012547	Ag004G0519400	jg6226
OG0012548	Ag004G0521000	jg6241
OG0012549	Ag004G0524000	jg6261
OG0012550	Ag004G0526300	jg6276
OG0012551	Ag004G0526400	jg6277
OG0012552	Ag004G0528500	jg6299
OG0012553	Ag004G0528700	jg6303
OG0012554	Ag004G0533600	jg14353
OG0012555	Ag004G0533800	jg6341
OG0012556	Ag022G2700600, Ag004G0534000	jg4390, jg4359
OG0012557	Ag004G0535000	jg6357
OG0012558	Ag004G0539900	jg6392
OG0012559	Ag004G0540100	jg6396
OG0012560	Ag004G0540700	jg6400
OG0012561	Ag004G0541500	jg6408
OG0012562	Ag004G0542200	jg6416
OG0012563	Ag004G0543900	jg6427
OG0012564	Ag004G0545900	jg6442
OG0012565	Ag004G0546000	jg6443
OG0012566	Ag004G0550100	jg6495
OG0012567	Ag004G0551000	jg10011
OG0012568	Ag004G0552900	jg5809
OG0012569	Ag004G0553100	jg5807
OG0012570	Ag004G0555600	jg5824
OG0012572	Ag004G0560000	jg5856
OG0012573	Ag004G0560800	jg5860
OG0012574	Ag004G0562800	jg5872
OG0012575	Ag004G0563500	jg5876
OG0012576	Ag004G0566600	jg5894
OG0012577	Ag004G0567900	jg5903
OG0012578	Ag004G0577000	jg5949
OG0012579	Ag004G0581400	jg5969
OG0012580	Ag004G0582600	jg5977
OG0012581	Ag004G0583100	jg5982
OG0012582	Ag004G0583400	jg5985
OG0012583	Ag004G0583900	jg5991
OG0012584	Ag004G0584900	jg5997
OG0012585	Ag004G0585400	jg6003
OG0012586	Ag004G0585800	jg6005
OG0012587	Ag004G0586600	jg17352
OG0012588	Ag004G0589200	jg6027, jg6023
OG0012589	Ag004G0590100	jg6030
OG0012590	Ag004G0590500	jg6034
OG0012591	Ag004G0598400	jg6083
OG0012593	Ag004G0601900	jg6114
OG0012594	Ag004G0602300	jg6116
OG0012595	Ag004G0611000	jg23016
OG0012596	Ag004G0612100	jg23013
OG0012597	Ag004G0612200	jg23012
OG0012598	Ag004G0613400	jg23004
OG0012599	Ag004G0613700	jg23002
OG0012600	Ag004G0614600	jg22997
OG0012601	Ag004G0616200	jg22986
OG0012602	Ag004G0628400	jg22946
OG0012604	Ag034G3867200, Ag004G0628800	jg22943
OG0012606	Ag004G0641400	jg22884
OG0012607	Ag004G0642300	jg22877
OG0012608	Ag034G3817900, Ag004G0656600	jg22806
OG0012609	Ag004G0659700	jg22791
OG0012610	Ag004G0660600	jg22790
OG0012611	Ag004G0663400	jg22775
OG0012612	Ag004G0667100	jg22748
OG0012613	Ag004G0667200	jg22747
OG0012614	Ag004G0670100	jg22726
OG0012615	Ag004G0671300	jg22717
OG0012616	Ag004G0673200	jg22701
OG0012617	Ag004G0676900	jg1810
OG0012618	Ag004G0677500	jg22694
OG0012619	Ag004G0677900	jg22689
OG0012620	Ag004G0678300	jg22685
OG0012621	Ag004G0679700	jg22680
OG0012622	Ag004G0682700	jg22662
OG0012623	Ag004G0687600	jg22651
OG0012624	Ag004G0688400	jg13941
OG0012625	Ag004G0693100	jg22634
OG0012626	Ag004G0693200	jg22633
OG0012627	Ag004G0694800	jg22622
OG0012628	Ag004G0695300, Ag031G3250600	jg15954
OG0012629	Ag004G0698400	jg22595
OG0012630	Ag004G0698500	jg22596
OG0012631	Ag004G0701000	jg22607
OG0012632	Ag004G0701100	jg22608
OG0012633	Ag004G0711600	jg13736
OG0012634	Ag004G0715300	jg22520
OG0012636	Ag027G3036200, Ag004G0718800	jg26482
OG0012637	Ag004G0721100	jg22484
OG0012638	Ag004G0721900	jg22464
OG0012639	Ag064G5113300, Ag095G5469700, Ag004G0722800	jg27088
OG0012640	Ag004G0723100	jg22472
OG0012641	Ag004G0725100	jg22481
OG0012642	Ag004G0725600	jg22460
OG0012643	Ag004G0734100	jg22412
OG0012644	Ag004G0735100	jg22409
OG0012645	Ag004G0736100	jg22400
OG0012646	Ag004G0743800	jg22351
OG0012647	Ag004G0744000	jg22354
OG0012648	Ag004G0745500	jg22349
OG0012649	Ag004G0748300	jg22334
OG0012651	Ag004G0752600	jg22312
OG0012652	Ag004G0752700	jg22311
OG0012653	Ag004G0752800	jg22310
OG0012654	Ag004G0754900	jg22302
OG0012655	Ag004G0756400	jg22293
OG0012656	Ag004G0760100	jg31027
OG0012657	Ag004G0760800	jg14780, jg21515
OG0012658	Ag004G0761300	jg14775
OG0012659	Ag004G0762000	jg14773
OG0012660	Ag004G0768300	jg14741
OG0012661	Ag004G0770400	jg14721
OG0012662	Ag004G0776700	jg14685
OG0012663	Ag004G0778700, Ag020G2559500	jg22187
OG0012664	Ag020G2559400, Ag004G0778800	jg22188
OG0012665	Ag004G0780700, Ag020G2557000	jg22214
OG0012666	Ag020G2555300, Ag004G0783000	jg22222
OG0012667	Ag022G2631600	jg7982
OG0012668	Ag022G2633700	jg7977
OG0012669	Ag022G2637800	jg7973
OG0012670	Ag022G2638000	jg7972
OG0012671	Ag022G2639200	jg7967
OG0012672	Ag022G2640700	jg7953
OG0012673	Ag022G2640900	jg7951
OG0012674	Ag022G2641000	jg7948
OG0012675	Ag022G2641400	jg7944
OG0012676	Ag022G2652800, Ag022G2652900, Ag022G2653000, Ag022G2653100, Ag022G2653900	jg4583
OG0012677	Ag022G2654500	jg4580
OG0012678	Ag022G2654700	jg4578
OG0012679	Ag022G2661000	jg4566
OG0012680	Ag022G2664300	jg4549
OG0012681	Ag022G2669400	jg4535
OG0012682	Ag022G2673000	jg4518
OG0012683	Ag022G2673100	jg4517
OG0012684	Ag022G2673500, Ag022G2673800	jg4514
OG0012685	Ag022G2678700	jg4491
OG0012686	Ag022G2678800	jg27416
OG0012688	Ag022G2679300	jg4443, jg4488
OG0012689	Ag016G2300800, Ag022G2679400	jg4446
OG0012690	Ag022G2679900, Ag022G2741500	jg4449
OG0012691	Ag022G2680300	jg4450, jg4441
OG0012692	Ag022G2681100	jg4452, jg4439
OG0012693	Ag022G2681800	jg4434
OG0012694	Ag022G2682500	jg4430
OG0012695	Ag022G2685000	jg4419
OG0012696	Ag022G2686000	jg4414
OG0012697	Ag022G2687900	jg9861
OG0012698	Ag022G2688800	jg4399
OG0012699	Ag022G2692300	jg4382
OG0012700	Ag022G2695500	jg4376
OG0012701	Ag022G2700800	jg4347
OG0012702	Ag022G2703700	jg4349
OG0012703	Ag022G2705500	jg4340
OG0012704	Ag022G2709100	jg4324
OG0012705	Ag022G2709700	jg4317
OG0012706	Ag022G2712700	jg13942
OG0012707	Ag022G2713300	jg4304
OG0012708	Ag022G2716300	jg4282
OG0012709	Ag022G2723400	jg4247
OG0012711	Ag022G2724200	jg4239, jg4241
OG0012712	Ag022G2725400	jg4234
OG0012713	Ag022G2725600	jg4232
OG0012714	Ag022G2728300	jg4218
OG0012715	Ag022G2728800	jg4216
OG0012716	Ag022G2729800	jg4211
OG0012717	Ag022G2729900	jg4210
OG0012718	Ag022G2736900	jg4174
OG0012721	Ag022G2738600	jg4166
OG0012722	Ag022G2739200	jg4162
OG0012723	Ag022G2742100	jg4145
OG0012724	Ag022G2742300	jg4144
OG0012725	Ag022G2745100	jg4126
OG0012726	Ag022G2746300	jg4115
OG0012727	Ag022G2749600	jg4108
OG0012728	Ag022G2751200	jg4099
OG0012729	Ag022G2753300	jg4084
OG0012730	Ag022G2753500	jg4082
OG0012731	Ag022G2757000	jg4062
OG0012732	Ag022G2758200	jg21351
OG0012733	Ag022G2760800	jg4042, jg3741
OG0012734	Ag022G2762100	jg4040
OG0012735	Ag022G2771400	jg3997
OG0012736	Ag022G2776800	jg3962
OG0012737	Ag022G2778100	jg3947
OG0012738	Ag022G2782600	jg3926
OG0012739	Ag022G2784600	jg3908
OG0012740	Ag022G2784800	jg3907
OG0012741	Ag022G2785300	jg3903
OG0012742	Ag022G2786800	jg3897
OG0012743	Ag022G2791900	jg3844
OG0012744	Ag022G2793300	jg3829
OG0012745	Ag022G2793900	jg3832
OG0012746	Ag022G2794000	jg3833
OG0012747	Ag022G2795400	jg3813
OG0012748	Ag022G2796700	jg3803
OG0012749	Ag075G5283200	jg12678
OG0012750	Ag075G5284500	jg12680
OG0012751	Ag075G5284600	jg12683
OG0012752	Ag075G5285200	jg12688
OG0012753	Ag075G5292300	jg6953
OG0012754	Ag075G5295000	jg12737
OG0012755	Ag075G5296800	jg12757
OG0012756	Ag075G5299200	jg12771
OG0012757	Ag075G5303200	jg12822
OG0012758	Ag048G4558900, Ag048G4553700	jg3769
OG0012759	Ag048G4554500	jg3774
OG0012760	Ag048G4556500	jg3781
OG0012761	Ag048G4557500	jg13534
OG0012762	Ag048G4557800	jg3792
OG0012763	Ag048G4557900	jg3793
OG0012764	Ag048G4559300	jg3765
OG0012765	Ag048G4561100	jg3758
OG0012766	Ag048G4562200	jg3749
OG0012767	Ag048G4564700	jg3730
OG0012768	Ag048G4568400	jg3719
OG0012769	Ag034G3748100, Ag048G4568900	jg1342
OG0012770	Ag048G4577800	jg3681
OG0012771	Ag048G4580400	jg3653
OG0012772	Ag048G4586900	jg22125
OG0012773	Ag048G4587600	jg3634
OG0012774	Ag048G4588300	jg3629
OG0012775	Ag048G4588900	jg3623
OG0012777	Ag048G4592600	jg3594
OG0012778	Ag048G4593600	jg3587
OG0012779	Ag048G4595500	jg3579
OG0012780	Ag048G4596100	jg3571
OG0012781	Ag048G4597700, Ag048G4597800	jg3562
OG0012783	Ag048G4606900	jg3536
OG0012784	Ag048G4615700	jg3507
OG0012785	Ag048G4616500	jg3502
OG0012786	Ag048G4616900	jg3498
OG0012787	Ag048G4617400	jg3495
OG0012788	Ag048G4618200	jg3489
OG0012789	Ag048G4622200	jg3464
OG0012790	Ag048G4625300	jg3452
OG0012791	Ag048G4633800, Ag044G4492600	jg3427
OG0012792	Ag048G4640600	jg3416
OG0012793	Ag048G4645100	jg3397
OG0012794	Ag048G4646900	jg3381
OG0012795	Ag048G4647400	jg3377
OG0012796	Ag048G4648000	jg3370
OG0012797	Ag048G4648100	jg3369
OG0012798	Ag048G4652500	jg3339
OG0012799	Ag048G4659100	jg3319
OG0012800	Ag048G4668000	jg3297
OG0012801	Ag048G4679700	jg3263
OG0012802	Ag048G4681500	jg27803
OG0012803	Ag048G4695500	jg3229
OG0012804	Ag048G4705600	jg11840
OG0012805	Ag048G4711800	jg3186
OG0012806	Ag048G4718100	jg3166
OG0012807	Ag048G4718600	jg21471
OG0012808	Ag048G4719300	jg3162
OG0012809	Ag040G4334800	jg27852
OG0012810	Ag040G4334900	jg13955, jg7030, jg13870
OG0012810	Ag003G0391800	jg13956
OG0012811	Ag040G4335900	jg27865
OG0012812	Ag040G4337400	jg27869
OG0012813	Ag040G4339100	jg27882
OG0012814	Ag027G3019600, Ag040G4340500	jg13581
OG0012815	Ag040G4346500	jg27904
OG0012816	Ag040G4352100	jg27927
OG0012817	Ag049G4725800	jg14849
OG0012818	Ag049G4727000	jg14844
OG0012819	Ag049G4727600	jg14839
OG0012820	Ag049G4732400	jg18968
OG0012821	Ag049G4735500	jg14528
OG0012822	Ag032G3419000	jg33824
OG0012823	Ag032G3419900, Ag060G5003300	jg33812
OG0012824	Ag032G3421300, Ag034G3809500	jg33797
OG0012825	Ag032G3426000	jg33766
OG0012826	Ag032G3426700	jg33761
OG0012827	Ag032G3426900	jg33759
OG0012828	Ag032G3430700	jg33712
OG0012829	Ag032G3434600	jg33704
OG0012830	Ag032G3435700, Ag032G3436100	jg33698
OG0012831	Ag032G3437000	jg33695
OG0012832	Ag032G3438600	jg33685
OG0012833	Ag032G3448900	jg33637
OG0012834	Ag032G3453700	jg33620
OG0012835	Ag032G3457600	jg33602
OG0012836	Ag032G3465500	jg33569
OG0012837	Ag032G3468700	jg33547
OG0012838	Ag032G3470600	jg2290
OG0012839	Ag032G3470700	jg33532
OG0012840	Ag032G3474100	jg33517, jg33292, jg33291
OG0012841	Ag032G3474700	jg33512
OG0012842	Ag054G4876200	jg18731
OG0012844	Ag054G4879100	jg18744
OG0012845	Ag054G4882000	jg18755
OG0012846	Ag054G4891700	jg18793
OG0012847	Ag054G4892900	jg18800
OG0012848	Ag054G4893300	jg18510
OG0012849	Ag054G4894100	jg18804
OG0012850	Ag054G4894700	jg18806
OG0012851	Ag054G4895300	jg18812
OG0012852	Ag054G4897300	jg18823
OG0012853	Ag009G0981700, Ag041G4353800	jg14338
OG0012854	Ag041G4356000, Ag034G3805000	jg29563
OG0012855	Ag009G0979900, Ag041G4356400	jg14282
OG0012856	Ag041G4356900, Ag009G0979400	jg14271
OG0012857	Ag009G0976600, Ag041G4359300	jg14240
OG0012858	Ag009G0976400, Ag041G4359400	jg14234
OG0012859	Ag076G5313500, Ag041G4371500	jg21638
OG0012860	Ag041G4372700, Ag007G0876600	jg21643
OG0012861	Ag082G5405000	jg22009
OG0012862	Ag007G0853200	jg21651
OG0012863	Ag007G0853900	jg21667
OG0012864	Ag007G0854300	jg21690
OG0012865	Ag007G0854900	jg21607
OG0012866	Ag007G0855300	jg21613
OG0012867	Ag007G0856000	jg21630
OG0012868	Ag007G0856100	jg21632
OG0012869	Ag007G0856200	jg21631
OG0012870	Ag007G0861100	jg11899
OG0012871	Ag007G0866100	jg11685
OG0012872	Ag007G0870400, Ag076G5314200	jg11582
OG0012873	Ag007G0871600, Ag076G5313900, Ag029G3100900	jg26822
OG0012874	Ag007G0879200, Ag007G0872600	jg11565
OG0012875	Ag007G0883800	jg11484
OG0012876	Ag007G0885300	jg11456
OG0012877	Ag007G0885600	jg11455
OG0012879	Ag007G0888200	jg11427
OG0012880	Ag007G0888400	jg11424
OG0012881	Ag007G0889700	jg11398
OG0012882	Ag007G0891000	jg11382
OG0012883	Ag007G0893300	jg11367
OG0012884	Ag007G0897900	jg11335
OG0012885	Ag007G0900000	jg11315
OG0012886	Ag007G0902500	jg11296
OG0012887	Ag007G0910300	jg11254
OG0012888	Ag007G0913000, Ag002G0261600	jg11238
OG0012889	Ag007G0914200	jg11225
OG0012890	Ag007G0914500	jg11221, jg11217
OG0012891	Ag007G0918900	jg11177
OG0012892	Ag007G0921500	jg11153
OG0012893	Ag007G0923500	jg33194
OG0012894	Ag007G0933000	jg11104
OG0012895	Ag007G0933200	jg11102
OG0012896	Ag007G0934000, Ag025G2900200	jg11093
OG0012897	Ag025G2902000, Ag007G0935900	jg11075
OG0012898	Ag078G5331300	jg2936
OG0012899	Ag078G5339300	jg2960
OG0012900	Ag078G5340500	jg2966
OG0012901	Ag078G5345200	jg2986
OG0012902	Ag078G5350100	jg2993
OG0012903	Ag078G5357400	jg3013
OG0012904	Ag078G5359100	jg3019
OG0012905	Ag078G5362300	jg3030
OG0012906	Ag078G5362400	jg3031
OG0012907	Ag078G5365100	jg3044
OG0012908	Ag078G5370200	jg3064
OG0012909	Ag078G5370500	jg3067
OG0012910	Ag078G5376500	jg28298
OG0012911	Ag078G5379500	jg3086
OG0012912	Ag078G5382900	jg3097
OG0012913	Ag078G5385500	jg3106
OG0012914	Ag078G5391900	jg3121
OG0012915	Ag078G5394000	jg3130
OG0012916	Ag056G4935300	jg2431
OG0012917	Ag056G4935400	jg2433
OG0012918	Ag056G4937200	jg2440
OG0012919	Ag056G4939300	jg2451
OG0012920	Ag056G4940900	jg2456
OG0012921	Ag056G4949000	jg2506
OG0012922	Ag045G4505600	jg9593
OG0012923	Ag045G4510500	jg28055
OG0012924	Ag045G4513300	jg9560
OG0012925	Ag045G4514700	jg9555
OG0012926	Ag045G4522100	jg20917
OG0012927	Ag045G4523900	jg9517
OG0012928	Ag045G4525300	jg9511
OG0012929	Ag063G5075600, Ag002G0114800	jg504
OG0012930	Ag063G5076300, Ag002G0114300	jg501
OG0012931	Ag063G5085600, Ag002G0107500	jg14030
OG0012932	Ag002G0102800, Ag063G5090100	jg463
OG0012933	Ag071G5237800	jg12587
OG0012934	Ag071G5239500	jg12588
OG0012935	Ag071G5241400	jg26985
OG0012936	Ag071G5247000	jg12634
OG0012937	Ag012G1272200	jg21738
OG0012939	Ag012G1283200	jg14133
OG0012940	Ag012G1287600	jg14118
OG0012941	Ag012G1291100	jg13641
OG0012942	Ag012G1292600	jg13554
OG0012943	Ag012G1293700	jg14111
OG0012944	Ag012G1297400	jg13535
OG0012945	Ag012G1297500	jg13530
OG0012946	Ag003G0294300, Ag012G1302500	jg20126
OG0012947	Ag012G1303100	jg14117
OG0012948	Ag012G1304500	jg13492
OG0012949	Ag012G1305600	jg13476
OG0012950	Ag012G1308200	jg13460
OG0012951	Ag012G1311000	jg13416
OG0012952	Ag012G1312400, Ag051G4807700	jg21914
OG0012954	Ag012G1322400	jg13348
OG0012955	Ag012G1325500	jg13326
OG0012956	Ag012G1326200	jg13309
OG0012957	Ag012G1327500	jg13295
OG0012958	Ag012G1329900	jg13280
OG0012959	Ag012G1332400	jg13264
OG0012960	Ag012G1332600	jg13263
OG0012961	Ag057G4957000, Ag012G1340100	jg13228
OG0012962	Ag057G4951400	jg2590
OG0012963	Ag057G4955100	jg2580
OG0012964	Ag057G4956600	jg2571
OG0012965	Ag057G4964800	jg2527
OG0012966	Ag057G4966100	jg2523
OG0012967	Ag057G4966700	jg2517
OG0012968	Ag057G4967000	jg2514
OG0012969	Ag006G0798500, Ag058G4985300	jg20452
OG0012970	Ag006G0803800, Ag058G4978700	jg7049
OG0012971	Ag058G4977600, Ag006G0805500	jg20481
OG0012972	Ag058G4973800, Ag006G0808700, Ag058G4974000, Ag006G0808400	jg20487
OG0012973	Ag006G0812000, Ag058G4970800	jg20494
OG0012974	Ag006G0812200, Ag058G4970600	jg20495
OG0012975	Ag006G0816300, Ag006G0816100	jg20502
OG0012976	Ag006G0816500	jg20503
OG0012977	Ag006G0821400	jg20514
OG0012978	Ag006G0823400	jg20518
OG0012979	Ag006G0825600	jg27381
OG0012980	Ag006G0825800	jg20528
OG0012981	Ag050G4749300, Ag006G0831100	jg20546
OG0012982	Ag006G0834000	jg20561
OG0012983	Ag006G0839500	jg20596
OG0012984	Ag083G5411600, Ag001G0001300	jg33076
OG0012985	Ag001G0001400, Ag083G5411500	jg33077
OG0012986	Ag001G0002600, Ag083G5409800	jg33083
OG0012987	Ag001G0008300	jg33097
OG0012988	Ag001G0022900	jg33149
OG0012989	Ag001G0035400	jg10034
OG0012990	Ag001G0035500	jg33196
OG0012991	Ag001G0036600	jg33198
OG0012992	Ag001G0048200	jg33225
OG0012993	Ag001G0052000	jg33250
OG0012994	Ag001G0052100	jg33251
OG0012995	Ag001G0052300	jg33252
OG0012996	Ag001G0053300	jg33258
OG0012997	Ag001G0055800	jg33277
OG0012998	Ag001G0060800	jg33314
OG0012999	Ag001G0060900	jg33315
OG0013000	Ag001G0073300	jg33395
OG0013001	Ag001G0073400	jg33396
OG0013002	Ag001G0078100	jg33421
OG0013003	Ag001G0082000, Ag001G0081800, Ag001G0081400	jg13816
OG0013004	Ag001G0085400	jg33474
OG0013005	Ag001G0087500	jg33485
OG0013006	Ag001G0089600	jg33501
OG0013007	Ag023G2797700	jg21025
OG0013008	Ag023G2800900	jg20990
OG0013009	Ag023G2803300	jg20961
OG0013010	Ag015G2235800, Ag023G2803500	jg20951
OG0013011	Ag023G2803800	jg20935
OG0013012	Ag023G2806800	jg18455
OG0013013	Ag023G2807300	jg18458
OG0013015	Ag023G2815600	jg21784
OG0013016	Ag023G2818700	jg18549
OG0013017	Ag023G2823000	jg18571
OG0013018	Ag023G2823200	jg18572
OG0013019	Ag023G2824800	jg18596
OG0013020	Ag023G2829300	jg18612
OG0013021	Ag023G2830600	jg18617
OG0013022	Ag023G2831900	jg18626
OG0013023	Ag023G2834700	jg18641
OG0013024	Ag023G2836900	jg18658
OG0013025	Ag023G2837100	jg18661
OG0013026	Ag023G2840100	jg18673
OG0013027	Ag023G2840200	jg21121
OG0013028	Ag023G2840500	jg18675
OG0013029	Ag023G2845900	jg18706
OG0013030	Ag023G2846500	jg18710
OG0013031	Ag050G4742400	jg10644
OG0013033	Ag050G4747400	jg10659
OG0013034	Ag050G4754500, Ag050G4753900	jg10697
OG0013035	Ag050G4756700	jg10688
OG0013036	Ag050G4759700	jg10683
OG0013037	Ag050G4761100, Ag050G4761200	jg10677
OG0013038	Ag050G4762200	jg13778
OG0013039	Ag050G4764600	jg10710
OG0013040	Ag050G4766500	jg10723
OG0013041	Ag050G4766700	jg10724
OG0013042	Ag050G4768200	jg10738
OG0013043	Ag050G4774900	jg10761
OG0013044	Ag050G4777000	jg10781
OG0013045	Ag050G4781900	jg21475
OG0013046	Ag034G4072700, Ag050G4786300	jg2599
OG0013047	Ag050G4790700	jg10829
OG0013048	Ag050G4791700	jg10837
OG0013049	Ag050G4792900	jg10839
OG0013050	Ag050G4793300	jg10845
OG0013051	Ag050G4794500	jg10855
OG0013052	Ag050G4795600	jg10864
OG0013053	Ag050G4796400	jg10870
OG0013054	Ag050G4797800	jg10883
OG0013055	Ag083G5410800, Ag034G3797500	jg28654
OG0013056	Ag008G0937300, Ag008G0964700	jg14988
OG0013057	Ag008G0937400, Ag008G0964600	jg14987
OG0013058	Ag008G0941200	jg14970
OG0013059	Ag008G0942400	jg14962
OG0013060	Ag008G0948400	jg14938
OG0013061	Ag008G0949900	jg16262
OG0013062	Ag008G0950300	jg14932
OG0013063	Ag008G0951200	jg14929
OG0013064	Ag008G0952700	jg14921
OG0013065	Ag008G0953800	jg14910
OG0013066	Ag008G0955600	jg14896
OG0013067	Ag077G5317100, Ag077G5317000, Ag033G3488000	jg10134
OG0013068	Ag077G5318300, Ag033G3489000	jg10140
OG0013069	Ag077G5321200	jg10143
OG0013070	Ag051G4806600	jg21922
OG0013071	Ag051G4809300	jg21887
OG0013072	Ag051G4812100	jg21858
OG0013073	Ag051G4814900	jg21844
OG0013074	Ag051G4815600	jg21827
OG0013075	Ag051G4816900	jg21811
OG0013076	Ag051G4819200	jg21790
OG0013077	Ag051G4831000	jg21765
OG0013078	Ag051G4834100	jg21776
OG0013079	Ag044G4469100	jg27405
OG0013080	Ag094G5468000, Ag044G4470700	jg27351
OG0013081	Ag044G4478500	jg27448
OG0013082	Ag044G4479800, Ag014G1846800, Ag014G1847000	jg4019
OG0013083	Ag044G4481800	jg27539
OG0013084	Ag044G4483100	jg27556
OG0013085	Ag044G4484800	jg27580
OG0013086	Ag044G4484900	jg27581
OG0013087	Ag044G4485400	jg27599
OG0013088	Ag044G4486900	jg27615
OG0013089	Ag044G4488100	jg27623
OG0013090	Ag044G4488400	jg27636
OG0013091	Ag044G4489100	jg27647
OG0013092	Ag044G4495400	jg27762
OG0013093	Ag044G4497400, Ag034G3795500	jg27783
OG0013094	Ag044G4498700	jg32116
OG0013095	Ag033G3480700	jg10099
OG0013096	Ag033G3480900, Ag052G4843200	jg10098
OG0013097	Ag033G3483000, Ag052G4840400	jg10104
OG0013098	Ag033G3483200, Ag052G4840300	jg10105
OG0013099	Ag033G3485200, Ag052G4837800	jg10118
OG0013100	Ag033G3492100	jg10146
OG0013101	Ag033G3501200, Ag011G1059900	jg8495
OG0013102	Ag033G3509700	jg10239
OG0013103	Ag033G3510100	jg10241
OG0013104	Ag033G3514700	jg10257
OG0013105	Ag033G3516300	jg10263
OG0013106	Ag033G3521500	jg10284
OG0013108	Ag033G3529800	jg10313
OG0013109	Ag033G3533500	jg10325
OG0013110	Ag033G3539100	jg16264
OG0013111	Ag033G3541300, Ag033G3541900	jg10338
OG0013112	Ag033G3543400	jg10345
OG0013113	Ag033G3544700	jg10355
OG0013114	Ag033G3560400	jg10570
OG0013115	Ag033G3570600	jg10560
OG0013116	Ag033G3570800	jg10558
OG0013117	Ag033G3570900	jg10555
OG0013118	Ag033G3571000	jg10554
OG0013119	Ag033G3579100	jg32653
OG0013120	Ag033G3584300	jg10497
OG0013121	Ag033G3591200	jg10484
OG0013122	Ag033G3592300	jg21679
OG0013123	Ag033G3603700	jg10441
OG0013124	Ag033G3604100	jg10437
OG0013125	Ag033G3610500	jg32457, jg32448
OG0013126	Ag033G3612900	jg10407
OG0013127	Ag033G3615600	jg10393
OG0013128	Ag033G3616200, Ag033G3616000	jg10392
OG0013129	Ag033G3622000	jg10379
OG0013130	Ag033G3641900	jg10610
OG0013131	Ag028G3074400	jg7317
OG0013132	Ag028G3077200, Ag026G2984300	jg7222
OG0013133	Ag026G2983500, Ag028G3078100	jg7232
OG0013134	Ag026G2983300, Ag028G3078300	jg7241
OG0013135	Ag026G2981500, Ag028G3080900	jg21165
OG0013136	Ag028G3081800, Ag026G2980900	jg21132
OG0013137	Ag026G2980800, Ag028G3081900	jg21130
OG0013138	Ag026G2980300, Ag028G3082800	jg6377
OG0013139	Ag028G3084500, Ag026G2979000	jg21107
OG0013140	Ag026G2978400, Ag028G3085100	jg21078
OG0013141	Ag026G2978300, Ag028G3085200	jg21077
OG0013142	Ag028G3085800, Ag026G2977600	jg21059
OG0013143	Ag026G2977000, Ag028G3086300	jg21046
OG0013144	Ag028G3086600, Ag026G2976800	jg21042
OG0013145	Ag031G3138100	jg11016
OG0013146	Ag031G3138300	jg11011
OG0013147	Ag031G3138600	jg11008
OG0013148	Ag031G3139700	jg10992
OG0013149	Ag031G3140200	jg10972
OG0013150	Ag031G3140300	jg10971
OG0013151	Ag031G3143300	jg10945
OG0013152	Ag031G3145200	jg10923
OG0013153	Ag031G3146100	jg10919
OG0013155	Ag031G3148500	jg23881
OG0013156	Ag031G3148700	jg23883
OG0013157	Ag031G3149000	jg26071
OG0013158	Ag031G3149500	jg23889
OG0013159	Ag031G3150600	jg23898
OG0013160	Ag031G3151800	jg23914
OG0013161	Ag031G3152000	jg23916
OG0013162	Ag031G3153900	jg23935
OG0013163	Ag031G3155200	jg23946
OG0013164	Ag031G3158800	jg23738
OG0013165	Ag031G3159000	jg21596
OG0013166	Ag031G3159600	jg23743
OG0013167	Ag031G3159800	jg23746
OG0013168	Ag031G3161800	jg23755
OG0013169	Ag031G3162500	jg23759
OG0013170	Ag031G3162800	jg5556
OG0013171	Ag031G3164800	jg23776
OG0013172	Ag088G5438500, Ag031G3165900	jg28271
OG0013173	Ag031G3166200	jg23787
OG0013174	Ag031G3166700	jg23791
OG0013175	Ag031G3167700	jg23801
OG0013176	Ag031G3167900	jg23803
OG0013177	Ag031G3168200	jg16452
OG0013178	Ag031G3168700	jg16447
OG0013179	Ag031G3168800	jg16446
OG0013180	Ag031G3169700	jg16438
OG0013181	Ag031G3170100	jg16435
OG0013182	Ag031G3170600	jg16429
OG0013183	Ag031G3171000	jg16418
