HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N6.HOG0017921	OG0011164	n0													evm.model.RL_5.1840	Cg006G225870	CARHR020580								
N6.HOG0017922	OG0011165	n0													evm.model.RL_5.3696	Cg006G225620	CARHR020830								
N6.HOG0017923	OG0011166	n0													evm.model.RL_5.3615	Cg006G224670	CARHR021750								
N6.HOG0017924	OG0011167	n9															CARHR022120								
N6.HOG0017925	OG0011167	n19													evm.model.RL_5.3579	Cg006G224160, Cg006G224250									
N6.HOG0017926	OG0011168	n2													evm.model.RL_5.3478	Cg006G223010	CARHR023240								
N6.HOG0017927	OG0011169	n0													evm.model.RL_5.3402	Cg006G222090	CARHR024170								
N6.HOG0017928	OG0011170	n0													evm.model.RL_5.3369	Cg006G221700	CARHR024540								
N6.HOG0017929	OG0011171	n0													evm.model.RL_5.3352	Cg006G221480, Cg006G221490	CARHR024800								
N6.HOG0017930	OG0011172	n0													evm.model.RL_5.3317	Cg006G221090	CARHR025130								
N6.HOG0017931	OG0011173	n0													evm.model.RL_5.3287	Cg006G220790	CARHR025420								
N6.HOG0017932	OG0011174	n0													evm.model.RL_1.1176	Cg004G128510	CARHR087310								
N6.HOG0017933	OG0011175	n0													evm.model.RL_5.3230	Cg006G220170	CARHR026030								
N6.HOG0017934	OG0011176	n0													evm.model.RL_5.3226	Cg006G220100	CARHR026090								
N6.HOG0017935	OG0011177	n1															CARHR026250								
N6.HOG0017936	OG0011177	n4													evm.model.RL_5.3214	Cg006G219910	CARHR026260								
N6.HOG0017937	OG0011178	n0													evm.model.RL_5.3199	Cg006G219750	CARHR026440								
N6.HOG0017938	OG0011179	n0													evm.model.RL_5.3195	Cg006G219710	CARHR026480								
N6.HOG0017939	OG0011180	n0													evm.model.RL_5.3172	Cg006G219450	CARHR026760								
N6.HOG0017940	OG0011181	n0													evm.model.RL_5.3151	Cg006G219220	CARHR026980								
N6.HOG0017941	OG0011182	n0														Cg007G267290	CARHR059900								
N6.HOG0017942	OG0011183	n0													evm.model.RL_8.2869	Cg006G244880	CARHR000720								
N6.HOG0017943	OG0011184	n0													evm.model.RL_5.3139	Cg006G219120	CARHR027080								
N6.HOG0017944	OG0011185	n2													evm.model.RL_2.655	Cg001G033000	CARHR286860								
N6.HOG0017945	OG0011186	n0													evm.model.RL_2.2028	Cg001G015640	CARHR232560								
N6.HOG0017946	OG0011187	n0													evm.model.RL_2.2076	Cg001G015170	CARHR233040								
N6.HOG0017947	OG0011190	n0													evm.model.RL_2.224	Cg001G040520	CARHR262090								
N6.HOG0017948	OG0011191	n0													evm.model.RL_6.298	Cg005G190530	CARHR118160								
N6.HOG0017949	OG0011192	n0													evm.model.RL_6.260	Cg005G191050	CARHR114590								
N6.HOG0017950	OG0011193	n0													evm.model.RL_6.257	Cg005G191080	CARHR114630								
N6.HOG0017951	OG0011194	n0													evm.model.RL_6.196	Cg005G191840	CARHR114190								
N6.HOG0017952	OG0011195	n0													evm.model.RL_6.115	Cg005G192700	CARHR113240								
N6.HOG0017953	OG0011196	n0													evm.model.RL_6.95	Cg005G193000	CARHR112920								
N6.HOG0017954	OG0011197	n0													evm.model.RL_6.73	Cg005G193200	CARHR112620								
N6.HOG0017955	OG0011198	n0														Cg005G193770	CARHR112010								
N6.HOG0017956	OG0011199	n0													evm.model.RL_5.1276	Cg006G231590	CARHR014770								
N6.HOG0017957	OG0011200	n0													evm.model.RL_5.1267	Cg006G231690	CARHR014680								
N6.HOG0017958	OG0011201	n0													evm.model.RL_5.1256	Cg006G231840	CARHR014540								
N6.HOG0017959	OG0011202	n0													evm.model.RL_5.1235	Cg006G232060	CARHR014290								
N6.HOG0017960	OG0011203	n0													evm.model.RL_5.1215	Cg006G232260	CARHR014100								
N6.HOG0017961	OG0011204	n2													evm.model.RL_5.1152	Cg006G232970	CARHR013290								
N6.HOG0017962	OG0011205	n0													evm.model.RL_5.1142	Cg006G233060	CARHR013170								
N6.HOG0017963	OG0011206	n0														Cg006G218280									
N6.HOG0017964	OG0011207	n0													evm.model.RL_5.1065.3.687c88b1	Cg007G256870	CARHR012300								
N6.HOG0017965	OG0011208	n0													evm.model.RL_5.1050	Cg006G234080	CARHR012140								
N6.HOG0017966	OG0011209	n0													evm.model.RL_5.1016.2.687c88b1	Cg006G234450	CARHR011810, CARHR011800								
N6.HOG0017967	OG0011210	n1													evm.model.RL_3.394	Cg007G249920	CARHR051920								
N6.HOG0017968	OG0011210	n5													evm.model.RL_5.955	Cg006G235050	CARHR011110								
N6.HOG0017969	OG0011211	n0													evm.model.RL_5.915	Cg006G235520	CARHR010660								
N6.HOG0017970	OG0011212	n13													evm.model.RL_5.893, evm.model.RL_5.905.1.687c88b0	Cg006G235710	CARHR010450								
N6.HOG0017971	OG0011213	n8													evm.model.RL_5.866	Cg006G235940	CARHR010150								
N6.HOG0017972	OG0011214	n0													evm.model.RL_5.765	Cg006G237010	CARHR008950								
N6.HOG0017973	OG0011215	n0													evm.model.RL_2.1229	Cg001G024430	CARHR223240								
N6.HOG0017974	OG0011216	n0													evm.model.RL_5.745	Cg006G237170	CARHR008770								
N6.HOG0017975	OG0011217	n0													evm.model.RL_5.727	Cg006G237370	CARHR008590								
N6.HOG0017976	OG0011218	n0													evm.model.RL_5.2226	Cg006G202010	CARHR037450								
N6.HOG0017977	OG0011219	n1													evm.model.RL_5.660	Cg006G237960	CARHR007920								
N6.HOG0017978	OG0011220	n0													evm.model.RL_5.585	Cg006G238810	CARHR007050								
N6.HOG0017979	OG0011221	n0													evm.model.RL_5.577	Cg006G238890	CARHR006980								
N6.HOG0017980	OG0011222	n0													evm.model.RL_5.541	Cg006G240440, Cg006G239350	CARHR006580								
N6.HOG0017981	OG0011223	n0													evm.model.RL_5.494	Cg006G239850	CARHR005990								
N6.HOG0017982	OG0011224	n0													evm.model.RL_5.464	Cg006G240140	CARHR005580								
N6.HOG0017983	OG0011225	n0													evm.model.RL_5.460	Cg006G240190	CARHR005530								
N6.HOG0017984	OG0011226	n0													evm.model.RL_5.458	Cg006G240220	CARHR005500, CARHR038440								
N6.HOG0017985	OG0011227	n0													evm.model.RL_5.453.1.687c88ac	Cg006G240270	CARHR005470								
N6.HOG0017986	OG0011228	n0													evm.model.RL_5.419	Cg006G240740	CARHR005070								
N6.HOG0017987	OG0011229	n2													evm.model.RL_5.410	Cg006G240830	CARHR004970								
N6.HOG0017988	OG0011230	n0														Cg006G240890	CARHR004910								
N6.HOG0017989	OG0011231	n0													evm.model.RL_5.323	Cg006G241690	CARHR004080								
N6.HOG0017990	OG0011232	n0													evm.model.RL_5.310	Cg006G241840	CARHR003930								
N6.HOG0017991	OG0011233	n0													evm.model.RL_5.251	Cg006G242490	CARHR003290								
N6.HOG0017992	OG0011234	n0													evm.model.RL_5.210	Cg005G181160	CARHR002890								
N6.HOG0017993	OG0011235	n0													evm.model.RL_5.217	Cg006G242830	CARHR002950								
N6.HOG0017994	OG0011236	n0													evm.model.RL_5.233	Cg006G242680	CARHR003110								
N6.HOG0017995	OG0011237	n2														Cg007G252480	CARHR054000								
N6.HOG0017996	OG0011237	n4													evm.model.RL_5.198	Cg006G243040	CARHR002730								
N6.HOG0017997	OG0011238	n0													evm.model.RL_5.189	Cg006G243110	CARHR002590, CARHR005950								
N6.HOG0017998	OG0011239	n0													evm.model.RL_5.180	Cg006G243170	CARHR002530								
N6.HOG0017999	OG0011240	n7													evm.model.RL_5.176	Cg006G243210	CARHR002490								
N6.HOG0018000	OG0011241	n0													evm.model.RL_5.150	Cg006G243450	CARHR002260								
N6.HOG0018001	OG0011242	n0														Cg006G243640	CARHR002050								
N6.HOG0018002	OG0011243	n0													evm.model.RL_5.120	Cg006G243750	CARHR001940								
N6.HOG0018003	OG0011244	n0													evm.model.RL_5.109	Cg006G243820	CARHR001870								
N6.HOG0018004	OG0011245	n0													evm.model.RL_5.51	Cg006G244450	CARHR001230								
N6.HOG0018005	OG0011246	n0													evm.model.RL_8.2907	Cg006G245260	CARHR000330								
N6.HOG0018006	OG0011247	n0													evm.model.RL_4.2227	Cg008G294110	CARHR199390								
N6.HOG0018007	OG0011248	n0													evm.model.RL_4.2195	Cg008G294470	CARHR199020								
N6.HOG0018008	OG0011249	n0													evm.model.RL_4.2207	Cg008G294340	CARHR199150								
N6.HOG0018009	OG0011250	n1														Cg008G294190	CARHR199310								
N6.HOG0018010	OG0011251	n0													evm.model.RL_4.2159	Cg008G294920	CARHR198610								
N6.HOG0018011	OG0011252	n0													evm.model.RL_4.2103	Cg008G295580	CARHR198020								
N6.HOG0018012	OG0011253	n0													evm.model.RL_4.2001	Cg008G296650	CARHR196880								
N6.HOG0018013	OG0011254	n0													evm.model.RL_4.1991	Cg008G296740	CARHR196750								
N6.HOG0018014	OG0011255	n0													evm.model.RL_4.1973	Cg008G296940	CARHR196510								
N6.HOG0018015	OG0011256	n0													evm.model.RL_4.1904	Cg008G297680	CARHR195810								
N6.HOG0018016	OG0011257	n0													evm.model.RL_4.1906	Cg008G297650	CARHR195840								
N6.HOG0018017	OG0011258	n0													evm.model.RL_4.1859	Cg008G298140	CARHR195330								
N6.HOG0018018	OG0011259	n0													evm.model.RL_3.687, evm.model.RL_3.1210	Cg007G268400	CARHR055340, CARHR060980								
N6.HOG0018019	OG0011260	n0													evm.model.RL_4.1813	Cg008G298710	CARHR194630								
N6.HOG0018020	OG0011261	n0													evm.model.RL_4.1805	Cg008G298830	CARHR194540								
N6.HOG0018021	OG0011262	n0													evm.model.RL_4.1790	Cg008G298960	CARHR194410								
N6.HOG0018022	OG0011263	n0													evm.model.RL_4.1746	Cg008G299480	CARHR193910								
N6.HOG0018023	OG0011264	n0													evm.model.RL_4.1119	Cg008G306100	CARHR186980								
N6.HOG0018024	OG0011265	n0													evm.model.RL_4.1098	Cg008G306310	CARHR186800								
N6.HOG0018025	OG0011266	n0													evm.model.RL_4.1078	Cg008G306520	CARHR186460								
N6.HOG0018026	OG0011267	n0													evm.model.RL_4.1082.1.687c86d1	Cg008G306460	CARHR186630								
N6.HOG0018027	OG0011268	n0													evm.model.RL_4.1068.1.687c86d1	Cg008G306630	CARHR186340								
N6.HOG0018028	OG0011269	n0													evm.model.RL_4.1019	Cg008G307180, Cg007G257170	CARHR259100, CARHR185870								
N6.HOG0018029	OG0011270	n1													evm.model.RL_4.967	Cg008G307720	CARHR185340								
N6.HOG0018030	OG0011270	n26															CARHR215930, CARHR032970								
N6.HOG0018031	OG0011271	n0													evm.model.RL_4.955	Cg008G307890									
N6.HOG0018032	OG0011272	n0													evm.model.RL_4.945	Cg008G308030	CARHR288030								
N6.HOG0018033	OG0011273	n0													evm.model.RL_4.924	Cg008G308380	CARHR182120								
N6.HOG0018034	OG0011274	n0													evm.model.RL_4.894	Cg008G310630, Cg008G308990	CARHR182580								
N6.HOG0018035	OG0011275	n16														Cg008G310420	CARHR182370								
N6.HOG0018036	OG0011275	n17														Cg008G308770, Cg008G310430	CARHR182330								
N6.HOG0018037	OG0011276	n0													evm.model.RL_4.807	Cg008G312050	CARHR183610								
N6.HOG0018038	OG0011277	n0													evm.model.RL_4.2272	Cg008G293660	CARHR199920								
N6.HOG0018039	OG0011278	n0													evm.model.RL_4.2856	Cg008G287740	CARHR206230								
N6.HOG0018040	OG0011279	n0													evm.model.RL_4.2921	Cg008G287050	CARHR206940								
N6.HOG0018041	OG0011280	n23															CARHR207300								
N6.HOG0018042	OG0011281	n0													evm.model.RL_5.2455	Cg008G286380	CARHR034480								
N6.HOG0018043	OG0011282	n0													evm.model.RL_4.2993	Cg008G286310	CARHR207770								
N6.HOG0018044	OG0011283	n0													evm.model.RL_4.2996	Cg008G286280	CARHR207790								
N6.HOG0018045	OG0011284	n0													evm.model.RL_4.3001	Cg008G286230	CARHR207850								
N6.HOG0018046	OG0011285	n0													evm.model.RL_1.1130	Cg004G127990	CARHR086780								
N6.HOG0018047	OG0011286	n0													evm.model.RL_4.3086.1.687c86dd	Cg008G285220, Cg008G285270, Cg008G285190	CARHR208820								
N6.HOG0018048	OG0011287	n0													evm.model.RL_2.496, evm.model.RL_4.1146	Cg008G305830, Cg008G305840	CARHR187360								
N6.HOG0018049	OG0011288	n0													evm.model.RL_6.2583, evm.model.RL_4.1180	Cg008G305360	CARHR187790								
N6.HOG0018050	OG0011289	n0													evm.model.RL_4.1179	Cg008G305370	CARHR187780								
N6.HOG0018051	OG0011290	n0													evm.model.RL_4.1203	Cg008G305080	CARHR188100								
N6.HOG0018052	OG0011291	n0													evm.model.RL_4.1215	Cg008G304850	CARHR188250								
N6.HOG0018053	OG0011292	n0													evm.model.RL_4.1241	Cg008G304500	CARHR188600								
N6.HOG0018054	OG0011293	n0													evm.model.RL_4.1258	Cg008G304330	CARHR188790								
N6.HOG0018055	OG0011294	n0													evm.model.RL_4.1305.4.687c86d3	Cg008G303930	CARHR189300								
N6.HOG0018056	OG0011295	n0													evm.model.RL_4.1327	Cg008G303720	CARHR189500								
N6.HOG0018057	OG0011296	n2													evm.model.RL_4.1340	Cg008G303560									
N6.HOG0018058	OG0011297	n0													evm.model.RL_4.1351.1.687c86d3	Cg008G303440	CARHR189770								
N6.HOG0018059	OG0011298	n5													evm.model.RL_8.2182	Cg003G108830	CARHR274810								
N6.HOG0018060	OG0011299	n0													evm.model.RL_8.2237	Cg003G109330	CARHR275390								
N6.HOG0018061	OG0011300	n0													evm.model.RL_8.2342	Cg003G110490	CARHR276510								
N6.HOG0018062	OG0011301	n0													evm.model.RL_8.1995, evm.model.RL_8.1963	Cg003G106430	CARHR272740								
N6.HOG0018063	OG0011302	n0													evm.model.RL_8.1955	Cg003G106350	CARHR272660								
N6.HOG0018064	OG0011303	n0													evm.model.RL_8.1912	Cg003G105950	CARHR272210								
N6.HOG0018065	OG0011304	n0													evm.model.RL_8.1910	Cg003G105930	CARHR272190								
N6.HOG0018066	OG0011305	n0													evm.model.RL_8.1899	Cg003G105830	CARHR272060								
N6.HOG0018067	OG0011306	n0													evm.model.RL_7.1274	Cg002G055710	CARHR160690								
N6.HOG0018068	OG0011307	n0													evm.model.RL_7.1325	Cg002G056240	CARHR160120								
N6.HOG0018069	OG0011308	n0														Cg002G056250	CARHR160110								
N6.HOG0018070	OG0011309	n0													evm.model.RL_7.1328	Cg002G056280	CARHR160080								
N6.HOG0018071	OG0011310	n3													evm.model.RL_7.1342	Cg002G056390									
N6.HOG0018072	OG0011310	n5															CARHR159960								
N6.HOG0018073	OG0011310	n7															CARHR159950								
N6.HOG0018074	OG0011311	n0													evm.model.RL_7.1344	Cg002G056410	CARHR159930								
N6.HOG0018075	OG0011312	n0													evm.model.RL_7.1409.1.687c84b9	Cg002G056990	CARHR158920								
N6.HOG0018076	OG0011313	n0													evm.model.RL_7.1483	Cg002G057880	CARHR157850								
N6.HOG0018077	OG0011314	n0													evm.model.RL_7.1522	Cg002G058350	CARHR157390								
N6.HOG0018078	OG0011315	n0													evm.model.RL_7.1524	Cg002G058380	CARHR157360								
N6.HOG0018079	OG0011316	n0													evm.model.RL_7.1560	Cg002G058810	CARHR162400, CARHR156910								
N6.HOG0018080	OG0011317	n0													evm.model.RL_5.1236	Cg006G232050	CARHR014300								
N6.HOG0018081	OG0011318	n15													evm.model.RL_7.1748	Cg002G061030	CARHR154660								
N6.HOG0018082	OG0011319	n0													evm.model.RL_7.1750	Cg002G061050	CARHR154620								
N6.HOG0018083	OG0011320	n0															CARHR257470								
N6.HOG0018084	OG0011321	n4													evm.model.RL_7.1843	Cg002G062400	CARHR150920								
N6.HOG0018085	OG0011322	n0													evm.model.RL_7.1906, evm.model.RL_7.1904	Cg002G063490	CARHR104350								
N6.HOG0018086	OG0011323	n0													evm.model.RL_7.1937	Cg002G063560	CARHR153710								
N6.HOG0018087	OG0011324	n0													evm.model.RL_7.2007	Cg002G066520, Cg002G066670	CARHR153600								
N6.HOG0018088	OG0011325	n0													evm.model.RL_2.75	Cg001G041630	CARHR213670								
N6.HOG0018089	OG0011326	n0													evm.model.RL_3.1200	Cg007G268310	CARHR060880								
N6.HOG0018090	OG0011327	n0													evm.model.RL_3.1195	Cg007G268140	CARHR060830								
N6.HOG0018091	OG0011328	n0													evm.model.RL_3.1169	Cg007G267910	CARHR060570								
N6.HOG0018092	OG0011329	n0													evm.model.RL_3.1245	Cg007G268780	CARHR061390								
N6.HOG0018093	OG0011330	n0													evm.model.RL_3.1252	Cg007G268860	CARHR061470								
N6.HOG0018094	OG0011331	n0													evm.model.RL_3.1348	Cg007G269970	CARHR062550								
N6.HOG0018095	OG0011332	n0													evm.model.RL_3.1360	Cg007G270100	CARHR062690								
N6.HOG0018096	OG0011333	n0													evm.model.RL_3.1597	Cg007G272430	CARHR064850								
N6.HOG0018097	OG0011334	n0													evm.model.RL_3.1437	Cg007G270870	CARHR063630								
N6.HOG0018098	OG0011335	n0													evm.model.RL_3.1445.3.687c84bc	Cg007G270950	CARHR063740								
N6.HOG0018099	OG0011336	n5													evm.model.RL_3.1449	Cg007G271010	CARHR063780								
N6.HOG0018100	OG0011337	n0													evm.model.RL_3.1468	Cg007G271220	CARHR064020								
N6.HOG0018101	OG0011338	n0													evm.model.RL_3.1503	Cg007G271440	CARHR064280								
N6.HOG0018102	OG0011339	n0													evm.model.RL_3.1556	Cg007G272000	CARHR291170								
N6.HOG0018103	OG0011340	n0													evm.model.RL_3.1559	Cg007G272060	CARHR291110								
N6.HOG0018104	OG0011341	n0													evm.model.RL_3.1572	Cg007G272170	CARHR290980								
N6.HOG0018105	OG0011342	n0													evm.model.RL_3.1602	Cg007G272480	CARHR064900								
N6.HOG0018106	OG0011343	n0													evm.model.RL_3.2222	Cg007G278880	CARHR071710								
N6.HOG0018107	OG0011344	n0													evm.model.RL_3.2219	Cg007G278850	CARHR071680								
N6.HOG0018108	OG0011345	n0													evm.model.RL_3.2189	Cg007G278560	CARHR071390								
N6.HOG0018109	OG0011346	n0													evm.model.RL_3.2145	Cg007G278050	CARHR070890								
N6.HOG0018110	OG0011347	n0													evm.model.RL_5.3618	Cg006G224720	CARHR021710								
N6.HOG0018111	OG0011348	n0													evm.model.RL_3.2047	Cg007G277020	CARHR069920								
N6.HOG0018112	OG0011349	n0													evm.model.RL_3.1984	Cg007G276270	CARHR069130								
N6.HOG0018113	OG0011350	n0													evm.model.RL_5.1822	Cg007G276250	CARHR069100								
N6.HOG0018114	OG0011351	n13													evm.model.RL_2.864, evm.model.RL_2.863		CARHR292020								
N6.HOG0018115	OG0011351	n26													evm.model.RL_2.2506	Cg001G010690	CARHR237760								
N6.HOG0018116	OG0011352	n0														Cg006G203480	CARHR036470								
N6.HOG0018117	OG0011353	n0													evm.model.RL_4.738	Cg008G316930, Cg011G328770	CARHR194620								
N6.HOG0018118	OG0011354	n0													evm.model.RL_3.1948	Cg007G275880	CARHR068690								
N6.HOG0018119	OG0011355	n0													evm.model.RL_3.1929	Cg007G275640	CARHR068490								
N6.HOG0018120	OG0011356	n0													evm.model.RL_3.1898	Cg007G275320	CARHR068160								
N6.HOG0018121	OG0011357	n0													evm.model.RL_3.1861	Cg007G274930	CARHR067730								
N6.HOG0018122	OG0011358	n0													evm.model.RL_3.1853	Cg007G274830	CARHR067650								
N6.HOG0018123	OG0011359	n0													evm.model.RL_3.1809	Cg007G274440	CARHR067090								
N6.HOG0018124	OG0011360	n25													evm.model.RL_3.1804	Cg007G274390	CARHR067040								
N6.HOG0018125	OG0011361	n0													evm.model.RL_3.1663	Cg007G273190	CARHR065630								
N6.HOG0018126	OG0011362	n0													evm.model.RL_3.2414	Cg007G280790	CARHR073930								
N6.HOG0018127	OG0011363	n4													evm.model.RL_3.2415	Cg007G280780	CARHR073940								
N6.HOG0018128	OG0011364	n0													evm.model.RL_3.2435.2.687c84be	Cg007G281110	CARHR074820								
N6.HOG0018129	OG0011365	n0													evm.model.RL_3.2463	Cg007G281420	CARHR074380								
N6.HOG0018130	OG0011366	n0													evm.model.RL_1.1191	Cg004G128680	CARHR087450								
N6.HOG0018131	OG0011367	n0													evm.model.RL_1.1197	Cg004G128740	CARHR087510								
N6.HOG0018132	OG0011368	n0													evm.model.RL_1.1217	Cg004G128940	CARHR087720								
N6.HOG0018133	OG0011369	n0													evm.model.RL_1.1222	Cg004G129000	CARHR087760								
N6.HOG0018134	OG0011370	n0													evm.model.RL_1.1224	Cg004G129020	CARHR087780								
N6.HOG0018135	OG0011371	n0													evm.model.RL_1.1258	Cg004G129340	CARHR088160								
N6.HOG0018136	OG0011372	n0													evm.model.RL_1.1289	Cg004G129630	CARHR088470								
N6.HOG0018137	OG0011373	n0													evm.model.RL_1.1297	Cg004G129710, Cg005G183110	CARHR088570								
N6.HOG0018138	OG0011374	n0													evm.model.RL_1.1322	Cg004G129990	CARHR088840								
N6.HOG0018139	OG0011375	n0													evm.model.RL_1.1328.2.687c87ec	Cg004G130100, Cg004G130180	CARHR088930								
N6.HOG0018140	OG0011376	n0													evm.model.RL_1.1346	Cg004G130340	CARHR089120								
N6.HOG0018141	OG0011377	n4													evm.model.RL_1.1374	Cg004G130630	CARHR089300								
N6.HOG0018142	OG0011378	n0													evm.model.RL_5.3810.1.687c88c5	Cg006G196130	CARHR043810								
N6.HOG0018143	OG0011379	n0													evm.model.RL_1.1410	Cg004G131050	CARHR089850								
N6.HOG0018144	OG0011380	n0													evm.model.RL_1.1417	Cg004G131120	CARHR089920, CARHR089940								
N6.HOG0018145	OG0011381	n0													evm.model.RL_1.1428	Cg004G131250	CARHR090080								
N6.HOG0018146	OG0011382	n0													evm.model.RL_1.1445	Cg004G131570	CARHR090260								
N6.HOG0018147	OG0011383	n0													evm.model.RL_1.1454	Cg004G131630	CARHR090320								
N6.HOG0018148	OG0011384	n0													evm.model.RL_1.1462	Cg004G131710	CARHR090400								
N6.HOG0018149	OG0011385	n0													evm.model.RL_1.1474	Cg004G131830	CARHR090520								
N6.HOG0018150	OG0011386	n0													evm.model.RL_1.1551, evm.model.RL_1.1555, evm.model.RL_1.1547	Cg004G132610	CARHR091420								
N6.HOG0018151	OG0011387	n1															CARHR288860								
N6.HOG0018152	OG0011387	n2													evm.model.RL_1.1564	Cg004G132700	CARHR091530								
N6.HOG0018153	OG0011388	n0													evm.model.RL_1.1566	Cg004G132720	CARHR091550								
N6.HOG0018154	OG0011389	n23													evm.model.RL_1.1570	Cg004G132760	CARHR091580								
N6.HOG0018155	OG0011389	n25													evm.model.RL_1.1571	Cg004G132770	CARHR091590								
N6.HOG0018156	OG0011390	n0													evm.model.RL_1.1659	Cg004G133880	CARHR092680								
N6.HOG0018157	OG0011391	n20													evm.model.RL_1.1690	Cg004G134250	CARHR093060								
N6.HOG0018158	OG0011392	n0													evm.model.RL_1.1706	Cg004G134490	CARHR093250								
N6.HOG0018159	OG0011393	n0													evm.model.RL_1.1735	Cg004G134880	CARHR093580								
N6.HOG0018160	OG0011394	n0													evm.model.RL_1.1768	Cg004G135220	CARHR093930								
N6.HOG0018161	OG0011395	n0													evm.model.RL_1.1785	Cg004G135410	CARHR094140								
N6.HOG0018162	OG0011396	n0													evm.model.RL_1.1810	Cg004G135700	CARHR094430								
N6.HOG0018163	OG0011397	n0													evm.model.RL_1.1824	Cg004G135850	CARHR094590								
N6.HOG0018164	OG0011398	n0													evm.model.RL_1.1835	Cg004G135980	CARHR094700								
N6.HOG0018165	OG0011399	n0													evm.model.RL_1.1836.1.687c87ee	Cg004G135990	CARHR094710								
N6.HOG0018166	OG0011400	n0													evm.model.RL_1.1841	Cg004G136040	CARHR094770								
N6.HOG0018167	OG0011401	n0														Cg004G136510	CARHR095210								
N6.HOG0018168	OG0011402	n8													evm.model.RL_1.1940		CARHR095840								
N6.HOG0018169	OG0011402	n26													evm.model.RL_7.2300										
N6.HOG0018170	OG0011403	n0													evm.model.RL_1.1961	Cg004G137280	CARHR096130								
N6.HOG0018171	OG0011404	n11													evm.model.RL_8.2839										
N6.HOG0018172	OG0011404	n12													evm.model.RL_1.1968	Cg004G137350	CARHR096230								
N6.HOG0018173	OG0011405	n0													evm.model.RL_1.1993	Cg004G137620	CARHR096550								
N6.HOG0018174	OG0011406	n0													evm.model.RL_1.2041.1.687c87ee	Cg004G138180	CARHR097110								
N6.HOG0018175	OG0011407	n0													evm.model.RL_1.2105	Cg004G138820	CARHR097720								
N6.HOG0018176	OG0011408	n14													evm.model.RL_1.2107	Cg004G138870	CARHR097800								
N6.HOG0018177	OG0011409	n0													evm.model.RL_1.2119	Cg004G139240	CARHR097960								
N6.HOG0018178	OG0011410	n0													evm.model.RL_1.2129	Cg004G139410	CARHR098080								
N6.HOG0018179	OG0011411	n0													evm.model.RL_1.2158	Cg004G139720	CARHR098400								
N6.HOG0018180	OG0011412	n0													evm.model.RL_1.2161	Cg004G139750	CARHR098430								
N6.HOG0018181	OG0011413	n3													evm.model.RL_1.2206, evm.model.RL_1.2198	Cg004G140400	CARHR099010								
N6.HOG0018182	OG0011414	n0													evm.model.RL_1.2225	Cg004G140720	CARHR099210								
N6.HOG0018183	OG0011415	n0													evm.model.RL_1.2300	Cg004G141640	CARHR100020								
N6.HOG0018184	OG0011416	n0													evm.model.RL_1.2328	Cg004G142100	CARHR100400								
N6.HOG0018185	OG0011417	n0													evm.model.RL_1.2357	Cg004G142480	CARHR100800								
N6.HOG0018186	OG0011418	n0													evm.model.RL_1.2390	Cg004G142840	CARHR101330								
N6.HOG0018187	OG0011419	n0													evm.model.RL_1.2411	Cg004G143050	CARHR101540								
N6.HOG0018188	OG0011420	n0													evm.model.RL_1.2444	Cg004G143420	CARHR102020								
N6.HOG0018189	OG0011421	n0													evm.model.RL_1.2487	Cg004G144500	CARHR102760								
N6.HOG0018190	OG0011422	n0													evm.model.RL_1.2584	Cg004G146730	CARHR104070								
N6.HOG0018191	OG0011423	n0													evm.model.RL_1.2569	Cg004G146530	CARHR103900								
N6.HOG0018192	OG0011424	n0													evm.model.RL_1.2567	Cg004G146480	CARHR103860								
N6.HOG0018193	OG0011425	n0													evm.model.RL_1.2558	Cg004G146310	CARHR103770								
N6.HOG0018194	OG0011426	n0													evm.model.RL_1.2541	Cg004G145840	CARHR103410								
N6.HOG0018195	OG0011427	n0													evm.model.RL_1.2525	Cg004G145670	CARHR103280								
N6.HOG0018196	OG0011428	n0													evm.model.RL_3.1620	Cg007G272710	CARHR065130								
N6.HOG0018197	OG0011429	n0													evm.model.RL_1.2764	Cg004G150280, Cg004G151170	CARHR105840								
N6.HOG0018198	OG0011430	n0													evm.model.RL_1.2801	Cg004G151790	CARHR106370								
N6.HOG0018199	OG0011431	n0													evm.model.RL_1.2806	Cg004G151970	CARHR106470								
N6.HOG0018200	OG0011432	n0													evm.model.RL_1.2942	Cg004G153670	CARHR107770								
N6.HOG0018201	OG0011433	n0													evm.model.RL_1.2982	Cg004G154110	CARHR108490								
N6.HOG0018202	OG0011434	n0													evm.model.RL_1.3028	Cg004G154650	CARHR109070								
N6.HOG0018203	OG0011435	n0													evm.model.RL_1.3018	Cg004G154530	CARHR108940								
N6.HOG0018204	OG0011436	n0													evm.model.RL_1.3069	Cg004G155190	CARHR109450								
N6.HOG0018205	OG0011437	n0													evm.model.RL_1.3122	Cg004G155710	CARHR109850								
N6.HOG0018206	OG0011438	n0													evm.model.RL_1.3132	Cg004G155830	CARHR109940								
