HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N3.HOG0019458	OG0007791	n7			jg27629								XP_010508362.1, XP_010506294.1, XP_010413042.1	XP_006296295.1						El006G284920					
N3.HOG0019459	OG0007791	n19			jg19736	XP_002880074.1	AL4G42760	AT2G43890.1							evm.model.RL_6.2514	Cg005G161890	CARHR139080								
N3.HOG0019460	OG0007792	n0			jg19613	XP_020885406.1	AL4G41530	AT2G42890.1					XP_010517836.1, XP_010506142.1, XP_010508505.1	XP_006293659.2	evm.model.RL_6.2415	Cg005G162990	CARHR137960			El006G286010					
N3.HOG0019461	OG0007793	n0			jg19573	XP_020885461.1	AL4G41120	AT2G42570.1					XP_010517784.1, XP_010506087.1	XP_006294317.2	evm.model.RL_6.2383	Cg005G163400	CARHR137710			El006G286450					
N3.HOG0019462	OG0007794	n0			jg19491	XP_002881810.2	AL4G40300	AT2G41945.3					XP_010517696.1, XP_010505994.1, XP_010508641.1	XP_023639912.1	evm.model.RL_6.2321	Cg005G164000	CARHR137050			El006G287220					
N3.HOG0019463	OG0007795	n0			jg19522	XP_002879972.1	AL4G40560	AT2G42200.1					XP_010508605.1, XP_010517734.1, XP_010506029.1	XP_006294465.1	evm.model.RL_6.2341	Cg005G163810	CARHR137240			El006G286950					
N3.HOG0019464	OG0007796	n13			jg3855	XP_002870910.1	AL6G10450	AT5G01600.1					XP_010490535.1, XP_010451962.1, XP_010423971.1	XP_006288519.1	evm.model.RL_4.3397	Cg008G282280	CARHR211950			El001G081820					
N3.HOG0019465	OG0007796	n27			jg24802										evm.model.RL_1.794.1.687c87eb	Cg004G124520	CARHR083210								
N3.HOG0019466	OG0007797	n0			jg3890	XP_002870926.1	AL6G10770	AT5G01360.1					XP_010490574.1, XP_010423947.1, XP_010451996.1	XP_006287771.1	evm.model.RL_4.3376	Cg008G282500	CARHR211740			El001G081550					
N3.HOG0019467	OG0007798	n0			jg3904	XP_020879390.1	AL6G10950	AT5G01230.1					XP_010490592.1, XP_010423924.1	XP_006305425.1, XP_006288286.1	evm.model.RL_4.3356	Cg008G282650	CARHR211570			El001G081360					
N3.HOG0019468	OG0007799	n0			jg3923	XP_002873031.1	AL6G11130	AT5G01090.1					XP_010423913.1, XP_010452027.1, XP_010490607.1	XP_006288058.1	evm.model.RL_4.3340	Cg008G282780	CARHR211410			El001G081210					
N3.HOG0019469	OG0007800	n0			jg3932	XP_020878230.1	nbis-gene-1435	AT5G02020.1					XP_010490616.1, XP_010452035.1, XP_010423907.1	XP_006288842.1	evm.model.RL_4.3334	Cg008G282850	CARHR211340			El001G081110					
N3.HOG0019470	OG0007801	n0			jg3973	XP_002873049.1	AL6G11620	AT5G02390.1					XP_019084749.1, XP_010452077.1, XP_010490689.1	XP_006287066.1	evm.model.RL_4.3302	Cg008G283140	CARHR211020			El001G080760					
N3.HOG0019471	OG0007802	n0			jg3983	XP_002870975.1	AL6G11720	AT5G02480.1					XP_010452090.1, XP_010490705.1, XP_010423859.1	XP_023635974.1	evm.model.RL_4.3290	Cg008G283220	CARHR210900			El001G080650					
N3.HOG0019472	OG0007803	n0			jg3989	XP_020878417.1	AL6G11790	AT5G02530.1					XP_010423849.1, XP_010490714.1, XP_010452098.1	XP_023635850.1	evm.model.RL_4.3285	Cg008G283290	CARHR210830			El001G080570					
N3.HOG0019473	OG0007804	n0			jg3990	XP_002870978.1	AL6G11800	AT5G02540.1					XP_010452099.1, XP_010490715.1, XP_010423848.1	XP_006288165.1	evm.model.RL_4.3284	Cg008G283310	CARHR210820			El001G080560					
N3.HOG0019474	OG0007805	n0			jg4009	XP_020877236.1	AL6G12020	AT5G02770.1					XP_010423828.1, XP_010452121.1, XP_010490736.1	XP_023635967.1	evm.model.RL_4.3264	Cg008G283520	CARHR210610			El001G080150					
N3.HOG0019475	OG0007806	n0			jg4129	XP_002873117.1	AL6G13410	AT5G03840.1					XP_010490878.1, XP_010423657.1, XP_010452279.1	XP_006289547.1	evm.model.RL_4.3143	Cg008G284610	CARHR209420			El001G078820					
N3.HOG0019476	OG0007807	n2														Cg008G283800	CARHR210250								
N3.HOG0019477	OG0007807	n4			jg4041										evm.model.RL_4.3233.1.687c86dd										
N3.HOG0019478	OG0007807	n18																		El001G079860					
N3.HOG0019479	OG0007807	n24				XP_002871010.1	AL6G12370	AT5G03080.1					XP_010423778.1, XP_010452170.1, XP_010490775.1	XP_006288605.1											
N3.HOG0019480	OG0007808	n0			jg4125	XP_002873114.1	AL6G13370	AT5G03795.1					XP_010490872.1, XP_010423660.1	XP_006287392.2	evm.model.RL_4.3147	Cg008G284570, Cg004G144700	CARHR209470			El001G078860					
N3.HOG0019481	OG0007809	n0			jg4142	XP_020876151.1	AL1G13500, AL1G12230, AL6G13550	AT1G76705.1, AT5G03960.2					XP_010490888.1, XP_010452292.1, XP_010423647.1	XP_023637328.1	evm.model.RL_4.3133	Cg008G284730	CARHR209320			El001G078680					
N3.HOG0019482	OG0007810	n0			jg4159	XP_002871076.1	AL6G13740	AT5G04120.1					XP_010452307.1, XP_010490915.1	XP_006289221.1	evm.model.RL_4.3118	Cg008G284880	CARHR209150			El001G078490					
N3.HOG0019483	OG0007811	n0			jg4165	XP_020878200.1	AL6G13800	AT5G04180.1					XP_010490921.1, XP_010423620.1	XP_006286833.1	evm.model.RL_4.3112	Cg008G284940	CARHR209080			El001G078430					
N3.HOG0019484	OG0007812	n0			jg4173	XP_002871083.1	AL6G13870	AT5G04250.1					XP_010490929.1, XP_010452319.1, XP_010423600.1	XP_006288103.1	evm.model.RL_4.3106	Cg008G285010	CARHR209030			El001G078310					
N3.HOG0019485	OG0007813	n0			jg4180	XP_020878100.1	AL6G13930	AT5G04310.1					XP_010423593.1, XP_010452327.1, XP_010490940.1	XP_006287516.1	evm.model.RL_4.3101	Cg008G285090	CARHR208980			El001G078240					
N3.HOG0019486	OG0007814	n0			jg5799	XP_020879393.1	AL6G30890	AT5G19400.1					XP_010492997.1, XP_019090579.1, XP_019084212.1, XP_019098502.1	XP_023635832.1	evm.model.RL_4.1712	Cg008G299880	CARHR193550			El001G060940					
N3.HOG0019487	OG0007815	n0			jg5831	XP_020877063.1	AL6G31200	AT5G19690.1					XP_010420783.1, XP_010454253.1, XP_010493048.1	XP_006287100.1	evm.model.RL_4.1678	Cg008G300200	CARHR193220			El001G060480					
N3.HOG0019488	OG0007816	n5			jg5832	XP_002873960.1	AL6G31210	AT5G19700.1					XP_010420784.1, XP_010454256.1, XP_010493049.1	XP_006289719.1		Cg008G300210	CARHR193210, CARHR193200			El001G060470					
N3.HOG0019489	OG0007817	n0			jg5926	XP_020878303.1	AL6G32150	AT5G20610.1					XP_010420902.1, XP_010454367.1, XP_010493165.1	XP_006286910.2	evm.model.RL_4.1592	Cg008G301030	CARHR192190			El001G059430					
N3.HOG0019490	OG0007818	n0			jg5939	XP_020879538.1	AL6G32300	AT5G20740.2					XP_010420924.1, XP_010454384.1, XP_019097615.1	XP_006288672.1	evm.model.RL_4.1579	Cg008G301180	CARHR192070			El001G059280					
N3.HOG0019491	OG0007819	n0			jg5965	XP_020878923.1	AL6G32550	AT5G20980.1					XP_010454415.1, XP_010493215.1, XP_010420946.1	XP_006286361.1	evm.model.RL_4.793, evm.model.RL_4.1557	Cg008G301420	CARHR191860			El001G059040					
N3.HOG0019492	OG0007820	n0			jg5970	XP_002871965.1	AL6G32600	AT5G21050.1					XP_010420952.1, XP_010456617.1, XP_010493221.1	XP_006289655.1	evm.model.RL_4.1553	Cg008G301470	CARHR191820			El001G058980					
N3.HOG0019493	OG0007821	n3													evm.model.RL_2.822										
N3.HOG0019494	OG0007821	n17			jg5976	XP_020878847.1	AL6G32720	AT5G21105.1					XP_019090704.1, XP_010420960.1	XP_006287369.1	evm.model.RL_4.1545	Cg008G301530	CARHR191760			El001G058900					
N3.HOG0019495	OG0007822	n0			jg5979	XP_020879341.1	AL6G32750	AT5G21140.1					XP_010493234.1, XP_010454437.1, XP_010420962.1	XP_006288254.1	evm.model.RL_4.1542	Cg008G301560	CARHR191730			El001G058870					
N3.HOG0019496	OG0007823	n0			jg5999	XP_020878237.1	AL6G32950	AT5G21990.1					XP_010420987.1, XP_010493255.1, XP_019090711.1	XP_006287376.1	evm.model.RL_4.1524	Cg008G301750	CARHR191540			El001G058590					
N3.HOG0019497	OG0007824	n0			jg6055	XP_020877243.1	AL6G33470	AT5G22450.1					XP_010454507.1, XP_010421034.1, XP_010493329.1	XP_023636153.1	evm.model.RL_4.1469	Cg008G302240	CARHR191080			El001G058050					
N3.HOG0019498	OG0007825	n0			jg6101	XP_002874086.1	AL6G33810	AT5G22790.1					XP_010454552.1	XP_006287779.1	evm.model.RL_4.1449	Cg008G302520	CARHR190810			El001G057560					
N3.HOG0019499	OG0007826	n0			jg23020	XP_002866394.1	AL8G37380	AT5G60790.1					XP_010443884.1, XP_010483733.1, XP_010456751.1	XP_006280175.2	evm.model.RL_8.2147	Cg003G108470	CARHR274470			El007G330130					
N3.HOG0019500	OG0007827	n0			jg23011	XP_020887750.1	AL8G37300	AT5G60710.1					XP_010456685.1, XP_010443874.1, XP_010483723.1	XP_023639542.1	evm.model.RL_8.2139	Cg003G108400	CARHR274390			El007G330210					
N3.HOG0019501	OG0007828	n0			jg22992	XP_020869944.1	AL8G37120	AT5G60530.1					XP_010456527.1, XP_010443851.1	XP_006281551.1	evm.model.RL_8.2121	Cg003G108220	CARHR274190			El007G330420					
N3.HOG0019502	OG0007829	n0			jg22964	XP_002862257.1, XP_002864672.1	AL817U10010, AL8G36800	AT5G60190.1					XP_010443811.1, XP_010456097.1, XP_010483664.1	XP_006281054.1	evm.model.RL_8.2098	Cg003G107960	CARHR273870			El007G330740					
N3.HOG0019503	OG0007830	n0			jg22938	XP_002866360.1	AL8G36560	AT5G59990.1					XP_010455813.1, XP_010483646.1, XP_010443789.1	XP_006280933.2	evm.model.RL_8.2074	Cg003G107670	CARHR273630			El007G330970					
N3.HOG0019504	OG0007831	n0			jg22907	XP_020867614.1	AL8G36230	AT5G59710.1					XP_010455415.1, XP_010483614.1, XP_010443743.1	XP_023640880.1	evm.model.RL_8.2047.2.687c855f	Cg003G107370	CARHR273280			El007G331290					
N3.HOG0019505	OG0007832	n4															CARHR285470								
N3.HOG0019506	OG0007832	n7				XP_020881379.1, XP_020871523.1, XP_020874665.1	AL8G35190, AL48U10030						XP_010485220.1				CARHR285520, CARHR285440								
N3.HOG0019507	OG0007832	n22				XP_020871524.1, XP_020879606.1, XP_020879387.1, XP_020871086.1		AT5G59110.1																	
N3.HOG0019508	OG0007833	n0			jg22825	XP_002864605.2	AL8G35380	AT5G59000.1					XP_010454577.1, XP_010483517.1, XP_010443653.1	XP_023645705.1	evm.model.RL_8.1980	Cg003G106610	CARHR285230			El007G332240					
N3.HOG0019509	OG0007834	n0			jg22803	XP_020888725.1, XP_002862636.1	AL3G40340, AL277U10020	AT5G58860.1					XP_010454344.1, XP_010483494.1, XP_010443636.1	XP_006280320.1	evm.model.RL_8.1965	Cg003G106470	CARHR272790			El007G332500					
N3.HOG0019510	OG0007835	n0			jg23282	XP_002864838.1	AL8G40190	AT5G63130.1					XP_010459891.1, XP_010497706.1, XP_010484035.1	XP_006281149.1		Cg003G110950	CARHR276960			El007G327470					
N3.HOG0019511	OG0007836	n0			jg23288	XP_002866539.1	AL8G40260	AT5G63170.1					XP_010478231.1, XP_010446249.1, XP_019088378.1, XP_019095858.1	XP_006282047.1	evm.model.RL_8.2392	Cg003G111010	CARHR277020			El007G327400					
N3.HOG0019512	OG0007837	n0			jg23289	XP_002866540.1	AL8G40270	AT5G63180.1					XP_010459939.1, XP_010444198.1, XP_010444199.1, XP_010484044.1	XP_006280553.1	evm.model.RL_8.2393	Cg003G111020	CARHR277030			El007G327390					
N3.HOG0019513	OG0007838	n0			jg23319	XP_020882783.1	AL8G40540	AT5G63480.1					XP_010444248.1, XP_010460524.1, XP_010484084.1	XP_006281191.1	evm.model.RL_8.2415	Cg003G111270	CARHR277330			El007G327100, El003G151980					
N3.HOG0019514	OG0007839	n0			jg22582	XP_002863022.1, XP_002864488.1	AL8G32800, AL52U10030	AT5G56940.1					XP_010451626.1, XP_010483178.1, XP_010443351.1	XP_006281308.1	evm.model.RL_8.1771	Cg003G104450	CARHR270680			El007G334940					
N3.HOG0019515	OG0007840	n3			jg23389	XP_002864880.1	AL8G41240						XP_010484166.1, XP_010461252.1	XP_006279637.1	evm.model.RL_8.2477	Cg003G111810	CARHR277900			El007G326560					
N3.HOG0019516	OG0007840	n18											XP_010446262.1												
N3.HOG0019517	OG0007841	n0			jg23394	XP_020870113.1	AL8G41290	AT5G64030.1					XP_019094046.1, XP_010484172.1, XP_010444329.1	XP_006281931.1	evm.model.RL_8.2482	Cg003G111870	CARHR277940			El007G326510					
N3.HOG0019518	OG0007842	n0			jg23458	XP_020885590.1	AL8G41930	AT5G64540.1					XP_019087692.1, XP_010461950.1	XP_006282086.1	evm.model.RL_8.2537	Cg003G112460	CARHR278510			El007G325870					
N3.HOG0019519	OG0007843	n0			jg23472	XP_002866628.1	AL8G42090	AT5G64670.1					XP_010462881.1, XP_010484255.1, XP_010444406.1	XP_006280921.1	evm.model.RL_8.2551	Cg003G112600	CARHR278650			El007G325740					
N3.HOG0019520	OG0007844	n0			jg23488	XP_020871119.1	AL8G42280	AT5G64813.1					XP_010484274.1, XP_010462696.1	XP_006280757.1	evm.model.RL_8.2565	Cg003G112760	CARHR278810, CARHR203430			El007G325510					
N3.HOG0019521	OG0007845	n0				XP_002866636.1	AL8G42300	AT5G64820.1					XP_010444436.1, XP_010462684.1, XP_010484277.1	XP_006282168.1	evm.model.RL_8.2567	Cg003G112780	CARHR278830			El007G325490					
N3.HOG0019522	OG0007846	n0			jg23532	XP_002864947.1	AL8G42760	AT5G65220.1					XP_010462097.1, XP_010484332.1, XP_010444504.1	XP_006281202.1	evm.model.RL_8.2607	Cg003G112940	CARHR279150			El007G325020					
N3.HOG0019523	OG0007847	n0			jg23536	XP_020869091.1	AL8G42810	AT5G65250.1					XP_010444548.1, XP_010484392.1, XP_010463266.1	XP_006280879.1	evm.model.RL_8.2612	Cg003G113240	CARHR279200			El007G324960					
N3.HOG0019524	OG0007848	n9			jg23541	XP_002864951.1	AL8G42860	AT5G65290.1					XP_010444542.1, XP_010463220.1, XP_010484382.1	XP_006280072.1	evm.model.RL_8.2617.4.687c8562	Cg003G113300	CARHR279250			El007G324880					
N3.HOG0019525	OG0007849	n0			jg23583	XP_020880205.1	AL8G43310	AT5G65683.1					XP_010463463.1, XP_010484403.1, XP_010444577.1	XP_006280087.1	evm.model.RL_8.2657	Cg003G113680	CARHR279640			El007G324430					
N3.HOG0019526	OG0007850	n0			jg23584	XP_020880209.1	AL8G43320	AT5G65690.2					XP_010463469.1, XP_019096092.1, XP_010444578.1	XP_006279483.1	evm.model.RL_8.2658	Cg003G113700	CARHR279650			El007G324410					
N3.HOG0019527	OG0007851	n0			jg23598	XP_020889071.1	AL8G43490	AT5G65770.2, AT5G65780.2					XP_010463542.1, XP_019088573.1, XP_010484419.1	XP_006279944.1	evm.model.RL_8.2669	Cg003G113830	CARHR279770			El007G324290, El007G326480					
N3.HOG0019528	OG0007852	n0			jg23620	XP_002866696.1	AL8G43710	AT5G67590.1					XP_010484478.1, XP_010444622.1, XP_010463862.1	XP_006281253.1	evm.model.RL_8.2692	Cg003G114080	CARHR280000			El007G323950					
N3.HOG0019529	OG0007853	n0			jg23643	XP_020871158.1	AL8G43960	AT5G67370.1					XP_019088761.1, XP_010484512.1, XP_010464160.1	XP_023636839.1	evm.model.RL_8.2717	Cg003G114340	CARHR280240			El007G323700					
N3.HOG0019530	OG0007854	n0			jg23650	XP_002866710.1	AL8G44030	AT5G67300.1					XP_010444669.1, XP_010484518.1, XP_010464243.1	XP_006279745.1	evm.model.RL_8.2723	Cg003G114420	CARHR280310			El001G020120					
N3.HOG0019531	OG0007855	n0			jg23659	XP_002865017.1	AL8G44120	AT5G67220.1					XP_010464346.1, XP_010484529.1, XP_010444679.1	XP_006280438.2	evm.model.RL_8.2732	Cg003G114510	CARHR280410			El007G323500					
N3.HOG0019532	OG0007856	n1														Cg003G095790									
N3.HOG0019533	OG0007856	n4			jg23704	XP_002865048.1	AL8G44560	AT5G66840.1					XP_010444724.1, XP_010464814.1, XP_010484582.1	XP_006280305.1	evm.model.RL_8.2772	Cg003G114920	CARHR280830			El007G323080					
N3.HOG0019534	OG0007857	n0			jg23747	XP_020890730.1	AL8G45060	AT5G66470.1					XP_010444792.1, XP_010484639.2, XP_010465460.1	XP_023638701.1	evm.model.RL_8.2810	Cg008G297360, Cg003G115380	CARHR281280			El007G322520					
N3.HOG0019535	OG0007858	n0			jg14999	XP_020881060.1	AL5G31570	AT3G51140.1					XP_010503799.1, XP_010426655.1, XP_010515504.1	XP_023638341.1	evm.model.RL_7.1272	Cg002G055670	CARHR160740			El001G021400					
N3.HOG0019536	OG0007859	n0			jg23764	XP_020887419.1	AL8G45230	AT5G66290.2					XP_010444817.1, XP_010465711.1, XP_019095409.1	XP_023645753.1	evm.model.RL_8.2823	Cg003G115530	CARHR281420			El007G322340					
N3.HOG0019537	OG0007860	n0			jg8170	XP_020878513.1	AL6G52750	AT4G00720.1					XP_010427333.1, XP_010456251.1	XP_006289072.1	evm.model.RL_8.90	Cg014G332950, Cg003G076620	CARHR248890			El001G000810					
N3.HOG0019538	OG0007861	n0			jg8183	XP_002872940.1	AL6G52860	AT4G00570.1					XP_010427218.1, XP_010456266.1, XP_010419603.1	XP_006287312.1	evm.model.RL_8.74	Cg014G333050, Cg003G076520	CARHR248740			El001G000680					
N3.HOG0019539	OG0007862	n0			jg8104	XP_002874990.1	AL6G52080	AT4G01320.1					XP_010456236.1, XP_010422802.1, XP_010427521.1	XP_023636291.1	evm.model.RL_8.102	Cg003G076790, Cg014G332810	CARHR249000			El001G000950					
N3.HOG0019540	OG0007863	n0			jg8128	XP_020877996.1	AL6G52330	AT4G01050.2					XP_010427922.1, XP_010456200.1	XP_006286665.1	evm.model.RL_8.126	Cg003G077050, Cg014G332580	CARHR249260			El001G001210					
N3.HOG0019541	OG0007864	n0			jg8135	XP_020876522.1	AL6G52400	AT3G06455.1, AT4G01000.1					XP_010427956.1, XP_010422753.1, XP_010456192.1	XP_006287840.1	evm.model.RL_8.133	Cg014G332510, Cg003G077120	CARHR249360			El001G001280					
N3.HOG0019542	OG0007865	n0			jg8094	XP_020879030.1	AL6G51950	AT4G01440.1					XP_010422720.1, XP_019085071.1, XP_010428315.1, XP_010456156.1	XP_023637197.1	evm.model.RL_8.224	Cg014G331670, Cg003G078010	CARHR250230			El004G228500, El001G001620					
N3.HOG0019543	OG0007866	n0			jg8071	XP_002872881.1	AL6G51680	AT4G01670.1					XP_010428617.1, XP_010422698.1, XP_010456135.1	XP_006286549.1	evm.model.RL_8.205	Cg003G077810, Cg014G331840	CARHR250000			El001G001860					
N3.HOG0019544	OG0007867	n0			jg8016	XP_020879250.1	AL6G51130	AT4G02100.1					XP_010456075.1, XP_010429181.1, XP_010422635.1	XP_006286487.2	evm.model.RL_8.157	Cg003G077360, Cg014G332260	CARHR249540			El001G002400					
N3.HOG0019545	OG0007868	n0			jg7991	XP_020879158.1	AL6G50870	AT4G02260.1					XP_010456055.1	XP_023635721.1	evm.model.RL_8.246	Cg003G078230, Cg014G331420	CARHR250470			El001G002780					
N3.HOG0019546	OG0007869	n0			jg7988	XP_002872847.1	AL6G50840	AT4G02290.1					XP_010456051.1, XP_010422612.1	XP_006287533.1	evm.model.RL_8.249	Cg014G331390, Cg003G078260	CARHR250500			El001G002810					
N3.HOG0019547	OG0007870	n0			jg7984	XP_020877293.1	AL6G50780	AT4G02340.1					XP_010429523.1, XP_010422608.1, XP_010456047.1	XP_006288215.1	evm.model.RL_8.253	Cg014G331350, Cg003G078300	CARHR250530			El001G002850					
N3.HOG0019548	OG0007871	n0			jg7848	XP_020878201.1	AL6G50300	AT4G02715.1					XP_010430090.1, XP_010455990.1, XP_010422551.1	XP_006288678.1	evm.model.RL_8.295	Cg014G330740, Cg003G078790	CARHR251020			El001G003310					
N3.HOG0019549	OG0007872	n0			jg7858	XP_020878566.1	AL6G50180	AT4G02760.3					XP_019085131.1, XP_010430316.1, XP_010422539.1, XP_010455918.1	XP_006289099.2	evm.model.RL_8.306	Cg003G078870, Cg014G330660	CARHR251130, CARHR251120			El001G003410					
N3.HOG0019550	OG0007873	n0			jg7902	XP_002872801.1	AL6G49910	AT4G03020.1					XP_010455962.1, XP_019084159.1, XP_019089067.1	XP_006287594.1	evm.model.RL_8.334	Cg003G094830, Cg003G079110	CARHR251410			El001G003700					
N3.HOG0019551	OG0007874	n0			jg7917	XP_020876449.1	AL6G49720	AT4G03210.1					XP_010430780.1, XP_010422489.1	XP_006288367.1	evm.model.RL_8.354	Cg003G079340, Cg003G094660	CARHR251660			El001G003900					
N3.HOG0019552	OG0007875	n0			jg20774	XP_002865378.2	AL8G15830	AT5G44190.1					XP_010494422.1, XP_010441919.1, XP_010481769.1	XP_006279640.1	evm.model.RL_4.446	Cg008G320380	CARHR179070			El007G360270					
N3.HOG0019553	OG0007876	n0			jg20808	XP_020871732.1	AL8G16220	AT5G43910.2					XP_019087733.1, XP_010494378.1, XP_010481803.1	XP_006280646.2	evm.model.RL_4.483	Cg008G319820	CARHR179510			El007G359830					
N3.HOG0019554	OG0007877	n0			jg20904	XP_020884674.1	AL8G17080	AT5G43310.1					XP_010484868.1, XP_010442037.1, XP_010494311.1	XP_023637053.1	evm.model.RL_4.545	Cg008G318870	CARHR180420			El007G358740					
N3.HOG0019555	OG0007878	n0				XP_020884392.1	AL4G29100						XP_010413866.1, XP_010469478.2, XP_010509890.1	XP_006294883.2	evm.model.RL_6.1429	Cg005G173200	CARHR127440			El006G298510					
N3.HOG0019556	OG0007879	n0			jg18438	XP_002879448.1	AL4G29060	AT2G33390.1					XP_010509895.1, XP_010413870.1, XP_010469480.1	XP_006295303.1	evm.model.RL_6.1425	Cg005G173240	CARHR127400			El006G298540					
N3.HOG0019557	OG0007880	n0			jg18301	XP_002879382.1	AL4G27700	AT2G32300.2					XP_010469615.1, XP_010414015.1, XP_010510046.1	XP_006295920.1	evm.model.RL_6.1322	Cg005G174370	CARHR126130			El006G299940					
N3.HOG0019558	OG0007881	n0			jg18298	XP_020884388.1	AL4G27670	AT2G32280.1					XP_010510058.1, XP_010414017.1, XP_010469620.1	XP_006295126.1	evm.model.RL_6.1320	Cg005G174390	CARHR126090			El006G299960					
N3.HOG0019559	OG0007882	n0			jg18296	XP_020884594.1	AL4G27630	AT2G32260.1					XP_010469622.1, XP_010510060.2, XP_010414020.1	XP_006294604.1	evm.model.RL_6.1317	Cg005G174420	CARHR126050			El006G299990					
N3.HOG0019560	OG0007883	n2													evm.model.RL_6.1385	Cg005G173690	CARHR126920								
N3.HOG0019561	OG0007883	n9			jg18380, jg12222	XP_020883856.1	AL4G28490	AT2G32970.2					XP_010418665.2, XP_010509941.1	XP_023640272.1						El006G299070					
N3.HOG0019562	OG0007884	n0			jg18305	XP_002881220.2, XP_020873169.1	AL4G27740, AL125U10020	AT2G32360.1					XP_010469605.1, XP_010418695.1, XP_010513132.1	XP_023640688.1	evm.model.RL_6.1326	Cg005G174330	CARHR126180			El003G162200, El006G299860					
N3.HOG0019563	OG0007885	n0			jg18245	XP_020882667.1	AL4G27080	AT2G31820.1					XP_010414079.1, XP_010510146.1, XP_010469665.1	XP_023640585.1	evm.model.RL_6.1267	Cg005G174890	CARHR125510			El006G300520					
N3.HOG0019564	OG0007886	n0			jg18183, jg18179	XP_020884017.1	AL4G26460	AT2G31240.1					XP_010469743.1, XP_010414161.1	XP_006293850.1	evm.model.RL_6.1219	Cg005G175420	CARHR124840, CARHR163730			El006G301230					
N3.HOG0019565	OG0007887	n0			jg18165	XP_020884628.1	AL4G26310	AT2G31130.1					XP_010469757.1, XP_010414178.1, XP_010510236.1	XP_023640914.1	evm.model.RL_6.1205	Cg005G175560	CARHR124710			El006G301380					
N3.HOG0019566	OG0007888	n0			jg18151	XP_020883084.1	AL4G26030	AT2G30990.1					XP_010469774.1, XP_010414190.1, XP_010510260.1	XP_006293862.1	evm.model.RL_6.1189	Cg005G175710	CARHR124530			El006G301540					
N3.HOG0019567	OG0007889	n6			jg18149	XP_020883083.1	AL4G26000	AT2G30970.1					XP_010510264.1, XP_010469778.1, XP_010414193.1	XP_006294266.1	evm.model.RL_6.1187	Cg005G175750	CARHR124490			El006G301580					
N3.HOG0019568	OG0007889	n27					AL5G22210																		
N3.HOG0019569	OG0007890	n3			jg29004	XP_020869236.1	AL1G16560	AT1G06530.1						XP_006304025.1	evm.model.RL_5.510	Cg006G239670	CARHR006150			El002G088910					
N3.HOG0019570	OG0007890	n29											XP_010475384.1, XP_010486268.1, XP_010457782.1												
N3.HOG0019571	OG0007891	n0			jg18136	XP_020885289.1	AL4G25810	AT2G30860.1					XP_010510279.1, XP_010414209.1, XP_010469788.1	XP_006295885.1	evm.model.RL_6.1173	Cg005G175890	CARHR124340			El006G301770					
N3.HOG0019572	OG0007892	n0			jg18093	XP_020883063.1	AL4G25400	AT2G30520.1					XP_019083030.1, XP_010469847.1, XP_010510344.1	XP_006293884.1	evm.model.RL_6.1144	Cg005G176180	CARHR123970			El006G302140					
N3.HOG0019573	OG0007893	n0			jg18078	XP_020884381.1	AL4G25230	AT2G30370.1					XP_010469862.1, XP_010414274.1, XP_010510370.1	XP_006295663.1	evm.model.RL_6.1129	Cg005G176450	CARHR123720			El006G302320					
N3.HOG0019574	OG0007894	n0			jg18075	XP_020884301.1	AL4G25200	AT2G30340.2					XP_010510376.1, XP_010469868.1, XP_010414279.1	XP_023640753.1		Cg005G176480	CARHR123660			El006G302350					
N3.HOG0019575	OG0007895	n0			jg18063	XP_020882690.1	AL4G25060	AT2G30230.1					XP_010469881.1, XP_010510390.1, XP_010414288.1	XP_006295044.1		Cg005G176630	CARHR123530			El006G302500					
N3.HOG0019576	OG0007896	n0			jg29064	XP_002889633.1	AL1G17250	AT1G07130.1					XP_010480373.1, XP_019091798.1, XP_019098875.1	XP_023644577.1	evm.model.RL_5.562	Cg006G239060	CARHR006820			El002G089580					
N3.HOG0019577	OG0007897	n0			jg18041	XP_020884160.1	AL4G24840	AT2G30070.1					XP_010469900.1, XP_010414317.1, XP_010510414.1	XP_006293768.1	evm.model.RL_6.1096	Cg005G176830	CARHR123370			El006G302810					
N3.HOG0019578	OG0007898	n0			jg17858	XP_020885214.1	AL4G23320	AT2G28790.2					XP_010414484.1, XP_010470049.1, XP_010510580.1	XP_006294865.1	evm.model.RL_6.984	Cg005G178300	CARHR121930			El006G304620					
N3.HOG0019579	OG0007899	n0			jg17855	XP_002881008.1	AL4G23310	AT2G28780.1					XP_010414485.1, XP_010470050.1, XP_010510581.1	XP_006293705.1	evm.model.RL_6.983	Cg005G178320	CARHR121900			El006G304640					
N3.HOG0019580	OG0007900	n0			jg17811	XP_020883973.1	AL4G21550	AT2G28470.1					XP_010470077.1, XP_010510620.1, XP_010414520.1	XP_006296187.1	evm.model.RL_6.952	Cg005G178810	CARHR121420			El006G305090					
