HOG	OG	Gene Tree Parent Clade	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Raphanus_sativus	Rorippa_islandica
N17.HOG0015807	OG0004704	n20								XP_009134990.2											
N17.HOG0015808	OG0004704	n23							XP_013585318.1	XP_009147043.1											
N17.HOG0015809	OG0004704	n26							XP_013638653.1	XP_009124202.1											
N17.HOG0015810	OG0004705	n16							XP_013583867.1	XP_009146987.1											
N17.HOG0015811	OG0004705	n18							XP_013617869.1	XP_009123862.1											
N17.HOG0015812	OG0004705	n19							XP_013622743.1	XP_009135091.1											
N17.HOG0015813	OG0004706	n11							XP_013638377.1	XP_009146933.1											
N17.HOG0015814	OG0004706	n13							XP_013619277.1	XP_018511643.1											
N17.HOG0015815	OG0004706	n15							XP_013627192.1	XP_033142207.1											
N17.HOG0015816	OG0004707	n18							XP_013586295.1												
N17.HOG0015817	OG0004707	n21							XP_013587092.1	XP_009121137.2, XP_009146679.2											
N17.HOG0015818	OG0004707	n24							XP_013622662.1	XP_009135187.2											
N17.HOG0015819	OG0004708	n20							XP_013611525.1	XP_009120741.2											
N17.HOG0015820	OG0004708	n22							XP_013586972.1	XP_009146621.1											
N17.HOG0015821	OG0004708	n24							XP_013619077.1, XP_013628358.1	XP_009135221.2											
N17.HOG0015822	OG0004709	n19							XP_013625104.1	XP_009135245.1											
N17.HOG0015823	OG0004709	n22							XP_013591078.1	XP_009120424.2											
N17.HOG0015824	OG0004709	n24							XP_013584631.1	XP_009146602.1											
N17.HOG0015825	OG0004710	n19							XP_013628743.1	XP_018512515.2											
N17.HOG0015826	OG0004710	n21							XP_013605540.1	XP_009120364.1											
N17.HOG0015827	OG0004710	n24							XP_013584194.1	XP_018514506.1											
N17.HOG0015828	OG0004710	n26							XP_013584804.1	XP_009146596.1											
N17.HOG0015829	OG0004711	n5							XP_013622272.1	XP_033142334.1											
N17.HOG0015830	OG0004711	n9							XP_013611170.1	XP_009124688.1											
N17.HOG0015831	OG0004711	n11							XP_013583717.1	XP_009146570.1											
N17.HOG0015832	OG0004712	n19							XP_013639471.1	XP_009124754.1											
N17.HOG0015833	OG0004712	n22							XP_013624187.1												
N17.HOG0015834	OG0004712	n24							XP_013638841.1	XP_009146485.1											
N17.HOG0015835	OG0004713	n14							XP_013584216.1	XP_009146430.2											
N17.HOG0015836	OG0004713	n17							XP_013626398.1	XP_009135347.1											
N17.HOG0015837	OG0004713	n20							XP_013588520.1												
N17.HOG0015838	OG0004714	n24							XP_013610697.1	XP_009117284.1											
N17.HOG0015839	OG0004714	n26							XP_013586769.1	XP_009146423.2											
N17.HOG0015840	OG0004715	n23							XP_013595582.1	XP_009151588.1											
N17.HOG0015841	OG0004715	n25							XP_013609398.1												
N17.HOG0015842	OG0004715	n27								XP_009129696.1											
N17.HOG0015843	OG0004716	n6							XP_013585878.1	XP_009146248.1											
N17.HOG0015844	OG0004716	n9							XP_013629262.1	XP_009135440.1											
N17.HOG0015845	OG0004717	n12							XP_013587072.1	XP_009116224.3											
N17.HOG0015846	OG0004717	n15							XP_013586464.1	XP_009146245.1											
N17.HOG0015847	OG0004718	n9							XP_013627443.1, XP_013615466.1, XP_013593946.1	XP_009135482.1											
N17.HOG0015848	OG0004718	n13							XP_013584135.1	XP_033148273.1											
N17.HOG0015849	OG0004719	n16							XP_013586358.1	XP_033147768.1											
N17.HOG0015850	OG0004720	n20							XP_013587737.1	XP_033147118.1											
N17.HOG0015851	OG0004721	n17							XP_013630218.1	XP_009135580.1											
N17.HOG0015852	OG0004721	n19							XP_013586655.1	XP_033147066.1											
N17.HOG0015853	OG0004721	n26							XP_013608623.1	XP_009112699.1											
N17.HOG0015854	OG0004722	n7							XP_013618385.1	XP_009112613.1											
N17.HOG0015855	OG0004722	n9							XP_013638613.1	XP_009145878.1											
N17.HOG0015856	OG0004722	n10							XP_013621894.1	XP_009135586.1											
N17.HOG0015857	OG0004723	n20							XP_013629435.1	XP_009135713.2											
N17.HOG0015858	OG0004723	n21							XP_013587297.1	XP_009145534.2											
N17.HOG0015859	OG0004723	n22								XP_033142077.1											
N17.HOG0015860	OG0004724	n21							XP_013608020.1	XP_009109957.1											
N17.HOG0015861	OG0004724	n23							XP_013622858.1	XP_009135723.2											
N17.HOG0015862	OG0004724	n26							XP_013638727.1	XP_009145525.1											
N17.HOG0015863	OG0004725	n7							XP_013630591.1	XP_009135731.1											
N17.HOG0015864	OG0004725	n10							XP_013607972.1	XP_009109818.1											
N17.HOG0015865	OG0004725	n12							XP_013587650.1	XP_009145516.1											
N17.HOG0015866	OG0004726	n16							XP_013635088.1	XP_033137003.1											
N17.HOG0015867	OG0004726	n20							XP_013629295.1	XP_018512632.1											
N17.HOG0015868	OG0004726	n22							XP_013615232.1	XP_033142627.1											
N17.HOG0015869	OG0004727	n21								XP_018512621.1											
N17.HOG0015870	OG0004727	n22							XP_013638171.1	XP_009145504.2											
N17.HOG0015871	OG0004727	n25							XP_013629294.1	XP_009135740.2											
N17.HOG0015872	OG0004728	n0							XP_013592722.1	XP_009125068.1											
N17.HOG0015873	OG0004729	n16							XP_013596515.1	XP_009135851.1, XP_009102654.1											
N17.HOG0015874	OG0004729	n19							XP_013591001.1, XP_013590626.1, XP_013606729.1	XP_033148617.1											
N17.HOG0015875	OG0004730	n0							XP_013589284.1	XP_009108737.1											
N17.HOG0015876	OG0004731	n25							XP_013585174.1	XP_009145312.1											
N17.HOG0015877	OG0004731	n27							XP_013585259.1												
N17.HOG0015878	OG0004732	n17							XP_013606073.1	XP_033140912.1											
N17.HOG0015879	OG0004732	n20							XP_013598520.1	XP_009108997.1, XP_033142590.1											
N17.HOG0015880	OG0004733	n15							XP_013618752.1	XP_009126270.1											
N17.HOG0015881	OG0004733	n18							XP_013630197.1	XP_009131678.1											
N17.HOG0015882	OG0004733	n20							XP_013609159.1	XP_009120959.1											
N17.HOG0015883	OG0004734	n21							XP_013610637.1	XP_033137443.1											
N17.HOG0015884	OG0004734	n24							XP_013627839.1	XP_033142663.1											
N17.HOG0015885	OG0004734	n26							XP_013616849.1	XP_033141896.1											
N17.HOG0015886	OG0004735	n9							XP_013606885.1	XP_009120977.1											
N17.HOG0015887	OG0004735	n12							XP_013622740.1	XP_009131665.1											
N17.HOG0015888	OG0004736	n9							XP_013605153.1	XP_033136993.1											
N17.HOG0015889	OG0004736	n11								XP_018513604.1											
N17.HOG0015890	OG0004736	n13							XP_013637017.1	XP_009139492.1											
N17.HOG0015891	OG0004737	n21							XP_013615677.1, XP_013593957.1	XP_033144800.1, XP_009136642.2											
N17.HOG0015892	OG0004737	n24							XP_013596160.1	XP_009137089.2											
N17.HOG0015893	OG0004737	n25							XP_013631217.1												
N17.HOG0015894	OG0004738	n19							XP_013606436.1	XP_009107004.1											
N17.HOG0015895	OG0004738	n21							XP_013614475.1	XP_009127271.1											
N17.HOG0015896	OG0004739	n10							XP_013595391.1	XP_009103269.1											
N17.HOG0015897	OG0004739	n15							XP_013601040.1	XP_033134761.1											
N17.HOG0015898	OG0004740	n23							XP_013622293.1	XP_009134513.2											
N17.HOG0015899	OG0004740	n25							XP_013611857.1	XP_009111419.1											
N17.HOG0015900	OG0004741	n21								XP_009150837.2											
N17.HOG0015901	OG0004741	n23							XP_013602412.1	XP_009118738.1											
N17.HOG0015902	OG0004741	n25							XP_013583803.1	XP_009119590.1											
N17.HOG0015903	OG0004742	n21							XP_013609650.1	XP_009114273.1											
N17.HOG0015904	OG0004742	n24							XP_013616309.1	XP_009128976.1											
N17.HOG0015905	OG0004742	n26							XP_013593083.1	XP_009101412.1											
N17.HOG0015906	OG0004743	n1							XP_013638322.1	XP_009119119.2											
N17.HOG0015907	OG0004743	n12							XP_013639113.1												
N17.HOG0015908	OG0004744	n4							XP_013600543.1	XP_009118559.1											
N17.HOG0015909	OG0004744	n11							XP_013600703.1	XP_009111009.1											
N17.HOG0015910	OG0004744	n14							XP_013586996.1	XP_009119098.1											
N17.HOG0015911	OG0004745	n11							XP_013601875.1	XP_009118525.1											
N17.HOG0015912	OG0004745	n14							XP_013583521.1	XP_018511124.2											
N17.HOG0015913	OG0004746	n20							XP_013599777.1	XP_009110961.2											
N17.HOG0015914	OG0004746	n23							XP_013604493.1	XP_009118462.1											
N17.HOG0015915	OG0004746	n26							XP_013587216.1	XP_009118994.1											
N17.HOG0015916	OG0004747	n21							XP_013604893.1	XP_033135862.1											
N17.HOG0015917	OG0004747	n23							XP_013604890.1	XP_009110912.1											
N17.HOG0015918	OG0004747	n25							XP_013586197.1	XP_033128630.1											
N17.HOG0015919	OG0004748	n8							XP_013586198.1	XP_009148049.1											
N17.HOG0015920	OG0004748	n11							XP_013604892.1	XP_009110913.1											
N17.HOG0015921	OG0004748	n13							XP_013604894.1	XP_009118398.1											
N17.HOG0015922	OG0004749	n23							XP_013585584.1	XP_009148060.2											
N17.HOG0015923	OG0004749	n25							XP_013604368.1	XP_033135860.1											
N17.HOG0015924	OG0004750	n21							XP_013605535.1	XP_033135431.1											
N17.HOG0015925	OG0004750	n24							XP_013587278.1	XP_009148106.2											
N17.HOG0015926	OG0004750	n26							XP_013605809.1	XP_009110887.2											
N17.HOG0015927	OG0004751	n11							XP_013605381.1	XP_018510604.1											
N17.HOG0015928	OG0004751	n14							XP_013587466.1	XP_009148157.2											
N17.HOG0015929	OG0004751	n16							XP_013599611.1	XP_033133676.1											
N17.HOG0015930	OG0004752	n22							XP_013599615.1	XP_009110855.2											
N17.HOG0015931	OG0004752	n24							XP_013638754.1	XP_009148165.1											
N17.HOG0015932	OG0004752	n26							XP_013604647.1	XP_009118327.2											
N17.HOG0015933	OG0004753	n13							XP_013639033.1	XP_009148308.1											
N17.HOG0015934	OG0004753	n23							XP_013602585.1	XP_009110789.1											
N17.HOG0015935	OG0004754	n11							XP_013584913.1	XP_009148234.1											
N17.HOG0015936	OG0004754	n14							XP_013614643.1	XP_009118319.1											
N17.HOG0015937	OG0004755	n9							XP_013638615.1	XP_009148271.1											
N17.HOG0015938	OG0004755	n11							XP_013602064.1	XP_009110809.1											
N17.HOG0015939	OG0004756	n22							XP_013604170.1	XP_009118284.1											
N17.HOG0015940	OG0004756	n26							XP_013586649.1	XP_009148316.1											
N17.HOG0015941	OG0004756	n27							XP_013605014.1	XP_009144482.1											
N17.HOG0015942	OG0004757	n0							XP_013597938.1	XP_009102418.1											
N17.HOG0015943	OG0004758	n15							XP_013600824.1	XP_009144477.2											
N17.HOG0015944	OG0004758	n17							XP_013587499.1	XP_009148326.1											
N17.HOG0015945	OG0004759	n17							XP_013601939.1	XP_009118269.1											
N17.HOG0015946	OG0004759	n21							XP_013604837.1	XP_033132304.1											
N17.HOG0015947	OG0004759	n23							XP_013587343.1	XP_009148334.1											
N17.HOG0015948	OG0004760	n9							XP_013601855.1	XP_009118265.1											
N17.HOG0015949	OG0004760	n18							XP_013601426.1	XP_009144464.1											
N17.HOG0015950	OG0004760	n19							XP_013584732.1	XP_009148343.1											
N17.HOG0015951	OG0004761	n21							XP_013584792.1	XP_009148405.1											
N17.HOG0015952	OG0004761	n24							XP_013603270.1	XP_009144428.1											
N17.HOG0015953	OG0004762	n0							XP_013600153.1, XP_013601554.1												
N17.HOG0015954	OG0004763	n23							XP_013605060.1	XP_009118110.1											
N17.HOG0015955	OG0004763	n26							XP_013604388.1	XP_018509487.1											
N17.HOG0015956	OG0004764	n15							XP_013603750.1	XP_009118072.1											
N17.HOG0015957	OG0004764	n20							XP_013603974.1, XP_013584946.1	XP_009148580.1											
N17.HOG0015958	OG0004764	n22							XP_013603706.1	NP_001289002.1											
N17.HOG0015959	OG0004765	n7							XP_013615581.1												
N17.HOG0015960	OG0004765	n20							XP_013606945.1	XP_009113499.1											
N17.HOG0015961	OG0004766	n17							XP_013605526.1	XP_009118052.1											
N17.HOG0015962	OG0004766	n19							XP_013587308.1	XP_009148561.1											
N17.HOG0015963	OG0004766	n21							XP_013605478.1	XP_009110617.2											
N17.HOG0015964	OG0004767	n20							XP_013603038.1	XP_009118000.1											
N17.HOG0015965	OG0004767	n22							XP_013638703.1	XP_009148521.1											
N17.HOG0015966	OG0004767	n24							XP_013615329.1	XP_009110583.1											
N17.HOG0015967	OG0004768	n24							XP_013605497.1	XP_009117977.1											
N17.HOG0015968	OG0004768	n26							XP_013585141.1	XP_009148662.1											
N17.HOG0015969	OG0004769	n5							XP_013586487.1	XP_009148922.1											
N17.HOG0015970	OG0004769	n7							XP_013602532.1	XP_009110489.1											
N17.HOG0015971	OG0004769	n10							XP_013602842.1	XP_009117838.2											
N17.HOG0015972	OG0004770	n6							XP_013605454.1	XP_009110482.1											
N17.HOG0015973	OG0004770	n12							XP_013585840.1	XP_033129099.1											
N17.HOG0015974	OG0004770	n14							XP_013600860.1	XP_033134443.1											
N17.HOG0015975	OG0004771	n12							XP_013584297.1	XP_033130040.1											
N17.HOG0015976	OG0004771	n14							XP_013604601.1	XP_009110457.1											
N17.HOG0015977	OG0004771	n17							XP_013584298.1												
N17.HOG0015978	OG0004772	n8							XP_013604433.1	XP_033132698.1											
N17.HOG0015979	OG0004772	n10							XP_013604363.1	XP_033136560.1											
N17.HOG0015980	OG0004773	n17							XP_013605771.1	XP_009110399.1											
N17.HOG0015981	OG0004773	n25							XP_013586926.1	XP_009149210.1											
N17.HOG0015982	OG0004774	n4							XP_013605567.1	XP_009110391.2											
N17.HOG0015983	OG0004774	n10							XP_013599580.1	XP_009117643.1											
N17.HOG0015984	OG0004774	n11							XP_013587549.1	XP_009149227.1											
N17.HOG0015985	OG0004775	n0							XP_013596538.1	XP_033143975.1											
N17.HOG0015986	OG0004776	n18								XP_009149297.2											
N17.HOG0015987	OG0004776	n19								XP_033136943.1											
N17.HOG0015988	OG0004777	n21							XP_013638420.1	XP_033128135.1											
N17.HOG0015989	OG0004777	n24							XP_013604133.1	XP_009110331.1											
N17.HOG0015990	OG0004778	n22							XP_013604105.1	XP_009110252.2											
N17.HOG0015991	OG0004778	n23							XP_013584444.1	XP_009149487.2											
N17.HOG0015992	OG0004778	n26								XP_009103375.1											
N17.HOG0015993	OG0004778	n27								XP_033130633.1											
N17.HOG0015994	OG0004779	n13							XP_013592523.1	XP_009104606.1											
N17.HOG0015995	OG0004779	n15							XP_013614579.1												
N17.HOG0015996	OG0004780	n5							XP_013619652.1	XP_009127882.1											
N17.HOG0015997	OG0004780	n8							XP_013590754.1	XP_009105855.1											
N17.HOG0015998	OG0004780	n11							XP_013591068.1	XP_033132159.1											
N17.HOG0015999	OG0004781	n2							XP_013591786.1	XP_009105820.1											
N17.HOG0016000	OG0004782	n22							XP_013588327.1	XP_009104937.1											
N17.HOG0016001	OG0004782	n24							XP_013619090.1	XP_009127827.1											
N17.HOG0016002	OG0004782	n26							XP_013589834.1	XP_009105746.1											
N17.HOG0016003	OG0004783	n17							XP_013618179.1	XP_009127824.1											
N17.HOG0016004	OG0004783	n20							XP_013589919.1	XP_009104941.1											
N17.HOG0016005	OG0004783	n22							XP_013587946.1	XP_009105741.1											
N17.HOG0016006	OG0004784	n1							XP_013591019.1												
N17.HOG0016007	OG0004784	n2							XP_013589678.1, XP_013589676.1	XP_033131480.1, XP_033131938.1											
N17.HOG0016008	OG0004785	n23							XP_013608963.1	XP_009113355.1											
N17.HOG0016009	OG0004785	n26							XP_013619749.1	XP_009122967.1											
N17.HOG0016010	OG0004786	n6							XP_013638843.1	XP_033146809.1											
N17.HOG0016011	OG0004786	n8							XP_013588376.1	XP_009147954.1											
N17.HOG0016012	OG0004786	n11							XP_013613773.1	XP_009107344.1											
N17.HOG0016013	OG0004787	n7							XP_013587114.1, XP_013613029.1	XP_018514890.1											
N17.HOG0016014	OG0004787	n11							XP_013592284.1	XP_009147949.1											
N17.HOG0016015	OG0004788	n7							XP_013599332.1	XP_009129608.1											
N17.HOG0016016	OG0004788	n26							XP_013622441.1												
N17.HOG0016017	OG0004789	n18							XP_013626635.1	XP_009109331.1											
N17.HOG0016018	OG0004789	n22							XP_013597637.1	XP_009138439.1											
N17.HOG0016019	OG0004789	n24							XP_013639186.1	XP_009142783.1											
N17.HOG0016020	OG0004790	n0							XP_013620767.1	XP_009144505.1											
N17.HOG0016021	OG0004791	n3							XP_013602796.1	XP_009150166.1											
N17.HOG0016022	OG0004791	n22							XP_013626232.1	XP_009109270.1											
N17.HOG0016023	OG0004791	n25							XP_013598100.1	XP_009138388.1											
N17.HOG0016024	OG0004792	n19							XP_013624814.1	XP_009109967.1											
N17.HOG0016025	OG0004792	n23							XP_013595483.1	XP_009138373.2											
N17.HOG0016026	OG0004792	n26							XP_013605677.1	XP_009152034.1											
N17.HOG0016027	OG0004793	n19							XP_013625056.1	XP_033132474.1											
N17.HOG0016028	OG0004793	n21							XP_013588559.1	XP_009113342.1											
N17.HOG0016029	OG0004793	n23							XP_013595906.1	XP_033144742.1											
N17.HOG0016030	OG0004794	n21							XP_013627532.1	XP_033132627.1											
N17.HOG0016031	OG0004794	n23							XP_013596861.1	XP_009138147.1											
N17.HOG0016032	OG0004794	n25							XP_013588004.1	XP_009125319.1											
N17.HOG0016033	OG0004795	n7							XP_013595327.1	XP_009125130.1											
N17.HOG0016034	OG0004795	n9							XP_013593991.1	XP_033142609.1											
N17.HOG0016035	OG0004795	n11							XP_013625696.1	XP_009108821.1											
N17.HOG0016036	OG0004796	n14							XP_013596998.1	XP_009138165.1											
N17.HOG0016037	OG0004796	n24							XP_013603256.1	XP_009124714.1											
N17.HOG0016038	OG0004797	n22							XP_013586588.1	XP_018510133.2											
N17.HOG0016039	OG0004797	n25							XP_013628639.1	XP_009108777.1											
N17.HOG0016040	OG0004798	n21							XP_013638525.1	NP_001288822.1											
N17.HOG0016041	OG0004798	n24							XP_013626200.1	NP_001288969.1											
N17.HOG0016042	OG0004798	n26							XP_013593197.1	NP_001288879.1											
N17.HOG0016043	OG0004799	n10							XP_013617195.1	XP_009106220.2											
N17.HOG0016044	OG0004799	n12							XP_013597435.1	XP_009102551.1											
N17.HOG0016045	OG0004799	n15							XP_013622646.1	XP_009135877.2											
N17.HOG0016046	OG0004800	n22							XP_013593550.1	XP_009102543.3											
N17.HOG0016047	OG0004800	n25							XP_013622742.1	XP_009135871.1											
N17.HOG0016048	OG0004801	n5							XP_013618594.1	XP_009127933.1											
N17.HOG0016049	OG0004801	n9							XP_013589960.1	XP_009104858.1											
N17.HOG0016050	OG0004801	n12							XP_013590098.1	XP_009105904.2											
N17.HOG0016051	OG0004802	n20							XP_013589663.1	XP_033131726.1, XP_033131725.1											
N17.HOG0016052	OG0004802	n24							XP_013589514.1	XP_009104862.1											
N17.HOG0016053	OG0004803	n16							XP_013618510.1	XP_018512113.2											
N17.HOG0016054	OG0004803	n24							XP_013588246.1	XP_009105879.1											
N17.HOG0016055	OG0004803	n26							XP_013588773.1	XP_009104863.2											
N17.HOG0016056	OG0004804	n24							XP_013620326.1	XP_009127892.1											
N17.HOG0016057	OG0004804	n26							XP_013592871.1	XP_009105867.1											
N17.HOG0016058	OG0004805	n6							XP_013586914.1	XP_009115515.2											
N17.HOG0016059	OG0004805	n9							XP_013595952.1	XP_009103167.1											
N17.HOG0016060	OG0004805	n11							XP_013600540.1	XP_009110096.2											
N17.HOG0016061	OG0004806	n0							XP_013595716.1	XP_009103104.1, XP_033135147.1											
N17.HOG0016062	OG0004807	n8							XP_013584457.1	XP_009115384.1											
N17.HOG0016063	OG0004807	n11							XP_013627343.1	XP_009110025.1											
N17.HOG0016064	OG0004807	n14							XP_013596407.1	XP_009103097.1											
N17.HOG0016065	OG0004808	n21							XP_013597503.1												
N17.HOG0016066	OG0004808	n24							XP_013599404.1	XP_009137776.1											
N17.HOG0016067	OG0004808	n26							XP_013599878.1	XP_033132976.1											
N17.HOG0016068	OG0004809	n9							XP_013596489.1	XP_009108675.2											
N17.HOG0016069	OG0004809	n13							XP_013603013.1	XP_033133003.1											
N17.HOG0016070	OG0004809	n15							XP_013620340.1	XP_009144103.1											
N17.HOG0016071	OG0004810	n18							XP_013610465.1	XP_033140171.1											
N17.HOG0016072	OG0004810	n21							XP_013595458.1	XP_009137774.1											
N17.HOG0016073	OG0004810	n23							XP_013602471.1	XP_009109105.2											
N17.HOG0016074	OG0004812	n1							XP_013603458.1	XP_009119055.1											
N17.HOG0016075	OG0004812	n18							XP_013635498.1	XP_033146442.1											
N17.HOG0016076	OG0004815	n3							XP_013637478.1	XP_009138707.1											
N17.HOG0016077	OG0004815	n27							XP_013639318.1												
N17.HOG0016078	OG0004817	n4							XP_013608224.1	XP_033137796.1											
N17.HOG0016079	OG0004817	n7							XP_013601682.1	XP_018510026.1											
N17.HOG0016080	OG0004818	n21							XP_013583441.1	XP_009147037.1											
N17.HOG0016081	OG0004818	n23							XP_013634975.1	XP_009124192.2											
N17.HOG0016082	OG0004819	n18							XP_013596230.1	XP_009101280.1											
N17.HOG0016083	OG0004819	n23							XP_013618544.1	XP_009129176.1											
N17.HOG0016084	OG0004819	n25							XP_013610062.1	XP_009114209.1											
N17.HOG0016085	OG0004820	n19							XP_013607028.1	XP_009111612.1											
N17.HOG0016086	OG0004820	n21							XP_013618791.1, XP_013598512.1	XP_009151834.1											
N17.HOG0016087	OG0004820	n27							XP_013616367.1	XP_009129351.1											
N17.HOG0016088	OG0004821	n2							XP_013627868.1	XP_033129347.1, XP_033129349.1											
N17.HOG0016089	OG0004822	n22								XP_009140935.1											
N17.HOG0016090	OG0004823	n2							XP_013617873.1	XP_009129827.2											
N17.HOG0016091	OG0004823	n5							XP_013610192.1	XP_009129829.2, XP_009111893.1											
N17.HOG0016092	OG0004825	n4								XP_033143751.1											
N17.HOG0016093	OG0004825	n8							XP_013586498.1	XP_009127799.1											
N17.HOG0016094	OG0004825	n11							XP_013595159.1, XP_013631209.1	XP_009140499.1											
N17.HOG0016095	OG0004826	n8							XP_013604747.1	XP_009139861.1											
N17.HOG0016096	OG0004826	n10							XP_013597946.1	XP_009137578.2											
N17.HOG0016097	OG0004826	n13							XP_013589392.1, XP_013599862.1	XP_018509409.1											
N17.HOG0016098	OG0004827	n19							XP_013618645.1	XP_009138137.2											
N17.HOG0016099	OG0004827	n24							XP_013609540.1	XP_009138145.2											
N17.HOG0016100	OG0004827	n26							XP_013598654.1	XP_009137450.2											
N17.HOG0016101	OG0004828	n3								XP_033143283.1											
N17.HOG0016102	OG0004828	n24								XP_033141767.1											
N17.HOG0016103	OG0004829	n18							XP_013593841.1	XP_009136698.1											
N17.HOG0016104	OG0004829	n21								XP_009147306.1											
N17.HOG0016105	OG0004830	n21							XP_013626229.1	XP_009132512.1											
N17.HOG0016106	OG0004830	n24							XP_013609477.1	XP_009119818.2											
N17.HOG0016107	OG0004830	n27								XP_033141546.1											
N17.HOG0016108	OG0004831	n8								XP_033138931.1											
N17.HOG0016109	OG0004831	n10								XP_033138927.1											
N17.HOG0016110	OG0004832	n11							YP_004927514.1												
N17.HOG0016111	OG0004833	n17							XP_013639331.1	XP_033129068.1											
N17.HOG0016112	OG0004833	n21							XP_013635392.1, XP_013624328.1	XP_033136137.1, XP_033138364.1, XP_033143893.1, XP_033144844.1											
N17.HOG0016113	OG0004834	n9								XP_033130769.1, XP_033135937.1											
N17.HOG0016114	OG0004834	n24							XP_013606795.1	XP_009111790.1											
N17.HOG0016115	OG0004835	n3							XP_013632643.1												
N17.HOG0016116	OG0004835	n6							XP_013632448.1												
N17.HOG0016117	OG0004836	n3							XP_013639333.1												
N17.HOG0016118	OG0004836	n7							XP_013613885.1												
N17.HOG0016119	OG0004837	n1							XP_013608099.1, XP_013614835.1, XP_013601260.1, XP_013589110.1, XP_013627220.1, XP_013589164.1, XP_013633060.1, XP_013616891.1, XP_013617393.1, XP_013608066.1, XP_013632856.1, XP_013625860.1, XP_013601172.1												
N17.HOG0016120	OG0004837	n15							XP_013617044.1, XP_013639663.1												
N17.HOG0016121	OG0004837	n17							XP_013624528.1, XP_013607919.1, XP_013601261.1												
N17.HOG0016122	OG0004837	n26							XP_013594425.1, XP_013617559.1												
N17.HOG0016123	OG0004838	n4							XP_013608298.1, XP_013633279.1	XP_009139695.2											
N17.HOG0016124	OG0004838	n6							XP_013625693.1	XP_009106050.2, XP_033129828.1, XP_033130492.1, XP_033144220.1, XP_033145971.1, XP_033145866.1, XP_033145194.1, XP_033147244.1, XP_033141068.1, XP_033133925.1, XP_033141787.1, XP_033129498.1, XP_033136813.1, XP_033134252.1, XP_033141457.1, XP_033143331.1, XP_033143638.1, XP_033135954.1, XP_033136762.1, XP_033136258.1, XP_033141069.1, XP_033132029.1											
N17.HOG0016125	OG0004847	n0							XP_013628197.1	XP_009149951.1											
N17.HOG0016126	OG0004848	n18							XP_013615449.1, XP_013621949.1	XP_009149924.1											
N17.HOG0016127	OG0004848	n23							XP_013630724.1, XP_013623512.1	XP_018515027.1											
N17.HOG0016128	OG0004849	n0							XP_013608172.1	XP_033138688.1											
N17.HOG0016129	OG0004850	n20							XP_013593771.1	XP_009101338.1											
N17.HOG0016130	OG0004850	n23							XP_013610160.1	XP_009114231.1											
N17.HOG0016131	OG0004850	n25							XP_013618470.1	NP_001288983.1											
N17.HOG0016132	OG0004851	n19							XP_013616239.1	XP_009129162.1											
N17.HOG0016133	OG0004851	n24							XP_013593891.1	XP_033128829.1											
N17.HOG0016134	OG0004851	n25							XP_013595556.1	XP_018515470.2											
N17.HOG0016135	OG0004851	n26							XP_013593892.1	XP_009101267.1											
N17.HOG0016136	OG0004852	n8							XP_013627188.1	XP_009131611.1											
N17.HOG0016137	OG0004852	n13							XP_013618812.1, XP_013615512.1	XP_009126208.1											
N17.HOG0016138	OG0004852	n15							XP_013609510.1	XP_009121051.2											
N17.HOG0016139	OG0004853	n12							XP_013613164.1	XP_009121057.2											
N17.HOG0016140	OG0004853	n13							XP_013616291.1	XP_009126206.2											
N17.HOG0016141	OG0004853	n14							XP_013626737.1	XP_009131607.2											
N17.HOG0016142	OG0004854	n10							XP_013616198.1	XP_009126191.1											
N17.HOG0016143	OG0004854	n13							XP_013611992.1	XP_009107526.1											
N17.HOG0016144	OG0004855	n8							XP_013618747.1	XP_009126176.1											
N17.HOG0016145	OG0004855	n11							XP_013607156.1	XP_009121398.2											
N17.HOG0016146	OG0004855	n13							XP_013621794.1	XP_009131586.1											
N17.HOG0016147	OG0004856	n12							XP_013622846.1	XP_009131583.1											
N17.HOG0016148	OG0004856	n14							XP_013621616.1	XP_009126171.1											
N17.HOG0016149	OG0004856	n16							XP_013613175.1	XP_009121405.1											
N17.HOG0016150	OG0004857	n19							XP_013618635.1	XP_009126122.1											
N17.HOG0016151	OG0004857	n23							XP_013623814.1	XP_009131549.1											
N17.HOG0016152	OG0004857	n24							XP_013606693.1	XP_009121477.2											
N17.HOG0016153	OG0004858	n0							XP_013632464.1, XP_013596563.1	XP_009103400.1											
N17.HOG0016154	OG0004859	n19							XP_013610844.1	XP_009121493.1											
N17.HOG0016155	OG0004859	n22							XP_013628190.1	XP_033139549.1, XP_033139548.1, XP_033143159.1											
N17.HOG0016156	OG0004860	n21							XP_013608801.1	XP_009121729.1											
N17.HOG0016157	OG0004860	n24							XP_013620708.1, XP_013624633.1	XP_009125944.1											
N17.HOG0016158	OG0004861	n9							XP_013618180.1	XP_009126056.1											
N17.HOG0016159	OG0004861	n12							XP_013621849.1	XP_009131473.1, XP_033133920.1											
N17.HOG0016160	OG0004861	n15							XP_013608789.1	XP_009121564.1											
N17.HOG0016161	OG0004862	n7							XP_013618604.1	XP_009126033.1											
