HOG	OG	Gene Tree Parent Clade	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Raphanus_sativus	Rorippa_islandica
N10.HOG0013923	OG0006564	n0									XP_010449134.1, XP_010434245.1, XP_010439531.1	XP_006285638.1									
N10.HOG0013924	OG0006565	n5									XP_019092397.1										
N10.HOG0013925	OG0006565	n6									XP_010429591.1, XP_010417362.1, XP_019094060.1	XP_006294326.1									
N10.HOG0013926	OG0006566	n2									XP_010449112.1, XP_010439514.1, XP_010434229.1	XP_006283242.1									
N10.HOG0013927	OG0006567	n0									XP_010434207.1, XP_019087177.1	XP_006282720.1									
N10.HOG0013928	OG0006568	n0									XP_010449070.1, XP_010439476.1, XP_010434181.1	XP_023634853.1									
N10.HOG0013929	OG0006569	n0									XP_010439474.1, XP_010449059.1, XP_010434178.1	XP_006284699.1									
N10.HOG0013930	OG0006570	n0									XP_010439448.1, XP_010434152.1, XP_010449024.1	XP_006286024.1									
N10.HOG0013931	OG0006571	n0									XP_010434135.1, XP_010449013.1, XP_010439432.1	XP_006284671.1									
N10.HOG0013932	OG0006572	n0									XP_010448983.1, XP_010434114.1, XP_010439414.1	XP_006284735.1									
N10.HOG0013933	OG0006573	n0									XP_010449293.1, XP_010439651.1, XP_010434359.1	XP_006285946.1									
N10.HOG0013934	OG0006574	n0									XP_010439663.1, XP_010434369.1, XP_010449310.1	XP_023635242.1									
N10.HOG0013935	OG0006575	n2										XP_023635201.1									
N10.HOG0013936	OG0006576	n0									XP_010434790.1, XP_010440122.1, XP_010449738.1, XP_010451026.1, XP_010444942.1	XP_006283956.1									
N10.HOG0013937	OG0006577	n0									XP_010449712.1, XP_010434764.1, XP_010440096.1	XP_006282944.1									
N10.HOG0013938	OG0006578	n0									XP_010434732.1, XP_010449686.1, XP_010440069.1	XP_006284415.1									
N10.HOG0013939	OG0006579	n0									XP_010484621.1, XP_010465216.1, XP_010444771.1	XP_006280199.1									
N10.HOG0013940	OG0006580	n0									XP_010444774.1, XP_010484623.1, XP_010465241.1	XP_006281247.1									
N10.HOG0013941	OG0006581	n0									XP_010465598.1, XP_010444804.1, XP_010484653.1	XP_023642785.1									
N10.HOG0013942	OG0006582	n0									XP_019093787.1, XP_010512766.1, XP_019082805.1	XP_023637774.1									
N10.HOG0013943	OG0006583	n0									XP_010468878.1, XP_010413185.1, XP_010512728.1	XP_023639073.1									
N10.HOG0013944	OG0006584	n0									XP_010468907.1, XP_010413220.1, XP_010512689.1	XP_006291197.1									
N10.HOG0013945	OG0006585	n0									XP_010418562.2, XP_010513794.2, XP_010473766.2, XP_010424559.2, XP_010468433.2, XP_010456884.2, XP_010456885.2	XP_023638977.1									
N10.HOG0013946	OG0006586	n0									XP_010468991.1, XP_010413313.1, XP_010512589.1	XP_006290277.1									
N10.HOG0013947	OG0006587	n0									XP_010512577.1, XP_010468999.1, XP_010413323.1	XP_006291541.1									
N10.HOG0013948	OG0006588	n9									XP_010413355.1, XP_010469103.1, XP_010512542.1	XP_006297440.1, XP_006293127.1									
N10.HOG0013949	OG0006589	n0									XP_010473783.1, XP_010513775.1, XP_019098532.1, XP_010413362.1	XP_006290506.1									
N10.HOG0013950	OG0006590	n0									XP_010473805.1, XP_010512468.1, XP_010413427.1	XP_006291217.1									
N10.HOG0013951	OG0006591	n0									XP_010413438.1, XP_010512459.1, XP_019092978.1	XP_006292176.1									
N10.HOG0013952	OG0006592	n3									XP_010512437.1, XP_010469126.1, XP_010413496.1	XP_006290379.1									
N10.HOG0013953	OG0006593	n0									XP_010413525.1, XP_010512407.1, XP_010469151.1	XP_006291587.2									
N10.HOG0013954	OG0006594	n0									XP_010442173.1, XP_010481981.1, XP_010494188.1	XP_006280751.1									
N10.HOG0013955	OG0006595	n0									XP_010469267.1, XP_010413638.1, XP_010512260.1	XP_023637741.1									
N10.HOG0013956	OG0006596	n0									XP_010516521.1, XP_010504832.1, XP_010427780.1	XP_023638479.1									
N10.HOG0013957	OG0006597	n0									XP_010504826.1, XP_010427774.1, XP_010516519.1	XP_006292621.1									
N10.HOG0013958	OG0006598	n4									XP_010504824.1, XP_010516517.1, XP_010427772.1	XP_006291768.1									
N10.HOG0013959	OG0006599	n2									XP_010442375.1, XP_010442560.1, XP_019095779.1	XP_006281366.2									
N10.HOG0013960	OG0006600	n0									XP_010427638.1, XP_010516378.1, XP_010504687.1	XP_006292876.1									
N10.HOG0013961	OG0006601	n0									XP_010504679.1, XP_010516365.1, XP_010427629.1	XP_006292867.1									
N10.HOG0013962	OG0006602	n0									XP_010427598.1, XP_010504654.1, XP_010516342.1	XP_006291150.1									
N10.HOG0013963	OG0006603	n0									XP_010516284.1, XP_010427524.1, XP_010504594.1	XP_023638030.1									
N10.HOG0013964	OG0006604	n0									XP_010516257.1, XP_010427477.1, XP_010504557.1	XP_006292006.1									
N10.HOG0013965	OG0006605	n5									XP_010427436.1, XP_010516224.1, XP_010504515.1	XP_006292721.1									
N10.HOG0013966	OG0006606	n0									XP_010504477.1, XP_010516198.1, XP_010431389.1, XP_010427406.1	XP_006291873.1									
N10.HOG0013967	OG0006607	n0									XP_010427390.1, XP_010516179.1, XP_010504461.1	XP_006292054.1									
N10.HOG0013968	OG0006608	n0									XP_010427320.1, XP_010516121.1, XP_010504405.1	XP_006291982.1									
N10.HOG0013969	OG0006609	n0									XP_010516113.1, XP_010427315.1, XP_010504398.1	XP_006291722.1									
N10.HOG0013970	OG0006610	n0									XP_010427273.1, XP_019102365.1, XP_010504360.1	XP_006293038.1									
N10.HOG0013971	OG0006611	n0									XP_010516033.1, XP_010427217.1, XP_010504318.1	XP_006291772.1									
N10.HOG0013972	OG0006612	n0									XP_010427205.1, XP_010504309.1, XP_019100340.1, XP_019099721.1	XP_006292193.1									
N10.HOG0013973	OG0006613	n2									XP_010427019.1, XP_010515862.1, XP_010504132.1	XP_006291884.1									
N10.HOG0013974	OG0006614	n0									XP_010504035.1, XP_010515764.1, XP_010426917.1	XP_006290564.1									
N10.HOG0013975	OG0006615	n0									XP_010442954.1, XP_010482787.1, XP_010446117.1	XP_023645121.1									
N10.HOG0013976	OG0006616	n0									XP_010442950.1, XP_010446035.1, XP_010482781.1	XP_006280286.1									
N10.HOG0013977	OG0006617	n0									XP_010482776.1, XP_010445999.1, XP_010442945.1	XP_006282207.1									
N10.HOG0013978	OG0006618	n0									XP_010434878.1, XP_010440200.1	XP_006284818.1									
N10.HOG0013979	OG0006619	n3									XP_010466895.1, XP_019083498.1, XP_010488575.1	XP_006297130.2									
N10.HOG0013980	OG0006620	n0									XP_010513488.1, XP_010513427.1, XP_010466844.1, XP_010488539.1	XP_006298308.1									
N10.HOG0013981	OG0006621	n0									XP_019101045.1, XP_019083210.1	XP_023644287.1									
N10.HOG0013982	OG0006622	n0									XP_010511745.1, XP_010415372.1, XP_010415373.1, XP_010470712.1	XP_006301511.1									
N10.HOG0013983	OG0006623	n0									XP_010511750.1, XP_010415381.1, XP_010470715.1, XP_010501366.1	XP_006300986.1									
N10.HOG0013984	OG0006624	n0									XP_010470759.1, XP_010511802.1, XP_010415431.1	XP_006302734.2									
N10.HOG0013985	OG0006625	n0									XP_010511820.1, XP_010470777.1, XP_010415449.1	XP_006301020.1									
N10.HOG0013986	OG0006626	n0									XP_010442322.1, XP_010482134.1, XP_010439512.1	XP_023633465.1									
N10.HOG0013987	OG0006627	n0									XP_010413957.1, XP_010467620.1, XP_010489511.1	XP_006296673.2, XP_006299700.2									
N10.HOG0013988	OG0006628	n0									XP_010489545.1, XP_010467653.1, XP_010467657.1, XP_010467659.1, XP_019084615.1	XP_006298651.1									
N10.HOG0013989	OG0006629	n0									XP_019092057.1, XP_019092051.1, XP_019092054.1, XP_019084616.1, XP_019097127.1	XP_006298862.1									
N10.HOG0013990	OG0006630	n0									XP_010489453.1, XP_019084707.1, XP_010467740.1	XP_006296658.1									
N10.HOG0013991	OG0006631	n0									XP_010467874.1, XP_010489473.1, XP_010415202.1	XP_023641516.1									
N10.HOG0013992	OG0006632	n2									XP_010513908.1, XP_010424952.1, XP_010502170.1	XP_006293073.1									
N10.HOG0013993	OG0006633	n0									XP_010415368.1, XP_010489480.1	XP_006299296.1									
N10.HOG0013994	OG0006634	n0									XP_010433194.1, XP_010485430.1, XP_010463588.1	XP_006298678.1									
N10.HOG0013995	OG0006635	n0									XP_010467909.1, XP_010489155.1, XP_010416849.1	XP_006298321.1									
N10.HOG0013996	OG0006636	n0									XP_010416898.1, XP_010489154.1, XP_010495929.1	XP_006298182.1									
N10.HOG0013997	OG0006637	n0									XP_010489130.1, XP_010416652.1, XP_010467927.1	XP_006299675.1									
N10.HOG0013998	OG0006638	n13									XP_010508825.1, XP_010517506.1, XP_010505815.1	XP_023640053.1									
N10.HOG0013999	OG0006639	n0									XP_010505781.1, XP_010508857.1, XP_010517471.1	XP_006293896.1									
N10.HOG0014000	OG0006640	n0									XP_019082420.1, XP_019100647.1, XP_019101157.1	XP_023640863.1									
N10.HOG0014001	OG0006641	n0									XP_010517442.1, XP_010508888.1, XP_010505750.1	XP_006294294.1									
N10.HOG0014002	OG0006642	n0									XP_010505745.1, XP_010508894.1, XP_010517436.1	XP_006294672.2									
N10.HOG0014003	OG0006643	n0									XP_010508905.1, XP_010505732.1, XP_010517423.1	XP_006293879.1									
N10.HOG0014004	OG0006644	n16									XP_010505709.1, XP_010517399.1, XP_010508921.1	XP_006293855.1									
N10.HOG0014005	OG0006645	n0									XP_010505674.1, XP_010508961.1, XP_010517346.1	XP_006293994.1									
N10.HOG0014006	OG0006646	n0									XP_019100528.1, XP_010517337.1, XP_010508974.1, XP_019101239.1	XP_006294342.1									
N10.HOG0014007	OG0006647	n0									XP_010508997.1, XP_010517314.1, XP_010505643.1	XP_006293498.1									
N10.HOG0014008	OG0006648	n0									XP_010475521.1, XP_010457948.1, XP_010487723.1	XP_006307351.1									
N10.HOG0014009	OG0006649	n0									XP_010509160.1, XP_010517175.1	XP_006293474.1									
N10.HOG0014010	OG0006650	n0									XP_010517153.1, XP_010505487.1, XP_010509145.1	XP_023640082.1									
N10.HOG0014011	OG0006651	n0									XP_010509125.1, XP_010507611.1, XP_010517143.1	XP_006293466.1									
N10.HOG0014012	OG0006652	n0									XP_010509185.1, XP_010517127.1, XP_010505458.1	XP_023640810.1									
N10.HOG0014013	OG0006653	n0									XP_010509188.1, XP_010505454.1, XP_010517123.1	XP_006296155.1									
N10.HOG0014014	OG0006654	n0									XP_010505448.1, XP_010517116.1, XP_010509200.1	XP_006295634.1									
N10.HOG0014015	OG0006655	n0									XP_010517112.1, XP_010505441.1, XP_010509205.1	XP_006294411.2									
N10.HOG0014016	OG0006656	n0									XP_010514563.1, XP_010425637.1, XP_010502855.2	XP_006292928.1									
N10.HOG0014017	OG0006657	n0									XP_010517097.1, XP_010505424.1, XP_010509224.1	XP_006293379.1									
N10.HOG0014018	OG0006658	n0									XP_010517085.1, XP_019100499.1, XP_010509237.1	XP_006296084.1									
N10.HOG0014019	OG0006659	n2									XP_010505399.1, XP_010517076.1, XP_010509246.1	XP_023640561.1									
N10.HOG0014020	OG0006659	n24									XP_019100754.1										
N10.HOG0014021	OG0006660	n0									XP_010509322.1, XP_010517024.1, XP_010505343.1	XP_006294503.2									
N10.HOG0014022	OG0006661	n0									XP_010509332.1, XP_010505331.1, XP_010517015.1	XP_006294104.1									
N10.HOG0014023	OG0006662	n0									XP_010517005.1, XP_010509346.1, XP_010505319.1	XP_006294615.1									
N10.HOG0014024	OG0006663	n0									XP_010505237.1, XP_010516919.1, XP_010509421.1	XP_006294706.1									
N10.HOG0014025	OG0006664	n0									XP_010422241.1, XP_010455718.1, XP_010433132.1	XP_006288514.1									
N10.HOG0014026	OG0006665	n0									XP_010422289.1, XP_010432511.1, XP_010455756.1	XP_006290012.1									
N10.HOG0014027	OG0006666	n0									XP_010434095.1, XP_019090662.1	XP_023636522.1									
N10.HOG0014028	OG0006667	n0									XP_010434116.1, XP_010455597.1, XP_010422136.1	XP_006287702.1									
N10.HOG0014029	OG0006668	n0									XP_010454185.1, XP_019083885.1, XP_010492972.1	XP_006287742.1									
N10.HOG0014030	OG0006669	n18									XP_010472105.1, XP_010429024.1	XP_006294649.1									
N10.HOG0014031	OG0006670	n11									XP_010472115.1, XP_019083456.1, XP_010429037.1	XP_006293930.1									
N10.HOG0014032	OG0006671	n0									XP_010472150.1, XP_010416909.1, XP_010429075.1	XP_023640012.1									
N10.HOG0014033	OG0006672	n0									XP_010416941.1, XP_010472185.1, XP_010429103.1, XP_010416942.1	XP_006294013.1									
N10.HOG0014034	OG0006673	n0									XP_010429118.1, XP_010416957.1, XP_010472195.1	XP_006295285.1									
N10.HOG0014035	OG0006674	n0									XP_010472212.1, XP_010429134.1, XP_010416974.1	XP_006293421.1									
N10.HOG0014036	OG0006675	n0									XP_010472349.1, XP_010417101.1, XP_010429305.1	XP_006294399.1									
N10.HOG0014037	OG0006676	n0									XP_010429633.1, XP_010472640.1, XP_010417394.1	XP_023639554.1									
N10.HOG0014038	OG0006677	n0									XP_010417243.1, XP_010472501.1, XP_010417239.1, XP_010429477.1, XP_010472499.1, XP_010417241.1, XP_010429478.1	XP_006293906.2									
N10.HOG0014039	OG0006678	n0									XP_010433511.1, XP_010438763.1, XP_010448277.1	XP_006284348.1									
N10.HOG0014040	OG0006679	n0									XP_010448542.1, XP_010439004.1, XP_010433744.1	XP_006283347.1									
N10.HOG0014041	OG0006680	n0									XP_010461261.1, XP_019090859.1, XP_010478865.1, XP_010499978.1	XP_023645684.1									
N10.HOG0014042	OG0006681	n0									XP_010461219.1, XP_010463115.1, XP_010499940.1, XP_010478815.1	XP_006305634.1									
N10.HOG0014043	OG0006682	n0									XP_010478810.1, XP_010461213.1, XP_010499934.1	XP_006304524.1									
N10.HOG0014044	OG0006683	n0									XP_010421871.1, XP_010455356.1, XP_010438225.1	XP_023637427.1									
N10.HOG0014045	OG0006684	n0									XP_019084043.1, XP_010437821.1, XP_010455383.1	XP_006286826.2									
N10.HOG0014046	OG0006685	n0									XP_010461785.1, XP_010500487.1, XP_010479380.1	XP_006305572.1									
N10.HOG0014047	OG0006686	n0									XP_010435231.1, XP_010422072.1, XP_010455531.1	XP_006289598.1									
N10.HOG0014048	OG0006687	n0									XP_010435214.1, XP_010422073.1, XP_019090565.1, XP_010469100.1	XP_006288031.1									
N10.HOG0014049	OG0006688	n0									XP_010455001.1, XP_010421509.1	XP_006290010.1									
N10.HOG0014050	OG0006689	n0									XP_010455080.1, XP_019097450.1, XP_019097544.1, XP_019083972.1	XP_006288318.1									
N10.HOG0014051	OG0006690	n19									XP_010439042.1, XP_010433769.1, XP_010448566.1	XP_006284812.1									
N10.HOG0014052	OG0006691	n0									XP_019090025.1, XP_019083975.1	XP_023636645.1									
N10.HOG0014053	OG0006692	n0									XP_010421598.1, XP_010455112.1, XP_010494000.1	XP_023637497.1									
N10.HOG0014054	OG0006693	n6									XP_010455131.1, XP_010424384.1, XP_010494021.1	XP_006286490.1									
N10.HOG0014055	OG0006694	n2									XP_010421650.1, XP_010494033.1	XP_023636730.1									
N10.HOG0014056	OG0006695	n0									XP_010489116.1, XP_010416525.1, XP_019092398.1, XP_010467952.1	XP_006299779.1									
N10.HOG0014057	OG0006696	n0									XP_010416033.1, XP_010489069.1	XP_006297939.1									
N10.HOG0014058	OG0006697	n0									XP_010489045.1, XP_010415809.1, XP_010467830.1	XP_023641974.1									
N10.HOG0014059	OG0006698	n0									XP_010489043.1, XP_010415775.1, XP_019092905.1	XP_006297759.1									
N10.HOG0014060	OG0006699	n3									XP_010441201.1, XP_010435981.1, XP_010450653.1	XP_006283249.1									
N10.HOG0014061	OG0006700	n0									XP_010518345.1, XP_010507985.1, XP_010506683.1	XP_006294845.1									
N10.HOG0014062	OG0006701	n0									XP_010507994.1, XP_010518338.1, XP_010506673.1	XP_006295720.1									
N10.HOG0014063	OG0006702	n0									XP_010506672.1, XP_010507995.1	XP_006294447.1									
N10.HOG0014064	OG0006703	n0									XP_010506641.1, XP_010518312.1, XP_010508028.1	XP_006294543.1									
N10.HOG0014065	OG0006704	n0									XP_010518300.1, XP_010508041.1, XP_010506630.1	XP_006295826.2									
N10.HOG0014066	OG0006705	n0									XP_010518287.1, XP_010506618.1, XP_010508054.1	XP_006294923.1									
N10.HOG0014067	OG0006706	n0									XP_010518255.1, XP_010508081.1, XP_010506592.1	XP_006294818.1									
N10.HOG0014068	OG0006707	n0									XP_010506557.1, XP_010518219.1, XP_010508108.1	XP_006296425.1									
N10.HOG0014069	OG0006708	n0									XP_010518211.1, XP_010508126.1, XP_010506535.1	XP_023640626.1									
N10.HOG0014070	OG0006709	n0									XP_010518189.1, XP_010506537.1, XP_010508129.1	XP_023640103.1									
N10.HOG0014071	OG0006710	n0									XP_010508171.1, XP_019100636.1, XP_010518160.1	XP_006296351.1									
N10.HOG0014072	OG0006711	n0									XP_010506460.1, XP_010518135.1, XP_010508199.1	XP_006293950.2									
N10.HOG0014073	OG0006712	n0									XP_010518116.1, XP_010506443.1, XP_010508215.1	XP_006294796.1									
N10.HOG0014074	OG0006713	n0									XP_019082403.1, XP_010506435.1, XP_010508226.1	XP_006296400.1									
N10.HOG0014075	OG0006714	n0									XP_010518106.1, XP_010506433.1, XP_010508227.1	XP_023640073.1									
N10.HOG0014076	OG0006715	n0									XP_010518079.1, XP_010508255.1, XP_010508256.1, XP_010506408.1	XP_006294932.2									
N10.HOG0014077	OG0006716	n0									XP_010508306.1, XP_010518031.1, XP_010506354.1	XP_006295424.1									
N10.HOG0014078	OG0006717	n0									XP_010508354.1, XP_010517977.1, XP_010506298.1	XP_006294356.2									
N10.HOG0014079	OG0006718	n0									XP_019101773.1, NP_001306215.1	XP_006293480.1									
N10.HOG0014080	OG0006719	n0									XP_010517949.1, XP_010506262.1, XP_010508384.1	XP_023640204.1									
N10.HOG0014081	OG0006720	n0									XP_010508396.1, XP_010517941.1, XP_019100605.1	XP_006294749.1									
N10.HOG0014082	OG0006721	n2									XP_010506254.2, XP_010517940.1, XP_010508398.1	XP_006296125.1									
N10.HOG0014083	OG0006722	n0									XP_010517896.1, XP_010506205.1, XP_010508442.1	XP_006295063.1									
N10.HOG0014084	OG0006723	n10									XP_010508467.1, XP_010517866.1, XP_010506172.1	XP_006294977.1									
N10.HOG0014085	OG0006724	n0									XP_010413022.1, XP_010517829.1, XP_010508517.1, XP_010506127.1	XP_006294534.2									
N10.HOG0014086	OG0006725	n0									XP_010517774.1, XP_010506075.1, XP_010508564.1	XP_006293724.1									
N10.HOG0014087	OG0006726	n11									XP_010507700.1, XP_010508582.1, XP_010506062.1, XP_010517756.1	XP_006294933.2									
N10.HOG0014088	OG0006727	n0									XP_010506040.1, XP_010517743.1, XP_010508597.1	XP_006294481.1									
N10.HOG0014089	OG0006728	n0									XP_010517646.1, XP_010508710.1, XP_010505935.1	XP_006293839.1									
N10.HOG0014090	OG0006729	n0									XP_010508719.1, XP_019101970.1, XP_010517637.1, XP_010505923.1	XP_006295150.1, XP_006295145.1									
N10.HOG0014091	OG0006730	n0									XP_010505899.1, XP_010508734.1	XP_006294950.1									
N10.HOG0014092	OG0006731	n0									XP_010505898.1, XP_010508735.1, XP_010517618.1	XP_006294436.1									
N10.HOG0014093	OG0006732	n0									XP_010481378.1, XP_010494917.1	XP_006280541.1									
N10.HOG0014094	OG0006733	n0									XP_010437770.1, XP_019089683.1, XP_010432571.1	XP_006286258.1									
N10.HOG0014095	OG0006734	n0									XP_010485425.1, XP_010430647.1, XP_019092697.1, XP_019092134.1, XP_010463578.1	XP_006299849.1									
N10.HOG0014096	OG0006735	n0									XP_010448160.1, XP_010482851.1, XP_010443017.1	XP_006279901.1									
N10.HOG0014097	OG0006736	n0									XP_010463640.1, XP_010485478.1, XP_010476066.1	XP_023641768.1									
N10.HOG0014098	OG0006737	n0									XP_010500039.1, XP_010485586.1, XP_010463686.1	XP_006297370.2									
N10.HOG0014099	OG0006738	n14									XP_010485613.1, XP_010463711.1, XP_010502003.1	XP_006296988.1									
N10.HOG0014100	OG0006739	n0									XP_010463715.1, XP_019097115.1, XP_010502238.1	XP_023642022.1									
N10.HOG0014101	OG0006740	n3									XP_010463756.1, XP_010506401.1, XP_010485645.1	XP_006298717.1									
N10.HOG0014102	OG0006741	n0									XP_010510262.1, XP_010485679.1	XP_006296875.1									
N10.HOG0014103	OG0006742	n0									XP_010463812.1, XP_010485703.1, XP_010512254.1	XP_006298513.1									
N10.HOG0014104	OG0006743	n0									XP_010513859.1, XP_010485729.1	XP_023641709.1									
N10.HOG0014105	OG0006744	n0									XP_010485738.1, XP_010463843.1, XP_010514424.1	XP_006297167.1									
N10.HOG0014106	OG0006745	n0									XP_010463917.1, XP_019096294.1, XP_010414742.1	XP_023641442.1									
N10.HOG0014107	OG0006746	n0									XP_010464051.1, XP_010425777.1, XP_010485968.1	XP_006297638.1									
N10.HOG0014108	OG0006747	n0									XP_010485975.1, XP_010464055.1, XP_010426082.1	XP_006297554.1									
N10.HOG0014109	OG0006748	n0									XP_010486000.1, XP_010464075.1, XP_010428117.1	XP_006298408.1									
N10.HOG0014110	OG0006749	n0									XP_010486009.1, XP_019092879.1, XP_010428677.1	XP_006297722.1									
N10.HOG0014111	OG0006750	n0									XP_010499166.1, XP_010460445.1, XP_010478003.1	XP_006303524.1									
N10.HOG0014112	OG0006751	n0									XP_010464164.1, XP_010434739.1, XP_019096660.1	XP_006299758.1									
N10.HOG0014113	OG0006752	n0									XP_010486080.1, XP_010434850.1, XP_010464165.1	XP_006297437.1									
N10.HOG0014114	OG0006753	n0									XP_010445098.1, XP_010486210.1, XP_010464269.1	XP_006299066.1									
N10.HOG0014115	OG0006754	n0									XP_010464278.1, XP_019092600.1, XP_019100365.1	XP_006299713.1									
N10.HOG0014116	OG0006755	n0									XP_019100451.1, XP_010486270.1, XP_010464339.1	XP_023642449.1									
N10.HOG0014117	OG0006756	n0									XP_010451138.1, XP_010486278.1, XP_010464351.1	XP_006297636.1									
N10.HOG0014118	OG0006757	n0									XP_010451216.1, XP_010486280.1, XP_010464352.1	XP_006297120.1									
N10.HOG0014119	OG0006758	n0									XP_010464358.1, XP_010489706.1, XP_010486287.1, XP_010486285.1, XP_010451531.1	XP_006298287.1									
N10.HOG0014120	OG0006759	n0									XP_010464362.1, XP_010451845.1, XP_010486294.1	XP_006297192.1									
N10.HOG0014121	OG0006760	n0									XP_010452871.1, XP_010464373.1	XP_006299539.2									
N10.HOG0014122	OG0006761	n0									XP_010464390.1, XP_010455517.1, XP_010486323.1, XP_010466438.1, XP_010511538.1, XP_010510598.1	XP_006298757.1									
N10.HOG0014123	OG0006762	n0									XP_010457108.1, XP_010464413.1, XP_010486345.1	XP_006298255.1									
N10.HOG0014124	OG0006763	n0									XP_010457594.1, XP_010486349.1, XP_010464419.1	XP_006297465.1									
N10.HOG0014125	OG0006764	n0									XP_019096820.1, XP_010457697.1, XP_010464420.1	XP_006298445.1									
N10.HOG0014126	OG0006765	n0									XP_010486428.1, XP_010464501.1, XP_019092543.1	XP_006299559.1									
N10.HOG0014127	OG0006766	n0									XP_010464530.1, XP_010467877.1	XP_023641404.1									
N10.HOG0014128	OG0006767	n3									XP_010486476.1, XP_010469617.1, XP_010464554.1	XP_006298117.1									
N10.HOG0014129	OG0006768	n0									XP_010468791.1, XP_010486467.1, XP_010464542.1	XP_023641497.1									
N10.HOG0014130	OG0006769	n0									XP_010471173.1, XP_010464569.1, XP_010486493.1	XP_006298988.1									
N10.HOG0014131	OG0006770	n0									XP_010486586.1, XP_010480164.1, XP_010464664.1	XP_006299896.1									
N10.HOG0014132	OG0006771	n0									XP_010464847.1, XP_010495790.1	XP_006297374.1									
N10.HOG0014133	OG0006772	n0									XP_010464783.1, XP_010490417.1	XP_006298486.1									
N10.HOG0014134	OG0006773	n0									XP_019096694.1, XP_010486727.1, XP_010489429.1, XP_010464800.1, XP_019096690.1	XP_023642166.1									
N10.HOG0014135	OG0006774	n9										XP_023642236.1									
N10.HOG0014136	OG0006774	n11									XP_010486723.1, XP_010464799.1, XP_010489322.1	XP_006297667.1									
N10.HOG0014137	OG0006775	n0									XP_010495429.1, XP_010486793.1, XP_010464843.1	XP_006297848.1									
N10.HOG0014138	OG0006776	n0									XP_010486829.1, XP_010497482.1, XP_010464878.1	XP_006296745.1									
N10.HOG0014139	OG0006777	n0									XP_010464880.1, XP_010486831.2, XP_010497599.2	XP_006299102.2									
N10.HOG0014140	OG0006778	n0									XP_010497776.1, XP_010464907.1	XP_006299547.1									
N10.HOG0014141	OG0006779	n0									XP_010486840.1, XP_010498028.1, XP_010464898.1	XP_023641701.1									
N10.HOG0014142	OG0006780	n0									XP_010464896.1, XP_010498048.1, XP_010486841.1	XP_006298573.1									
N10.HOG0014143	OG0006781	n3									XP_010498677.1, XP_010464965.1, XP_010489789.1	XP_006298501.1									
N10.HOG0014144	OG0006782	n12										XP_006300540.1									
N10.HOG0014145	OG0006782	n13									XP_010465019.1, XP_010465018.1, XP_010499059.1	XP_006298138.1									
N10.HOG0014146	OG0006783	n0									XP_010499296.1, XP_010465041.1, XP_010486993.1	XP_006297280.1									
N10.HOG0014147	OG0006784	n0									XP_010465051.1, XP_010499411.1, XP_010486999.1	XP_006298455.1									
N10.HOG0014148	OG0006785	n0									XP_010499645.1, XP_010487019.1, XP_010465071.1	XP_006296721.1									
N10.HOG0014149	OG0006786	n0									XP_010499747.1, XP_010465088.1, XP_010487042.1	XP_006300100.2									
N10.HOG0014150	OG0006787	n0									XP_010414161.1, XP_010469743.1	XP_006293850.1									
N10.HOG0014151	OG0006788	n0									XP_010500960.1	XP_006297084.1									
N10.HOG0014152	OG0006789	n0									XP_010465234.1, XP_010487143.1	XP_006297518.1									
N10.HOG0014153	OG0006790	n0									XP_010465268.1, XP_010501447.1, XP_010487174.1	XP_006299984.1									
N10.HOG0014154	OG0006791	n7										XP_006286709.2									
N10.HOG0014155	OG0006791	n19									XP_010424564.1, XP_019090148.1	XP_006286726.2									
N10.HOG0014156	OG0006791	n21									XP_010513154.1	XP_006295628.1									
N10.HOG0014157	OG0006792	n0									XP_010501705.1, XP_019092558.1, XP_010487205.1	XP_006296843.1									
N10.HOG0014158	OG0006793	n0									XP_010465307.1, XP_010487214.1, XP_010489823.1, XP_010501742.1	XP_006298639.1									
N10.HOG0014159	OG0006794	n0									XP_010465340.1, XP_010487252.1, XP_010501914.1	XP_006297265.1									
N10.HOG0014160	OG0006795	n0									XP_010487261.1, XP_010501981.1, XP_010465350.1	XP_023642351.1									
N10.HOG0014161	OG0006796	n0									XP_010465383.1, XP_010487280.1, XP_010502075.1	XP_006298454.1									
N10.HOG0014162	OG0006797	n0									XP_010465415.1, XP_010487306.1, XP_010502332.1	XP_023642518.1									
N10.HOG0014163	OG0006798	n0									XP_010465470.1, XP_010502610.1, XP_010487339.1	XP_006298594.1									
N10.HOG0014164	OG0006799	n0									XP_010487362.1, XP_010465500.2, XP_010502882.2	XP_006298390.1									
N10.HOG0014165	OG0006800	n0									XP_010465522.1, XP_010503091.1, XP_019097065.1	XP_006300207.1									
N10.HOG0014166	OG0006801	n0									XP_010487426.1, XP_010503522.1, XP_010465577.1	XP_006297956.1									
N10.HOG0014167	OG0006802	n0									XP_010487431.1, XP_010465580.1	XP_006296854.2									
N10.HOG0014168	OG0006803	n0									XP_010487471.1, XP_010465632.1, XP_010503955.1	XP_006297618.2									
