HOG	OG	Gene Tree Parent Clade	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Raphanus_sativus	Rorippa_islandica
N4.HOG0014730	OG0009761	n2						Aa_G163170.h1.t1													
N4.HOG0014731	OG0009761	n4	Ag014G1848700					Aa_G163180.h1.t1													
N4.HOG0014732	OG0009762	n0	Ag014G1848900					Aa_G163150.h1.t1													
N4.HOG0014733	OG0009763	n0	Ag014G1851400																		
N4.HOG0014734	OG0009764	n0	Ag014G1852400					Aa_G47680.h1.t1													
N4.HOG0014735	OG0009765	n0	Ag014G1852500					Aa_G47690.h1.t1													
N4.HOG0014736	OG0009766	n0	Ag014G1855500					Aa_G49790.h1.t1													
N4.HOG0014737	OG0009767	n0	Ag014G1857300					Aa_G43570.h1.t1, Aa_G49990.h1.t1													
N4.HOG0014738	OG0009768	n0	Ag014G1858600					Aa_G47310.h1.t1													
N4.HOG0014739	OG0009769	n0	Ag014G1861600					Aa_G47090.h1.t1													
N4.HOG0014740	OG0009770	n0	Ag014G1862700					Aa_G86610.h1.t1													
N4.HOG0014741	OG0009771	n0	Ag014G1862800					Aa_G47000.h1.t1													
N4.HOG0014742	OG0009772	n0	Ag014G1865100					Aa_G78870.h1.t1													
N4.HOG0014743	OG0009773	n0	Ag014G1865500					Aa_G78850.h1.t1													
N4.HOG0014744	OG0009774	n0	Ag014G1865800					Aa_G78810.h1.t1													
N4.HOG0014745	OG0009775	n0	Ag014G1866700					Aa_G78730.h1.t1													
N4.HOG0014746	OG0009776	n0	Ag014G1867800					Aa_G174750.h1.t1													
N4.HOG0014747	OG0009777	n0	Ag014G1867900					Aa_G174740.h1.t1													
N4.HOG0014748	OG0009778	n0	Ag014G1871100					Aa_G174680.h1.t1													
N4.HOG0014749	OG0009779	n0	Ag014G1874100					Aa_G174460.h1.t1													
N4.HOG0014750	OG0009780	n0	Ag014G1875300					Aa_G174320.h1.t1													
N4.HOG0014751	OG0009781	n0	Ag014G1875500					Aa_G174300.h1.t1													
N4.HOG0014752	OG0009782	n0	Ag014G1877100					Aa_G174150.h1.t1													
N4.HOG0014753	OG0009783	n0	Ag014G1878900					Aa_G258620.h1.t1													
N4.HOG0014754	OG0009784	n0	Ag014G1879200					Aa_G258640.h1.t1													
N4.HOG0014755	OG0009785	n0	Ag014G1879300					Aa_G258650.h1.t1													
N4.HOG0014756	OG0009786	n0	Ag014G1879600					Aa_G258660.h1.t1													
N4.HOG0014757	OG0009787	n0	Ag014G1880300					Aa_G360390.h1.t1													
N4.HOG0014758	OG0009788	n0	Ag014G1880600					Aa_G302010.h1.t1													
N4.HOG0014759	OG0009789	n0	Ag014G1880900					Aa_G302040.h1.t1													
N4.HOG0014760	OG0009790	n0	Ag014G1882300, Ag014G1881900					Aa_G500860.h1.t1													
N4.HOG0014761	OG0009791	n0	Ag014G1887400																		
N4.HOG0014762	OG0009792	n0	Ag014G1888800, Ag014G1890000					Aa_G101410.h1.t1													
N4.HOG0014763	OG0009793	n0	Ag014G1892500					Aa_G643960.h1.t1													
N4.HOG0014764	OG0009794	n0	Ag014G1899600, Ag014G1893900																		
N4.HOG0014765	OG0009795	n0	Ag014G1896900					Aa_G403600.h1.t1													
N4.HOG0014766	OG0009796	n0	Ag014G1903300					Aa_G34510.h1.t1													
N4.HOG0014767	OG0009797	n0	Ag014G1906100					Aa_G431610.h1.t1													
N4.HOG0014768	OG0009798	n0	Ag014G1907600					Aa_G551300.h1.t1, Aa_G456540.h1.t1, Aa_G469760.h1.t1													
N4.HOG0014769	OG0009799	n0	Ag014G1907700, Ag014G1907900, Ag011G1109700					Aa_G551290.h1.t1													
N4.HOG0014770	OG0009800	n0	Ag014G1910100					Aa_G338690.h1.t1													
N4.HOG0014771	OG0009801	n0	Ag014G1913800					Aa_G302800.h1.t1													
N4.HOG0014772	OG0009802	n0	Ag014G1914700																		
N4.HOG0014773	OG0009803	n0	Ag014G1918500																		
N4.HOG0014774	OG0009804	n0	Ag014G1919900					Aa_G137060.h1.t1													
N4.HOG0014775	OG0009805	n0	Ag014G1922500					Aa_G136870.h1.t1													
N4.HOG0014776	OG0009806	n0	Ag014G1924700					Aa_G136770.h1.t1													
N4.HOG0014777	OG0009807	n0	Ag014G1925700					Aa_G333300.h1.t1													
N4.HOG0014778	OG0009808	n0	Ag014G1933900					Aa_G285120.h1.t1													
N4.HOG0014779	OG0009809	n0	Ag014G1935500					Aa_G216120.h1.t1													
N4.HOG0014780	OG0009810	n0	Ag014G1942200, Ag014G1941200					Aa_G5540.h1.t1													
N4.HOG0014781	OG0009811	n0	Ag014G1942000					Aa_G5460.h1.t1													
N4.HOG0014782	OG0009812	n0	Ag014G1943200					Aa_G5440.h1.t1													
N4.HOG0014783	OG0009813	n0	Ag014G1944100					Aa_G5350.h1.t1, Aa_G130710.h1.t1, Aa_G314030.h1.t1													
N4.HOG0014784	OG0009814	n0	Ag014G1945900					Aa_G759740.h1.t1													
N4.HOG0014785	OG0009815	n0	Ag014G1946400					Aa_G40630.h1.t1													
N4.HOG0014786	OG0009816	n0	Ag014G1947800					Aa_G40560.h1.t1													
N4.HOG0014787	OG0009817	n0	Ag014G1948600					Aa_G40500.h1.t1													
N4.HOG0014788	OG0009818	n0	Ag014G1950800					Aa_G40330.h1.t1													
N4.HOG0014789	OG0009819	n0	Ag014G1951700					Aa_G453770.h1.t1													
N4.HOG0014790	OG0009820	n0	Ag014G1954200					Aa_G40120.h1.t1													
N4.HOG0014791	OG0009821	n0	Ag014G1955200					Aa_G40050.h1.t1													
N4.HOG0014792	OG0009822	n0	Ag014G1955400					Aa_G40030.h1.t1													
N4.HOG0014793	OG0009823	n0	Ag014G1958300					Aa_G290290.h1.t1													
N4.HOG0014794	OG0009824	n0	Ag014G1959800					Aa_G290230.h1.t1													
N4.HOG0014795	OG0009825	n0	Ag014G1960000					Aa_G290210.h1.t1													
N4.HOG0014796	OG0009826	n0	Ag014G1960100					Aa_G290200.h1.t1													
N4.HOG0014797	OG0009827	n0	Ag014G1962500					Aa_G373950.h1.t1													
N4.HOG0014798	OG0009828	n0	Ag014G1963000					Aa_G539200.h1.t1, Aa_G373910.h1.t1													
N4.HOG0014799	OG0009829	n0	Ag014G1964700					Aa_G176000.h1.t1													
N4.HOG0014800	OG0009830	n0	Ag014G1968300					Aa_G463630.h1.t1													
N4.HOG0014801	OG0009831	n0	Ag014G1969300					Aa_G534980.h1.t1													
N4.HOG0014802	OG0009832	n0	Ag014G1973100					Aa_G3720.h1.t1, Aa_G207890.h1.t1													
N4.HOG0014803	OG0009833	n0	Ag014G1973300					Aa_G207900.h1.t1													
N4.HOG0014804	OG0009834	n0	Ag014G1980900					Aa_G237590.h1.t1													
N4.HOG0014805	OG0009835	n0	Ag014G1988700					Aa_G76680.h1.t1, Aa_G76650.h1.t1													
N4.HOG0014806	OG0009836	n2	Ag014G1989400					Aa_G76700.h1.t1													
N4.HOG0014807	OG0009837	n0	Ag014G1990300																		
N4.HOG0014808	OG0009838	n0	Ag014G1990500					Aa_G56340.h1.t1													
N4.HOG0014809	OG0009839	n0	Ag014G1991500					Aa_G604600.h1.t1													
N4.HOG0014810	OG0009840	n0	Ag014G1992400					Aa_G56290.h1.t1													
N4.HOG0014811	OG0009841	n0	Ag014G1993400					Aa_G56190.h1.t1													
N4.HOG0014812	OG0009842	n0	Ag014G1999100					Aa_G140340.h1.t1													
N4.HOG0014813	OG0009843	n6	Ag014G2005200					Aa_G1190.h1.t1													
N4.HOG0014814	OG0009844	n0	Ag014G2005300					Aa_G1180.h1.t1													
N4.HOG0014815	OG0009845	n0	Ag014G2006000					Aa_G86660.h1.t1													
N4.HOG0014816	OG0009846	n0	Ag014G2007000					Aa_G1040.h1.t1													
N4.HOG0014817	OG0009847	n0	Ag014G2007100					Aa_G1050.h1.t1													
N4.HOG0014818	OG0009848	n0	Ag014G2008100					Aa_G1010.h1.t1													
N4.HOG0014819	OG0009849	n0	Ag014G2010100					Aa_G234940.h1.t1													
N4.HOG0014820	OG0009850	n0	Ag014G2016900					Aa_G507880.h1.t1													
N4.HOG0014821	OG0009851	n0	Ag014G2021500					Aa_G233680.h1.t1													
N4.HOG0014822	OG0009852	n0	Ag014G2026800					Aa_G241850.h1.t1													
N4.HOG0014823	OG0009853	n0	Ag014G2027300					Aa_G241830.h1.t1													
N4.HOG0014824	OG0009854	n0	Ag014G2027500					Aa_G763950.h1.t1													
N4.HOG0014825	OG0009855	n0	Ag014G2028000					Aa_G223420.h1.t1													
N4.HOG0014826	OG0009856	n2	Ag014G2029900					Aa_G223540.h1.t1													
N4.HOG0014827	OG0009857	n0	Ag014G2030900					Aa_G532820.h1.t1													
N4.HOG0014828	OG0009858	n0	Ag014G2042600					Aa_G20550.h1.t1													
N4.HOG0014829	OG0009859	n0	Ag014G2042700					Aa_G20540.h1.t1													
N4.HOG0014830	OG0009860	n0	Ag014G2087800, Ag014G2050800					Aa_G107710.h1.t1													
N4.HOG0014831	OG0009861	n0	Ag027G3047800, Ag014G2056200					Aa_G157430.h1.t1, Aa_G179370.h1.t1													
N4.HOG0014832	OG0009862	n0	Ag014G2065600					Aa_G498910.h1.t1													
N4.HOG0014833	OG0009863	n0	Ag014G2069500					Aa_G176900.h1.t1													
N4.HOG0014834	OG0009864	n0	Ag014G2071400					Aa_G63020.h1.t1													
N4.HOG0014835	OG0009865	n0	Ag014G2076000, Ag014G2075900					Aa_G405260.h1.t1													
N4.HOG0014836	OG0009866	n0	Ag014G2079000, Ag014G2078500					Aa_G601180.h1.t1													
N4.HOG0014837	OG0009867	n0	Ag014G2079700					Aa_G82120.h1.t1													
N4.HOG0014838	OG0009868	n0	Ag014G2080900					Aa_G323190.h1.t1													
N4.HOG0014839	OG0009869	n0	Ag014G2083700					Aa_G82020.h1.t1													
N4.HOG0014840	OG0009870	n0	Ag014G2084100					Aa_G213250.h1.t1													
N4.HOG0014841	OG0009871	n0	Ag014G2086000, Ag014G2085400					Aa_G390000.h1.t1													
N4.HOG0014842	OG0009872	n0	Ag014G2091400					Aa_G104720.h1.t1													
N4.HOG0014843	OG0009873	n0	Ag014G2092000					Aa_G104660.h1.t1													
N4.HOG0014844	OG0009874	n0	Ag014G2092500					Aa_G522310.h1.t1													
N4.HOG0014845	OG0009875	n0	Ag014G2095400, Ag034G3935600, Ag024G2877000					Aa_G429500.h1.t1													
N4.HOG0014846	OG0009876	n0	Ag014G2101300					Aa_G108160.h1.t1, Aa_G447060.h1.t1, Aa_G39130.h1.t1													
N4.HOG0014847	OG0009877	n0	Ag014G2104400					Aa_G108100.h1.t1													
N4.HOG0014848	OG0009878	n1						Aa_G987020.h1.t1													
N4.HOG0014849	OG0009878	n3	Ag014G2107300					Aa_G250140.h1.t1													
N4.HOG0014850	OG0009879	n0	Ag014G2112300					Aa_G382250.h1.t1													
N4.HOG0014851	OG0009880	n0	Ag014G2113600, Ag014G2112800					Aa_G653130.h1.t1													
N4.HOG0014852	OG0009881	n0	Ag014G2126200					Aa_G639550.h1.t1													
N4.HOG0014853	OG0009882	n0	Ag014G2126300					Aa_G20200.h1.t1													
N4.HOG0014854	OG0009883	n0	Ag014G2126500					Aa_G20220.h1.t1													
N4.HOG0014855	OG0009884	n0	Ag014G2131300					Aa_G164480.h1.t1													
N4.HOG0014856	OG0009885	n0	Ag014G2132200					Aa_G164520.h1.t1													
N4.HOG0014857	OG0009886	n0	Ag014G2135200					Aa_G164690.h1.t1													
N4.HOG0014858	OG0009887	n0	Ag034G3814600, Ag014G2138600					Aa_G338910.h1.t1													
N4.HOG0014859	OG0009888	n0	Ag014G2142600					Aa_G50620.h1.t1													
N4.HOG0014860	OG0009889	n0	Ag014G2151100					Aa_G152570.h1.t1													
N4.HOG0014861	OG0009890	n0	Ag014G2151200					Aa_G152560.h1.t1													
N4.HOG0014862	OG0009891	n0	Ag014G2151800					Aa_G152510.h1.t1													
N4.HOG0014863	OG0009892	n0	Ag014G2153200					Aa_G152430.h1.t1													
N4.HOG0014864	OG0009893	n0	Ag014G2166000					Aa_G254090.h1.t1													
N4.HOG0014865	OG0009894	n0	Ag014G2169900, Ag027G3071000					Aa_G136660.h1.t1													
N4.HOG0014866	OG0009895	n0	Ag061G5025400					Aa_G245660.h1.t1, Aa_G245660.h2.t1													
N4.HOG0014867	OG0009896	n0	Ag061G5027900					Aa_G365220.h1.t1													
N4.HOG0014868	OG0009897	n0	Ag061G5029500, Ag061G5029400					Aa_G339240.h1.t1, Aa_G309970.h1.t1													
N4.HOG0014869	OG0009898	n0	Ag061G5030200					Aa_G110000.h1.t1													
N4.HOG0014870	OG0009899	n0	Ag061G5030800					Aa_G110100.h1.t1													
N4.HOG0014871	OG0009900	n0	Ag061G5034700					Aa_G551830.h1.t1													
N4.HOG0014872	OG0009901	n0	Ag061G5042800					Aa_G746280.h1.t1													
N4.HOG0014873	OG0009902	n0	Ag061G5045800					Aa_G335800.h1.t1													
N4.HOG0014874	OG0009903	n0	Ag061G5046500					Aa_G65160.h1.t1													
N4.HOG0014875	OG0009904	n0	Ag061G5050200					Aa_G90130.h1.t1													
N4.HOG0014876	OG0009905	n0	Ag027G3013400, Ag064G5091500					Aa_G71900.h1.t1													
N4.HOG0014877	OG0009906	n0	Ag027G3013500					Aa_G71910.h1.t1													
N4.HOG0014878	OG0009907	n0	Ag027G3019800					Aa_G330850.h1.t1													
N4.HOG0014879	OG0009908	n0	Ag027G3025400					Aa_G51880.h1.t1													
N4.HOG0014880	OG0009909	n0	Ag027G3026800					Aa_G505100.h1.t1													
N4.HOG0014881	OG0009910	n0	Ag027G3031200					Aa_G265510.h1.t1													
N4.HOG0014882	OG0009911	n0	Ag027G3037700					Aa_G96560.h1.t1													
N4.HOG0014883	OG0009912	n0	Ag027G3040700					Aa_G198900.h1.t1													
N4.HOG0014884	OG0009913	n0	Ag027G3041000					Aa_G198860.h1.t1													
N4.HOG0014885	OG0009914	n0	Ag027G3045800					Aa_G117920.h1.t1													
N4.HOG0014886	OG0009915	n0	Ag027G3048400																		
N4.HOG0014887	OG0009916	n0	Ag027G3051600					Aa_G455770.h1.t1													
N4.HOG0014888	OG0009917	n0	Ag027G3051700					Aa_G455780.h1.t1													
N4.HOG0014889	OG0009918	n0	Ag027G3052300					Aa_G455810.h1.t1													
N4.HOG0014890	OG0009919	n0	Ag027G3054300					Aa_G469290.h1.t1													
N4.HOG0014891	OG0009920	n0	Ag027G3059000																		
N4.HOG0014892	OG0009921	n0	Ag027G3062600					Aa_G434060.h1.t1													
N4.HOG0014893	OG0009922	n0	Ag068G5215400					Aa_G781430.h1.t1													
N4.HOG0014894	OG0009923	n0	Ag068G5215800																		
N4.HOG0014895	OG0009924	n0	Ag068G5227100					Aa_G338150.h1.t1													
N4.HOG0014896	OG0009925	n0	Ag068G5227500					Aa_G623960.h1.t1													
N4.HOG0014897	OG0009926	n0	Ag068G5231700					Aa_G680040.h1.t1													
N4.HOG0014898	OG0009927	n0	Ag036G4089700					Aa_G149720.h1.t1													
N4.HOG0014899	OG0009928	n10	Ag036G4113400					Aa_G65100.h1.t1													
N4.HOG0014900	OG0009928	n13						Aa_G821600.h1.t1													
N4.HOG0014901	OG0009929	n0	Ag036G4117900					Aa_G474760.h1.t1													
N4.HOG0014902	OG0009930	n0	Ag036G4119100					Aa_G62030.h1.t1													
N4.HOG0014903	OG0009931	n0	Ag060G4999000					Aa_G83720.h1.t1													
N4.HOG0014904	OG0009932	n0	Ag060G5000700					Aa_G726470.h1.t1													
N4.HOG0014905	OG0009933	n0	Ag043G4449200					Aa_G296810.h1.t1													
N4.HOG0014906	OG0009934	n0	Ag043G4451700					Aa_G414180.h1.t1													
N4.HOG0014907	OG0009935	n0	Ag043G4451900					Aa_G368610.h1.t1													
N4.HOG0014908	OG0009936	n3	Ag043G4452700					Aa_G565260.h1.t1, Aa_G458310.h1.t1													
N4.HOG0014909	OG0009937	n0	Ag043G4456800					Aa_G382440.h1.t1													
N4.HOG0014910	OG0009938	n0	Ag043G4456900					Aa_G540510.h1.t1													
N4.HOG0014911	OG0009939	n0	Ag017G2411900, Ag017G2427700					Aa_G125910.h1.t1													
N4.HOG0014912	OG0009940	n0	Ag017G2414600					Aa_G339210.h1.t1													
N4.HOG0014913	OG0009941	n0	Ag017G2415800					Aa_G300340.h1.t1													
N4.HOG0014914	OG0009942	n0	Ag017G2416000					Aa_G300300.h1.t1													
N4.HOG0014915	OG0009943	n0	Ag017G2416500					Aa_G300260.h1.t1													
N4.HOG0014916	OG0009944	n0	Ag017G2420700					Aa_G235920.h1.t1													
N4.HOG0014917	OG0009945	n0	Ag017G2430000					Aa_G122820.h1.t1													
N4.HOG0014918	OG0009946	n0	Ag017G2432400					Aa_G122670.h1.t1													
N4.HOG0014919	OG0009947	n0	Ag017G2433800					Aa_G122490.h1.t1													
N4.HOG0014920	OG0009948	n0	Ag017G2434400					Aa_G122430.h1.t1													
N4.HOG0014921	OG0009949	n0	Ag034G3650700					Aa_G106290.h1.t1													
N4.HOG0014922	OG0009950	n0	Ag034G3651600					Aa_G106170.h1.t1													
N4.HOG0014923	OG0009951	n0	Ag034G3651700					Aa_G106150.h1.t1													
N4.HOG0014924	OG0009952	n0	Ag034G3652100					Aa_G106100.h1.t1													
N4.HOG0014925	OG0009953	n0	Ag034G3656800, Ag018G2477900					Aa_G291100.h1.t1													
N4.HOG0014926	OG0009954	n0	Ag034G3657800					Aa_G105720.h1.t1													
N4.HOG0014927	OG0009955	n0	Ag025G2924400, Ag025G2924300, Ag034G3657900					Aa_G127450.h1.t1													
N4.HOG0014928	OG0009956	n0	Ag034G3661200					Aa_G325200.h1.t1													
N4.HOG0014929	OG0009957	n0	Ag034G3662000					Aa_G325150.h1.t1													
N4.HOG0014930	OG0009958	n2	Ag034G3662900					Aa_G290700.h1.t1													
N4.HOG0014931	OG0009959	n0	Ag034G3663500					Aa_G290640.h1.t1													
N4.HOG0014932	OG0009960	n0	Ag034G3664200					Aa_G211810.h1.t1													
N4.HOG0014933	OG0009961	n0	Ag034G3668600					Aa_G6340.h1.t1													
N4.HOG0014934	OG0009962	n0	Ag034G3670000					Aa_G6390.h1.t1													
N4.HOG0014935	OG0009963	n0	Ag034G3672800					Aa_G6610.h1.t1, Aa_G31320.h1.t1													
N4.HOG0014936	OG0009964	n0	Ag034G3672900					Aa_G6620.h1.t1													
N4.HOG0014937	OG0009965	n0	Ag034G3673600					Aa_G6710.h1.t1													
N4.HOG0014938	OG0009966	n0	Ag034G3676900					Aa_G6970.h1.t1													
N4.HOG0014939	OG0009967	n0	Ag034G3677000					Aa_G6980.h1.t1													
N4.HOG0014940	OG0009968	n0	Ag034G3678100					Aa_G228340.h1.t1, Aa_G228350.h1.t1													
N4.HOG0014941	OG0009969	n0	Ag034G3678300					Aa_G228320.h1.t1													
N4.HOG0014942	OG0009970	n0	Ag002G0158400, Ag024G2883800, Ag034G3680700					Aa_G358000.h1.t1, Aa_G741770.h1.t1													
N4.HOG0014943	OG0009971	n0	Ag034G3683900					Aa_G134950.h1.t1													
N4.HOG0014944	OG0009972	n0	Ag034G3686000					Aa_G134880.h1.t1													
N4.HOG0014945	OG0009973	n0	Ag034G3686700					Aa_G134810.h1.t1													
N4.HOG0014946	OG0009974	n0	Ag034G3687000					Aa_G134800.h1.t1													
N4.HOG0014947	OG0009975	n0	Ag034G3690700					Aa_G134590.h1.t1													
N4.HOG0014948	OG0009976	n0	Ag034G3691400					Aa_G134540.h1.t1													
N4.HOG0014949	OG0009977	n0	Ag034G3692900					Aa_G655370.h1.t1													
N4.HOG0014950	OG0009978	n0	Ag034G3693700					Aa_G400300.h1.t1													
N4.HOG0014951	OG0009979	n0	Ag034G3696800					Aa_G341250.h1.t1													
N4.HOG0014952	OG0009980	n0	Ag034G3699200					Aa_G38810.h1.t1													
N4.HOG0014953	OG0009981	n0	Ag034G3699600					Aa_G38850.h1.t1													
N4.HOG0014954	OG0009982	n0	Ag034G3701200					Aa_G38990.h1.t1													
N4.HOG0014955	OG0009983	n0	Ag034G3701800					Aa_G39010.h1.t1													
N4.HOG0014956	OG0009984	n0	Ag034G3702500					Aa_G477720.h1.t1													
N4.HOG0014957	OG0009985	n0	Ag034G3703300					Aa_G217650.h1.t1													
N4.HOG0014958	OG0009986	n0	Ag034G3703400					Aa_G217670.h1.t1													
N4.HOG0014959	OG0009987	n0	Ag034G3709800					Aa_G235400.h1.t1													
N4.HOG0014960	OG0009988	n7						Aa_G235410.h1.t1													
N4.HOG0014961	OG0009989	n0	Ag034G3713000					Aa_G767980.h1.t1													
N4.HOG0014962	OG0009990	n0	Ag034G3714000					Aa_G79310.h1.t1													
N4.HOG0014963	OG0009991	n0	Ag034G3714400					Aa_G79350.h1.t1													
N4.HOG0014964	OG0009992	n0	Ag034G3716200					Aa_G79410.h1.t1													
N4.HOG0014965	OG0009993	n0	Ag034G3722900					Aa_G140080.h1.t1													
N4.HOG0014966	OG0009994	n0	Ag034G3723300					Aa_G140120.h1.t1													
N4.HOG0014967	OG0009995	n0	Ag034G3725900					Aa_G22990.h1.t1													
N4.HOG0014968	OG0009996	n0	Ag034G3726200					Aa_G22960.h1.t1													
N4.HOG0014969	OG0009997	n0	Ag034G3727100					Aa_G22880.h1.t1													
N4.HOG0014970	OG0009998	n6	Ag034G3728700					Aa_G22710.h1.t1													
N4.HOG0014971	OG0009999	n5	Ag034G3729100					Aa_G22670.h1.t1													
N4.HOG0014972	OG0010000	n0	Ag034G3729700					Aa_G22560.h1.t1													
N4.HOG0014973	OG0010001	n0	Ag034G3738600, Ag034G3738400					Aa_G275900.h1.t1, Aa_G275910.h1.t1, Aa_G275920.h1.t1													
N4.HOG0014974	OG0010002	n0	Ag034G3741800					Aa_G543880.h1.t1													
N4.HOG0014975	OG0010003	n0	Ag034G3744400					Aa_G257620.h1.t1													
N4.HOG0014976	OG0010004	n0	Ag034G3748900					Aa_G345340.h1.t1													
N4.HOG0014977	OG0010005	n0	Ag034G3750000					Aa_G286080.h1.t1													
N4.HOG0014978	OG0010006	n0	Ag034G3752300, Ag034G3752100, Ag034G3752200																		
N4.HOG0014979	OG0010007	n0	Ag034G3753400					Aa_G151820.h1.t1													
N4.HOG0014980	OG0010008	n0	Ag034G3754900					Aa_G574630.h1.t1													
N4.HOG0014981	OG0010009	n0	Ag034G3755000					Aa_G368400.h1.t1													
N4.HOG0014982	OG0010010	n0	Ag034G3756500					Aa_G512770.h1.t1													
N4.HOG0014983	OG0010011	n0	Ag034G3757200					Aa_G442690.h1.t1													
N4.HOG0014984	OG0010012	n0	Ag034G3757900					Aa_G442610.h1.t1													
N4.HOG0014985	OG0010013	n0	Ag034G3758000					Aa_G442600.h1.t1													
N4.HOG0014986	OG0010014	n0	Ag034G3758400					Aa_G442560.h1.t1													
N4.HOG0014987	OG0010015	n0	Ag034G3758700					Aa_G475510.h1.t1													
N4.HOG0014988	OG0010016	n0	Ag034G3758900					Aa_G488160.h2.t1, Aa_G488160.h1.t1													
N4.HOG0014989	OG0010017	n0	Ag034G3759700					Aa_G80820.h1.t1													
N4.HOG0014990	OG0010018	n0	Ag034G3760500					Aa_G80740.h1.t1													
N4.HOG0014991	OG0010019	n0	Ag034G3761000					Aa_G474740.h1.t1													
N4.HOG0014992	OG0010020	n0	Ag034G3761300					Aa_G80690.h1.t1													
N4.HOG0014993	OG0010021	n1	Ag034G3761500					Aa_G80670.h1.t1													
N4.HOG0014994	OG0010022	n0	Ag034G3763700					Aa_G19250.h1.t1													
N4.HOG0014995	OG0010023	n0	Ag034G3765400					Aa_G354020.h1.t1													
N4.HOG0014996	OG0010024	n0	Ag034G3768900					Aa_G394750.h1.t1													
N4.HOG0014997	OG0010025	n0	Ag034G3769400																		
N4.HOG0014998	OG0010026	n0	Ag034G3771000					Aa_G253460.h1.t1													
N4.HOG0014999	OG0010027	n0	Ag034G3773600					Aa_G73490.h1.t1													
N4.HOG0015000	OG0010028	n0	Ag034G3773900					Aa_G73480.h1.t1													
N4.HOG0015001	OG0010029	n0	Ag034G3789100					Aa_G563980.h1.t1													
N4.HOG0015002	OG0010030	n0	Ag034G3791900					Aa_G545790.h1.t1													
N4.HOG0015003	OG0010031	n0	Ag034G3792000																		
N4.HOG0015004	OG0010032	n0	Ag034G3792300					Aa_G545770.h1.t1													
N4.HOG0015005	OG0010033	n0	Ag034G3794300					Aa_G530660.h1.t1													
N4.HOG0015006	OG0010034	n0	Ag034G3794500					Aa_G43230.h1.t1													
N4.HOG0015007	OG0010035	n1	Ag034G3796700																		
N4.HOG0015008	OG0010035	n5	Ag034G3796500					Aa_G43380.h1.t1													
N4.HOG0015009	OG0010036	n2						Aa_G43400.h1.t1													
N4.HOG0015010	OG0010036	n16	Ag034G3797000																		
N4.HOG0015011	OG0010037	n0	Ag034G3797600, Ag016G2337400					Aa_G63550.h1.t1, Aa_G714140.h1.t1													
N4.HOG0015012	OG0010038	n0	Ag034G3800000					Aa_G572750.h1.t1													
N4.HOG0015013	OG0010039	n0	Ag034G3801200					Aa_G232650.h1.t1													
N4.HOG0015014	OG0010040	n0	Ag034G3805100					Aa_G89340.h1.t1													
N4.HOG0015015	OG0010041	n0	Ag034G3805200					Aa_G89350.h1.t1													
N4.HOG0015016	OG0010042	n0	Ag034G3807900					Aa_G469900.h1.t1													
N4.HOG0015017	OG0010043	n0	Ag034G3809000					Aa_G715640.h1.t1													
N4.HOG0015018	OG0010044	n0	Ag002G0194000, Ag034G3810200					Aa_G218160.h1.t1, Aa_G531860.h1.t1													
N4.HOG0015019	OG0010045	n0	Ag034G3812100					Aa_G339030.h1.t1													
N4.HOG0015020	OG0010046	n0	Ag034G3814800					Aa_G338900.h1.t1, Aa_G114760.h1.t1													
N4.HOG0015021	OG0010047	n0	Ag034G3814900					Aa_G338890.h1.t1													
N4.HOG0015022	OG0010048	n0	Ag034G3816400					Aa_G418610.h1.t1													
N4.HOG0015023	OG0010049	n0	Ag034G3820400					Aa_G261900.h1.t1													
N4.HOG0015024	OG0010050	n0	Ag034G3822700					Aa_G246090.h1.t1													
N4.HOG0015025	OG0010051	n16	Ag034G3834600					Aa_G26580.h1.t1													
N4.HOG0015026	OG0010052	n0	Ag034G3834900					Aa_G26630.h1.t1													
N4.HOG0015027	OG0010053	n0	Ag034G3835300					Aa_G26660.h1.t1													
N4.HOG0015028	OG0010054	n0	Ag034G3840800					Aa_G164290.h1.t1													
N4.HOG0015029	OG0010055	n0	Ag034G3841600					Aa_G164220.h1.t1													
N4.HOG0015030	OG0010056	n0	Ag034G3847900					Aa_G118640.h1.t1													
N4.HOG0015031	OG0010057	n0	Ag034G3851000					Aa_G569530.h1.t1													
N4.HOG0015032	OG0010058	n0	Ag034G3852000					Aa_G458150.h1.t1													
N4.HOG0015033	OG0010059	n0	Ag034G3853700, Ag034G3853800					Aa_G30200.h1.t1													
N4.HOG0015034	OG0010060	n0	Ag034G3856600					Aa_G658790.h1.t1													
N4.HOG0015035	OG0010061	n15	Ag034G3857400																		
N4.HOG0015036	OG0010061	n19	Ag034G3857200																		
N4.HOG0015037	OG0010062	n0	Ag034G3859200					Aa_G93000.h1.t1													
N4.HOG0015038	OG0010063	n0	Ag034G3861500, Ag034G3862800					Aa_G371800.h1.t1													
N4.HOG0015039	OG0010064	n0	Ag034G3867000					Aa_G135940.h1.t1													
N4.HOG0015040	OG0010065	n0	Ag034G3876700					Aa_G661480.h1.t1													
