Orthogroup	Eutrema_salsugineum	Cardamine_glauca
OG0007153	XP_006394732.1	Cg008G304460
OG0007154	XP_006394731.1	Cg008G304450
OG0007155	XP_006394680.1	Cg008G303950
OG0007156	XP_006394670.1	Cg008G303770
OG0007157	XP_006394669.1	Cg008G303760
OG0007158	XP_006404206.2	Cg002G058050
OG0007159	XP_006394626.1	Cg008G303070, Cg008G303330
OG0007160	XP_006394616.1	Cg008G303240
OG0007161	XP_006394598.1	Cg008G303010
OG0007162	XP_006394597.1	Cg008G303000
OG0007163	XP_006402176.1, XP_006394557.1	Cg003G108560
OG0007164	XP_006394554.1	Cg003G108620
OG0007165	XP_006394548.1	Cg003G108680
OG0007166	XP_006394527.2	Cg003G108960
OG0007167	XP_006394495.1	Cg003G109260
OG0007168	XP_006394396.1	Cg003G110220
OG0007169	XP_006394388.1	Cg003G110290
OG0007170	XP_006394375.1	Cg003G110360
OG0007171	XP_006394352.1	Cg003G110550
OG0007172	XP_006404304.1	Cg002G058960
OG0007173	XP_006394331.1	Cg003G110800
OG0007174	XP_006401051.1	Cg003G106310
OG0007175	XP_006403988.1	Cg002G055940
OG0007176	XP_006404103.1	Cg002G057060
OG0007177	XP_006404124.1	Cg002G057250
OG0007178	XP_006404293.1	Cg002G058890
OG0007179	XP_024006858.1	Cg003G110440, Cg002G059050
OG0007180	XP_006404356.1	Cg002G059400
OG0007181	XP_006404430.2	Cg002G060090
OG0007182	XP_024012539.1	Cg007G277770
OG0007183	XP_006419069.1	Cg002G062320
OG0007184	XP_006419077.1	Cg002G062410
OG0007185	XP_006404470.1	Cg002G063610
OG0007186	XP_006419158.1	Cg002G064340
OG0007187	XP_006391275.1	Cg007G267390
OG0007188	XP_024011178.1	Cg007G267340
OG0007191	XP_006391024.1	Cg007G269520
OG0007192	XP_006390998.1	Cg007G269930
OG0007194	XP_024013869.1	Cg007G270310
OG0007195	XP_006390950.2	Cg007G270320
OG0007196	XP_006390940.1	Cg007G270400
OG0007197	XP_006390839.1	Cg007G271250
OG0007198	XP_006390823.1	Cg007G271380
OG0007199	XP_006390816.1	Cg007G271460
OG0007200	XP_006390796.1	Cg007G271700, Cg007G271690
OG0007201	XP_006390744.1	Cg007G272150
OG0007202	XP_006390726.1	Cg007G272340
OG0007203	XP_024011437.1	Cg008G300340
OG0007204	XP_006389997.1	Cg007G278950
OG0007205	XP_006390066.1	Cg007G278320
OG0007207	XP_006390099.1	Cg007G277980
OG0007208	XP_006390109.1	Cg007G277900
OG0007209	XP_006390158.1	Cg007G277370
OG0007210	XP_006390199.1	Cg007G277090
OG0007211	XP_006390218.1	Cg007G276890
OG0007212	XP_006390241.1	Cg007G276670
OG0007213	XP_006390277.1	Cg007G276280
OG0007214	XP_006390280.1	Cg007G276260
OG0007215	XP_006390365.1	Cg007G275440
OG0007216	XP_006390372.1	Cg007G275380
OG0007217	XP_024010902.1	Cg007G275310
OG0007218	XP_006390388.1	Cg007G275290
OG0007219	XP_006390419.1	Cg007G274950
OG0007220	XP_006390512.1	Cg007G274200
OG0007221	XP_006390580.1	Cg007G273660
OG0007222	XP_006398007.1	Cg005G175370
OG0007223	XP_006390619.1	Cg007G273260
OG0007224	XP_024011219.1	Cg007G272840
OG0007225	XP_006389991.1	Cg007G279070, Cg007G279010
OG0007226	XP_006389964.1	Cg007G279360
OG0007227	XP_006407555.1, XP_024012434.1	Cg004G126160
OG0007228	XP_006389901.1	Cg007G279960
OG0007229	XP_024006933.1	Cg007G280030
OG0007230	XP_006389868.1	Cg007G280260
OG0007232	XP_024012506.1	Cg007G281500
OG0007233	XP_006389837.1	Cg007G280520
OG0007234	XP_006389832.1	Cg007G280570
OG0007235	XP_006389826.1	Cg007G280900
OG0007237	XP_006416881.1	Cg006G230130
OG0007238	XP_006389775.1	Cg007G281260
OG0007239	XP_006389769.1	Cg007G281300, Cg003G091240
OG0007240	XP_006407273.1	Cg004G128770
OG0007241	XP_006407271.1	Cg004G128810
OG0007243	XP_006407176.1	Cg004G129610
OG0007244	XP_006407159.1	Cg004G129780
OG0007245	XP_006407118.1	Cg004G130270
OG0007246	XP_006407113.1	Cg004G130320
OG0007247	XP_006407064.1	Cg004G130720
OG0007248	XP_006406976.1	Cg004G131720
OG0007249	XP_006406960.1	Cg004G131890
OG0007250	XP_024015609.1	Cg004G131960
OG0007251	XP_006406920.1	Cg004G132150
OG0007252	XP_006406916.1	Cg004G132200
OG0007253	XP_006406887.1	Cg004G132420
OG0007254	XP_024015454.1	Cg004G132430
OG0007255	XP_006406871.1	Cg004G132520
OG0007256	XP_006406864.1	Cg004G132580
OG0007257	XP_006406618.2	Cg004G134970
OG0007258	XP_006406773.1	Cg004G133520
OG0007259	XP_024015069.1	Cg004G133680
OG0007260	XP_006406726.1	Cg004G134000
OG0007261	XP_006406689.1	Cg004G134320
OG0007262	XP_006406688.1	Cg004G134360
OG0007263	XP_006406670.1	Cg004G134510
OG0007264	XP_006406653.1	Cg004G134650
OG0007265	XP_006406641.1	Cg004G134730
OG0007266	XP_006406599.1	Cg004G135130
OG0007267	XP_006406568.1	Cg004G135430
OG0007268	XP_006406556.1	Cg004G135580
OG0007269	XP_006406518.1	Cg004G135950
OG0007270	XP_006406508.1	Cg004G136030
OG0007271	XP_006406503.1	Cg004G136110
OG0007272	XP_006406497.1	Cg004G136180
OG0007273	XP_006406471.1	Cg004G136460
OG0007274	XP_006406431.1	Cg004G136790
OG0007275	XP_006406406.1	Cg004G137070
OG0007276	XP_006406335.1	Cg004G137840
OG0007277	XP_006406303.1, XP_006406170.1	Cg004G138150
OG0007278	XP_006406257.1	Cg004G138590
OG0007279	XP_006406271.1	Cg004G138470
OG0007280	XP_006406274.1	Cg004G138430
OG0007281	XP_006406283.1	Cg004G138330
OG0007282	XP_006406205.1	Cg004G139290
OG0007283	XP_006406203.1	Cg004G139390
OG0007284	XP_006406187.2	Cg004G139530
OG0007285	XP_006406185.1	Cg004G139540
OG0007286	XP_006406158.1	Cg004G139700
OG0007287	XP_006406142.1, XP_024014952.1	Cg004G139840, Cg004G139830
OG0007288	XP_006406132.1	Cg004G139940
OG0007289	XP_006406003.1	Cg004G141180
OG0007290	XP_006418851.1	Cg004G141290
OG0007291	XP_006418841.1	Cg004G141360
OG0007292	XP_006418813.1	Cg004G141650
OG0007293	XP_024009230.1	Cg004G141750
OG0007295	XP_006418732.1	Cg004G142410
OG0007296	XP_006409707.1	Cg004G147340
OG0007297	XP_006419016.1, XP_024003976.1	Cg005G179130
OG0007298	XP_024016572.1	Cg004G147140
OG0007299	XP_006409583.1	Cg004G149750, Cg004G150910
OG0007300	XP_006408927.1, XP_006409811.1	Cg004G152270
OG0007301	XP_006409350.1	Cg004G153010
OG0007302	XP_006409324.1	Cg004G153310
OG0007303	XP_024016496.1	Cg004G153800
OG0007304	XP_006409192.1	Cg004G154280
OG0007305	XP_006409105.2	Cg004G155210
OG0007306	XP_006409075.1	Cg004G155590
OG0007307	XP_006408876.1	Cg004G155930
OG0007308	XP_006408960.1	Cg004G156800
OG0007309	XP_024015158.1	Cg004G128390
OG0007310	XP_006392624.1	Cg006G194740
OG0007311	XP_006392654.1	Cg006G194950
OG0007312	XP_006392675.1	Cg006G195050
OG0007313	XP_006392750.1	Cg006G195800
OG0007314	XP_006392901.1	Cg006G197190
OG0007315	XP_024006289.1	Cg006G197480
OG0007316	XP_006392953.1	Cg006G197550
OG0007317	XP_006392999.1	Cg006G198020
OG0007318	XP_006393029.1	Cg006G198160
OG0007319	XP_006393187.1	Cg006G199640
OG0007320	XP_006393264.1	Cg006G200280
OG0007321	XP_006393363.1	Cg006G201090
OG0007322	XP_006393331.1	Cg006G200730
OG0007323	XP_006393417.1	Cg006G201480
OG0007324	XP_006393463.1	Cg006G201630
OG0007325	XP_006393505.1	Cg006G201960
OG0007326	XP_006414376.1	Cg001G025030
OG0007327	XP_006414378.1	Cg001G025050
OG0007328	XP_006414418.1	Cg001G025390
OG0007329	XP_006410633.1	Cg005G171790
OG0007330	XP_024016673.1	Cg005G171810
OG0007331	XP_006403850.2	Cg002G054750
OG0007332	XP_006403846.1	Cg002G054730
OG0007333	XP_006403813.1	Cg002G054440
OG0007334	XP_006403799.1	Cg002G054310
OG0007335	XP_006403798.1	Cg002G054300
OG0007336	XP_006403717.1	Cg002G053430
OG0007337	XP_024013665.1	Cg002G055020
OG0007339	XP_006403580.1	Cg002G052170
OG0007340	XP_006403556.1	Cg002G051970
OG0007341	XP_006403520.1	Cg002G051650
OG0007342	XP_006403454.1	Cg002G050990
OG0007343	XP_006412468.1, XP_006412516.1	Cg001G007940
OG0007344	XP_006403416.1	Cg002G050570
OG0007345	XP_006402981.1	Cg002G049850
OG0007346	XP_006402943.1	Cg002G049470
OG0007347	XP_006402761.1	Cg002G047680
OG0007348	XP_006402759.1	Cg002G047660
OG0007349	XP_006397104.1, XP_006402673.2	Cg001G027320
OG0007350	XP_006402566.1	Cg002G045980
OG0007351	XP_024012939.1	Cg002G045900
OG0007352	XP_006402493.2	Cg002G045410
OG0007353	XP_006402419.1	Cg002G044610
OG0007354	XP_006402409.1	Cg002G044510
OG0007355	XP_006402300.1	Cg002G043530
OG0007356	XP_024006303.1	Cg006G197390
OG0007357	XP_024003878.1	Cg005G167310
OG0007359	XP_006391315.1	Cg007G264660
OG0007360	XP_006402403.1	Cg002G044440
OG0007361	XP_006398471.1	Cg008G325330
OG0007363	XP_006410584.1	Cg005G172210
OG0007365	XP_006410648.1	Cg005G171710
OG0007367	XP_006406007.1	Cg004G141140
OG0007368	XP_006390317.2	Cg007G275900
OG0007370	XP_006412522.1	Cg001G008440
OG0007372	XP_006418127.1	Cg006G242000, Cg005G186770
OG0007373	XP_006417246.1	Cg006G233580
OG0007374	XP_024015486.1	Cg004G134230
OG0007375	XP_024010316.1	Cg007G246530, Cg005G181770, Cg005G181760, Cg008G313470
OG0007376	XP_024015215.1	Cg004G132320
OG0007379	XP_024012229.1	Cg008G293260
OG0007382	XP_006414138.1	Cg001G022670
OG0007383	XP_006410582.1	Cg001G018100, Cg005G172230
OG0007384	XP_024016067.1	Cg005G180960
OG0007385	XP_006400246.1	Cg008G297440
OG0007390	XP_006394533.1	Cg003G108920
OG0007391	XP_024016306.1	Cg001G029380
OG0007393	XP_024016533.1	Cg004G154770
OG0007394	XP_006404714.1	Cg006G213760, Cg006G213780, Cg006G213770, Cg005G192270, Cg005G192260
OG0007396	XP_024007375.1	Cg002G073480
OG0007398	XP_006418922.1	Cg002G060940
OG0007400	XP_006401877.1	Cg003G098640
OG0007413	XP_006412979.1	Cg001G012340
OG0007414	XP_024005894.1	Cg001G012050
OG0007415	XP_006412946.1	Cg001G012020
OG0007416	XP_006412926.1	Cg001G011850
OG0007417	XP_006412918.1	Cg001G011780
OG0007418	XP_024005609.1	Cg001G011690
OG0007419	XP_006412833.1	Cg001G011020
OG0007420	XP_006412816.1	Cg001G010860
OG0007422	XP_006412777.1	Cg001G010530
OG0007423	XP_006412761.1	Cg001G010450
OG0007424	XP_006412727.1	Cg001G010210
OG0007425	XP_006412685.1	Cg001G009880
OG0007426	XP_006412625.1	Cg001G009370
OG0007428	XP_006412600.1	Cg001G009180
OG0007429	XP_006412596.1	Cg001G009140
OG0007430	XP_006412585.1	Cg001G009050
OG0007431	XP_006412583.1	Cg001G009030
OG0007432	XP_006412564.1	Cg001G008820
OG0007434	XP_006412505.1	Cg001G008290
OG0007435	XP_006412504.1	Cg001G008280
OG0007436	XP_006412499.1	Cg001G008250
OG0007437	XP_006412496.1	Cg001G008230
OG0007438	XP_006402043.1	Cg001G008130
OG0007439	XP_024005688.1	Cg001G007850
OG0007440	XP_006412437.1	Cg001G007610
OG0007442	XP_006412391.1	Cg001G007200
OG0007443	XP_006412358.1	Cg001G006930
OG0007444	XP_006412359.1	Cg001G006940
OG0007445	XP_006412313.1	Cg001G006530
OG0007446	XP_006412253.1	Cg001G006040
OG0007448	XP_006412281.1	Cg001G006250
OG0007449	XP_006412284.1	Cg001G006270
OG0007450	XP_006412287.1	Cg001G006310
OG0007451	XP_024005757.1	Cg001G005800
OG0007452	XP_006412221.1	Cg001G005750
OG0007453	XP_006412211.1	Cg001G005670
OG0007454	XP_006412209.2	Cg001G005640
OG0007455	XP_006412186.1	Cg001G005460
OG0007456	XP_006412167.1	Cg001G005280
OG0007457	XP_006415365.1	Cg006G215160
OG0007458	XP_006415322.1	Cg006G214720
OG0007459	XP_006415321.1	Cg006G214700
OG0007460	XP_006415277.1	Cg006G214250
OG0007461	XP_006415250.1	Cg006G214080
OG0007462	XP_006415244.1	Cg006G213970
OG0007463	XP_006415236.1	Cg006G213860
OG0007464	XP_006414303.1	Cg001G024320
OG0007465	XP_024005512.1	Cg001G024530
OG0007466	XP_006414348.1	Cg001G024770
OG0007467	XP_006414363.1	Cg001G024880
OG0007468	XP_006392532.1	Cg007G257580
OG0007469	XP_006392492.1	Cg007G256070
OG0007470	XP_006414492.1	Cg001G025950
OG0007471	XP_006392412.1	Cg007G253760
OG0007472	XP_006399228.1	Cg008G288280
OG0007473	XP_006392315.1	Cg007G252100
OG0007474	XP_006392265.1	Cg007G251490
OG0007475	XP_006392069.1	Cg007G250190
OG0007476	XP_024013259.1	Cg007G249530, Cg007G247480
OG0007477	XP_006417386.1	Cg006G234810
OG0007478	XP_006391988.1	Cg007G248940
OG0007479	XP_006391973.1	Cg007G248830, Cg007G248810
OG0007480	XP_006391968.1	Cg007G248770, Cg007G248760
OG0007481	XP_006398489.1	Cg002G075810
OG0007482	XP_006398501.1	Cg002G075700
OG0007483	XP_006398516.1	Cg002G075590
OG0007484	XP_006395848.1	Cg002G075020
OG0007485	XP_006416977.2	Cg006G231130
OG0007486	XP_006395753.1	Cg002G074270
OG0007487	XP_006395741.1	Cg002G074120
OG0007488	XP_006395734.1	Cg002G074040
OG0007489	XP_006395712.1	Cg002G073820
OG0007490	XP_024016486.1, XP_024016487.1, XP_006395697.1	Cg002G073680
OG0007492	XP_006395642.1	Cg002G073140
OG0007493	XP_006395625.1	Cg002G072980, Cg002G072990
OG0007494	XP_006395612.1	Cg002G072820
OG0007495	XP_006395561.1	Cg002G072260
OG0007496	XP_024007170.1	Cg002G072210
OG0007497	XP_006395520.1	Cg002G071820
OG0007498	XP_006395502.1	Cg002G071580
OG0007499	XP_006395495.1	Cg002G071500
OG0007500	XP_024006778.1	Cg002G071450
OG0007501	XP_006395473.1	Cg002G071280, Cg002G071300
OG0007502	XP_006395472.1	Cg002G071270
OG0007503	XP_024007337.1	Cg002G071050
OG0007504	XP_006395407.1	Cg002G070650
OG0007505	XP_006395300.1	Cg002G068190
OG0007506	XP_006395296.1	Cg002G068050
OG0007507	XP_006405653.2	Cg001G039210
OG0007509	XP_006395253.1	Cg002G065570
OG0007510	XP_006391502.1	Cg007G267100
OG0007511	XP_024012728.1	Cg007G266870
OG0007512	XP_006391436.1	Cg007G266470
OG0007513	XP_006391351.1	Cg007G265270
OG0007514	XP_006391348.1	Cg007G265220
OG0007515	XP_006391520.1	Cg007G264510
OG0007516	XP_006391565.1	Cg007G262580, Cg007G263570
OG0007517	XP_006400322.1	Cg008G298090
OG0007518	XP_006391604.1	Cg007G245650
OG0007519	XP_006392691.1	Cg006G195160
OG0007520	XP_006391666.1	Cg007G246160
OG0007521	XP_006391689.1	Cg007G246310
OG0007522	XP_006391734.1	Cg007G246640
OG0007523	XP_024013280.1	Cg007G247020
OG0007524	XP_006391764.1	Cg007G247090
OG0007525	XP_006391781.1	Cg007G247200
OG0007526	XP_006391794.1	Cg007G247330
OG0007527	XP_006391866.1	Cg007G247890
OG0007529	XP_024015305.1	Cg003G087650, Cg003G087820
OG0007530	XP_006407312.1	Cg004G128360
OG0007531	XP_006407314.1	Cg004G128340
OG0007532	XP_006407315.1	Cg004G128330
OG0007533	XP_006407328.1	Cg004G128210
OG0007534	XP_006413003.2	Cg001G012650
OG0007535	XP_006413267.1	Cg001G014930
OG0007536	XP_024005693.1	Cg001G014790
OG0007537	XP_006413239.1	Cg001G014690
OG0007538	XP_024016711.1	Cg005G165170
OG0007540	XP_006411339.1	Cg005G165340
OG0007541	XP_006392641.1	Cg004G124790
OG0007542	XP_006407708.1	Cg004G124800
OG0007543	XP_006407701.1	Cg004G124850
OG0007544	XP_006407669.1	Cg004G125130
OG0007545	XP_006407665.1	Cg004G125180
OG0007546	XP_006407642.1	Cg004G125350
OG0007547	XP_006407633.1	Cg004G125430
OG0007548	XP_006398831.1	Cg008G284480
OG0007549	XP_006407615.1	Cg004G125630
OG0007550	XP_024015772.1	Cg004G125710
OG0007551	XP_006407579.1	Cg004G125950
OG0007552	XP_006407557.1	Cg004G126140
OG0007553	XP_006398917.1	Cg008G285460
OG0007554	XP_006407507.1	Cg004G126430
OG0007555	XP_006407465.1	Cg004G126940
OG0007556	XP_006407460.1	Cg004G127020
OG0007557	XP_006407450.1	Cg004G127130
OG0007559	XP_006407429.1	Cg004G127390
OG0007560	XP_006407422.1	Cg004G127490
OG0007561	XP_006407417.1	Cg004G127530
OG0007562	XP_024015780.1	Cg004G127580
OG0007563	XP_006412996.1	Cg001G012590
OG0007564	XP_006407391.1	Cg004G127710
OG0007565	XP_006407390.1	Cg004G127720
OG0007566	XP_024015623.1	Cg004G127760
OG0007567	XP_006407346.1	Cg004G128060
OG0007568	XP_006407342.1	Cg004G128080
OG0007569	XP_006412254.1	Cg002G049050, Cg008G306350
OG0007570	XP_006402220.1	Cg003G091280
OG0007571	XP_006398379.2	Cg008G324390
OG0007572	XP_024006648.1	Cg006G202780
OG0007573	XP_006402075.1	Cg003G096600
OG0007574	XP_024011294.1	Cg003G096750
OG0007575	XP_006402060.1	Cg003G096970
OG0007576	XP_006402056.1	Cg003G097040
OG0007577	XP_006412365.1	Cg001G007000
OG0007578	XP_024012679.1	Cg003G099190
OG0007579	XP_006401719.1	Cg003G100210
OG0007580	XP_006401726.1	Cg003G100120
OG0007581	XP_006401742.1	Cg003G099910
OG0007582	XP_006401750.1	Cg003G099840
OG0007583	XP_006401753.2	Cg003G099810
OG0007584	XP_006401716.1	Cg003G100240
OG0007585	XP_006401709.1	Cg003G100310
OG0007586	XP_006401623.1	Cg003G101300
OG0007587	XP_006401641.1	Cg003G101080
OG0007588	XP_024011466.1	Cg003G101620
OG0007589	XP_006401558.1	Cg003G101810
OG0007590	XP_006401508.1	Cg003G102210
OG0007591	XP_006401435.1	Cg003G102900
OG0007592	XP_006401404.1	Cg003G103160
OG0007593	XP_006401379.1	Cg003G103380
OG0007594	XP_006401366.1	Cg003G103480
OG0007595	XP_006417344.1	Cg006G234400
OG0007596	XP_006401272.2	Cg003G104360
OG0007597	XP_006401256.1	Cg003G104530
OG0007598	XP_006401252.1	Cg003G104560
OG0007599	XP_006401247.1	Cg003G104610
OG0007600	XP_024011954.1	Cg003G104980
OG0007601	XP_006401206.1	Cg003G105040
OG0007602	XP_006401182.1	Cg003G105240
OG0007603	XP_006401166.1	Cg003G105370
OG0007604	XP_024012614.1, XP_024012611.1	Cg003G105750
OG0007605	XP_006394965.1	Cg008G306980
OG0007606	XP_006399830.1	Cg008G293540
OG0007607	XP_006399803.1	Cg008G293280
OG0007608	XP_006399794.1	Cg008G293190
OG0007609	XP_006399788.1	Cg008G293150
OG0007610	XP_006399776.1	Cg008G293040
OG0007611	XP_006399756.1	Cg008G292840
OG0007612	XP_006399742.1	Cg008G292730
OG0007613	XP_006399729.1	Cg008G292570
OG0007614	XP_006399721.1	Cg008G292480
OG0007615	XP_006399711.1	Cg008G292380
OG0007616	XP_006399692.1	Cg008G292240
OG0007617	XP_006399654.1	Cg008G291920
OG0007618	XP_006399652.1	Cg008G291900
OG0007619	XP_006399624.1	Cg008G291700
OG0007620	XP_006404928.1, XP_024012463.1	Cg008G291480
OG0007621	XP_024012372.1	Cg008G291080
OG0007622	XP_024011520.1	Cg008G289670
OG0007623	XP_024011656.1	Cg008G289510
OG0007624	XP_006399355.1	Cg008G289430
OG0007625	XP_006399346.1	Cg008G289360
OG0007626	XP_006399303.1	Cg008G289000
OG0007627	XP_006399301.1	Cg008G288970
OG0007628	XP_006399273.1	Cg008G288710
OG0007629	XP_006399212.2	Cg008G288110
OG0007630	XP_006399207.1	Cg008G288060
OG0007631	XP_006414231.2	Cg001G023590
OG0007632	XP_006414183.1	Cg001G023080
OG0007633	XP_006414169.1	Cg001G022900
OG0007634	XP_006414160.1	Cg001G022820
OG0007635	XP_006414155.1	Cg001G022770
OG0007636	XP_006414106.1	Cg001G022420
OG0007637	XP_006396712.1	Cg003G080850
OG0007638	XP_006414043.1	Cg001G021860
OG0007639	XP_006414031.2	Cg001G021770
OG0007640	XP_006414002.1	Cg001G021510
OG0007641	XP_006413979.1	Cg001G021280
OG0007642	XP_006413916.1	Cg001G020770
OG0007644	XP_006394427.1	Cg003G109950
OG0007645	XP_006413863.1	Cg001G020320
OG0007646	XP_024005135.1, XP_006413948.1	Cg001G020060
OG0007648	XP_024005342.1	Cg001G019600
OG0007649	XP_006413747.1	Cg001G019340
OG0007650	XP_024005439.1	Cg001G018890
OG0007651	XP_006413689.1	Cg001G018830
OG0007652	XP_006413677.1	Cg001G018700
OG0007653	XP_024005282.1	Cg001G018630
OG0007654	XP_006413650.2	Cg001G018450
OG0007655	XP_006413639.1	Cg001G018360
OG0007656	XP_006413627.1	Cg001G018260
OG0007657	XP_006413609.1	Cg001G018070
OG0007658	XP_006413586.1	Cg001G017900
OG0007659	XP_006413583.1	Cg001G017870
OG0007660	XP_006413536.1	Cg001G017280
OG0007661	XP_006413523.1	Cg001G017160
OG0007662	XP_006413492.1	Cg001G016970
OG0007663	XP_006415119.1	Cg006G212420
OG0007664	XP_006415113.1	Cg006G212380
OG0007665	XP_024009173.1	Cg006G212140
OG0007666	XP_006415050.2	Cg006G210980
OG0007667	XP_006397417.1	Cg006G210370
OG0007668	XP_006396023.1	Cg006G207770, Cg006G207810
OG0007669	XP_006393710.1	Cg006G204040
OG0007670	XP_006393548.1	Cg006G202370
OG0007671	XP_006393603.1	Cg006G203100
OG0007672	XP_006393523.1	Cg006G202220
OG0007673	XP_006407814.1	Cg004G123740
OG0007674	XP_006415696.1	Cg006G218590
OG0007675	XP_006415675.1	Cg006G218340
OG0007676	XP_006405071.1	Cg005G189070
OG0007677	XP_006415655.1	Cg006G218150
OG0007678	XP_006415643.1	Cg006G218070
OG0007679	XP_006415600.1	Cg006G217550
OG0007680	XP_024008797.1	Cg006G216270
OG0007681	XP_006415483.1	Cg006G216070
OG0007682	XP_006415435.1	Cg006G215740
OG0007683	XP_006415433.1	Cg006G215720
OG0007684	XP_006415426.1	Cg006G215640
OG0007685	XP_006412093.1	Cg001G004660
OG0007686	XP_006398770.2	Cg006G199260
OG0007687	XP_024004382.1	Cg001G004360
OG0007688	XP_024004537.1	Cg001G004140
OG0007689	XP_006412036.2	Cg001G004080
OG0007690	XP_006412014.1	Cg001G003830
OG0007691	XP_006411992.1	Cg001G003640
OG0007692	XP_006411987.1	Cg001G003620
OG0007693	XP_006411964.1	Cg001G003410
OG0007694	XP_006411941.1	Cg001G003180
OG0007695	XP_006404832.1	Cg005G191240
OG0007696	XP_006411927.1	Cg001G003060
OG0007697	XP_006411876.1	Cg001G002670
OG0007698	XP_006411861.1	Cg001G002530
OG0007699	XP_006411856.1	Cg001G002470
OG0007700	XP_006411855.1	Cg001G002460
OG0007701	XP_024004583.1	Cg001G002280
OG0007702	XP_006411821.1	Cg001G002060
OG0007703	XP_006411812.1	Cg001G001970
OG0007704	XP_024005262.1	Cg001G001700
OG0007705	XP_006411768.1	Cg001G001540
OG0007706	XP_006411751.1	Cg001G001370
OG0007707	XP_006411644.1	Cg001G000380
OG0007709	XP_006405878.1	Cg001G035990
OG0007710	XP_006405687.2	Cg001G038640
OG0007712	XP_006410663.1	Cg005G171550
OG0007713	XP_006410674.1	Cg005G171460
OG0007714	XP_006417489.2	Cg006G235820
OG0007715	XP_006415354.1	Cg006G215080
OG0007716	XP_006400351.1	Cg008G298390
OG0007717	XP_006410686.1	Cg005G171320
OG0007718	XP_006410681.1	Cg005G171380
OG0007719	XP_024009802.1	Cg003G085230
OG0007720	XP_006397242.1	Cg003G086020
OG0007721	XP_024009786.1	Cg003G087210
OG0007722	XP_006415529.1	Cg006G216470
OG0007723	XP_006410560.1	Cg005G172390
OG0007724	XP_006410549.1	Cg005G172540
OG0007725	XP_006410539.1	Cg005G172670
OG0007726	XP_024016807.1	Cg005G172750
OG0007727	XP_006410531.1	Cg005G172760
OG0007728	XP_024003747.1	Cg005G173080
OG0007729	XP_024003808.1	Cg005G173140
OG0007730	XP_006403338.1	Cg008G317980
OG0007731	XP_006397073.1	Cg003G083880
OG0007732	XP_006396969.1	Cg003G082990
OG0007733	XP_006396929.1	Cg003G082570
OG0007734	XP_006396868.1	Cg003G082070
OG0007735	XP_006396766.1	Cg003G081270
OG0007736	XP_006396734.1	Cg003G081050
OG0007737	XP_006396694.1	Cg003G080630
OG0007738	XP_006396649.1	Cg003G080210, Cg003G093770
OG0007739	XP_006400558.1	Cg008G300450
OG0007740	XP_006396636.1	Cg003G093880, Cg003G080120
OG0007741	XP_024011003.1	Cg008G321170
OG0007742	XP_006398160.1	Cg008G321870
OG0007743	XP_006398210.1	Cg008G322490
OG0007744	XP_006398238.1	Cg008G322700
OG0007745	XP_006398274.1	Cg007G257040
OG0007746	XP_006398281.1	Cg008G323180
OG0007747	XP_006398289.1	Cg008G323310
OG0007748	XP_006398311.1	Cg008G323560
OG0007749	XP_006398323.1	Cg008G323610
OG0007750	XP_006398347.1	Cg008G323940
OG0007751	XP_024012260.1	Cg008G285330
OG0007752	XP_006398354.2	Cg008G324030
OG0007753	XP_006398362.1	Cg008G324180
OG0007754	XP_006398384.1	Cg008G324430
OG0007755	XP_006398486.1	Cg001G025370
OG0007756	XP_006395958.1	Cg001G033530
OG0007757	XP_006395941.1	Cg001G033680
OG0007758	XP_006415013.1	Cg001G027870
OG0007759	XP_024009661.1	Cg004G142870
OG0007760	XP_006418714.1	Cg004G142590
OG0007761	XP_006414920.1	Cg001G029560
OG0007762	XP_006414851.1	Cg001G028700
OG0007763	XP_006414737.1	Cg001G027890
OG0007764	XP_006406247.1	Cg001G026090
OG0007765	XP_006405403.1	Cg001G041850
OG0007766	XP_006405306.1	Cg001G042690
OG0007767	XP_024014579.1, XP_024014759.1	Cg001G043000
OG0007768	XP_006390341.1	Cg007G248980
OG0007769	XP_024010819.1	Cg005G157780
OG0007770	XP_006397969.1	Cg005G157900
OG0007771	XP_006397964.1	Cg005G157950
OG0007772	XP_006397928.1	Cg005G158320
OG0007773	XP_006397921.1	Cg005G158430
OG0007774	XP_006397913.1	Cg005G158490
OG0007775	XP_006397911.1	Cg005G158500
OG0007776	XP_006397848.1	Cg005G159150
OG0007777	XP_006397840.1	Cg005G159220
OG0007778	XP_006397806.1	Cg005G159530
OG0007779	XP_006397793.1	Cg005G159640
OG0007780	XP_006397791.1	Cg005G159660
OG0007781	XP_006397790.1	Cg005G159670
OG0007782	XP_024010725.1	Cg005G159700
OG0007783	XP_006397786.1	Cg005G159710
OG0007784	XP_006397759.1	Cg005G159810
OG0007785	XP_006397747.1	Cg005G160090
OG0007786	XP_006397721.1	Cg005G160400
OG0007787	XP_006397665.1, XP_006414077.2	Cg005G160950
OG0007788	XP_024010733.1	Cg005G161410
OG0007789	XP_024010744.1	Cg005G161670
OG0007790	XP_006397578.1	Cg005G161750
OG0007792	XP_024016824.1	Cg005G162990
OG0007793	XP_006411518.1	Cg005G163400
OG0007794	XP_006411464.1	Cg005G164000
OG0007795	XP_006411480.1	Cg005G163810
OG0007796	XP_006398602.1	Cg008G282280
OG0007797	XP_006398622.1	Cg008G282500
OG0007798	XP_006398640.1	Cg008G282650
