Orthogroup	Cardamine_glauca	Cardamine_hirsuta
OG0009886	Cg006G216130	CARHR029690
OG0009887	Cg006G216110	CARHR029710
OG0009888	Cg006G215960	CARHR029880
OG0009889	Cg006G215670	CARHR030200
OG0009890	Cg006G215420	CARHR030340
OG0009891	Cg001G004780	CARHR243740
OG0009892	Cg001G004740	CARHR243800
OG0009893	Cg001G003920	CARHR244580
OG0009894	Cg001G003780	CARHR244710
OG0009895	Cg001G003490	CARHR245040
OG0009896	Cg001G003470	CARHR245050
OG0009897	Cg001G003390	CARHR245140
OG0009898	Cg001G003300	CARHR245240
OG0009899	Cg001G003160	CARHR245410
OG0009900	Cg001G003140	CARHR245420
OG0009901	Cg005G191440	CARHR292950
OG0009902	Cg001G002870	CARHR245700
OG0009903	Cg005G191580	CARHR114360
OG0009904	Cg001G002700	CARHR245890
OG0009905	Cg001G002630	CARHR245980
OG0009906	Cg001G002430	CARHR246160
OG0009907	Cg001G002330	CARHR246230
OG0009908	Cg001G002220	CARHR246320
OG0009909	Cg001G002100	CARHR246430
OG0009910	Cg001G002050	CARHR246480
OG0009911	Cg001G001820	CARHR246700
OG0009912	Cg001G001560	CARHR246980
OG0009913	Cg001G001500	CARHR247040
OG0009914	Cg001G001270	CARHR247320
OG0009915	Cg001G000870	CARHR247700
OG0009916	Cg001G000770	CARHR247810
OG0009917	Cg001G000010	CARHR143600
OG0009918	Cg001G034060	CARHR216730
OG0009919	Cg001G032940	CARHR217060
OG0009920	Cg001G038190	CARHR213910
OG0009921	Cg001G039400	CARHR262960
OG0009922	Cg001G039600	CARHR262830
OG0009923	Cg001G039780	CARHR262610
OG0009924	Cg005G171570	CARHR129200
OG0009925	Cg005G170970	CARHR129850
OG0009926	Cg007G248960	CARHR050790
OG0009927	Cg002G045370	CARHR171700
OG0009928	Cg005G171060	CARHR129700
OG0009929	Cg005G171080	CARHR129680
OG0009930	Cg005G171180	CARHR129580
OG0009931	Cg005G171250	CARHR129510
OG0009932	Cg005G171300	CARHR129440
OG0009933	Cg003G084930	CARHR260830
OG0009934	Cg003G085080, Cg003G085090	CARHR260740
OG0009935	Cg003G085330	CARHR260430
OG0009936	Cg003G099340	CARHR265560
OG0009937	Cg005G172490	CARHR128210
OG0009938	Cg005G172950	CARHR127700
OG0009939	Cg005G173040	CARHR127610
OG0009940	Cg005G173060	CARHR127590
OG0009941	Cg008G315040	CARHR181650, CARHR204890, CARHR213980
OG0009942	Cg008G315620	CARHR181560
OG0009943	Cg011G328880, Cg008G317590	CARHR284720
OG0009944	Cg003G084300	CARHR261030
OG0009945	Cg003G084240	CARHR261140
OG0009947	Cg003G083530	CARHR256000
OG0009948	Cg003G083470	CARHR255940
OG0009949	Cg003G081910	CARHR254520
OG0009950	Cg003G081830	CARHR254410
OG0009951	Cg003G081150	CARHR253650
OG0009952	Cg003G080800	CARHR253300
OG0009953	Cg003G080650	CARHR253070
OG0009954	Cg003G093470, Cg003G080480	CARHR252900
OG0009955	Cg003G093490, Cg003G080430	CARHR252870
OG0009956	Cg003G093520, Cg003G080420	CARHR252830, CARHR252840
OG0009957	Cg003G080070, Cg003G093920	CARHR252480
OG0009958	Cg008G320830	CARHR178620
OG0009959	Cg008G321940	CARHR177370
OG0009960	Cg008G322310	CARHR176880
OG0009961	Cg008G322500	CARHR176700
OG0009962	Cg008G322510	CARHR176690
OG0009963	Cg008G323340	CARHR175750
OG0009964	Cg008G323760	CARHR175400
OG0009964	Cg008G323770	CARHR044550
OG0009965	Cg008G324000	CARHR175020
OG0009967	Cg008G324540	CARHR174460
OG0009968	Cg005G157640	CARHR143360
OG0009969	Cg008G325240	CARHR173680
OG0009970	Cg008G325270	CARHR173650
OG0009971	Cg008G325050	CARHR173890
OG0009972	Cg001G031980	CARHR218120
OG0009973	Cg004G140760	CARHR099240
OG0009974	Cg001G003100	CARHR245470
OG0009975	Cg001G029690	CARHR218870
OG0009976	Cg002G052320	CARHR164140
OG0009977	Cg001G029320	CARHR219200
OG0009978	Cg001G028850	CARHR219490
OG0009979	Cg001G028090	CARHR220290
OG0009980	Cg001G027400	CARHR220820
OG0009981	Cg008G308630, Cg008G310290, Cg001G027040	CARHR221330
OG0009982	Cg004G138530	CARHR097430
OG0009983	Cg001G040400	CARHR262240
OG0009984	Cg001G040410	CARHR262230
OG0009985	Cg001G040420	CARHR262220
OG0009986	Cg001G040760	CARHR261960
OG0009987	Cg001G040790	CARHR261910
OG0009988	Cg005G167350	CARHR133650
OG0009989	Cg001G042250	CARHR212970
OG0009990	Cg001G042510	CARHR272980
OG0009991	Cg001G042930	CARHR212600
OG0009992	Cg003G084940	CARHR260810
OG0009993	Cg005G157590	CARHR143420
OG0009994	Cg005G157990	CARHR143020
OG0009995	Cg005G158310	CARHR142760
OG0009996	Cg005G158350	CARHR142720
OG0009997	Cg005G158930	CARHR142110
OG0009998	Cg005G158950	CARHR142080
OG0009999	Cg005G159060	CARHR142000
OG0010000	Cg005G159480	CARHR141520
OG0010001	Cg005G159510	CARHR141510
OG0010002	Cg005G159950	CARHR141050
OG0010003	Cg005G160300	CARHR140690
OG0010004	Cg005G160450	CARHR140570
OG0010005	Cg005G160540	CARHR140480
OG0010006	Cg005G160550	CARHR140470
OG0010007	Cg005G160870	CARHR224150
OG0010008	Cg005G160900	CARHR140150
OG0010009	Cg004G157310	CARHR111600
OG0010010	Cg005G161820	CARHR139140
OG0010011	Cg005G162010	CARHR138950
OG0010012	Cg005G162020	CARHR138930
OG0010013	Cg005G162120	CARHR138870
OG0010014	Cg005G162290	CARHR138680
OG0010015	Cg005G162750	CARHR138190
OG0010017	Cg005G162820	CARHR138130
OG0010018	Cg005G162850	CARHR138090
OG0010019	Cg005G163910	CARHR137150
OG0010020	Cg005G163870	CARHR228030, CARHR137180
OG0010021	Cg002G048660	CARHR167900
OG0010022	Cg005G164150	CARHR136900
OG0010023	Cg005G164230	CARHR136820
OG0010024	Cg005G164410	CARHR136660
OG0010025	Cg005G164470	CARHR136600
OG0010026	Cg008G282950	CARHR211230
OG0010027	Cg008G282960	CARHR211220
OG0010028	Cg008G283160	CARHR211000
OG0010029	Cg008G283350	CARHR210780
OG0010030	Cg008G283460	CARHR210660
OG0010031	Cg008G283650	CARHR210440
OG0010032	Cg008G283990	CARHR210090
OG0010033	Cg008G284030	CARHR210020
OG0010034	Cg008G284080	CARHR118050, CARHR118060, CARHR209960
OG0010035	Cg008G284140	CARHR209930
OG0010036	Cg008G284260	CARHR209820
OG0010037	Cg008G284270	CARHR209800, CARHR209810
OG0010038	Cg008G284640	CARHR209390
OG0010039	Cg008G284720	CARHR209330
OG0010040	Cg008G299810	CARHR193590
OG0010041	Cg008G300110	CARHR193310
OG0010042	Cg008G300080	CARHR193340
OG0010043	Cg008G300590	CARHR192730
OG0010044	Cg008G300600	CARHR192720
OG0010045	Cg008G300740	CARHR192580
OG0010046	Cg008G300700	CARHR192620
OG0010047	Cg008G300930	CARHR192320
OG0010048	Cg008G300940	CARHR192310
OG0010049	Cg008G296290	CARHR197320
OG0010050	Cg008G301140	CARHR192110
OG0010051	Cg008G301290	CARHR191980
OG0010052	Cg008G301490	CARHR191800
OG0010053	Cg008G301520	CARHR191770
OG0010054	Cg001G041740	CARHR253380, CARHR213470
OG0010055	Cg008G302330	CARHR190970
OG0010056	Cg003G108450	CARHR274440
OG0010057	Cg003G108270	CARHR274250
OG0010058	Cg003G108180	CARHR274120
OG0010059	Cg003G107800	CARHR273680, CARHR055210
OG0010060	Cg003G107250	CARHR273090
OG0010061	Cg006G218730	CARHR035110, CARHR105350, CARHR229380, CARHR027410
OG0010062	Cg003G106500	CARHR272830
OG0010063	Cg003G111050	CARHR277070
OG0010064	Cg003G111140	CARHR277180
OG0010065	Cg003G111160	CARHR277190
OG0010066	Cg003G111200	CARHR277230
OG0010067	Cg003G103000	CARHR269010
OG0010068	Cg003G111790	CARHR277870
OG0010069	Cg003G112020	CARHR278090
OG0010070	Cg003G112170	CARHR278200
OG0010071	Cg003G112260	CARHR278310
OG0010072	Cg003G112920	CARHR293840
OG0010073	Cg003G113060	CARHR279020
OG0010074	Cg003G113040	CARHR279040
OG0010075	Cg003G113670	CARHR279630
OG0010076	Cg003G113710	CARHR279660
OG0010077	Cg003G114540	CARHR280440
OG0010078	Cg003G114710	CARHR280630
OG0010079	Cg003G114780	CARHR280710
OG0010080	Cg003G114810	CARHR280730
OG0010081	Cg003G114820	CARHR280760
OG0010082	Cg003G115030	CARHR280950
OG0010083	Cg002G059150	CARHR156560
OG0010085	Cg002G055440	CARHR160990
OG0010086	Cg003G096990, Cg003G115910	CARHR281800
OG0010087	Cg003G075980	CARHR248120
OG0010088	Cg003G076590, Cg014G332980	CARHR248800
OG0010089	Cg014G333030, Cg003G076540	CARHR288840, CARHR248760
OG0010090	Cg006G227740	CARHR018900
OG0010091	Cg003G076840, Cg014G332760	CARHR249050
OG0010092	Cg003G077960, Cg014G331700	CARHR250200
OG0010093	Cg014G331990, Cg003G077620	CARHR249840
OG0010094	Cg003G078120, Cg014G331570	CARHR250340
OG0010095	Cg003G078160, Cg014G331480	CARHR250410
OG0010096	Cg003G078310, Cg014G331330	CARHR250540, CARHR034320
OG0010097	Cg014G330930, Cg003G078620	CARHR250850
OG0010098	Cg003G078780, Cg014G330760	CARHR251010
OG0010099	Cg003G094750, Cg003G079250	CARHR251550
OG0010100	Cg003G094690, Cg003G079320	CARHR251620
OG0010101	Cg003G079350, Cg003G094650	CARHR251670, CARHR116120, CARHR116160, CARHR116130
OG0010102	Cg003G094620, Cg003G079390	CARHR251700
OG0010103	Cg003G079420, Cg003G094590	CARHR251730
OG0010104	Cg003G094370, Cg003G079650	CARHR251990
OG0010105	Cg008G319490	CARHR006300
OG0010106	Cg005G173250	CARHR127390
OG0010107	Cg005G173330	CARHR127320
OG0010108	Cg005G174300	CARHR126210
OG0010109	Cg005G174110	CARHR126440
OG0010110	Cg005G174730	CARHR125690
OG0010111	Cg005G174910	CARHR125490
OG0010112	Cg005G175450	CARHR124810
OG0010113	Cg005G175650	CARHR124590
OG0010114	Cg005G175980	CARHR124210
OG0010115	Cg005G176390	CARHR123730
OG0010116	Cg005G176890	CARHR123260
OG0010117	Cg005G177160	CARHR123100
OG0010119	Cg005G178600	CARHR121630
OG0010120	Cg005G178850	CARHR121380
OG0010121	Cg005G179170	CARHR121090
OG0010122	Cg005G179190	CARHR121060
OG0010123	Cg005G179270	CARHR120880
OG0010124	Cg005G179650	CARHR120510
OG0010125	Cg005G179660	CARHR120500
OG0010126	Cg005G179670	CARHR120490
OG0010127	Cg005G181140	CARHR119940
OG0010128	Cg005G182710	CARHR118980
OG0010129	Cg006G241520	CARHR004260
OG0010130	Cg005G183310	CARHR118720
OG0010131	Cg005G185700	CARHR115120
OG0010132	Cg001G013280	CARHR235110
OG0010133	Cg004G116120	CARHR075040
OG0010134	Cg004G124270	CARHR082920
OG0010135	Cg008G281980	CARHR212250
OG0010136	Cg005G164570	CARHR136520
OG0010137	Cg005G164620	CARHR136470
OG0010138	Cg001G014310	CARHR233950
OG0010139	Cg001G014250	CARHR234010
OG0010140	Cg004G116870	CARHR075790
OG0010141	Cg004G117950	CARHR076820
OG0010142	Cg004G118370	CARHR077220
OG0010143	Cg004G118390	CARHR077240
OG0010144	Cg004G119320	CARHR077650
OG0010145	Cg004G119370	CARHR077710
OG0010146	Cg004G119450	CARHR077790
OG0010147	Cg004G119520	CARHR077870
OG0010148	Cg004G119980	CARHR078520
OG0010149	Cg004G120100	CARHR078650
OG0010150	Cg004G120460	CARHR079030
OG0010151	Cg004G121560	CARHR080180
OG0010152	Cg004G122740	CARHR081260
OG0010153	Cg004G122730	CARHR081250
OG0010154	Cg004G122960	CARHR081530
OG0010155	Cg004G122980	CARHR081590
OG0010156	Cg004G123150	CARHR081670
OG0010157	Cg004G123890	CARHR082480
OG0010158	Cg004G124050	CARHR082700
OG0010159	Cg003G109850	CARHR275840
OG0010160	Cg004G124400	CARHR083050
OG0010161	Cg005G166240	CARHR134900
OG0010162	Cg005G166390	CARHR134740
OG0010163	Cg005G166420	CARHR134690
OG0010164	Cg005G166780	CARHR134340
OG0010165	Cg002G051610	CARHR164910
OG0010166	Cg005G167250	CARHR133810
OG0010167	Cg005G167510	CARHR133480, CARHR288720
OG0010168	Cg005G170140	CARHR130690
OG0010169	Cg005G169890	CARHR130930
OG0010170	Cg005G169730	CARHR131310, CARHR131250
OG0010171	Cg005G169380	CARHR131640
OG0010172	Cg005G169370	CARHR131660
OG0010173	Cg005G169240	CARHR132330
OG0010174	Cg005G168690	CARHR131750
OG0010175	Cg005G168200	CARHR132750
OG0010176	Cg005G168310	CARHR132660
OG0010178	Cg006G239620	CARHR006200
OG0010179	Cg005G167610	CARHR133370
OG0010180	Cg006G230420	CARHR015970
OG0010181	Cg006G230370	CARHR016020
OG0010182	Cg006G229180	CARHR017260
OG0010183	Cg006G228420	CARHR018140
OG0010184	Cg006G228300	CARHR018290
OG0010185	Cg008G300550	CARHR192770
OG0010186	Cg006G227900	CARHR018690
OG0010187	Cg006G227360	CARHR019300
OG0010188	Cg006G227280	CARHR019370
OG0010189	Cg006G226780	CARHR019830
OG0010190	Cg006G226580	CARHR019990
OG0010191	Cg006G226490	CARHR020090
OG0010192	Cg006G226030	CARHR020430
OG0010193	Cg006G225990	CARHR020470
OG0010195	Cg006G225940	CARHR020500
OG0010196	Cg006G225890	CARHR020560
OG0010197	Cg006G225540	CARHR020930
OG0010198	Cg006G225250	CARHR021210
OG0010199	Cg006G225240	CARHR021220
OG0010200	Cg006G225140	CARHR021280
OG0010201	Cg006G224930	CARHR021510
OG0010202	Cg006G224320	CARHR022040
OG0010203	Cg006G224300	CARHR022060
OG0010204	Cg007G278360	CARHR071230
OG0010205	Cg006G223260	CARHR023030
OG0010206	Cg006G223090	CARHR023190
OG0010207	Cg006G222980	CARHR023290
OG0010208	Cg006G222740	CARHR023540
OG0010209	Cg006G222610	CARHR023690
OG0010210	Cg007G270940	CARHR063730
OG0010211	Cg006G221960	CARHR024300
OG0010212	Cg006G221230	CARHR025010
OG0010213	Cg006G220890	CARHR025350
OG0010215	Cg006G220650	CARHR025580
OG0010216	Cg006G220410	CARHR025800
OG0010217	Cg006G220290	CARHR025930
OG0010218	Cg007G268320	CARHR060890
OG0010219	Cg006G219870	CARHR026310
OG0010220	Cg006G219670	CARHR026520
OG0010221	Cg006G219660	CARHR026530
OG0010222	Cg006G219230	CARHR026970
OG0010223	Cg001G016190	CARHR232040
OG0010224	Cg001G015740	CARHR232470
OG0010225	Cg001G015720	CARHR232490
OG0010226	Cg001G015620	CARHR232590
OG0010227	Cg001G015610	CARHR232600
OG0010228	Cg001G015030	CARHR233170
OG0010229	Cg005G188270	CARHR116200
OG0010230	Cg005G189830	CARHR117460
OG0010231	Cg005G189930	CARHR117540
OG0010232	Cg005G190060	CARHR117930
OG0010233	Cg005G190510	CARHR118140
OG0010235	Cg005G191040	CARHR263820, CARHR184800
OG0010236	Cg005G191060	CARHR114600
OG0010237	Cg005G191070	CARHR114610
OG0010238	Cg005G191090	CARHR114640
OG0010239	Cg005G191830	CARHR114200
OG0010240	Cg005G193160	CARHR112650
OG0010241	Cg005G193760	CARHR112020
OG0010242	Cg006G230730	CARHR015650
OG0010243	Cg006G230810	CARHR015580
OG0010244	Cg006G231140	CARHR015260
OG0010245	Cg006G231480	CARHR014890
OG0010246	Cg006G231680	CARHR014690
OG0010247	Cg006G232040	CARHR014310
OG0010248	Cg006G232580	CARHR013710
OG0010249	Cg006G232570	CARHR013720
OG0010250	Cg006G232730	CARHR013550
OG0010251	Cg006G233570	CARHR012630
OG0010252	Cg006G234630	CARHR011570
OG0010253	Cg006G234790	CARHR011370
OG0010254	Cg006G234940	CARHR011220
OG0010255	Cg006G235030	CARHR011120
OG0010256	Cg006G235330	CARHR010830
OG0010257	Cg006G235560	CARHR010620
OG0010258	Cg006G236490	CARHR009540
OG0010259	Cg006G236610	CARHR009440
OG0010261	Cg006G237060	CARHR008890
OG0010262	Cg006G237210	CARHR008730
OG0010263	Cg006G238440	CARHR007410
OG0010264	Cg006G239440	CARHR006490
OG0010265	Cg006G239750	CARHR006070
OG0010266	Cg005G157500	CARHR143520
OG0010267	Cg006G240560	CARHR005270
OG0010268	Cg006G240860	CARHR004940
OG0010269	Cg006G240880	CARHR054160, CARHR054150, CARHR004920
OG0010270	Cg006G241140	CARHR004680
OG0010271	Cg006G241150	CARHR004670
OG0010272	Cg006G241540	CARHR004240
OG0010273	Cg006G241600	CARHR004180
OG0010274	Cg006G241930	CARHR003840
OG0010275	Cg006G242120	CARHR003690
OG0010276	Cg006G242440	CARHR003350
OG0010277	Cg006G242480	CARHR003320
OG0010278	Cg006G242820	CARHR002960
OG0010279	Cg006G242670	CARHR003120
OG0010280	Cg006G242620	CARHR003170
OG0010281	Cg006G243090	CARHR005920, CARHR002620
OG0010282	Cg006G243370	CARHR002330
OG0010283	Cg006G243740	CARHR001960
OG0010284	Cg006G243930	CARHR001750
OG0010285	Cg006G243890	CARHR001790
OG0010286	Cg006G244670	CARHR000910
OG0010287	Cg008G294080	CARHR199450
OG0010288	Cg008G294410	CARHR199080
OG0010289	Cg008G294950	CARHR198580
OG0010290	Cg008G295890	CARHR197720
OG0010291	Cg008G295740	CARHR197870
OG0010292	Cg008G296760	CARHR196730
OG0010293	Cg008G296930	CARHR196520
OG0010294	Cg008G296920	CARHR196530
OG0010295	Cg008G297010	CARHR196430
OG0010296	Cg008G297500	CARHR195990
OG0010297	Cg008G297570	CARHR195920
OG0010298	Cg008G297940	CARHR195530
OG0010299	Cg004G119640	CARHR078080
OG0010300	Cg008G298650	CARHR194750
OG0010301	Cg008G299400	CARHR193990
OG0010302	Cg008G299690	CARHR193700
OG0010303	Cg001G006970	CARHR241460
OG0010304	Cg008G307320	CARHR185700
OG0010305	Cg008G307520	CARHR185100
OG0010306	Cg008G307600	CARHR185160
OG0010307	Cg008G307690	CARHR185310
OG0010308	Cg008G307710	CARHR185330
OG0010309	Cg008G308370	CARHR182110
OG0010310	Cg008G308390	CARHR182130
OG0010311	Cg008G310690, Cg008G309050	CARHR182640
OG0010312	Cg008G308460	CARHR182240
OG0010313	Cg008G311930	CARHR183510
OG0010314	Cg004G123450	CARHR082020
OG0010315	Cg008G293800	CARHR199770
OG0010316	Cg008G287840	CARHR206130
OG0010317	Cg006G206990	CARHR034820
OG0010318	Cg008G287280	CARHR206750, CARHR206760
OG0010319	Cg008G287220	CARHR207130
OG0010320	Cg008G287120	CARHR207010
OG0010321	Cg008G286570	CARHR207490
OG0010322	Cg008G286480	CARHR207590
OG0010323	Cg008G286370	CARHR207690
OG0010324	Cg008G286240	CARHR207840
OG0010325	Cg008G286170	CARHR207920
OG0010326	Cg008G286150	CARHR207950
OG0010327	Cg008G286050	CARHR208040
OG0010328	Cg008G286040	CARHR208070
OG0010329	Cg008G285840	CARHR208280
OG0010330	Cg008G285850	CARHR208270
OG0010331	Cg008G305580	CARHR187540
OG0010332	Cg008G304750	CARHR188320
OG0010333	Cg008G304240	CARHR188880
OG0010334	Cg008G304170	CARHR188950
OG0010335	Cg008G304220	CARHR188900
OG0010336	Cg008G303750	CARHR189480
OG0010337	Cg008G303680	CARHR189540
OG0010338	Cg008G303540	CARHR189670
OG0010339	Cg008G303310	CARHR189940
OG0010340	Cg008G302760	CARHR190490
OG0010341	Cg003G108630	CARHR274610
OG0010342	Cg003G109170	CARHR275200
OG0010343	Cg003G109290	CARHR275330
OG0010344	Cg003G110050	CARHR276030
OG0010345	Cg003G110260	CARHR276250
OG0010347	Cg003G110480	CARHR276500
OG0010348	Cg003G105850	CARHR272070
OG0010349	Cg002G055450	CARHR160980
OG0010350	Cg002G055840	CARHR160530
OG0010351	Cg002G056010	CARHR160350
OG0010352	Cg002G056030	CARHR160340
OG0010353	Cg002G056450	CARHR159900
OG0010354	Cg002G057200	CARHR158690
OG0010355	Cg002G057750	CARHR158000
OG0010356	Cg002G057840	CARHR157890
OG0010357	Cg002G058330	CARHR157400
OG0010358	Cg002G058410	CARHR157330
OG0010359	Cg002G058470	CARHR157240
OG0010360	Cg002G058760	CARHR156970
OG0010361	Cg002G059020	CARHR156700
OG0010362	Cg002G059220	CARHR156490
OG0010363	Cg002G061460	CARHR149900
OG0010364	Cg002G062450	CARHR150990
OG0010365	Cg002G063000	CARHR151500
OG0010366	Cg002G063200	CARHR151580
OG0010367	Cg002G064160	CARHR152720
OG0010368	Cg002G064270, Cg002G053390	CARHR049880
OG0010369	Cg002G071010	CARHR148440, CARHR108980
OG0010370	Cg007G267710	CARHR060360
OG0010371	Cg007G267460	CARHR060110
OG0010372	Cg007G268340	CARHR060920
OG0010373	Cg007G267950	CARHR060620
OG0010374	Cg007G268760	CARHR061370
OG0010375	Cg007G268830	CARHR061430
OG0010376	Cg007G269030	CARHR061620
OG0010377	Cg007G268930	CARHR061540
OG0010378	Cg007G269280	CARHR061870
OG0010379	Cg007G269450	CARHR062040
OG0010380	Cg007G269730	CARHR062100
OG0010381	Cg007G269540	CARHR062250
OG0010382	Cg007G270680	CARHR063330
OG0010383	Cg007G271520	CARHR064320
OG0010384	Cg007G271720	CARHR064500
OG0010385	Cg007G272140	CARHR291020
OG0010386	Cg007G272640	CARHR065050
OG0010387	Cg007G278920	CARHR071760
OG0010388	Cg007G278670	CARHR071490
OG0010390	Cg007G278250	CARHR071130
OG0010391	Cg007G278040	CARHR070880
OG0010392	Cg002G055350	CARHR161080
OG0010393	Cg007G277830	CARHR070640
OG0010394	Cg007G277720	CARHR070570
OG0010395	Cg006G225860	CARHR020600
OG0010396	Cg007G275670	CARHR068510
OG0010397	Cg007G274610	CARHR067270
OG0010398	Cg007G274580	CARHR067240
OG0010400	Cg007G274250	CARHR066900
OG0010401	Cg007G274050	CARHR066710
OG0010402	Cg007G273950	CARHR066580
OG0010403	Cg007G273850	CARHR066470
OG0010404	Cg007G273490	CARHR066020
OG0010405	Cg007G273410	CARHR065940
OG0010406	Cg007G255460	CARHR072900
OG0010407	Cg007G273400	CARHR065930
OG0010408	Cg007G272800	CARHR065250
OG0010409	Cg007G279790	CARHR072760
OG0010410	Cg007G280050	CARHR073060
OG0010411	Cg007G280340	CARHR073460
OG0010412	Cg007G280890	CARHR073820
OG0010413	Cg007G280830	CARHR073890
OG0010414	Cg007G280650	CARHR074000
OG0010415	Cg007G281310	CARHR074280
OG0010416	Cg007G281430	CARHR074390
OG0010417	Cg003G102550	CARHR268640
OG0010418	Cg004G128950	CARHR087730
OG0010420	Cg004G129480	CARHR088320
OG0010421	Cg004G130410	CARHR089210
OG0010422	Cg004G130550	CARHR089390
OG0010423	Cg004G130590	CARHR089340
OG0010424	Cg004G130640	CARHR089290
OG0010425	Cg004G130930	CARHR089750
OG0010426	Cg008G300560	CARHR192760
OG0010427	Cg004G131550	CARHR090240
OG0010428	Cg004G131680	CARHR090380
OG0010429	Cg004G131910	CARHR090590
OG0010430	Cg004G132070	CARHR090750
OG0010431	Cg004G132750	CARHR091570
OG0010432	Cg001G025210	CARHR290730
OG0010433	Cg004G133870	CARHR092670
OG0010434	Cg004G134120	CARHR092910
OG0010435	Cg004G134480	CARHR093240
OG0010436	Cg004G134900	CARHR093610
OG0010437	Cg004G135000	CARHR093700
OG0010438	Cg004G135050	CARHR093740
OG0010439	Cg004G135160	CARHR093880
OG0010440	Cg004G135290	CARHR094010
OG0010441	Cg004G135470	CARHR094200
OG0010442	Cg004G135620	CARHR094350
OG0010443	Cg004G135660	CARHR094380
OG0010444	Cg004G135740	CARHR094490
OG0010445	Cg006G200120	CARHR039530
OG0010446	Cg004G136410	CARHR095110
OG0010447	Cg004G136430	CARHR095130
OG0010448	Cg004G136620	CARHR095360
OG0010449	Cg004G136630	CARHR095370
OG0010450	Cg006G199360	CARHR040440
OG0010451	Cg004G137000	CARHR095760
OG0010452	Cg004G137020	CARHR095780
OG0010453	Cg004G137030	CARHR095790
OG0010454	Cg004G137080	CARHR095860
OG0010455	Cg004G137090	CARHR095870
OG0010456	Cg004G137300	CARHR096170, CARHR096150
OG0010457	Cg004G137410	CARHR096290
OG0010458	Cg004G137450	CARHR096340
OG0010459	Cg004G137570	CARHR096470
OG0010460	Cg004G138000	CARHR096890
OG0010461	Cg004G138520	CARHR097420
OG0010462	Cg004G138760	CARHR097670
OG0010463	Cg004G138880	CARHR097810
OG0010464	Cg004G138920	CARHR097850
OG0010466	Cg004G139980	CARHR098620
OG0010467	Cg004G142110	CARHR100410
OG0010468	Cg004G140210	CARHR098880
OG0010469	Cg004G140230	CARHR098900
OG0010470	Cg004G140290	CARHR098950
OG0010471	Cg004G140490	CARHR099060
OG0010472	Cg004G140620	CARHR099160
OG0010474	Cg004G141550	CARHR099890
OG0010475	Cg004G141610	CARHR099990
OG0010476	Cg004G142120	CARHR100420
OG0010477	Cg004G143260	CARHR101770
OG0010478	Cg004G146640	CARHR104010
OG0010479	Cg004G149010	CARHR286460
OG0010480	Cg004G151110	CARHR105830
OG0010481	Cg004G151660	CARHR106260
OG0010482	Cg004G151690	CARHR106290
OG0010483	Cg004G152220	CARHR106660
OG0010484	Cg004G152770	CARHR107190
OG0010485	Cg004G152790	CARHR107210
OG0010486	Cg004G152900	CARHR107360
OG0010487	Cg004G153180	CARHR293590
OG0010488	Cg004G154570	CARHR108970
OG0010489	Cg004G155850	CARHR109960
OG0010490	Cg004G155870	CARHR109990
OG0010491	Cg004G156010	CARHR110140, CARHR110150
OG0010492	Cg004G156120	CARHR110250
OG0010493	Cg004G156240	CARHR110380
OG0010494	Cg004G156420	CARHR110580
OG0010495	Cg001G011550	CARHR236720
OG0010496	Cg004G156530	CARHR110690
OG0010497	Cg004G156740	CARHR110900
OG0010498	Cg004G156910	CARHR111130
OG0010499	Cg004G156930	CARHR111140
OG0010500	Cg006G194060	CARHR046000
OG0010501	Cg006G194160	CARHR115860
OG0010501	Cg006G194150	CARHR045890
OG0010502	Cg006G194610	CARHR045370
OG0010503	Cg001G030690	CARHR218470
OG0010504	Cg006G198130	CARHR041800
OG0010505	Cg002G055340	CARHR161090
OG0010506	Cg006G198860	CARHR040970
OG0010507	Cg006G198430	CARHR041380
OG0010508	Cg006G199030	CARHR040810
OG0010509	Cg006G199240	CARHR040540
OG0010510	Cg006G199320	CARHR040480
OG0010511	Cg006G199440	CARHR039580, CARHR039560
OG0010512	Cg006G200080	CARHR039570
OG0010513	Cg006G201040	CARHR038760
OG0010514	Cg006G200570	CARHR039090
OG0010515	Cg006G201340	CARHR284500
OG0010516	Cg006G201490	CARHR038020
OG0010517	Cg006G201750	CARHR037770
OG0010520	Cg005G172050	CARHR128660
OG0010521	Cg005G172090	CARHR128620
OG0010522	Cg002G054810	CARHR161670
OG0010523	Cg002G054760	CARHR161770
OG0010524	Cg002G054740	CARHR161790
OG0010525	Cg002G054540	CARHR161990
OG0010526	Cg002G054520	CARHR162020
OG0010527	Cg002G054350	CARHR162230
OG0010528	Cg002G053800	CARHR162780
OG0010529	Cg002G053790	CARHR162770
OG0010530	Cg008G300430	CARHR192940
OG0010531	Cg002G053730	CARHR162820
OG0010532	Cg002G053380	CARHR163080
OG0010533	Cg002G053490	CARHR162980
OG0010534	Cg002G053410	CARHR163100
OG0010535	Cg002G053050	CARHR163400
OG0010536	Cg002G052930	CARHR163480
OG0010537	Cg002G052590	CARHR163870
OG0010538	Cg002G054960	CARHR161510
OG0010539	Cg002G052200	CARHR164270
OG0010540	Cg002G051930	CARHR164560
OG0010541	Cg002G051760	CARHR164760
OG0010542	Cg002G051460	CARHR165070
OG0010543	Cg002G051440	CARHR165090
OG0010544	Cg002G051260	CARHR165250
OG0010545	Cg002G050690	CARHR165790
OG0010546	Cg002G049450	CARHR167020
