Orthogroup	Cochlearia_excelsa	Arabidopsis_lyrata_NCBI
OG0007321	g28098, g36356	XP_020868767.1
OG0007322	g36369	XP_020868445.1
OG0007323	g36322	XP_020868366.1
OG0007324	g54063	XP_002894102.1
OG0007325	g54024	XP_002894085.2
OG0007326	g24366, g24375	XP_002862414.2, XP_002870171.1
OG0007327	g17593, g47141	XP_002870174.1
OG0007328	g47128	XP_020874335.1
OG0007329	g51474	XP_002879516.2
OG0007330	g51471	XP_002879515.1
OG0007331	g2433	XP_002885456.1
OG0007332	g2431, g19278	XP_002877842.1
OG0007333	g19262	XP_002876138.1
OG0007334	g19242	XP_020881616.1
OG0007335	g19241	XP_020881411.1
OG0007336	g19208	XP_020881135.1
OG0007337	g19289, g2456	XP_002877826.1
OG0007338	g19294	XP_002876101.1
OG0007339	g2292, g11298	XP_002877976.1
OG0007340	g2276	XP_020881310.1
OG0007341	g2246, g19131	XP_002878004.1
OG0007342	g19083, g2195	XP_002876305.1
OG0007343	g23266, g16918	XP_020872660.1
OG0007344	g19061	XP_002876336.1
OG0007345	g2141	XP_020881352.1
OG0007346	g2059	XP_002878113.1
OG0007347	g18940, g1992	XP_020880600.1
OG0007348	g18938, g1995	XP_020880562.1
OG0007349	g2029	XP_020882073.1, XP_020882323.1
OG0007350	g18805	XP_020881697.1
OG0007351	g1893	XP_020882453.1
OG0007352	g1868	XP_002876606.1
OG0007353	g1524, g18682	XP_002876654.2
OG0007354	g1776	XP_020882476.1, XP_020881991.1
OG0007355	g18770	XP_002878502.1
OG0007357	g37304	XP_020883463.1
OG0007358	g960	XP_002866044.1
OG0007359	g19221, g19220, g6438	XP_002888461.1
OG0007360	g18683, g1769	XP_020882210.1
OG0007361	g10842	XP_002863324.1
OG0007363	g51443	XP_020883006.1
OG0007364	g37982	XP_002881344.2
OG0007365	g51485	XP_020885623.1
OG0007366	g18851	XP_020872654.1, XP_020882927.1, XP_020882982.1
OG0007367	g11752	XP_002883438.2
OG0007368	g44466	XP_020890670.1
OG0007370	g23290	XP_002869296.2
OG0007371	g40520	XP_002869042.2
OG0007372	g49453, g26936	XP_020870674.1
OG0007373	g31376	XP_020866036.1
OG0007374	g6926	XP_002883079.1
OG0007376	g7047, g13248	XP_020889490.1
OG0007379	g29379	XP_020878740.1
OG0007380	g23982, g17846	XP_020873667.1
OG0007381	g24152, g17455	XP_020874538.1
OG0007382	g24207	XP_002870064.1
OG0007383	g37084	XP_002890827.1, XP_020883003.1
OG0007384	g40111	XP_002879085.1
OG0007385	g5003	XP_020878208.1
OG0007386	g18503	XP_002872312.1
OG0007388	g28634	XP_020887064.1
OG0007389	g39231	XP_002875795.1, XP_020871027.1
OG0007391	g46976	XP_020877008.1, XP_002863124.1
OG0007393	g13951	XP_020886135.1
OG0007393	g13950	XP_002884144.2
OG0007395	g46167	XP_020885127.1
OG0007397	g37659, g13516, g41548, g9878	XP_020870957.1
OG0007398	g2889	XP_002877480.2
OG0007400	g1304	XP_002865890.1
OG0007413	g23567	XP_002867458.1
OG0007414	g23550, g47675	XP_002867447.1
OG0007415	g23548, g17040	XP_002869497.1
OG0007416	g47677	XP_002869488.1
OG0007417	g47679, g23531	XP_020872111.1
OG0007418	g47682	XP_020873897.1
OG0007420	g23459, g17002	XP_020874723.1
OG0007421	g23457, g47713	XP_002869408.1
OG0007422	g47724	XP_020874303.1
OG0007423	g23439	XP_002867369.1
OG0007424	g47739	XP_002867358.1
OG0007425	g47752	XP_020873914.1
OG0007426	g23350, g47769	XP_002869343.1
OG0007427	g47777, g16959	XP_020874009.1
OG0007428	g23332, g47781	XP_020874759.1
OG0007429	g47782, g16955	XP_002869327.1
OG0007430	g23321	XP_002867298.1
OG0007431	g16951	XP_020873892.1
OG0007432	g23309, g16946	XP_002869316.1
OG0007433	g40155	XP_002869525.1
OG0007434	g23282	XP_020873103.1
OG0007435	g23281	XP_002869288.1
OG0007436	g47804	XP_020872422.1
OG0007437	g16929	XP_020872064.1
OG0007438	g53374, g36754	XP_002869280.1
OG0007439	g23260	XP_002869265.2
OG0007440	g23247	XP_020872497.1
OG0007441	g23197, g47840	XP_002869219.1
OG0007442	g23204	XP_002867201.1
OG0007443	g23180	XP_002867181.1
OG0007444	g23181	XP_002869213.1
OG0007445	g23155	XP_020875097.1
OG0007446	g23116	XP_002867126.1
OG0007448	g23137	XP_002869178.1
OG0007449	g47863	XP_020874466.1
OG0007450	g47862, g23140	XP_002867140.1
OG0007451	g23086	XP_002869145.1
OG0007452	g23083	XP_020875514.1
OG0007453	g47883	XP_002869138.2
OG0007454	g23075	XP_002869137.1
OG0007455	g23047	XP_002869127.1
OG0007456	g23038	XP_020874644.1
OG0007458	g50599	XP_020868637.1
OG0007459	g27736	XP_020870440.1
OG0007460	g27722	XP_020868438.1
OG0007461	g27769	XP_002890968.1
OG0007462	g50630	XP_020870373.1
OG0007463	g32597	XP_020866628.1
OG0007464	g47183	XP_020875352.1
OG0007465	g24327	XP_002868110.1
OG0007466	g24355, g2666	XP_020873987.1
OG0007467	g17590	XP_002870164.2
OG0007468	g43827	XP_002894583.1
OG0007469	g41135	XP_020868131.1
OG0007470	g24448	XP_020872068.1
OG0007471	g41105	XP_002894658.1
OG0007473	g41062	XP_002888245.1
OG0007475	g40983	XP_020890131.1, XP_020890077.1
OG0007476	g40977	XP_020890026.1
OG0007477	g27142	XP_002889850.1
OG0007478	g40961	XP_002888080.1
OG0007479	g40946	XP_002886514.1
OG0007480	g44195	XP_002886509.1
OG0007481	g10829	XP_020879975.1
OG0007482	g51421	XP_020881344.1
OG0007483	g10810	XP_020882525.1
OG0007484	g10761	XP_020880417.1
OG0007485	g31550	XP_002892826.1
OG0007486	g16698	XP_020880979.1
OG0007487	g10678	XP_020880220.1
OG0007488	g10674, g16694	XP_002876869.1
OG0007489	g10668	XP_020880320.1
OG0007490	g10659	XP_020881752.1
OG0007493	g10610	XP_002875280.1
OG0007495	g10573	XP_020881154.1
OG0007496	g1590	XP_002875318.1
OG0007497	g10545	XP_002876992.1
OG0007498	g10533	XP_020881058.1
OG0007499	g10528	XP_020881959.1
OG0007501	g10513	XP_020879644.1
OG0007502	g10512	XP_002877027.1
OG0007503	g10495	XP_002875379.1
OG0007504	g10462	XP_020880938.1
OG0007506	g10365	XP_002877163.1
OG0007507	g16904	XP_002875516.1, XP_002868736.2
OG0007508	g10350	XP_020881405.1
OG0007509	g10321	XP_002875539.1
OG0007510	g41777	XP_020890358.1
OG0007511	g41818	XP_020891751.1
OG0007512	g44970	XP_002887079.1
OG0007513	g45018	XP_002888484.1
OG0007514	g45021	XP_020865642.1
OG0007515	g45049	XP_020891388.1
OG0007516	g45091	XP_020890970.1
OG0007518	g40749	XP_020890980.1
OG0007519	g36693	XP_020867643.1
OG0007520	g40819	XP_020890618.1
OG0007521	g40806	XP_020891602.1
OG0007522	g40783	XP_020865783.1
OG0007523	g40847	XP_020890359.1, XP_020889810.1
OG0007524	g45107	XP_020889812.1, XP_020889815.1
OG0007525	g40855	XP_020865601.1
OG0007526	g44244, g40864	XP_020890578.1
OG0007527	g40903	XP_020865857.1
OG0007528	g44225	XP_020889606.1
OG0007529	g40924, g37947	XP_020890412.1
OG0007530	g7293	XP_002882784.1
OG0007531	g13142, g7295	XP_020886408.1
OG0007532	g7300	XP_002884914.1
OG0007533	g7307	XP_002884907.1
OG0007534	g17115, g17070	XP_020873015.1
OG0007535	g23734, g17150	XP_002869652.1
OG0007536	g47566	XP_002867586.1
OG0007537	g47572	XP_002869631.1
OG0007538	g51955	XP_020883147.1
OG0007540	g51947, g38146	XP_002881735.1
OG0007541	g13021	XP_020889320.1
OG0007542	g13015	XP_002882608.1
OG0007543	g7510	XP_002882609.1
OG0007544	g13050	XP_002882622.1
OG0007545	g13054, g7484	XP_002884741.1
OG0007546	g13061	XP_002882636.1
OG0007547	g7466	XP_020888370.1
OG0007548	g45368	XP_020879120.1
OG0007549	g12387	XP_002884771.1
OG0007550	g13070	XP_020888603.1
OG0007551	g7436	XP_020888890.1
OG0007552	g7427	XP_002884795.1
OG0007553	g5681, g29785	XP_002871104.1
OG0007554	g7413, g12355	XP_002884813.1
OG0007555	g12331	XP_020888300.1
OG0007556	g12327	XP_002884839.1
OG0007557	g12322, g7384	XP_020888273.1
OG0007559	g7369	XP_002884854.2
OG0007560	g7364	XP_020888301.1
OG0007561	g7359	XP_002884861.1
OG0007562	g13124	XP_020888303.1
OG0007563	g17064	XP_020872771.1
OG0007564	g12298, g7343	XP_002884874.1
OG0007565	g12297, g13129	XP_002884875.1
OG0007566	g7341	XP_020888231.1
OG0007568	g12286	XP_002882774.1
OG0007569	g47872, g18201	XP_002876404.2
OG0007570	g1468	XP_020883228.1
OG0007571	g10915	XP_020866797.1
OG0007572	g54003	XP_020869253.1
OG0007573	g28285	XP_020871173.1
OG0007574	g1382, g28286	XP_002864075.1
OG0007575	g1369	XP_002865825.1
OG0007576	g28296	XP_020879409.1
OG0007577	g18151	XP_002869217.1
OG0007578	g882	XP_002864174.1
OG0007579	g41280	XP_020866449.1
OG0007581	g28405	XP_002865954.1
OG0007582	g28400	XP_002864215.1
OG0007583	g28397, g41255	XP_002865951.2
OG0007584	g41282	XP_002864237.1
OG0007585	g28421	XP_020868326.1
OG0007586	g28456	XP_020871546.1
OG0007587	g940, g28448	XP_002866009.1
OG0007588	g956	XP_002864328.1
OG0007589	g28488, g39413	XP_020871906.1
OG0007590	g28496	XP_020871693.1
OG0007591	g39367, g28521	XP_020886956.1
OG0007592	g28530	XP_002864415.1
OG0007593	g1046	XP_002888517.1, XP_002886967.1, XP_002864429.1
OG0007594	g28548	XP_002864440.1
OG0007595	g27158	XP_002889875.1
OG0007596	g28575	XP_002866171.1
OG0007597	g1095	XP_020877944.1
OG0007598	g28596	XP_002864493.1
OG0007599	g28794, g28601	XP_020868644.1
OG0007600	g39307	XP_002864516.1
OG0007601	g28641	XP_002864517.1
OG0007602	g28650	XP_020871802.1
OG0007603	g1139, g28660	XP_002866232.1
OG0007604	g1155	XP_020872025.1
OG0007605	g10146	XP_002872270.1
OG0007606	g5273	XP_020877586.1
OG0007607	g5289	XP_002873601.1
OG0007608	g29375, g45610	XP_002873597.2
OG0007609	g29373, g5293	XP_020877357.1
OG0007610	g29389	XP_020879131.1
OG0007611	g45597	XP_002873568.1
OG0007612	g45589	XP_002873560.1
OG0007613	g5326	XP_020876518.1
OG0007614	g5331	XP_020878594.1
OG0007615	g5338, g29420	XP_020878317.1
OG0007616	g5350	XP_020877547.1
OG0007617	g5371, g29443	XP_002873516.1
OG0007618	g5372, g29445, g45568	XP_020878520.1
OG0007619	g29449	XP_002871466.1
OG0007620	g29467, g5392	XP_020879480.1
OG0007621	g5405	XP_002873467.1
OG0007622	g5470	XP_002871365.1
OG0007623	g45504, g5486	XP_002873374.1
OG0007624	g29577	XP_020877629.1
OG0007625	g29581	XP_002871330.1
OG0007626	g45493	XP_002873345.1
OG0007627	g5515	XP_002871309.1
OG0007628	g29604	XP_020876615.1
OG0007629	g5555	XP_002871263.1
OG0007630	g5562	XP_002871260.1
OG0007631	g17552	XP_020874563.1
OG0007632	g47240	XP_002868034.1
OG0007633	g47248, g24229	XP_002868028.2
OG0007634	g24226	XP_020874565.1
OG0007635	g24223, g17496	XP_020874386.1
OG0007637	g13150, g40428	XP_002872682.1
OG0007638	g47292	XP_020874305.1
OG0007639	g17453	XP_020874536.1
OG0007640	g47300	XP_020874457.1
OG0007641	g17425, g24128	XP_020874820.1
OG0007642	g24079	XP_002867901.1
OG0007643	g40514	XP_020881145.1
OG0007644	g9870	XP_002864774.1
OG0007645	g17374, g47344	XP_020875644.1
OG0007646	g47355	XP_020873941.1
OG0007647	g25544	XP_002872738.1
OG0007648	g47375	XP_020873263.1
OG0007649	g47391, g23990	XP_002867832.1
OG0007650	g17309	XP_002867795.1
OG0007651	g23969	XP_002869840.1
OG0007652	g47413	XP_002867780.2
OG0007653	g17302	XP_020873706.1
OG0007654	g17294	XP_020873320.1
OG0007655	g23949	XP_002869817.2
OG0007656	g17282	XP_020873604.1
OG0007657	g23933	XP_020873584.1
OG0007658	g47450	XP_020873425.1
OG0007659	g47451, g23918	XP_020873451.1
OG0007660	g23884	XP_020873682.1
OG0007661	g23878	XP_002869767.1
OG0007662	g23860	XP_002867683.2
OG0007663	g50683	XP_020868150.1
OG0007664	g50690	XP_020867956.1
OG0007665	g32666	XP_020870413.1
OG0007666	g32730	XP_002893798.1
OG0007667	g50756, g32837	XP_002891109.1
OG0007668	g27921	XP_020869568.1
OG0007669	g53907, g35965	XP_020867251.1
OG0007670	g36262	XP_020870052.1
OG0007671	g53983	XP_020866163.1
OG0007672	g54016	XP_020868955.1
OG0007673	g7576	XP_020885965.1
OG0007675	g32331	XP_020866568.1
OG0007677	g32350, g50473	XP_020866525.1
OG0007678	g50486, g32356	XP_020868878.1
OG0007679	g32389	XP_002890798.1
OG0007681	g27700	XP_020866900.1
OG0007682	g27710	XP_002890888.1
OG0007683	g32487	XP_002890890.1
OG0007684	g32492	XP_002890896.2
OG0007685	g22993	XP_002867069.1
OG0007686	g29839	XP_020878375.1
OG0007687	g18235	XP_020873010.1
OG0007688	g47946	XP_002869049.1
OG0007689	g22961	XP_020875306.1
OG0007690	g47965, g22938	XP_020874273.1
OG0007691	g22920	XP_020873066.1
OG0007693	g22902	XP_020875402.1
OG0007694	g47979	XP_020872237.1
OG0007695	g38431	XP_002880505.1
OG0007696	g22870	XP_020874746.1
OG0007698	g22818	XP_020874972.1
OG0007699	g22814	XP_020875486.1
OG0007700	g22812	XP_020875498.1
OG0007701	g18287	XP_020872863.1
OG0007702	g22787	XP_020872847.1
OG0007703	g22779	XP_002866910.1
OG0007704	g22747	XP_020872230.1
OG0007705	g22732	XP_002868925.2
OG0007706	g22713	XP_002868910.1
OG0007707	g18354	XP_020873875.1
OG0007708	g46880	XP_020873019.1
OG0007709	g16745	XP_020875000.1
OG0007710	g43901, g46727	XP_002868750.1
OG0007711	g37118	XP_002879528.2
OG0007712	g37122	XP_020884507.1
OG0007713	g37993	XP_002881379.1
OG0007714	g31238, g27106	XP_020868765.1
OG0007715	g27754	XP_020889642.1, XP_020867427.1
OG0007716	g41491	XP_020877779.1
OG0007717	g51509	XP_002879543.1
OG0007718	g51506, g37999	XP_002879539.1
OG0007719	g40266	XP_020878361.1
OG0007720	g40241	XP_002874500.1
OG0007721	g40215	XP_020877506.1
OG0007722	g32423	XP_002893591.2
OG0007723	g51430	XP_002881326.1
OG0007724	g51413	XP_020884235.1
OG0007725	g51405	XP_020884338.1
OG0007726	g51400	XP_002881309.1
OG0007727	g51399	XP_020882698.1
OG0007728	g51366	XP_002881288.1
OG0007729	g37065	XP_020883912.1
OG0007730	g11141	XP_002863726.1
OG0007731	g40306	XP_002874620.1
OG0007732	g40343	XP_002872544.1
OG0007733	g25728	XP_020877942.1
OG0007734	g25690	XP_002872608.1
OG0007735	g25603	XP_002874769.1
OG0007736	g40416	XP_020877639.1, XP_020875717.1
OG0007737	g40436	XP_002872692.1
OG0007738	g25556, g40457	XP_002874821.1
OG0007740	g40460	XP_002872727.1
OG0007741	g11038, g40504	XP_020891054.1
OG0007742	g11009	XP_020885876.1
OG0007743	g10986	XP_002863486.1
OG0007744	g10979, g40569	XP_020871944.1
OG0007745	g10963	XP_020878457.1
OG0007746	g40594, g10960	XP_002865214.1
OG0007747	g40600	XP_020871910.1
OG0007748	g40607	XP_020871684.1
OG0007749	g10949	XP_002863413.1
OG0007751	g29788	XP_002871098.1
OG0007752	g10938, g4617	XP_020870568.1
OG0007753	g40641	XP_002865171.1
OG0007754	g40666	XP_020871346.1
OG0007755	g10833	XP_020874333.1
OG0007756	g46872	XP_020874944.1
OG0007757	g46865	XP_020874722.1
OG0007758	g4052	XP_020876182.1
OG0007759	g11675	XP_002883572.1
OG0007762	g24594	XP_020875125.1
OG0007763	g47043, g36161, g24535	XP_002870320.1
OG0007764	g47103	XP_020875506.1
OG0007765	g46654	XP_020875311.1
OG0007766	g16771	XP_020875110.1
OG0007767	g16759	XP_020874353.1
OG0007769	g50837	XP_020874837.1, XP_002880326.1
OG0007770	g37751	XP_002880321.2
OG0007771	g50834	XP_002882126.1
OG0007772	g50823	XP_002880296.1
OG0007773	g50818	XP_020885622.1
OG0007774	g50815	XP_020884295.1
OG0007776	g50786, g37673	XP_020882705.1
OG0007777	g50781	XP_020883109.1
OG0007778	g37649	XP_020884504.1
OG0007779	g37643	XP_020884048.1
OG0007780	g52294	XP_002882049.1
OG0007781	g37642	XP_020884253.1
OG0007782	g37641	XP_002882046.1
OG0007783	g37640	XP_020883402.1
OG0007784	g37635	XP_020883943.1
OG0007785	g37621	XP_020885215.1
OG0007786	g37608	XP_020884177.1
OG0007787	g52196	XP_002880142.1
OG0007788	g52165	XP_020884819.1
OG0007789	g37531	XP_002880085.2
OG0007790	g52157	XP_002880079.1
OG0007791	g52141	XP_002880074.1
OG0007792	g37469	XP_020885406.1
OG0007793	g52062	XP_020885461.1
OG0007794	g52020	XP_002881810.2
OG0007795	g52039	XP_002879972.1
OG0007796	g5843	XP_002870910.1
OG0007797	g5825	XP_002870926.1
OG0007798	g5816	XP_020879390.1
OG0007799	g5806	XP_002873031.1
OG0007800	g45304	XP_020878230.1
OG0007801	g29856	XP_002873049.1
OG0007802	g5785	XP_002870975.1
OG0007803	g45316	XP_020878417.1
OG0007804	g45317	XP_002870978.1
OG0007805	g5779	XP_020877236.1
OG0007806	g5714, g29816	XP_002873117.1
OG0007807	g5759	XP_002871010.1
OG0007808	g45373	XP_002873114.1
OG0007809	g29807	XP_020876151.1
OG0007810	g45390	XP_002871076.1
OG0007811	g5699, g29801	XP_020878200.1
OG0007812	g29800	XP_002871083.1
OG0007813	g29796	XP_020878100.1
OG0007814	g29113	XP_020879393.1
OG0007815	g41420	XP_020877063.1
OG0007816	g19912	XP_002873960.1
OG0007817	g28926	XP_020878303.1
OG0007818	g28918	XP_020879538.1
OG0007819	g41379	XP_020878923.1
OG0007820	g746	XP_002871965.1
OG0007821	g756	XP_020878847.1
OG0007822	g759	XP_020879341.1
OG0007823	g41365	XP_020878237.1
OG0007824	g798	XP_020877243.1
OG0007825	g28862, g811	XP_002874086.1
OG0007826	g28850	XP_002866394.1
OG0007827	g41331	XP_020887750.1
OG0007828	g41328	XP_020869944.1
OG0007829	g28803	XP_002862257.1, XP_002864672.1
OG0007830	g1299	XP_002866360.1
OG0007831	g39225, g1284	XP_020867614.1
OG0007832	g45088	XP_020874665.1
OG0007832	g1251	XP_020871524.1, XP_020879606.1, XP_020879387.1, XP_020871086.1
OG0007833	g39256, g1239	XP_002864605.2
OG0007834	g39264	XP_020888725.1, XP_002862636.1
OG0007835	g318, g9825	XP_002864838.1
OG0007836	g314, g15977, g9822	XP_002866539.1
OG0007837	g18631	XP_002866540.1
OG0007838	g9814	XP_020882783.1
OG0007839	g1092, g28589	XP_002863022.1, XP_002864488.1
OG0007840	g9793	XP_002864880.1
OG0007841	g9790	XP_020870113.1
OG0007842	g36015, g18644, g36014	XP_020885590.1
OG0007843	g9750, g212	XP_002866628.1
OG0007844	g9745	XP_020871119.1
OG0007845	g9743	XP_002866636.1
OG0007846	g9722	XP_002864947.1
OG0007847	g9721	XP_020869091.1
OG0007848	g160	XP_002864951.1
OG0007849	g9699	XP_020880205.1
OG0007850	g141	XP_020880209.1
OG0007851	g129	XP_020889071.1
OG0007852	g9684, g110	XP_002866696.1
OG0007853	g87	XP_020871158.1
OG0007854	g81	XP_002866710.1
OG0007855	g9667, g74	XP_002865017.1
OG0007856	g9649, g51	XP_002865048.1
OG0007857	g28	XP_020890730.1
OG0007858	g19323	XP_020881060.1
OG0007859	g9629	XP_020887419.1
OG0007860	g25371	XP_020878513.1
OG0007861	g25368	XP_002872940.1
OG0007862	g39487	XP_002874990.1
OG0007863	g25400	XP_020877996.1
OG0007864	g45261	XP_020876522.1
OG0007865	g39494	XP_020879030.1
OG0007866	g25423	XP_002872881.1
OG0007867	g39538	XP_020879250.1
OG0007868	g39554	XP_020879158.1
OG0007869	g39557	XP_002872847.1
OG0007870	g25464	XP_020877293.1
OG0007871	g39603	XP_020878201.1
OG0007872	g25487	XP_020878566.1
OG0007873	g39631	XP_002872801.1
OG0007874	g25510, g39637	XP_020876449.1
OG0007875	g39677	XP_002865378.2
OG0007876	g39699	XP_020871732.1
OG0007877	g39738	XP_020884674.1
OG0007878	g39742	XP_020884392.1
OG0007879	g51352	XP_002879448.1
OG0007880	g39790	XP_002879382.1
OG0007881	g39789	XP_020884388.1
OG0007882	g51297	XP_020884594.1
OG0007883	g39761	XP_020883856.1
OG0007884	g51299	XP_002881220.2, XP_020873169.1
OG0007885	g51269	XP_020882667.1
OG0007886	g39855	XP_020884017.1
OG0007887	g39868	XP_020884628.1
OG0007888	g39878	XP_020883084.1
OG0007891	g39890, g39889	XP_020885289.1
OG0007892	g51213	XP_020883063.1
OG0007893	g39917	XP_020884381.1
OG0007894	g51201	XP_020884301.1
OG0007895	g51193	XP_020882690.1
OG0007896	g26996	XP_002889633.1
OG0007897	g39952	XP_020884160.1
OG0007898	g51098	XP_020885214.1
OG0007899	g40000	XP_002881008.1
OG0007900	g51078	XP_020883973.1
OG0007901	g40036	XP_002880928.1
OG0007902	g40046	XP_002862929.1, XP_002880935.1
OG0007903	g40080	XP_020883779.1
OG0007904	g40141	XP_020883961.1
OG0007905	g40175	XP_020883953.1
OG0007907	g38279, g36807	XP_020882784.1
OG0007908	g38291	XP_002880771.1
OG0007909	g23638, g17089	XP_020874358.1
OG0007910	g23655	XP_020873640.1
OG0007911	g29287, g5162	XP_002873688.1
OG0007912	g12716	XP_002882176.1
OG0007914	g16736	XP_002870500.1
OG0007915	g23696	XP_020873715.1
OG0007916	g12741	XP_002882193.1
OG0007917	g7918	XP_002882196.1
OG0007918	g29261	XP_020876815.1
OG0007919	g7901	XP_020886913.1
OG0007920	g7880, g6215, g12685	XP_020886899.1
OG0007921	g12679	XP_020887111.1
OG0007922	g12671	XP_002884340.1
OG0007923	g12670, g7848	XP_002882256.1
OG0007924	g12659	XP_002884359.1
OG0007925	g7824, g12634	XP_002882294.1
OG0007926	g12622, g12790	XP_020887002.1
OG0007927	g12612, g7790	XP_002884428.1
OG0007928	g12815	XP_020888965.1
OG0007929	g12589, g7743	XP_020886530.1
OG0007930	g12833, g7736	XP_002882382.1
OG0007931	g7719, g12842	XP_020887058.1
OG0007932	g7725, g42578, g12835	XP_020886443.1, XP_002862604.2
OG0007934	g12847	XP_020886934.1
OG0007935	g12857	XP_002884502.1
OG0007937	g12864	XP_002884514.1
OG0007938	g12877	XP_020888748.1
OG0007939	g7682	XP_002884544.1
OG0007940	g7669	XP_002882446.1
OG0007941	g12921	XP_020888616.1
OG0007942	g12928	XP_002884588.1
OG0007943	g7641	XP_002884589.1
OG0007944	g7640	XP_020887927.1
OG0007945	g7638	XP_002884593.1
OG0007946	g12930	XP_002884595.1
OG0007947	g12931	XP_002882482.1
OG0007948	g10224	XP_002863925.1
OG0007949	g12453	XP_002882512.1
OG0007950	g7598, g12445	XP_002884642.1
OG0007951	g7584	XP_020887273.1
OG0007952	g12978	XP_002884662.1
OG0007953	g7568	XP_002882547.1
OG0007954	g12433	XP_002882548.1
OG0007955	g12996, g12426	XP_002882562.1
OG0007956	g7549	XP_020889442.1
OG0007957	g7532	XP_020887216.1
OG0007958	g51868, g38141	XP_002879851.1
OG0007960	g37352	XP_020884066.1
OG0007961	g37339	XP_002881688.1
OG0007962	g37336, g51823	XP_020885427.1
OG0007963	g37320	XP_020885188.1, XP_020871527.1
OG0007964	g37296	XP_020885465.1
OG0007965	g51565	XP_020883723.1
OG0007967	g38029	XP_020885464.1
OG0007968	g51586	XP_020884245.1
OG0007969	g38039	XP_020883988.1
OG0007970	g38046	XP_020883023.1
OG0007971	g51616	XP_002881482.1
OG0007972	g51619	XP_002879636.1
OG0007973	g37194	XP_020883879.1
OG0007974	g51630	XP_002881495.1
OG0007975	g51657, g38075	XP_020885011.1, XP_020883180.1
OG0007976	g38081	XP_020885727.1
OG0007977	g51664, g38085	XP_002881549.1
OG0007978	g51677	XP_020885599.1
OG0007979	g51695, g37252	XP_020885159.1
OG0007980	g51709	XP_002879733.1, XP_020883347.1
OG0007981	g51716	XP_020882753.1, XP_020884749.1
OG0007982	g51545	XP_002879574.1
OG0007983	g49939, g31597	XP_002892865.1
OG0007984	g49965, g31642	XP_020868648.1
OG0007985	g31661	XP_002890186.1
OG0007986	g27396	XP_002892968.1
OG0007987	g31766	XP_002890269.1
OG0007988	g31756	XP_002892987.1
OG0007989	g31772	XP_002893000.1
OG0007991	g31779	XP_002890278.1
OG0007992	g31795	XP_020867610.1
OG0007993	g31797	XP_020867617.1
OG0007994	g31811	XP_002893020.1
OG0007995	g31834	XP_020866500.1
OG0007996	g31835, g50079	XP_002893040.1
OG0007997	g31851	XP_020867722.1
OG0007998	g50087	XP_020870085.1
OG0007999	g31887	XP_020866995.1
OG0008000	g50105	XP_002893077.1
OG0008002	g50125	XP_020869772.1
OG0008003	g31915, g50131	XP_020869122.1
OG0008004	g50157, g27470	XP_020870736.1
OG0008005	g44398	XP_002889084.1
OG0008006	g31958	XP_002893147.1
OG0008007	g31985	XP_002890437.2
OG0008008	g50192	XP_020867511.1
OG0008009	g31995, g50197	XP_002893165.1
OG0008010	g46324	XP_002887670.1
OG0008011	g31997	XP_002893169.1
OG0008012	g50202	XP_020868555.1
OG0008013	g27491	XP_020868864.1
OG0008014	g32024	XP_002890505.1
OG0008015	g32027	XP_002890509.1
OG0008016	g32039	XP_020866361.1, XP_020869830.1
OG0008017	g32045	XP_020867351.1
OG0008018	g32046, g50278	XP_020870660.1
OG0008019	g32101	XP_002890583.1
OG0008020	g27555	XP_002890596.1
OG0008021	g50326	XP_002890615.1
OG0008022	g50372	XP_002890680.1
OG0008023	g50373, g32190	XP_002890682.1
OG0008024	g32194	XP_002890686.1
OG0008025	g44856	XP_020891774.1
OG0008026	g32249	XP_020867104.1
OG0008027	g32269, g50404	XP_002890719.1
OG0008028	g50403, g27629	XP_020868421.1
OG0008029	g27633	XP_002893467.1
OG0008030	g47492	XP_002867675.2
OG0008031	g47497	XP_002867673.1
OG0008032	g47501	XP_020873383.1
OG0008033	g23834	XP_020873353.1
OG0008034	g23829	XP_020873252.1
OG0008035	g17183	XP_002869691.1
OG0008036	g23791, g47530	XP_020873681.1
OG0008037	g47534	XP_002869681.1
OG0008038	g47539, g23767	XP_002869679.1
OG0008039	g17175	XP_020873454.1
OG0008040	g23605	XP_020872159.1
OG0008041	g23589	XP_002869530.1
OG0008042	g38354	XP_002878803.1
OG0008043	g50996, g38362	XP_020885197.1
OG0008044	g38387	XP_020885751.1
OG0008045	g38436	XP_020884079.1
OG0008046	g44538, g46132	XP_002888969.1
OG0008047	g38471, g36918	XP_020885815.1
OG0008048	g38472, g43539	XP_020882825.1
OG0008049	g38476	XP_020884304.1
OG0008050	g38483	XP_020884236.1
OG0008051	g38486	XP_020884932.1
OG0008052	g36943, g50888	XP_020883231.1
OG0008053	g38517	XP_002880402.1
OG0008055	g38528, g50866	XP_020884194.1
OG0008056	g38537	XP_020884326.1
OG0008057	g38310, g38542	XP_020884999.1
OG0008058	g50852	XP_020883928.1
OG0008060	g49928	XP_002892845.1
OG0008061	g31569	XP_002890082.1
OG0008062	g31561, g27286	XP_020869340.1
OG0008063	g31553	XP_020870534.1
OG0008064	g31537	XP_020866304.1
OG0008065	g27269, g31527	XP_002890054.1
OG0008066	g31493	XP_020869725.1
OG0008067	g31487, g27256	XP_020868249.1
OG0008068	g31476, g27246, g49888	XP_002892768.1
OG0008069	g49867	XP_002889989.1
OG0008070	g49862	XP_002889981.1
