Orthogroup	Noccaea_praecox	Brassica_oleracea
OG0006700	Np006G3225400	XP_013633906.1, XP_013631726.1
OG0006701	Np006G3226300	XP_013631794.1, XP_013626099.1, XP_013636782.1
OG0006702	Np006G3226400	XP_013631610.1, XP_013621963.1, XP_013633551.1
OG0006703	Np006G3229600	XP_013637136.1, XP_013626447.1
OG0006704	Np006G3230600	XP_013627004.1
OG0006705	Np006G3231300	XP_013625395.1, XP_013614730.1
OG0006706	Np006G3234100	XP_013633593.1, XP_013631890.1
OG0006707	Np006G3236500	XP_013636404.1, XP_013635227.1
OG0006708	Np006G3239200	XP_013632041.1, XP_013628909.1
OG0006709	Np006G3239700	XP_013622463.1, XP_013596105.1, XP_013631253.1
OG0006710	Np006G3243700, Np006G3243800	XP_013634379.1
OG0006711	Np006G3246600	XP_013623642.1, XP_013634923.1, XP_013631901.1
OG0006712	Np006G3248500	XP_013621967.1, XP_013632158.1
OG0006713	Np006G3249600	XP_013637574.1, XP_013637218.1
OG0006714	Np006G3249900	XP_013634052.1, XP_013626007.1, XP_013634433.1
OG0006715	Np006G3253000	XP_013627332.1, XP_013634634.1, XP_013635084.1
OG0006716	Np006G3257900	XP_013627944.1, XP_013635433.1
OG0006717	Np006G3262300	XP_013628876.1, XP_013631534.1
OG0006718	Np006G3265700	XP_013636821.1, XP_013629970.1
OG0006719	Np006G3266100	XP_013636590.1, XP_013637104.1, XP_013628496.1
OG0006720	Np006G3266600	XP_013628501.1
OG0006721	Np006G3266700	XP_013626883.1, XP_013634671.1
OG0006722	Np006G3271000	XP_013634241.1, XP_013633605.1, XP_013622191.1
OG0006723	Np006G3274800	XP_013626201.1
OG0006724	Np006G3279100	XP_013631687.1
OG0006725	Np006G3283800	XP_013631156.1, XP_013630259.1
OG0006726	Np006G3286700	XP_013634765.1
OG0006727	Np004G2271100, Np006G3288000, Np003G1734200	XP_013632174.1, XP_013633734.1
OG0006728	Np006G3300700	XP_013621817.1, XP_013635205.1, XP_013634896.1
OG0006729	Np006G3301600	XP_013637379.1, XP_013629510.1
OG0006730	Np006G3304400	XP_013634228.1, XP_013622285.1, XP_013634086.1
OG0006731	Np006G3304900	XP_013634674.1, XP_013623211.1
OG0006732	Np001G0332900	XP_013594262.1, XP_013606569.1, XP_013618226.1
OG0006733	Np005G2634800	XP_013628818.1, XP_013617739.1
OG0006734	Np003G1594900	XP_013585999.1, XP_013628531.1
OG0006735	Np003G1629800	XP_013612054.1, XP_013620914.1
OG0006736	Np007G4235400	XP_013628902.1, XP_013634627.1
OG0006737	Np002G1235200, Np007G4231600, Np003G1338500	XP_013633294.1, XP_013630062.1
OG0006738	Np007G4229500	XP_013622559.1, XP_013584977.1
OG0006739	Np007G4229300	XP_013584985.1, XP_013626422.1
OG0006740	Np007G4226000	XP_013636103.1, XP_013584096.1
OG0006741	Np007G4222100	XP_013630743.1, XP_013586899.1
OG0006742	Np007G4219000	XP_013637778.1, XP_013625244.1
OG0006743	Np007G4215900	XP_013586547.1, XP_013637947.1, XP_013630487.1
OG0006744	Np007G4215300	XP_013612246.1, XP_013622859.1
OG0006745	Np007G4205900	XP_013622086.1, XP_013587401.1
OG0006746	Np007G4190200	XP_013588533.1, XP_013583696.1
OG0006747	Np003G1890000, Np007G4190000	XP_013584377.1, XP_013586202.1
OG0006748	Np007G4187600	XP_013584404.1, XP_013608639.1
OG0006749	Np007G4186300	XP_013638598.1, XP_013630781.1
OG0006750	Np004G2097500	XP_013595328.1, XP_013637735.1, XP_013623142.1
OG0006751	Np007G4177500	XP_013635131.1, XP_013584710.1
OG0006752	Np007G4177400	XP_013583351.1, XP_013638755.1
OG0006753	Np007G4164300	XP_013622977.1, XP_013583711.1
OG0006754	Np007G4163300	XP_013618634.1
OG0006755	Np007G4158000	XP_013593503.1, XP_013627539.1
OG0006756	Np007G4156500, Np007G4039700	XP_013587238.1, XP_013622282.1
OG0006757	Np001G0174600, Np007G4156400	XP_013629858.1
OG0006758	Np007G4155200	XP_013583586.1
OG0006759	Np007G4154800	XP_013585387.1, XP_013624148.1, XP_013623017.1
OG0006760	Np007G4153700	XP_013583897.1, XP_013626406.1
OG0006761	Np007G4152600	XP_013587655.1
OG0006762	Np003G1740400, Np007G4150600	XP_013639383.1, XP_013584589.1
OG0006763	Np007G4149900	XP_013618780.1, XP_013587146.1
OG0006764	Np007G4149800	XP_013587147.1, XP_013628957.1, XP_013619033.1
OG0006765	Np007G4141600	XP_013617186.1, XP_013629912.1
OG0006766	Np007G4139300, Np005G3173100	XP_013584078.1, XP_013615519.1, XP_013617701.1
OG0006767	Np007G4136900	XP_013587363.1, XP_013625744.1
OG0006768	Np007G4138000, Np007G4123900	XP_013634920.1, XP_013586118.1
OG0006769	Np007G4135400	XP_013594322.1, XP_013627627.1
OG0006770	Np007G4125600	XP_013583548.1, XP_013625871.1
OG0006771	Np007G4103600	XP_013585870.1, XP_013616281.1
OG0006772	Np007G4111000	XP_013583911.1, XP_013637291.1
OG0006773	Np007G4109400	XP_013587545.1, XP_013587237.1
OG0006774	Np005G2835900, Np003G1337000, Np007G4109300	XP_013587544.1
OG0006775	Np007G4104400	XP_013617403.1, XP_013587090.1
OG0006776	Np007G4101700	XP_013585715.1, XP_013586544.1, XP_013628152.1
OG0006777	Np007G4101600	XP_013628144.1
OG0006778	Np004G2352000, Np007G4101100	XP_013594801.1, XP_013585712.1
OG0006779	Np007G4100100	XP_013626950.1, XP_013639028.1
OG0006780	Np007G4100000	XP_013637659.1, XP_013625392.1
OG0006781	Np007G4092700	XP_013626969.1, XP_013617118.1, XP_013586142.1
OG0006782	Np007G4089400	XP_013583996.1
OG0006783	Np007G4087200	XP_013586038.1, XP_013617148.1
OG0006784	Np007G4086400, Np002G1093200	XP_013585190.1
OG0006784	Np002G1093100	XP_013636485.1
OG0006785	Np007G4084200	XP_013627414.1, XP_013611181.1, XP_013585182.1
OG0006786	Np007G4082600	XP_013628244.1, XP_013638803.1
OG0006787	Np006G3548300	XP_013631334.1
OG0006788	Np007G4070600	XP_013587246.1, XP_013610829.1, XP_013627973.1
OG0006789	Np007G4068100	XP_013620690.1, XP_013638908.1
OG0006790	Np007G4064000	XP_013637862.1, XP_013621951.1
OG0006792	Np007G4059800	XP_013625309.1, XP_013585112.1
OG0006793	Np007G4059500	XP_013610606.1, XP_013625313.1
OG0006794	Np007G4055400	XP_013587670.1, XP_013623026.1
OG0006795	Np007G4053100	XP_013622621.1, XP_013586088.1
OG0006796	Np007G4051000	XP_013583975.1, XP_013583372.1
OG0006797	Np007G4049200	XP_013610979.1, XP_013628450.1
OG0006798	Np007G4045400	XP_013586661.1, XP_013636589.1
OG0006799	Np007G4039800	XP_013627477.1, XP_013585035.1
OG0006800	Np007G4035500	XP_013637924.1, XP_013592115.1
OG0006801	Np007G3900800	XP_013628682.1, XP_013587373.1
OG0006802	Np007G3901000, Np001G0399100	XP_013629188.1, XP_013609945.1
OG0006803	Np007G3904600	XP_013617085.1, XP_013586917.1
OG0006804	Np007G3905300	XP_013609686.1, XP_013587106.1
OG0006805	Np004G2560800	XP_013604526.1, XP_013585845.1
OG0006806	Np007G3919700	XP_013620062.1, XP_013638302.1
OG0006807	Np007G3922000	XP_013609422.1, XP_013586853.1
OG0006808	Np007G3925800	XP_013613835.1, XP_013583744.1
OG0006809	Np007G3927300	XP_013627419.1, XP_013584603.1
OG0006811	Np007G3928000	XP_013584738.1, XP_013588061.1, XP_013626516.1
OG0006812	Np007G3928100	XP_013638783.1, XP_013609341.1, XP_013609264.1
OG0006813	Np007G3930400	XP_013584400.1, XP_013587335.1
OG0006814	Np007G3932300	XP_013616476.1
OG0006815	Np007G3938900	XP_013583977.1, XP_013583266.1, XP_013635879.1
OG0006816	Np007G3940100	XP_013608899.1, XP_013584935.1, XP_013636015.1
OG0006817	Np007G3943200	XP_013628782.1, XP_013589211.1, XP_013614989.1
OG0006818	Np007G3943900	XP_013638126.1
OG0006819	Np007G3949500	XP_013602074.1, XP_013638707.1
OG0006820	Np007G3951900	XP_013637928.1, XP_013630446.1
OG0006821	Np004G2368300	XP_013605387.1, XP_013587096.1
OG0006822	Np007G3979400	XP_013614427.1, XP_013611277.1
OG0006823	Np007G3981100	XP_013623391.1, XP_013638438.1
OG0006824	Np007G3993600	XP_013632589.1, XP_013627985.1, XP_013585025.1
OG0006825	Np012G4369200, Np011G4362400	XP_013629828.1
OG0006826	Np001G0281400	XP_013622067.1, XP_013637836.1, XP_013584062.1
OG0006827	Np011G4364300, Np012G4369400	XP_013586675.1, XP_013622066.1
OG0006828	Np007G3805300	XP_013587234.1, XP_013608124.1
OG0006829	Np007G3806600	XP_013587298.1
OG0006830	Np007G3808500	XP_013607949.1, XP_013638861.1
OG0006831	Np007G3811100	XP_013607942.1, XP_013638229.1
OG0006832	Np004G2492100	XP_013600924.1, XP_013637914.1
OG0006833	Np005G3135000	XP_013631168.1, XP_013588046.1
OG0006834	Np005G3119100	XP_013635066.1, XP_013634999.1
OG0006835	Np001G0182300	XP_013594375.1, XP_013597667.1, XP_013609577.1
OG0006836	Np001G0182900	XP_013611946.1, XP_013597775.1, XP_013601654.1, XP_013620891.1
OG0006837	Np007G3854200	XP_013598769.1, XP_013606721.1
OG0006838	Np007G3836200	XP_013614599.1, XP_013584433.1
OG0006839	Np007G3831100	XP_013587227.1
OG0006840	Np007G3816900	XP_013584095.1, XP_013583854.1
OG0006841	Np005G2744700	XP_013626237.1, XP_013597452.1, XP_013638191.1
OG0006842	Np005G2745000	XP_013597451.1, XP_013586346.1
OG0006843	Np002G1004400	XP_013589940.1, XP_013620345.1
OG0006844	Np007G4031900	XP_013588270.1, XP_013614528.1
OG0006845	Np003G1465500	XP_013622669.1, XP_013612870.1
OG0006846	Np003G1465000	XP_013630003.1, XP_013612526.1
OG0006847	Np003G1460500	XP_013616842.1, XP_013605988.1
OG0006848	Np003G1458200	XP_013625819.1, XP_013616847.1, XP_013609062.1
OG0006849	Np001G0164600	XP_013620590.1
OG0006850	Np001G0158500	XP_013597857.1, XP_013615999.1
OG0006851	Np001G0177700	XP_013598268.1, XP_013612670.1, XP_013621089.1
OG0006852	Np001G0546400	XP_013593998.1, XP_013637314.1
OG0006853	Np001G0542900	XP_013603710.1
OG0006854	Np001G0541400	XP_013605560.1, XP_013632026.1
OG0006855	Np001G0540100	XP_013600832.1, XP_013633786.1
OG0006856	Np001G0539800	XP_013636098.1, XP_013602936.1
OG0006857	Np001G0539600	XP_013598320.1, XP_013614178.1, XP_013599560.1
OG0006858	Np001G0532700	XP_013602299.1, XP_013592085.1
OG0006859	Np001G0531700	XP_013599861.1, XP_013599221.1, XP_013618003.1
OG0006860	Np001G0530300	XP_013604422.1
OG0006861	Np001G0530100	XP_013595330.1, XP_013603216.1, XP_013617889.1
OG0006862	Np004G2592800	XP_013584685.1, XP_013627208.1
OG0006863	Np004G2592700	XP_013586791.1
OG0006864	Np004G2589300	XP_013600183.1, XP_013638107.1
OG0006865	Np004G2585600	XP_013638062.1, XP_013602107.1
OG0006866	Np004G2583300	XP_013638398.1
OG0006867	Np004G2580500	XP_013602195.1, XP_013625766.1, XP_013632394.1
OG0006868	Np004G2575100	XP_013584788.1, XP_013602889.1
OG0006869	Np004G2574500	XP_013600962.1, XP_013603061.1
OG0006870	Np004G2573700	XP_013584635.1, XP_013603236.1, XP_013600929.1
OG0006871	Np004G2565300	XP_013603097.1, XP_013584177.1
OG0006872	Np004G2560100	XP_013600976.1
OG0006873	Np007G3780700	XP_013629832.1, XP_013596611.1
OG0006874	Np004G2556900	XP_013602348.1, XP_013583980.1
OG0006875	Np004G2555700	XP_013604065.1, XP_013639098.1, XP_013601889.1
OG0006876	Np004G2554400	XP_013638521.1
OG0006877	Np001G0447200, Np001G0483300	XP_013613815.1, XP_013629952.1
OG0006878	Np004G2552500	XP_013605323.1, XP_013590787.1
OG0006879	Np004G2550200	XP_013586837.1, XP_013605558.1
OG0006880	Np004G2547800	XP_013583672.1, XP_013600777.1
OG0006882	Np004G2536800	XP_013602452.1, XP_013584065.1
OG0006883	Np004G2536600	XP_013605894.1, XP_013584037.1
OG0006885	Np004G2531300	XP_013585787.1, XP_013602213.1
OG0006886	Np004G2528700	XP_013583537.1, XP_013602657.1
OG0006887	Np004G2527200	XP_013586185.1, XP_013604592.1
OG0006888	Np004G2526900	XP_013603268.1, XP_013603019.1, XP_013584752.1
OG0006889	Np005G2823500	XP_013603037.1, XP_013599458.1
OG0006890	Np004G2513300	XP_013615681.1, XP_013584892.1, XP_013585211.1
OG0006891	Np004G2511300	XP_013602042.1, XP_013600030.1
OG0006892	Np004G2510700	XP_013587539.1, XP_013599634.1
OG0006893	Np004G2509800	XP_013601993.1, XP_013586962.1
OG0006894	Np002G0909100	XP_013586152.1, XP_013600329.1
OG0006895	Np004G2504500	XP_013605036.1, XP_013585596.1
OG0006896	Np004G2503400	XP_013605061.1, XP_013600281.1
OG0006897	Np004G2502500	XP_013604826.1
OG0006898	Np004G2379400, Np004G2500800	XP_013638317.1, XP_013603371.1
OG0006900	Np004G2493400	XP_013585675.1, XP_013602369.1
OG0006901	Np004G2489600, Np001G0011100	XP_013637826.1, XP_013601858.1
OG0006902	Np004G2487500	XP_013583758.1, XP_013603632.1, XP_013596878.1, XP_013601942.1
OG0006903	Np004G2483600	XP_013585673.1
OG0006903	Np002G1144200	XP_013613190.1
OG0006904	Np004G2482500	XP_013600366.1, XP_013638094.1
OG0006905	Np004G2478500	XP_013603381.1, XP_013585039.1
OG0006906	Np004G2475900	XP_013604045.1, XP_013585167.1
OG0006907	Np004G2474200	XP_013583501.1
OG0006908	Np004G2474000	XP_013600778.1, XP_013601930.1
OG0006909	Np004G2473800	XP_013583512.1
OG0006910	Np004G2473300	XP_013601928.1, XP_013583500.1
OG0006912	Np001G0288600, Np004G2467000	XP_013601451.1, XP_013602661.1, XP_013600349.1
OG0006913	Np004G2466100	XP_013604106.1, XP_013585395.1
OG0006914	Np004G2463900	XP_013605104.1, XP_013583840.1
OG0006915	Np004G2463700, Np004G2463600	XP_013599967.1, XP_013603819.1
OG0006916	Np004G2457800	XP_013600105.1, XP_013604386.1
OG0006917	Np004G2456600	XP_013602769.1, XP_013584293.1
OG0006918	Np004G2454700	XP_013599933.1, XP_013583874.1
OG0006919	Np003G1896300	XP_013606689.1
OG0006920	Np004G2450900	XP_013603319.1
OG0006921	Np004G2445400	XP_013601054.1, XP_013602950.1
OG0006922	Np004G2444800	XP_013601051.1, XP_013583602.1, XP_013585765.1
OG0006923	Np004G2431600	XP_013639051.1, XP_013602674.1
OG0006924	Np004G2430000	XP_013599695.1, XP_013599899.1
OG0006925	Np004G2429700	XP_013605556.1, XP_013605012.1, XP_013584466.1
OG0006926	Np004G2428800	XP_013600595.1, XP_013604490.1, XP_013587047.1
OG0006927	Np004G2423400	XP_013604846.1, XP_013586392.1
OG0006928	Np004G2420900	XP_013602782.1, XP_013637773.1
OG0006929	Np004G2416700	XP_013639225.1, XP_013585196.1, XP_013615245.1
OG0006930	Np004G2416600	XP_013604415.1, XP_013638631.1
OG0006931	Np004G2413200	XP_013585093.1, XP_013602400.1
OG0006932	Np004G2411500	XP_013638344.1, XP_013602799.1
OG0006933	Np004G2410000	XP_013603430.1
OG0006934	Np004G2408900	XP_013601487.1, XP_013602543.1
OG0006935	Np004G2405400	XP_013602005.1, XP_013604530.1
OG0006936	Np004G2404800	XP_013586237.1, XP_013605860.1
OG0006937	Np002G0715000	XP_013585954.1
OG0006938	Np004G2400800	XP_013599648.1, XP_013604597.1
OG0006939	Np001G0201500	XP_013613454.1, XP_013606424.1
OG0006940	Np004G2393600	XP_013586868.1, XP_013602646.1
OG0006941	Np004G2393100	XP_013638179.1
OG0006942	Np004G2389800, Np004G2470700	XP_013603014.1, XP_013583715.1, XP_013603065.1
OG0006943	Np004G2388500, Np004G2388200	XP_013603768.1, XP_013605917.1
OG0006944	Np004G2384000, Np006G3336000	XP_013600319.1, XP_013638435.1
OG0006945	Np004G2383200	XP_013600681.1
OG0006947	Np004G2381800	XP_013613980.1, XP_013599887.1
OG0006948	Np004G2381300	XP_013605931.1, XP_013613973.1
OG0006949	Np004G2257800, Np004G2379900	XP_013603727.1, XP_013603420.1
OG0006950	Np004G2375500	XP_013583795.1
OG0006951	Np004G2373200	XP_013586527.1, XP_013600166.1
OG0006952	Np004G2371700	XP_013602073.1, XP_013638867.1
OG0006953	Np004G2367900	XP_013605255.1, XP_013600853.1, XP_013584426.1
OG0006954	Np004G2364700	XP_013586633.1, XP_013605108.1
OG0006955	Np004G2360500	XP_013585944.1, XP_013595940.1
OG0006957	Np004G2353600	XP_013615075.1
OG0006958	Np004G2348900	XP_013586031.1, XP_013597487.1, XP_013604512.1
OG0006959	Np004G2346300	XP_013584211.1, XP_013615152.1
OG0006960	Np004G2345500	XP_013639170.1, XP_013602660.1, XP_013595825.1
OG0006961	Np004G2343300	XP_013584538.1
OG0006962	Np004G2340400	XP_013587107.1
OG0006963	Np004G2339500	XP_013614611.1
OG0006964	Np004G2333500	XP_013595426.1, XP_013602520.1, XP_013584026.1
OG0006965	Np004G2333000	XP_013603642.1, XP_013638141.1
OG0006966	Np004G2316100, Np004G2332700	XP_013597070.1, XP_013603645.1, XP_013584119.1
OG0006967	Np004G2327600	XP_013603581.1, XP_013597244.1, XP_013584890.1
OG0006968	Np001G0382200, Np003G1879000	XP_013598951.1, XP_013621532.1
OG0006969	Np007G3901600	XP_013622804.1, XP_013587714.1, XP_013639202.1
OG0006970	Np002G0834500	XP_013591359.1
OG0006971	Np002G0838300	XP_013592825.1
OG0006973	Np002G0860600	XP_013591016.1, XP_013619392.1, XP_013590545.1
OG0006974	Np005G2828000	XP_013594253.1, XP_013603291.1, XP_013623383.1
OG0006975	Np007G3947800, Np005G2827700	XP_013596094.1, XP_013591827.1
OG0006976	Np005G2644200	XP_013594548.1, XP_013597268.1
OG0006977	Np002G1215000	XP_013613894.1, XP_013608699.1
OG0006978	Np002G1213700	XP_013609898.1
OG0006979	Np002G1200100	XP_013610475.1, XP_013635339.1, XP_013610181.1
OG0006980	Np002G1197900	XP_013637406.1, XP_013611428.1
OG0006981	Np002G1187000	XP_013583687.1, XP_013612821.1
OG0006982	Np002G1183700	XP_013600405.1
OG0006983	Np004G2101200	XP_013593175.1, XP_013637967.1
OG0006984	Np002G1173600	XP_013609456.1, XP_013586239.1
OG0006985	Np002G1172700	XP_013623245.1
OG0006986	Np002G1132500	XP_013605075.1, XP_013611047.1
OG0006987	Np002G1238300	XP_013611718.1, XP_013612333.1
OG0006990	Np002G0754900	XP_013592244.1, XP_013592344.1
OG0006991	Np001G0346000	XP_013617687.1, XP_013596941.1
OG0006992	Np001G0345200	XP_013606636.1, XP_013616028.1, XP_013595432.1
OG0006993	Np001G0343800	XP_013598766.1, XP_013616391.1
OG0006994	Np001G0318500	XP_013607197.1, XP_013616537.1, XP_013598228.1
OG0006995	Np001G0321200	XP_013611132.1, XP_013620411.1
OG0006996	Np001G0328400	XP_013620712.1, XP_013598123.1
OG0006997	Np001G0392800	XP_013593085.1
OG0006998	Np003G1849000	XP_013613053.1, XP_013622914.1
OG0006999	Np005G2750200, Np005G2749700	XP_013600254.1, XP_013630725.1
OG0007000	Np005G2749000	XP_013595346.1, XP_013637426.1
OG0007001	Np004G2000700	XP_013585074.1, XP_013603721.1
OG0007002	Np004G1998700	XP_013599936.1
OG0007003	Np002G0785700, Np004G2516600	XP_013616056.1, XP_013592293.1
OG0007004	Np002G0786100	XP_013588412.1, XP_013592294.1
OG0007005	Np002G0786800	XP_013591658.1, XP_013616410.1, XP_013589736.1
OG0007006	Np005G2602900	XP_013630517.1, XP_013604089.1
OG0007007	Np005G2608300	XP_013592919.1, XP_013622401.1
OG0007008	Np005G2611800	XP_013621880.1, XP_013599169.1, XP_013617665.1
OG0007009	Np005G2615900	XP_013599253.1, XP_013628354.1, XP_013597742.1
OG0007010	Np005G2616000	XP_013583309.1, XP_013596554.1, XP_013626266.1
OG0007011	Np005G2624500	XP_013626908.1
OG0007012	Np005G2697600	XP_013593591.1, XP_013635747.1
OG0007013	Np005G2695700	XP_013619798.1, XP_013592941.1
OG0007014	Np005G2693200	XP_013622063.1, XP_013627200.1
OG0007015	Np005G2689500	XP_013628222.1, XP_013583356.1
OG0007016	Np005G2686500	XP_013604871.1, XP_013621706.1
OG0007017	Np005G2684300	XP_013601841.1
OG0007018	Np005G2684200	XP_013593037.1, XP_013630452.1
OG0007019	Np005G2678900	XP_013599016.1, XP_013599286.1
OG0007020	Np005G2675700	XP_013598032.1
OG0007021	Np005G2672300	XP_013621762.1, XP_013597625.1
OG0007022	Np005G2671800, Np005G2671400	XP_013597329.1, XP_013626126.1
OG0007023	Np005G2666500	XP_013593000.1
OG0007024	Np002G1181000	XP_013606324.1
OG0007025	Np005G2658700	XP_013625424.1, XP_013616383.1
OG0007026	Np001G0050000, Np006G3326300, Np001G0050200, Np006G3326500	XP_013639238.1, XP_013589658.1, XP_013601420.1, XP_013589210.1, XP_013632757.1, XP_013583278.1
OG0007027	Np005G2656700	XP_013636375.1, XP_013598160.1
OG0007028	Np005G2654900	XP_013623558.1, XP_013635628.1
OG0007029	Np005G2654100	XP_013627821.1
OG0007030	Np005G2653000	XP_013595808.1, XP_013625402.1, XP_013619600.1
OG0007031	Np005G2706000	XP_013614690.1, XP_013616422.1, XP_013600266.1
OG0007032	Np005G2705900	XP_013614215.1, XP_013602033.1
OG0007033	Np005G2705100	XP_013595724.1, XP_013584380.1
OG0007034	Np005G2701200	XP_013630150.1, XP_013603754.1, XP_013598216.1
OG0007035	Np005G2700600	XP_013633188.1, XP_013622645.1, XP_013595912.1
OG0007036	Np005G2699000	XP_013623038.1, XP_013613181.1
OG0007037	Np005G2628700	XP_013626957.1, XP_013638596.1, XP_013596164.1
OG0007038	Np006G3433700	XP_013634638.1
OG0007039	Np006G3631300	XP_013604828.1, XP_013636805.1
OG0007040	Np005G2632200	XP_013626330.1, XP_013601710.1
OG0007041	Np005G2633900	XP_013625591.1, XP_013636715.1
OG0007042	Np005G2637200	XP_013626615.1, XP_013628125.1
OG0007043	Np007G3801100	XP_013612958.1, XP_013622533.1
OG0007044	Np005G2638800	XP_013595464.1
OG0007045	Np005G2639700	XP_013607695.1, XP_013599357.1
OG0007046	Np005G2641300	XP_013599343.1, XP_013630579.1
OG0007047	Np005G2641500	XP_013584272.1, XP_013639799.1, XP_013598699.1
OG0007048	Np005G2641800	XP_013596741.1, XP_013626678.1, XP_013586190.1
OG0007049	Np005G2643100	XP_013595278.1
OG0007050	Np005G2643500	XP_013595319.1, XP_013627702.1
OG0007051	Np005G2710100	XP_013606026.1, XP_013598037.1
OG0007052	Np005G2710500	XP_013593962.1
OG0007053	Np005G2721200	XP_013596528.1, XP_013589951.1
OG0007054	Np005G2721400	XP_013590380.1, XP_013628126.1, XP_013596833.1
OG0007055	Np005G2722900	XP_013628165.1, XP_013597445.1
OG0007056	Np005G2723400	XP_013622531.1, XP_013593137.1
OG0007057	Np005G2725200	XP_013598392.1, XP_013629243.1, XP_013597893.1
OG0007058	Np005G2726300	XP_013584561.1, XP_013598183.1, XP_013626182.1
OG0007059	Np005G2728000	XP_013621878.1, XP_013599394.1, XP_013607295.1
OG0007060	Np007G3855600	XP_013629380.1, XP_013606666.1, XP_013598704.1
OG0007061	Np007G3862900	XP_013593817.1, XP_013615652.1
OG0007062	Np002G0822500	XP_013591152.1, XP_013588808.1
OG0007063	Np002G0825700	XP_013590358.1, XP_013591133.1
OG0007064	Np002G0827800	XP_013590705.1, XP_013617213.1, XP_013619249.1
OG0007065	Np004G2302300	XP_013597000.1, XP_013587101.1
OG0007067	Np004G2285100	XP_013584289.1
OG0007068	Np003G1870700	XP_013626165.1
OG0007069	Np003G1873200	XP_013623623.1, XP_013610383.1
OG0007070	Np003G1879200	XP_013610495.1, XP_013614056.1
OG0007071	Np003G1881900	XP_013629931.1, XP_013612362.1
OG0007072	Np003G1883300	XP_013611708.1
OG0007073	Np003G1885700	XP_013626331.1, XP_013619800.1
OG0007074	Np003G1888600	XP_013611288.1, XP_013628617.1
OG0007075	Np003G1891200	XP_013628269.1, XP_013620120.1
OG0007076	Np006G3542200, Np006G3488000, Np003G1896500	XP_013619585.1, XP_013610225.1
OG0007077	Np003G1898900	XP_013611182.1, XP_013603412.1
OG0007078	Np006G3714100	XP_013627462.1
OG0007079	Np004G2098400	XP_013628538.1, XP_013585637.1
OG0007080	Np005G2827000	XP_013598449.1, XP_013597502.1
OG0007081	Np005G2768100	XP_013603866.1, XP_013589561.1, XP_013596598.1
OG0007082	Np004G2578500	XP_013604211.1, XP_013639081.1
OG0007084	Np004G2392600	XP_013603791.1, XP_013585280.1, XP_013603995.1
OG0007085	Np004G2386800	XP_013601497.1, XP_013584795.1
OG0007086	Np004G2301900	XP_013637815.1
OG0007087	Np004G2259700	XP_013585812.1, XP_013627232.1
OG0007088	Np004G2096700	XP_013584301.1, XP_013622481.1, XP_013596999.1
OG0007089	Np004G2098600	XP_013595740.1, XP_013638297.1, XP_013625894.1
OG0007090	Np004G2101500	XP_013638953.1, XP_013595671.1, XP_013625892.1
OG0007094	Np007G3804900, Np007G3804700, Np005G2701600	XP_013608135.1
OG0007095	Np002G1162100	XP_013597453.1
OG0007096	Np001G0281200, Np001G0280200, Np001G0281000	XP_013617717.1, XP_013620234.1, XP_013620233.1
OG0007097	Np001G0234500	XP_013609905.1, XP_013596362.1
OG0007098	Np001G0192200	XP_013606308.1, XP_013616412.1, XP_013593209.1
OG0007099	Np001G0185600	XP_013610595.1, XP_013596539.1, XP_013619387.1
OG0007101	Np001G0466300	XP_013624661.1
OG0007102	Np001G0540000	XP_013600833.1, XP_013633788.1
OG0007103	Np001G0559600	XP_013605508.1, XP_013591858.1
OG0007105	Np003G1463800	XP_013616843.1, XP_013622850.1
OG0007107	Np003G1772600	XP_013627597.1
OG0007108	Np003G1813200	XP_013610234.1
OG0007110	Np005G2798200	XP_013596493.1, XP_013585355.1
OG0007112	Np005G2905900	XP_013597282.1, XP_013597115.1, XP_013626087.1
OG0007113	Np005G3129400, Np005G3129200	XP_013633124.1
OG0007113	Np005G3129000	XP_013609413.1
OG0007115	Np001G0179100	XP_013616451.1, XP_013598992.1
OG0007116	Np001G0166200	XP_013614012.1, XP_013593442.1
OG0007119	Np003G1726500	XP_013617081.1
OG0007127	Np005G2739600, Np005G2984500	XP_013624859.1, XP_013621555.1
OG0007128	Np001G0697000	XP_013636562.1
OG0007129	Np005G2843900, Np005G2843400	XP_013593594.1
OG0007130	Np003G1627500	XP_013616374.1, XP_013606478.1
OG0007131	Np001G0488100	XP_013611065.1, XP_013628436.1
OG0007132	Np001G0485400	XP_013603440.1, XP_013623328.1
OG0007133	Np001G0484700	XP_013605760.1, XP_013622885.1
OG0007134	Np001G0482400	XP_013626136.1
OG0007135	Np001G0478500	XP_013617675.1, XP_013623014.1, XP_013622103.1
OG0007136	Np001G0478200	XP_013591362.1, XP_013627321.1
OG0007137	Np001G0298200	XP_013614724.1
OG0007138	Np001G0279400	XP_013619291.1, XP_013595268.1
OG0007139	Np005G2749900, Np005G2749500	XP_013623195.1
OG0007140	Np001G0266900	XP_013599372.1, XP_013621679.1
OG0007141	Np001G0259200	XP_013620901.1
OG0007142	Np006G3365300	XP_013634559.1, XP_013635315.1
OG0007143	Np001G0343700	XP_013593092.1
OG0007144	Np002G0737700	XP_013590826.1, XP_013620156.1
OG0007145	Np003G1450800	XP_013615271.1, XP_013606088.1
OG0007146	Np003G1450100	XP_013623055.1, XP_013609572.1
OG0007147	Np003G1447800	XP_013618882.1, XP_013609222.1
OG0007148	Np003G1447600	XP_013619663.1, XP_013610008.1, XP_013608410.1
