Orthogroup	Noccaea_praecox	Raphanus_sativus
OG0009445	Np001G0668900	XP_018484570.1, XP_018492877.1
OG0009446	Np001G0668300	XP_018465152.1, XP_018478556.1, XP_018478654.1
OG0009447	Np003G1472000, Np001G0664800	XP_018488999.1, XP_018489010.1
OG0009448	Np001G0663500	XP_018485143.1, XP_018490062.1
OG0009449	Np001G0662900	XP_018487237.1, XP_018444168.1
OG0009450	Np001G0662800	XP_018444198.1, XP_018432803.1
OG0009451	Np001G0662400	XP_018489033.1
OG0009452	Np001G0662200	XP_018493179.1
OG0009453	Np001G0652600	XP_018477976.1, XP_018462700.1
OG0009454	Np001G0647300	XP_018488775.1
OG0009455	Np001G0647100	XP_018442925.1, XP_018487129.1
OG0009456	Np001G0646300	XP_018460700.1
OG0009457	Np001G0645800	XP_018486548.1, XP_018486527.1
OG0009458	Np001G0645300	XP_018444803.1, XP_018490215.1, XP_018460832.1
OG0009459	Np001G0641800	XP_018432854.1
OG0009460	Np001G0637400	XP_018492763.1, XP_018446596.1
OG0009461	Np006G3347600, Np001G0636700	XP_018442430.1, XP_018485908.1
OG0009462	Np001G0635800	XP_018493313.1, XP_018445501.1
OG0009463	Np001G0634300	XP_018481018.1, XP_018445001.1
OG0009464	Np001G0633000, Np001G0632800	XP_018443622.1, XP_018488028.1
OG0009465	Np001G0630300	XP_018461781.1, XP_018480145.1, XP_018490092.1
OG0009466	Np001G0629800	XP_018486052.1, XP_018445165.1
OG0009467	Np001G0628000	XP_018481757.1, XP_018490237.1
OG0009468	Np001G0626500	XP_018487254.1, XP_018462483.1
OG0009469	Np001G0617200	XP_018493030.1, XP_018493045.1
OG0009470	Np001G0616600	XP_018466335.1, XP_018486154.1
OG0009471	Np001G0615700	XP_018493410.1
OG0009472	Np001G0614100	XP_018492480.1, XP_018446220.1
OG0009473	Np001G0614000	XP_018492478.1, XP_018492482.1, XP_018445833.1
OG0009474	Np001G0606900	XP_018486124.1, XP_018432542.1
OG0009475	Np001G0604500	XP_018487252.1, XP_018462538.1
OG0009476	Np001G0599300	XP_018490677.1, XP_018489659.1
OG0009477	Np001G0598200	XP_018478199.1
OG0009479	Np001G0591000	XP_018480625.1, XP_018487316.1
OG0009480	Np001G0590300	XP_018477452.1, XP_018486435.1
OG0009482	Np001G0588300	XP_018478000.1
OG0009483	Np001G0584400	XP_018443165.1, XP_018432553.1
OG0009484	Np001G0583900	XP_018445863.1
OG0009485	Np002G1185700	XP_018487325.1, XP_018464743.1
OG0009486	Np001G0578900	XP_018493408.1
OG0009487	Np001G0578000	XP_018443131.1, XP_018446131.1
OG0009488	Np001G0574500	XP_018485512.1, XP_018445915.1
OG0009489	Np001G0574400	XP_018445917.1
OG0009490	Np001G0573600	XP_018486692.1
OG0009491	Np001G0573100	XP_018480119.1, XP_018432923.1
OG0009492	Np001G0572500	XP_018443873.1, XP_018491306.1
OG0009493	Np001G0572300	XP_018486350.1, XP_018481560.1
OG0009494	Np001G0572000	XP_018492709.1, XP_018459337.1
OG0009495	Np004G2345600	XP_018473493.1, XP_018436861.1
OG0009496	Np001G0571300	XP_018458885.1, XP_018485847.1
OG0009497	Np001G0567700	XP_018464827.1, XP_018481182.1
OG0009498	Np001G0563300	XP_018463623.1, XP_018464021.1, XP_018446433.1
OG0009500	Np001G0559800	XP_018448912.1, XP_018490352.1
OG0009501	Np001G0559700	XP_018450837.1, XP_018485995.1
OG0009503	Np001G0551000	XP_018458102.1, XP_018477923.1
OG0009504	Np001G0550900	XP_018492775.1
OG0009505	Np001G0547300	XP_018459759.1, XP_018459773.1
OG0009506	Np003G1616300	XP_018453303.1, XP_018462448.1
OG0009508	Np003G1636700	XP_018466548.1, XP_018457033.1
OG0009509	Np003G1636800	XP_018457035.1, XP_018469902.1, XP_018456842.1
OG0009510	Np003G1638200	XP_018468223.1, XP_018464561.1
OG0009511	Np003G1638500	XP_018474408.1, XP_018474182.1
OG0009512	Np003G1641200	XP_018456555.1, XP_018474181.1
OG0009513	Np003G1641500	XP_018473189.1
OG0009514	Np005G3012800	XP_018470396.1, XP_018478855.1
OG0009515	Np007G3871400	XP_018490084.1
OG0009516	Np007G3872800	XP_018487007.1, XP_018486457.1
OG0009518	Np007G3894700	XP_018434583.1, XP_018485922.1
OG0009519	Np007G3863500	XP_018492550.1
OG0009520	Np007G3868300	XP_018486177.1
OG0009521	Np002G1014100	XP_018460359.1, XP_018446882.1, XP_018460360.1
OG0009522	Np002G0927700	XP_018466581.1, XP_018443090.1, XP_018472221.1
OG0009523	Np002G0920800	XP_018442891.1, XP_018442555.1
OG0009524	Np002G0919900	XP_018472060.1, XP_018443155.1
OG0009525	Np002G0919800	XP_018472059.1, XP_018442490.1
OG0009526	Np002G0913800	XP_018445953.1, XP_018471741.1
OG0009527	Np002G0912000	XP_018446000.1, XP_018445765.1
OG0009528	Np002G0903900	XP_018447007.1, XP_018446228.1
OG0009529	Np002G0903700	XP_018447006.1, XP_018446227.1, XP_018445736.1, XP_018463419.1
OG0009530	Np002G0899300	XP_018468726.1, XP_018452801.1
OG0009531	Np002G0898900	XP_018445099.1, XP_018452684.1
OG0009532	Np002G0897600	XP_018444832.1
OG0009533	Np002G0897000	XP_018468706.1, XP_018451980.1
OG0009534	Np002G0892000	XP_018453331.1, XP_018448182.1
OG0009535	Np005G3107800	XP_018450688.1, XP_018451773.1
OG0009536	Np005G3108400	XP_018458160.1
OG0009537	Np001G0171000	XP_018463019.1
OG0009538	Np001G0214800, Np007G3750800	XP_018437556.1
OG0009539	Np007G3749200	XP_018454770.1, XP_018434532.1
OG0009540	Np007G3742500	XP_018440909.1, XP_018454669.1
OG0009541	Np007G3739100	XP_018455751.1, XP_018438475.1, XP_018438477.1
OG0009542	Np007G3732800	XP_018462596.1, XP_018434518.1
OG0009543	Np007G3732700	XP_018456620.1
OG0009544	Np007G3730400	XP_018454902.1, XP_018464874.1
OG0009545	Np006G3305400	XP_018483310.1
OG0009546	Np006G3307500	XP_018482198.1, XP_018441837.1
OG0009547	Np006G3309800	XP_018433135.1, XP_018477184.1, XP_018478115.1
OG0009548	Np006G3311000	XP_018484427.1, XP_018484456.1
OG0009549	Np006G3311400	XP_018475020.1, XP_018482000.1
OG0009550	Np006G3312600	XP_018476491.1
OG0009551	Np006G3315200	XP_018478573.1, XP_018461155.1
OG0009552	Np006G3315400	XP_018476455.1, XP_018478750.1
OG0009553	Np006G3317500	XP_018464840.1, XP_018458718.1
OG0009554	Np006G3318100	XP_018478227.1, XP_018458716.1
OG0009555	Np006G3320300	XP_018475565.1, XP_018458714.1
OG0009556	Np006G3323700	XP_018481532.1, XP_018459966.1, XP_018438379.1, XP_018474019.1
OG0009557	Np006G3324200	XP_018475721.1, XP_018477569.1
OG0009558	Np006G3329200	XP_018477146.1, XP_018433762.1
OG0009560	Np005G3065000	XP_018483975.1
OG0009561	Np006G3330700	XP_018472795.1
OG0009562	Np006G3332700	XP_018461422.1, XP_018439036.1
OG0009563	Np001G0435700	XP_018491171.1
OG0009564	Np006G3336600	XP_018438285.1, XP_018480962.1
OG0009565	Np006G3337000	XP_018437958.1, XP_018437957.1
OG0009566	Np006G3337700	XP_018434921.1
OG0009567	Np006G3341300	XP_018441188.1, XP_018476212.1
OG0009568	Np006G3343200	XP_018478441.1, XP_018442039.1
OG0009569	Np006G3346600	XP_018474671.1, XP_018458420.1, XP_018440900.1
OG0009570	Np006G3348800	XP_018437981.1, XP_018472838.1
OG0009571	Np006G3348900	XP_018472837.1
OG0009572	Np006G3349800	XP_018439226.1, XP_018478311.1
OG0009573	Np006G3350000	XP_018476902.1, XP_018476908.1, XP_018484791.1
OG0009574	Np006G3350200	XP_018476905.1
OG0009575	Np006G3351700	XP_018433090.1, XP_018476761.1
OG0009576	Np006G3351800	XP_018433092.1, XP_018476765.1, XP_018476763.1
OG0009577	Np006G3353500	XP_018475917.1, XP_018437522.1
OG0009578	Np006G3353600	XP_018485141.1, XP_018476019.1
OG0009579	Np006G3356300	XP_018474863.1, XP_018465020.1
OG0009580	Np006G3357900	XP_018472952.1
OG0009581	Np006G3360500	XP_018436525.1, XP_018477767.1
OG0009582	Np006G3361400	XP_018476683.1, XP_018440192.1
OG0009583	Np006G3363100	XP_018482497.1, XP_018482743.1
OG0009584	Np001G0278400	XP_018436420.1, XP_018483019.1
OG0009585	Np006G3365400	XP_018441846.1
OG0009586	Np006G3367300, Np006G3367200	XP_018436370.1, XP_018474054.1
OG0009587	Np006G3372100	XP_018465120.1, XP_018437483.1
OG0009588	Np006G3373600	XP_018433915.1, XP_018473010.1, XP_018466079.1
OG0009589	Np006G3374500	XP_018480701.1, XP_018433295.1
OG0009590	Np001G0261900	XP_018478180.1
OG0009591	Np006G3375400	XP_018478763.1, XP_018478762.1
OG0009592	Np003G1761400	XP_018452090.1, XP_018459947.1, XP_018472798.1
OG0009593	Np006G3376300	XP_018477599.1, XP_018477319.1, XP_018475703.1
OG0009594	Np006G3377700	XP_018472903.1, XP_018478623.1
OG0009595	Np006G3379000	XP_018476384.1, XP_018439716.1
OG0009596	Np006G3381700	XP_018439283.1, XP_018474619.1
OG0009597	Np006G3381800	XP_018475933.1, XP_018483616.1
OG0009598	Np003G1826400	XP_018460768.1, XP_018453805.1
OG0009599	Np003G1827100	XP_018468812.1, XP_018476930.1, XP_018457020.1
OG0009600	Np003G1832100	XP_018472686.1
OG0009601	Np003G1832900	XP_018453137.1, XP_018476671.1
OG0009602	Np003G1835800	XP_018454627.1
OG0009603	Np001G0273700	XP_018433705.1
OG0009604	Np003G1838100	XP_018454485.1
OG0009605	Np003G1817900	XP_018468564.1, XP_018455786.1
OG0009607	Np003G1823500	XP_018455008.1, XP_018454962.1
OG0009608	Np003G1824400	XP_018458657.1, XP_018476769.1
OG0009609	Np006G3709300	XP_018477278.1, XP_018436220.1
OG0009610	Np006G3707300	XP_018484670.1, XP_018441189.1
OG0009611	Np006G3699300, Np006G3699400	XP_018464791.1, XP_018463189.1
OG0009612	Np006G3700500	XP_018441547.1
OG0009613	Np006G3703400	XP_018481132.1, XP_018466259.1
OG0009614	Np006G3696100	XP_018482206.1, XP_018438381.1
OG0009615	Np006G3672000	XP_018480295.1, XP_018480296.1
OG0009616	Np006G3666600	XP_018436685.1, XP_018481010.1
OG0009617	Np006G3667300	XP_018459007.1, XP_018459008.1
OG0009618	Np001G0341800, Np006G3659600	XP_018481712.1
OG0009619	Np006G3641700	XP_018478627.1, XP_018441562.1
OG0009620	Np006G3644300	XP_018477385.1
OG0009621	Np006G3625900	XP_018488853.1, XP_018465798.1, XP_018459053.1
OG0009622	Np006G3626700	XP_018492993.1
OG0009623	Np006G3627700	XP_018483591.1, XP_018483588.1
OG0009624	Np006G3624800	XP_018490160.1, XP_018479797.1
OG0009625	Np005G2819400	XP_018469293.1, XP_018469014.1
OG0009626	Np004G2030400	XP_018483932.1
OG0009627	Np003G1576900	XP_018486075.1, XP_018483305.1
OG0009628	Np002G0874900	XP_018483302.1, XP_018486074.1
OG0009629	Np004G2048500	XP_018441924.1
OG0009630	Np004G2043700	XP_018485398.1
OG0009631	Np004G2040500	XP_018447164.1
OG0009632	Np004G2240700	XP_018465902.1, XP_018464368.1
OG0009633	Np004G2087500	XP_018457892.1
OG0009634	Np004G2069300	XP_018459719.1, XP_018490544.1
OG0009635	Np004G2064800	XP_018485397.1, XP_018493171.1
OG0009636	Np003G1774100	XP_018459454.1, XP_018452164.1
OG0009637	Np003G1774000	XP_018476965.1, XP_018447180.1
OG0009638	Np003G1757900	XP_018453253.1, XP_018452929.1
OG0009639	Np003G1754800	XP_018442352.1
OG0009640	Np003G1783700	XP_018450544.1
OG0009641	Np003G1787200	XP_018452111.1, XP_018452106.1, XP_018473097.1
OG0009642	Np003G1787500	XP_018475139.1
OG0009643	Np003G1788300	XP_018455394.1, XP_018467001.1
OG0009644	Np003G1794400	XP_018476897.1, XP_018456403.1
OG0009645	Np003G1814400	XP_018457083.1, XP_018471867.1
OG0009646	Np003G1471900	XP_018468548.1, XP_018443275.1
OG0009647	Np003G1472300	XP_018448763.1, XP_018442322.1
OG0009648	Np001G0139400	XP_018437001.1, XP_018435616.1, XP_018454692.1
OG0009649	Np001G0139600	XP_018440826.1, XP_018435180.1, XP_018457138.1
OG0009650	Np001G0140100	XP_018441666.1, XP_018477170.1
OG0009651	Np001G0141200	XP_018456923.1, XP_018467586.1
OG0009653	Np006G3674400	XP_018484287.1
OG0009654	Np001G0146000	XP_018478887.1, XP_018466511.1
OG0009655	Np002G0964400, Np001G0598900	XP_018446359.1
OG0009656	Np001G0147400	XP_018436694.1, XP_018464477.1, XP_018484832.1
OG0009657	Np001G0148900	XP_018433097.1, XP_018433094.1, XP_018484151.1
OG0009658	Np001G0150000	XP_018441787.1, XP_018457580.1
OG0009659	Np001G0150200	XP_018478965.1, XP_018441789.1
OG0009660	Np001G0156100	XP_018484251.1, XP_018441967.1
OG0009661	Np007G3725400	XP_018467037.1, XP_018438184.1
OG0009662	Np007G3724800	XP_018437776.1, XP_018455764.1
OG0009663	Np007G3724100	XP_018438191.1, XP_018438188.1
OG0009664	Np007G3722300	XP_018454373.1, XP_018454368.1, XP_018434047.1
OG0009665	Np007G3721500	XP_018437384.1
OG0009666	Np007G3720600	XP_018440427.1, XP_018440481.1
OG0009667	Np007G3716400	XP_018438546.1
OG0009668	Np001G0458800	XP_018440336.1
OG0009669	Np001G0458700	XP_018434025.1
OG0009670	Np001G0458600	XP_018434024.1
OG0009671	Np006G3205500	XP_018439576.1, XP_018439182.1, XP_018482862.1
OG0009672	Np007G3735600	XP_018441624.1, XP_018439245.1, XP_018440110.1
OG0009673	Np006G3206300	XP_018440848.1, XP_018440839.1
OG0009674	Np006G3206800	XP_018484148.1, XP_018484094.1
OG0009675	Np006G3207400	XP_018484471.1, XP_018484451.1
OG0009676	Np006G3207600	XP_018434827.1, XP_018434836.1
OG0009677	Np006G3208200	XP_018472662.1, XP_018462049.1, XP_018458607.1
OG0009678	Np006G3210000	XP_018437976.1, XP_018480836.1
OG0009679	Np006G3224300	XP_018484925.1, XP_018440366.1
OG0009680	Np006G3224500	XP_018484924.1, XP_018440365.1
OG0009681	Np006G3226000	XP_018485199.1, XP_018433263.1
OG0009682	Np006G3227700	XP_018439865.1, XP_018485202.1
OG0009683	Np005G2784500	XP_018472413.1
OG0009684	Np006G3227800	XP_018439867.1, XP_018473064.1
OG0009685	Np006G3227900	XP_018484440.1, XP_018476218.1
OG0009687	Np004G2025700	XP_018467982.1, XP_018447609.1
OG0009688	Np006G3230900	XP_018434750.1, XP_018434757.1
OG0009689	Np006G3231200	XP_018441386.1, XP_018441387.1
OG0009690	Np006G3232000	XP_018437470.1, XP_018481707.1
OG0009691	Np006G3233000	XP_018485232.1, XP_018464999.1
OG0009692	Np006G3233600	XP_018475752.1, XP_018482502.1, XP_018479141.1
OG0009693	Np006G3237300	XP_018478853.1, XP_018433754.1
OG0009694	Np006G3238600	XP_018475671.1, XP_018440977.1
OG0009695	Np006G3238800	XP_018433251.1, XP_018440975.1, XP_018475669.1, XP_018475668.1
OG0009696	Np006G3240300	XP_018476179.1, XP_018476177.1, XP_018436687.1
OG0009697	Np006G3242200	XP_018434154.1, XP_018478861.1
OG0009698	Np006G3242300	XP_018478605.1
OG0009699	Np006G3244000	XP_018481520.1, XP_018440274.1
OG0009700	Np006G3246100	XP_018440033.1
OG0009701	Np006G3246300	XP_018476827.1, XP_018441655.1
OG0009702	Np006G3246800	XP_018478089.1
OG0009703	Np006G3247700	XP_018466162.1, XP_018481625.1
OG0009704	Np006G3248600	XP_018436974.1
OG0009705	Np006G3248800	XP_018441212.1
OG0009706	Np006G3253600	XP_018464254.1, XP_018476963.1
OG0009707	Np006G3257400	XP_018464482.1, XP_018437178.1, XP_018437167.1
OG0009708	Np006G3259300	XP_018439869.1, XP_018474748.1
OG0009709	Np006G3259800	XP_018472775.1, XP_018463097.1, XP_018441686.1
OG0009710	Np006G3264400	XP_018473177.1, XP_018440107.1
OG0009711	Np006G3269400	XP_018441268.1, XP_018477349.1
OG0009712	Np006G3270700	XP_018481577.1, XP_018481608.1, XP_018461148.1
OG0009713	Np006G3271400	XP_018472888.1, XP_018485134.1
OG0009714	Np006G3271800	XP_018472925.1
OG0009715	Np006G3275700	XP_018477906.1, XP_018463279.1
OG0009716	Np006G3275900	XP_018475589.1, XP_018466483.1, XP_018439966.1
OG0009717	Np006G3277600	XP_018440471.1
OG0009718	Np006G3278000	XP_018476972.1
OG0009719	Np001G0343900	XP_018464424.1
OG0009720	Np006G3279400	XP_018437532.1, XP_018463423.1, XP_018483391.1
OG0009721	Np006G3283000	XP_018482780.1, XP_018478624.1, XP_018436549.1, XP_018436550.1
OG0009723	Np006G3286400	XP_018484080.1
OG0009724	Np006G3286500	XP_018433046.1
OG0009725	Np006G3287000	XP_018435062.1, XP_018484079.1
OG0009726	Np006G3287600	XP_018484075.1, XP_018441462.1
OG0009727	Np006G3297900	XP_018433278.1
OG0009728	Np006G3296000	XP_018440706.1, XP_018482942.1
OG0009729	Np006G3295500	XP_018481943.1, XP_018438181.1
OG0009730	Np006G3301100	XP_018477900.1, XP_018439306.1
OG0009732	Np001G0335000	XP_018456254.1, XP_018483064.1
OG0009733	Np007G4243100	XP_018488829.1, XP_018432675.1
OG0009734	Np007G4237900	XP_018485688.1, XP_018491348.1
OG0009735	Np007G4235200	XP_018490816.1
OG0009736	Np007G4234900	XP_018464033.1, XP_018492987.1
OG0009737	Np007G4233100	XP_018492744.1, XP_018433202.1
OG0009738	Np007G4232100	XP_018485932.1, XP_018492609.1
OG0009739	Np007G4229600	XP_018493541.1, XP_018491798.1, XP_018491797.1
OG0009740	Np007G4228600	XP_018434565.1
OG0009741	Np007G4225600	XP_018433592.1, XP_018492089.1
OG0009742	Np007G4225000	XP_018489098.1
OG0009743	Np007G4224800	XP_018493353.1, XP_018466903.1
OG0009744	Np007G4221500	XP_018434907.1, XP_018487356.1
OG0009745	Np007G4219500	XP_018487306.1, XP_018492677.1
OG0009746	Np007G4213000	XP_018486138.1, XP_018466336.1, XP_018438964.1
OG0009747	Np007G4211700	XP_018438968.1, XP_018489808.1
OG0009748	Np007G4207400	XP_018491240.1
OG0009749	Np007G4205500	XP_018493055.1
OG0009750	Np007G4204500	XP_018490374.1
OG0009751	Np007G4204400	XP_018433513.1
OG0009752	Np007G4203400	XP_018486261.1, XP_018486450.1
OG0009753	Np007G4202600	XP_018493093.1, XP_018486727.1
OG0009754	Np007G4202300	XP_018490119.1
OG0009755	Np007G4201800	XP_018467588.1, XP_018439561.1
OG0009756	Np007G4196400	XP_018492869.1
OG0009757	Np007G4194600	XP_018432740.1
OG0009758	Np007G4193700	XP_018492429.1, XP_018493280.1
OG0009760	Np007G4184800	XP_018493311.1, XP_018485487.1
OG0009761	Np007G4176400	XP_018491645.1
OG0009762	Np007G4176200	XP_018488738.1, XP_018487365.1
OG0009764	Np007G4173300	XP_018437033.1, XP_018486268.1
OG0009765	Np007G4173200	XP_018492040.1, XP_018492054.1
OG0009766	Np007G4171400	XP_018490400.1, XP_018493517.1, XP_018488980.1
OG0009767	Np007G4168800	XP_018485718.1
OG0009768	Np007G4167000	XP_018490181.1, XP_018492196.1
OG0009769	Np007G4164200	XP_018486088.1, XP_018436965.1
OG0009770	Np005G2787500	XP_018449683.1, XP_018467853.1
OG0009771	Np007G4163000	XP_018491720.1, XP_018489647.1
OG0009772	Np007G4160300	XP_018437863.1, XP_018491705.1, XP_018486476.1
OG0009773	Np007G4160000	XP_018439559.1, XP_018491119.1
OG0009774	Np007G4159700	XP_018485586.1, XP_018438100.1, XP_018491709.1
OG0009775	Np007G4158600	XP_018490986.1, XP_018485401.1
OG0009776	Np007G4157500	XP_018491500.1, XP_018438906.1, XP_018441876.1
OG0009777	Np007G4157400	XP_018437987.1, XP_018491503.1
OG0009778	Np007G4155800, Np007G4156000	XP_018487165.1, XP_018434768.1
OG0009779	Np007G4153400	XP_018493241.1, XP_018493244.1
OG0009780	Np007G4151900	XP_018486346.1, XP_018485661.1
OG0009781	Np007G4151700	XP_018434555.1, XP_018486888.1
OG0009782	Np007G4150200	XP_018439784.1, XP_018485970.1
OG0009783	Np007G4147300	XP_018434018.1, XP_018486315.1
OG0009784	Np007G4147200	XP_018433964.1, XP_018486774.1
OG0009785	Np007G4147100	XP_018490925.1, XP_018438723.1
OG0009786	Np007G4147000	XP_018493188.1, XP_018490353.1
OG0009787	Np005G2772200	XP_018480979.1, XP_018469300.1
OG0009789	Np007G4145100	XP_018485411.1, XP_018489309.1
OG0009790	Np007G4144000	XP_018486467.1
OG0009791	Np007G4122900, Np007G4138800	XP_018437580.1, XP_018437800.1, XP_018490545.1
OG0009792	Np007G4137400	XP_018433605.1, XP_018439327.1
OG0009793	Np007G4135800, Np007G4136000	XP_018490492.1
OG0009795	Np007G4134500	XP_018489843.1, XP_018489592.1
OG0009796	Np007G4128200	XP_018489184.1, XP_018438155.1, XP_018433628.1
OG0009797	Np007G4126100	XP_018490184.1, XP_018462975.1, XP_018432519.1
OG0009798	Np007G4122200	XP_018487193.1
OG0009799	Np007G4122100	XP_018492807.1
OG0009800	Np007G4119600	XP_018439651.1, XP_018488623.1
OG0009801	Np007G4117200	XP_018441143.1, XP_018466053.1
OG0009802	Np007G4116500	XP_018445460.1, XP_018445461.1
OG0009803	Np007G4115500	XP_018489644.1, XP_018489645.1, XP_018488905.1, XP_018488904.1
OG0009804	Np007G4114300	XP_018488914.1
OG0009805	Np007G4111500	XP_018485416.1, XP_018435212.1
OG0009806	Np007G4110600	XP_018486736.1, XP_018434869.1, XP_018439289.1
OG0009807	Np007G4109200	XP_018436571.1
OG0009808	Np007G4103900	XP_018462124.1, XP_018488624.1
OG0009809	Np007G4103100	XP_018487280.1, XP_018462126.1, XP_018441910.1
OG0009810	Np007G4097100	XP_018487112.1, XP_018485567.1
OG0009811	Np007G4096100, Np007G4124700	XP_018491967.1
OG0009812	Np007G4095800	XP_018490808.1, XP_018462719.1, XP_018437301.1
OG0009813	Np007G4094000	XP_018432839.1
OG0009814	Np007G4092800	XP_018486902.1, XP_018458692.1
OG0009815	Np004G2363900, Np003G1255900, Np007G4092200	XP_018492732.1, XP_018492731.1
OG0009816	Np007G4091000	XP_018490425.1, XP_018491886.1, XP_018491885.1
OG0009817	Np007G4090500	XP_018435356.1, XP_018492984.1
OG0009818	Np007G4088700	XP_018490595.1, XP_018441391.1
OG0009819	Np006G3405400, Np003G1779600	XP_018470879.1, XP_018468183.1, XP_018454465.1
OG0009820	Np007G4086600	XP_018434408.1, XP_018489771.1
OG0009821	Np007G4085400	XP_018485716.1, XP_018485955.1
OG0009822	Np007G4085200	XP_018435360.1, XP_018435359.1
OG0009823	Np007G4082700	XP_018438824.1, XP_018491142.1
OG0009824	Np007G4081900	XP_018441009.1, XP_018491539.1
OG0009825	Np007G4081700	XP_018434186.1, XP_018489620.1
OG0009826	Np007G4081600	XP_018432658.1, XP_018492505.1
OG0009827	Np007G4078800	XP_018489385.1
OG0009828	Np007G4078300	XP_018441337.1, XP_018486695.1
OG0009829	Np007G4076900	XP_018488496.1, XP_018440122.1
OG0009830	Np007G4073800	XP_018464235.1, XP_018490075.1
OG0009831	Np007G4072600	XP_018490556.1, XP_018486386.1
OG0009832	Np007G4068000	XP_018487293.1
OG0009833	Np007G4067900	XP_018440008.1, XP_018491012.1
OG0009834	Np007G4060700	XP_018435174.1, XP_018435191.1, XP_018463108.1
OG0009835	Np007G4058800	XP_018434737.1, XP_018437206.1
OG0009836	Np007G4058400	XP_018492820.1, XP_018488937.1
OG0009837	Np007G4058100	XP_018488936.1, XP_018461343.1
OG0009838	Np007G4058000	XP_018488935.1, XP_018440431.1
OG0009839	Np001G0429600	XP_018444253.1, XP_018441442.1
OG0009840	Np007G4056800	XP_018487524.1, XP_018491991.1, XP_018440600.1
OG0009841	Np007G4055600	XP_018493026.1, XP_018464678.1
OG0009842	Np007G4051600	XP_018485604.1, XP_018461777.1
OG0009843	Np007G4046600, Np004G2079200	XP_018492578.1
OG0009844	Np007G4046500	XP_018489075.1, XP_018433342.1
OG0009845	Np005G2788600	XP_018491250.1, XP_018480869.1
OG0009846	Np007G4044700	XP_018490724.1, XP_018459438.1, XP_018490760.1
OG0009847	Np007G4044600	XP_018490762.1
OG0009848	Np007G4044200	XP_018439141.1, XP_018486941.1
OG0009849	Np007G4040800, Np007G4041400	XP_018490786.1, XP_018466107.1
OG0009850	Np007G4031100	XP_018493331.1
OG0009851	Np007G3900700	XP_018493301.1, XP_018492474.1
OG0009852	Np007G3903800	XP_018435424.1, XP_018486785.1
OG0009853	Np007G3904000	XP_018438857.1, XP_018489144.1
OG0009854	Np007G3904100	XP_018441773.1, XP_018485882.1
OG0009855	Np007G3904700	XP_018489530.1, XP_018487543.1
OG0009856	Np007G3906000	XP_018488588.1
OG0009857	Np007G3907300	XP_018486822.1
OG0009858	Np007G3916100	XP_018432657.1, XP_018461240.1
OG0009859	Np007G3916200	XP_018493413.1, XP_018463462.1
OG0009860	Np007G3922200	XP_018435145.1
OG0009862	Np007G3931200	XP_018486132.1, XP_018488263.1, XP_018440209.1
OG0009863	Np007G3932900	XP_018492871.1, XP_018435449.1
OG0009864	Np007G3936700	XP_018485831.1, XP_018485590.1
OG0009865	Np001G0504400, Np001G0504700	XP_018470666.1
OG0009866	Np007G3940800	XP_018489173.1, XP_018439135.1
OG0009867	Np007G3941300	XP_018438581.1, XP_018490135.1
OG0009868	Np001G0256600	XP_018483416.1, XP_018483414.1
OG0009869	Np007G3943000	XP_018489863.1, XP_018438585.1
OG0009870	Np007G3943400	XP_018493074.1
OG0009871	Np007G3945200	XP_018488554.1, XP_018488572.1
OG0009872	Np007G3945700	XP_018463894.1, XP_018436898.1
OG0009873	Np007G3946900	XP_018493521.1, XP_018482566.1
OG0009874	Np007G3947300	XP_018433053.1
OG0009875	Np007G3950500	XP_018491133.1
OG0009876	Np007G3953800	XP_018492012.1
OG0009877	Np007G3955300	XP_018486659.1
OG0009878	Np007G3955900	XP_018491406.1
OG0009879	Np007G3957400	XP_018487584.1
OG0009880	Np007G3958200	XP_018438446.1
OG0009881	Np001G0281900	XP_018452017.1, XP_018441777.1
OG0009882	Np007G3964500	XP_018437822.1, XP_018487094.1
OG0009883	Np007G3964700	XP_018486856.1
OG0009884	Np007G3969700	XP_018492675.1, XP_018458846.1
OG0009885	Np007G3970300	XP_018493598.1, XP_018458852.1
OG0009886	Np007G3975900	XP_018466526.1, XP_018464027.1
OG0009887	Np004G2463200, Np004G2463000	XP_018458298.1, XP_018458297.1
OG0009888	Np007G3978700	XP_018486299.1, XP_018485830.1
OG0009889	Np007G3989000	XP_018438472.1
OG0009890	Np007G3989300	XP_018435470.1, XP_018487600.1, XP_018489819.1
OG0009891	Np007G3991700	XP_018489155.1, XP_018488859.1, XP_018487601.1, XP_018490734.1
OG0009892	Np007G3993400	XP_018490778.1, XP_018439953.1, XP_018439941.1
OG0009893	Np007G3803400	XP_018486185.1
OG0009894	Np007G3806200	XP_018486739.1, XP_018458256.1
OG0009895	Np005G3149100	XP_018481193.1, XP_018481881.1
OG0009896	Np005G3144100	XP_018485346.1, XP_018463493.1
OG0009897	Np006G3656600	XP_018478184.1
OG0009898	Np005G3138800	XP_018443137.1, XP_018459844.1
OG0009899	Np005G3135700	XP_018477934.1, XP_018477561.1
OG0009900	Np005G3131100	XP_018483878.1, XP_018463825.1, XP_018459887.1
OG0009901	Np005G3115900	XP_018448621.1, XP_018467129.1
OG0009902	Np005G3109800	XP_018485186.1
OG0009903	Np005G3109400	XP_018483206.1
OG0009904	Np001G0182800	XP_018483368.1
OG0009905	Np007G3846900	XP_018433748.1, XP_018491702.1
OG0009906	Np007G3846800	XP_018491703.1
