Orthogroup	Raphanus_sativus	Alyssum_gmelinii
OG0007320	XP_018434068.1, XP_018440935.1, XP_018454415.1	Ag004G0425400
OG0007321	XP_018472344.1, XP_018477700.1	Ag004G0425500
OG0007322	XP_018452718.1, XP_018466093.1, XP_018455609.1, XP_018439397.1	Ag004G0426400
OG0007323	XP_018492909.1, XP_018456202.1	Ag004G0431300
OG0007324	XP_018486078.1	Ag004G0432700, Ag002G0101600, Ag034G3875300
OG0007325	XP_018486077.1, XP_018434445.1	Ag004G0432800, Ag004G0432900
OG0007326	XP_018488459.1, XP_018493199.1	Ag004G0436000
OG0007327	XP_018454998.1, XP_018438163.1	Ag004G0438700
OG0007328	XP_018441642.1	Ag004G0439600
OG0007329	XP_018488885.1, XP_018437842.1	Ag004G0442300
OG0007330	XP_018493548.1	Ag004G0447500
OG0007331	XP_018438375.1, XP_018455253.1	Ag004G0447700
OG0007332	XP_018452242.1	Ag004G0449500
OG0007333	XP_018489995.1, XP_018489982.1	Ag004G0451300
OG0007334	XP_018473749.1	Ag001G0011200, Ag004G0451800
OG0007335	XP_018437262.1, XP_018490678.1	Ag004G0452800
OG0007336	XP_018432882.1, XP_018434557.1	Ag004G0452900
OG0007337	XP_018492319.1	Ag004G0453700
OG0007338	XP_018486712.1, XP_018485579.1	Ag004G0454300
OG0007339	XP_018488740.1, XP_018456388.1, XP_018459913.1	Ag004G0457100
OG0007340	XP_018441431.1, XP_018488483.1	Ag004G0459200
OG0007341	XP_018467158.1, XP_018486603.1, XP_018456387.1	Ag004G0459400
OG0007342	XP_018456383.1	Ag003G0371300, Ag004G0460600
OG0007343	XP_018491789.1	Ag004G0461900
OG0007344	XP_018491031.1, XP_018439406.1, XP_018439407.1	Ag004G0462300
OG0007345	XP_018492385.1, XP_018456790.1	Ag004G0472000
OG0007346	XP_018432920.1, XP_018458178.1	Ag004G0472200
OG0007347	XP_018488694.1, XP_018455232.1	Ag004G0472600
OG0007348	XP_018454459.1, XP_018490688.1	Ag004G0472700
OG0007349	XP_018492346.1, XP_018454894.1	Ag004G0473300
OG0007350	XP_018486933.1, XP_018486939.1, XP_018454558.1	Ag004G0478700
OG0007351	XP_018454686.1, XP_018488737.1, XP_018489244.1	Ag004G0483800
OG0007352	XP_018436763.1, XP_018439254.1, XP_018490499.1	Ag004G0483900
OG0007353	XP_018432988.1, XP_018435577.1	Ag004G0486600
OG0007354	XP_018492210.1, XP_018439600.1	Ag004G0490200
OG0007355	XP_018478777.1, XP_018482716.1, XP_018458402.1	Ag004G0491500
OG0007356	XP_018463143.1, XP_018454633.1, XP_018481241.1	Ag004G0495400
OG0007357	XP_018483296.1, XP_018455574.1	Ag004G0496100
OG0007358	XP_018439361.1, XP_018461295.1, XP_018485226.1	Ag004G0496400
OG0007359	XP_018484781.1, XP_018457948.1	Ag004G0496700
OG0007360	XP_018453142.1, XP_018483730.1, XP_018460505.1	Ag004G0499700
OG0007361	XP_018457411.1	Ag004G0504900
OG0007362	XP_018490896.1	Ag004G0506200
OG0007363	XP_018457451.1, XP_018433254.1, XP_018493310.1	Ag004G0506300
OG0007364	XP_018484892.1, XP_018484891.1, XP_018452452.1	Ag004G0510500
OG0007365	XP_018482696.1, XP_018482697.1	Ag004G0517000, Ag022G2715200
OG0007366	XP_018455712.1, XP_018477581.1	Ag004G0518200
OG0007367	XP_018483282.1, XP_018483285.1, XP_018454820.1	Ag004G0519200
OG0007368	XP_018457600.1, XP_018485130.1	Ag004G0520900
OG0007369	XP_018478529.1, XP_018463835.1, XP_018478535.1, XP_018435001.1	Ag004G0525600
OG0007370	XP_018482939.1	Ag004G0526500
OG0007371	XP_018433712.1, XP_018481074.1	Ag004G0528100
OG0007372	XP_018452537.1, XP_018484421.1	Ag004G0529700
OG0007373	XP_018455698.1	Ag004G0530100, Ag033G3566900, Ag033G3567100, Ag033G3563900, Ag033G3565700, Ag033G3565300, Ag033G3564900, Ag033G3564600, Ag033G3565500, Ag033G3565100, Ag033G3563400, Ag033G3561500
OG0007374	XP_018483448.1, XP_018439020.1, XP_018439022.1	Ag004G0532900
OG0007375	XP_018483447.1	Ag004G0533000
OG0007376	XP_018482677.1, XP_018457847.1	Ag004G0533400
OG0007377	XP_018467620.1, XP_018477975.1	Ag004G0537800
OG0007378	XP_018484798.1, XP_018454428.1	Ag004G0538000
OG0007379	XP_018484799.1	Ag004G0538100
OG0007380	XP_018434573.1, XP_018481962.1	Ag004G0542100
OG0007381	XP_018480695.1	Ag004G0545200
OG0007382	XP_018438448.1, XP_018478801.1	Ag004G0545700
OG0007383	XP_018477257.1	Ag004G0547100
OG0007384	XP_018470635.1, XP_018443950.1	Ag004G0553800
OG0007385	XP_018442460.1, XP_018476650.1	Ag004G0554300
OG0007386	XP_018472127.1, XP_018442375.1	Ag004G0556700
OG0007387	XP_018446475.1, XP_018476942.1	Ag004G0556800
OG0007388	XP_018474271.1, XP_018469641.1	Ag004G0557600
OG0007389	XP_018445413.1, XP_018475638.1	Ag004G0558300
OG0007390	XP_018445426.1, XP_018443890.1	Ag004G0558400
OG0007391	XP_018446374.1	Ag004G0560100
OG0007392	XP_018475482.1, XP_018475485.1	Ag004G0563300
OG0007393	XP_018473479.1, XP_018473483.1, XP_018473485.1	Ag004G0564600
OG0007394	XP_018445732.1, XP_018471548.1	Ag004G0570800
OG0007395	XP_018474888.1, XP_018464722.1, XP_018442858.1	Ag004G0574900
OG0007396	XP_018442596.1, XP_018470510.1, XP_018453732.1	Ag004G0579000
OG0007397	XP_018471864.1, XP_018470599.1	Ag004G0579400
OG0007398	XP_018470608.1, XP_018461662.1	Ag004G0580600
OG0007399	XP_018471653.1, XP_018446257.1	Ag004G0583000
OG0007400	XP_018442756.1, XP_018453645.1	Ag004G0584000
OG0007401	XP_018476554.1, XP_018445221.1	Ag004G0585100
OG0007402	XP_018445926.1, XP_018474485.1	Ag004G0595600
OG0007403	XP_018474492.1	Ag004G0597200
OG0007404	XP_018476278.1, XP_018474244.1, XP_018469909.1	Ag004G0600800
OG0007405	XP_018472994.1, XP_018442512.1	Ag004G0601100
OG0007406	XP_018475750.1, XP_018442623.1	Ag004G0608000
OG0007407	XP_018475824.1, XP_018475826.1, XP_018492301.1	Ag004G0610400
OG0007408	XP_018445999.1, XP_018471535.1	Ag004G0612300
OG0007409	XP_018444629.1, XP_018476944.1, XP_018460397.1	Ag004G0615300
OG0007410	XP_018492188.1, XP_018450821.1	Ag004G0626300, Ag025G2934700
OG0007411	XP_018473510.1	Ag004G0628500
OG0007412	XP_018471418.1, XP_018462321.1	Ag051G4814700, Ag004G0628900
OG0007413	XP_018455348.1, XP_018455029.1, XP_018469200.1	Ag004G0629700
OG0007414	XP_018462616.1, XP_018457486.1	Ag004G0630000
OG0007415	XP_018483437.1, XP_018440012.1, XP_018459526.1	Ag004G0630600
OG0007416	XP_018471690.1, XP_018476647.1	Ag004G0636700
OG0007419	XP_018452985.1	Ag004G0652000
OG0007420	XP_018452133.1, XP_018476354.1	Ag004G0653600
OG0007421	XP_018472525.1	Ag004G0657400
OG0007422	XP_018456113.1, XP_018468953.1, XP_018468954.1	Ag004G0659600
OG0007423	XP_018473123.1	Ag004G0661500
OG0007424	XP_018473722.1, XP_018473050.1, XP_018457528.1	Ag004G0665200
OG0007425	XP_018457531.1	Ag004G0665400
OG0007426	XP_018457210.1, XP_018475079.1, XP_018473742.1	Ag004G0665900
OG0007427	XP_018469763.1	Ag004G0672200
OG0007428	XP_018475683.1, XP_018464324.1, XP_018468691.1	Ag004G0678000
OG0007429	XP_018476094.1, XP_018476093.1	Ag004G0678200
OG0007430	XP_018452474.1, XP_018445964.1	Ag004G0678700
OG0007431	XP_018449754.1, XP_018452091.1	Ag004G0682000
OG0007432	XP_018469786.1, XP_018456236.1	Ag004G0690900
OG0007433	XP_018475414.1, XP_018469017.1	Ag004G0693800
OG0007434	XP_018456006.1	Ag004G0697600
OG0007435	XP_018457279.1, XP_018457280.1, XP_018472983.1	Ag004G0698300
OG0007436	XP_018471112.1, XP_018457794.1	Ag004G0699700, Ag016G2296600
OG0007437	XP_018453236.1	Ag004G0699900, Ag016G2328400
OG0007438	XP_018464656.1, XP_018460883.1	Ag004G0701200
OG0007439	XP_018456677.1, XP_018471478.1	Ag004G0706400
OG0007440	XP_018453556.1, XP_018453116.1, XP_018452165.1, XP_018445486.1	Ag004G0713300
OG0007441	XP_018471890.1, XP_018452481.1	Ag004G0722200
OG0007442	XP_018469305.1, XP_018455387.1	Ag004G0725700
OG0007443	XP_018456127.1, XP_018456294.1	Ag004G0732000
OG0007444	XP_018469651.1, XP_018469656.1	Ag045G4511400, Ag004G0736700
OG0007445	XP_018455257.1, XP_018466367.1	Ag004G0737100
OG0007446	XP_018453587.1, XP_018474197.1, XP_018466446.1	Ag004G0748400
OG0007447	XP_018465275.1, XP_018475832.1	Ag004G0750000
OG0007448	XP_018476731.1, XP_018455021.1, XP_018456107.1	Ag004G0751300
OG0007449	XP_018486896.1, XP_018440857.1	Ag029G3098500, Ag004G0758500
OG0007450	XP_018463949.1, XP_018439294.1, XP_018439748.1	Ag004G0767000
OG0007451	XP_018432564.1, XP_018433275.1	Ag004G0775300
OG0007452	XP_018454195.1	Ag004G0779100, Ag020G2559100
OG0007453	XP_018457393.1, XP_018485087.1	Ag004G0781600, Ag020G2556600
OG0007454	XP_018477648.1	Ag020G2556100, Ag004G0782100
OG0007455	XP_018464936.1	Ag022G2629300
OG0007456	XP_018452039.1, XP_018455261.1, XP_018465895.1	Ag022G2631400
OG0007457	XP_018457338.1, XP_018451992.1	Ag022G2643900
OG0007458	XP_018473062.1	Ag022G2651100
OG0007459	XP_018446819.1	Ag022G2652400
OG0007460	XP_018472683.1, XP_018442313.1	Ag022G2659300
OG0007461	XP_018446867.1, XP_018477014.1, XP_018464398.1	Ag022G2662300
OG0007462	XP_018446309.1	Ag022G2670700
OG0007463	XP_018472375.1, XP_018445801.1	Ag022G2678900
OG0007464	XP_018443377.1, XP_018469739.1	Ag022G2683000
OG0007465	XP_018464147.1, XP_018445712.1	Ag022G2683200
OG0007466	XP_018443003.1	Ag022G2688900
OG0007467	XP_018442798.1, XP_018468498.1	Ag022G2705600
OG0007468	XP_018445048.1	Ag022G2709300, Ag022G2709500, Ag022G2709400
OG0007469	XP_018446752.1, XP_018467912.1	Ag022G2718200
OG0007470	XP_018444459.1, XP_018472594.1	Ag022G2718600
OG0007471	XP_018465799.1	Ag022G2725800
OG0007472	XP_018475779.1, XP_018471214.1	Ag022G2731700
OG0007473	XP_018473151.1, XP_018443249.1, XP_018444322.1	Ag022G2735100
OG0007474	XP_018451417.1, XP_018444319.1	Ag022G2738800, Ag022G2738700
OG0007475	XP_018467422.1	Ag022G2741300
OG0007476	XP_018442640.1, XP_018456175.1	Ag022G2743700
OG0007477	XP_018474870.1	Ag022G2744700
OG0007478	XP_018476412.1, XP_018475979.1	Ag022G2751100
OG0007479	XP_018472185.1, XP_018442562.1, XP_018443141.1	Ag022G2754700
OG0007480	XP_018447472.1	Ag022G2754800
OG0007482	XP_018443233.1, XP_018453098.1	Ag022G2759900
OG0007483	XP_018442222.1	Ag022G2760200
OG0007484	XP_018457499.1	Ag022G2761700
OG0007485	XP_018444120.1	Ag022G2769200
OG0007486	XP_018472562.1	Ag022G2785200, Ag022G2775600, Ag022G2770800
OG0007487	XP_018472950.1, XP_018446086.1, XP_018446099.1	Ag022G2772600
OG0007488	XP_018473028.1	Ag022G2775500
OG0007488	XP_018443221.1	Ag022G2780400, Ag022G2774400
OG0007489	XP_018475047.1	Ag022G2775700
OG0007490	XP_018468768.1, XP_018472878.1	Ag022G2775800
OG0007491	XP_018446517.1, XP_018446516.1	Ag022G2776300
OG0007492	XP_018446881.1	Ag022G2777400
OG0007493	XP_018475232.1, XP_018449449.1	Ag022G2782800
OG0007494	XP_018469887.1, XP_018442316.1	Ag022G2782900
OG0007495	XP_018475233.1, XP_018462425.1	Ag022G2784900
OG0007496	XP_018462426.1, XP_018475236.1	Ag002G0123400, Ag022G2785500
OG0007497	XP_018473142.1, XP_018475242.1	Ag022G2787700
OG0007498	XP_018467060.1, XP_018465346.1, XP_018469354.1, XP_018475559.1	Ag022G2793000
OG0007499	XP_018477412.1, XP_018443700.1, XP_018444228.1	Ag075G5293400
OG0007500	XP_018442814.1, XP_018478168.1	Ag075G5303600, Ag071G5245800
OG0007501	XP_018445124.1, XP_018478327.1	Ag075G5306200
OG0007502	XP_018484370.1, XP_018458767.1, XP_018464137.1	Ag075G5307500
OG0007503	XP_018446452.1, XP_018457494.1, XP_018462395.1	Ag048G4556700
OG0007504	XP_018445965.1	Ag048G4569100
OG0007505	XP_018470617.1	Ag048G4569700, Ag048G4569800
OG0007507	XP_018445920.1	Ag048G4573400
OG0007508	XP_018442796.1, XP_018455869.1	Ag048G4574800
OG0007509	XP_018457802.1, XP_018445642.1	Ag048G4581000
OG0007510	XP_018452519.1, XP_018444094.1	Ag048G4582700
OG0007511	XP_018466317.1, XP_018480521.1	Ag048G4587000
OG0007512	XP_018443779.1, XP_018443802.1, XP_018454542.1	Ag048G4590300
OG0007513	XP_018456492.1	Ag048G4592200
OG0007514	XP_018456263.1, XP_018456496.1	Ag048G4592700
OG0007515	XP_018466896.1, XP_018456250.1	Ag048G4592800
OG0007516	XP_018457673.1, XP_018442748.1	Ag048G4593100
OG0007517	XP_018461544.1, XP_018456445.1	Ag048G4593400
OG0007518	XP_018456713.1, XP_018456711.1	Ag048G4598400
OG0007519	XP_018472206.1, XP_018472122.1, XP_018442758.1	Ag048G4602800
OG0007520	XP_018457162.1, XP_018472207.1	Ag048G4602900
OG0007521	XP_018455867.1, XP_018452990.1	Ag048G4605400
OG0007522	XP_018445763.1	Ag048G4615900
OG0007523	XP_018452434.1, XP_018443083.1, XP_018443057.1	Ag048G4619200
OG0007524	XP_018466447.1, XP_018472337.1, XP_018452232.1	Ag048G4621000
OG0007525	XP_018471024.1, XP_018468832.1	Ag048G4626500
OG0007526	XP_018464585.1, XP_018459897.1	Ag048G4626700
OG0007527	XP_018468890.1, XP_018455742.1, XP_018455745.1	Ag048G4633500
OG0007528	XP_018442816.1, XP_018468238.1, XP_018466954.1	Ag048G4640700
OG0007529	XP_018443939.1, XP_018457873.1	Ag048G4645600
OG0007530	XP_018459987.1	Ag048G4646200
OG0007531	XP_018455560.1	Ag048G4646800
OG0007532	XP_018444871.1	Ag048G4647500
OG0007533	XP_018484734.1	Ag048G4650900
OG0007534	XP_018482385.1, XP_018444953.1	Ag048G4652600, Ag034G3848400, Ag044G4483000, Ag034G3848300
OG0007535	XP_018445884.1	Ag048G4673000, Ag048G4673200, Ag048G4673100
OG0007536	XP_018443019.1, XP_018464870.1, XP_018469341.1	Ag048G4680000
OG0007537	XP_018445881.1, XP_018460079.1, XP_018464869.1	Ag048G4681000
OG0007538	XP_018446353.1, XP_018444033.1	Ag048G4681900
OG0007539	XP_018471412.1	Ag048G4693000
OG0007540	XP_018463479.1, XP_018471411.1	Ag048G4693100
OG0007541	XP_018462824.1, XP_018442300.1, XP_018470539.1	Ag048G4697600
OG0007542	XP_018453118.1, XP_018482948.1, XP_018482949.1	Ag025G2958300, Ag048G4707800
OG0007543	XP_018442217.1, XP_018460678.1, XP_018446590.1	Ag048G4715900
OG0007544	XP_018446462.1, XP_018446811.1, XP_018446817.1	Ag048G4719500
OG0007545	XP_018441216.1, XP_018457050.1	Ag040G4337000
OG0007546	XP_018437100.1	Ag040G4337600
OG0007547	XP_018433879.1, XP_018457147.1	Ag040G4338000
OG0007548	XP_018433065.1, XP_018486004.1	Ag040G4347300
OG0007549	XP_018481052.1, XP_018481066.1, XP_018436786.1	Ag049G4723900
OG0007550	XP_018469128.1, XP_018481067.1, XP_018481055.1	Ag049G4724700
OG0007551	XP_018441805.1, XP_018471447.1	Ag049G4726000
OG0007553	XP_018469505.1, XP_018469972.1, XP_018452381.1	Ag049G4733000
OG0007554	XP_018485546.1	Ag039G4301100, Ag049G4738200
OG0007555	XP_018439587.1	Ag032G3420200
OG0007556	XP_018447770.1, XP_018489765.1	Ag032G3426400
OG0007557	XP_018438728.1, XP_018461651.1, XP_018441775.1	Ag032G3427500
OG0007558	XP_018448004.1, XP_018448005.1	Ag032G3438000
OG0007559	XP_018450626.1, XP_018433195.1, XP_018436708.1	Ag032G3439900
OG0007560	XP_018447684.1	Ag032G3441400
OG0007561	XP_018443207.1, XP_018488754.1	Ag032G3447100
OG0007562	XP_018465797.1, XP_018443347.1, XP_018449657.1	Ag032G3453800
OG0007563	XP_018487063.1	Ag032G3468300
OG0007564	XP_018486565.1, XP_018451037.1	Ag032G3470400
OG0007565	XP_018469797.1, XP_018447508.1	Ag032G3475200
OG0007566	XP_018481378.1	Ag054G4878800
OG0007567	XP_018434014.1, XP_018483007.1	Ag054G4883400
OG0007568	XP_018476780.1, XP_018476779.1, XP_018434463.1	Ag054G4884400
OG0007569	XP_018433665.1	Ag009G0977200, Ag041G4358400
OG0007570	XP_018433089.1, XP_018433037.1, XP_018433069.1	Ag009G0975200, Ag041G4360800
OG0007571	XP_018457154.1, XP_018459730.1	Ag041G4369000, Ag009G0966400
OG0007572	XP_018457182.1, XP_018460991.1	Ag041G4369500, Ag076G5309300
OG0007573	XP_018452123.1, XP_018455774.1	Ag082G5404700
OG0007574	XP_018444428.1, XP_018464751.1, XP_018452724.1	Ag082G5406600
OG0007575	XP_018449704.1, XP_018462464.1	Ag082G5406700
OG0007576	XP_018453627.1, XP_018452559.1, XP_018471312.1	Ag082G5407400
OG0007577	XP_018460478.1, XP_018457732.1, XP_018471818.1	Ag007G0846600
OG0007578	XP_018459264.1, XP_018473580.1	Ag007G0850900
OG0007579	XP_018460963.1, XP_018444128.1, XP_018445647.1	Ag007G0857400
OG0007580	XP_018460156.1	Ag007G0863900
OG0007581	XP_018448063.1, XP_018458105.1	Ag007G0864900
OG0007582	XP_018478651.1	Ag007G0865900
OG0007583	XP_018447073.1	Ag076G5314000, Ag007G0871500
OG0007584	XP_018448166.1	Ag007G0878700, Ag007G0872300
OG0007585	XP_018484311.1	Ag007G0881700
OG0007586	XP_018472129.1, XP_018463917.1	Ag007G0882800
OG0007587	XP_018451372.1, XP_018450488.1	Ag007G0886700
OG0007588	XP_018451368.1, XP_018483525.1	Ag007G0897000
OG0007589	XP_018451370.1, XP_018483527.1, XP_018466294.1	Ag007G0897100
OG0007590	XP_018475732.1, XP_018475723.1	Ag007G0901500
OG0007591	XP_018457996.1	Ag007G0906500
OG0007592	XP_018470228.1	Ag007G0907100
OG0007593	XP_018463473.1, XP_018448148.1, XP_018469513.1	Ag007G0909400
OG0007594	XP_018450758.1, XP_018442389.1	Ag007G0914400
OG0007595	XP_018481917.1, XP_018479583.1, XP_018467662.1	Ag007G0916000
OG0007597	XP_018490157.1, XP_018479249.1	Ag007G0930100
OG0007598	XP_018444656.1, XP_018457934.1	Ag078G5333200
OG0007599	XP_018469699.1, XP_018455504.1	Ag078G5335500
OG0007600	XP_018443033.1	Ag078G5343100
OG0007601	XP_018445004.1, XP_018457296.1	Ag078G5343800
OG0007602	XP_018452462.1, XP_018445749.1	Ag078G5359700
OG0007603	XP_018443528.1	Ag078G5359900
OG0007604	XP_018460348.1, XP_018460357.1, XP_018446924.1	Ag078G5384200
OG0007605	XP_018469455.1, XP_018461852.1	Ag078G5384500
OG0007606	XP_018445816.1, XP_018469815.1	Ag078G5392300
OG0007607	XP_018443039.1, XP_018459113.1	Ag056G4932200
OG0007608	XP_018457316.1	Ag056G4941200
OG0007609	XP_018453922.1, XP_018457417.1	Ag056G4943700
OG0007610	XP_018456859.1, XP_018472094.1	Ag056G4944400
OG0007611	XP_018444988.1, XP_018477450.1	Ag045G4507300
OG0007612	XP_018469192.1	Ag045G4507800
OG0007613	XP_018450710.1, XP_018447353.1, XP_018469653.1	Ag045G4511300
OG0007614	XP_018449557.1, XP_018468600.1	Ag045G4513800
OG0007615	XP_018478086.1, XP_018460076.1, XP_018471338.1	Ag045G4524600
OG0007616	XP_018467303.1, XP_018466670.1, XP_018466669.1	Ag092G5458200
OG0007617	XP_018481029.1	Ag016G2326900, Ag037G4127600, Ag002G0124400, Ag063G5069200
OG0007618	XP_018436106.1, XP_018479269.1	Ag002G0119700, Ag002G0120000, Ag063G5071800, Ag008G0937900, Ag008G0964200
OG0007619	XP_018453023.1, XP_018453342.1	Ag002G0115700, Ag063G5075100
OG0007620	XP_018454276.1, XP_018454734.1	Ag002G0102900, Ag063G5090000
OG0007621	XP_018477717.1, XP_018477720.1	Ag071G5237100
OG0007622	XP_018446242.1	Ag071G5237300
OG0007623	XP_018440115.1, XP_018484566.1, XP_018458469.1	Ag012G1278300
OG0007624	XP_018454180.1, XP_018467525.1, XP_018489465.1	Ag012G1292400
OG0007625	XP_018437323.1	Ag043G4457300, Ag011G1253600, Ag012G1300700, Ag003G0309000
OG0007626	XP_018482740.1, XP_018482741.1, XP_018482738.1, XP_018457666.1	Ag012G1308700
OG0007627	XP_018462283.1, XP_018452637.1	Ag012G1310900
OG0007628	XP_018438470.1, XP_018461421.1	Ag012G1319500
OG0007629	XP_018453036.1, XP_018439683.1	Ag012G1320800
OG0007630	XP_018434931.1, XP_018483624.1, XP_018483626.1	Ag012G1321100
OG0007631	XP_018480764.1, XP_018477647.1, XP_018477629.1	Ag012G1325600
OG0007632	XP_018433532.1, XP_018481850.1	Ag012G1326400
OG0007633	XP_018455075.1	Ag034G3688100, Ag012G1335600, Ag023G2836000
OG0007634	XP_018444226.1, XP_018444233.1, XP_018454683.1, XP_018467551.1, XP_018468630.1	Ag034G4074000, Ag057G4951200
OG0007635	XP_018471201.1, XP_018464480.1	Ag057G4953100
OG0007636	XP_018472347.1, XP_018452182.1	Ag057G4954600
OG0007637	XP_018468146.1, XP_018454553.1	Ag057G4955300
OG0007638	XP_018467985.1, XP_018452574.1, XP_018456447.1	Ag057G4955400
OG0007639	XP_018485789.1	Ag031G3377800, Ag057G4959400
OG0007641	XP_018462515.1, XP_018434455.1, XP_018440262.1	Ag006G0794000, Ag058G4992100
OG0007642	XP_018435781.1, XP_018480927.1	Ag006G0797500, Ag058G4989300
OG0007643	XP_018478337.1	Ag006G0798700, Ag043G4460800
OG0007644	XP_018453037.1, XP_018453015.1	Ag006G0799200, Ag058G4983400
OG0007645	XP_018433163.1, XP_018483695.1	Ag058G4981100, Ag006G0801400
OG0007646	XP_018483693.1, XP_018460119.1, XP_018483694.1	Ag058G4981000, Ag006G0801500
OG0007647	XP_018456578.1, XP_018480880.1, XP_018461309.1	Ag058G4980500, Ag006G0802200
OG0007649	XP_018457929.1, XP_018478349.1	Ag006G0832700
OG0007650	XP_018449644.1, XP_018458123.1	Ag006G0833200
OG0007651	XP_018477984.1	Ag006G0835200
OG0007652	XP_018450042.1, XP_018437230.1	Ag083G5412700, Ag001G0000200
OG0007653	XP_018453875.1, XP_018488852.1	Ag001G0000400, Ag083G5412500
OG0007654	XP_018468602.1, XP_018481457.1	Ag001G0011000
OG0007655	XP_018451764.1	Ag001G0022700
OG0007656	XP_018451400.1	Ag001G0025100
OG0007657	XP_018458191.1	Ag001G0028600
OG0007658	XP_018485096.1, XP_018490275.1	Ag001G0035800
OG0007659	XP_018436162.1, XP_018485572.1	Ag001G0048300
OG0007660	XP_018488000.1, XP_018478217.1	Ag001G0054300
OG0007661	XP_018483133.1, XP_018491277.1, XP_018449520.1	Ag001G0057200
OG0007662	XP_018449140.1, XP_018444133.1	Ag001G0062000
OG0007663	XP_018466034.1, XP_018449142.1, XP_018491990.1	Ag001G0062300
OG0007664	XP_018440257.1, XP_018492036.1	Ag001G0063500
OG0007665	XP_018449392.1, XP_018443652.1	Ag001G0067900
OG0007666	XP_018440686.1	Ag034G3705600, Ag001G0070400
OG0007667	XP_018450613.1	Ag001G0070600
OG0007668	XP_018436929.1, XP_018451524.1, XP_018460807.1	Ag001G0073200
OG0007669	XP_018466604.1	Ag001G0078300
OG0007670	XP_018442456.1, XP_018442443.1	Ag001G0084700
OG0007671	XP_018490948.1	Ag034G3928600, Ag023G2812800, Ag001G0088500
OG0007672	XP_018456604.1, XP_018457896.1	Ag023G2797300
OG0007673	XP_018440416.1	Ag015G2194100
OG0007674	XP_018475825.1, XP_018436531.1	Ag023G2799700
OG0007675	XP_018454161.1, XP_018484953.1, XP_018484930.1	Ag023G2800400
OG0007676	XP_018484901.1, XP_018441864.1	Ag023G2805000
OG0007677	XP_018433876.1, XP_018478342.1	Ag023G2805700
OG0007678	XP_018433651.1, XP_018467463.1, XP_018473355.1	Ag023G2811000
OG0007679	XP_018442058.1, XP_018474753.1	Ag023G2811400
OG0007680	XP_018441819.1, XP_018460521.1, XP_018484350.1	Ag023G2812400
OG0007681	XP_018464114.1, XP_018479881.1, XP_018438183.1	Ag023G2813300
OG0007682	XP_018478434.1, XP_018439697.1	Ag023G2818300
OG0007683	XP_018483128.1	Ag023G2818500
OG0007684	XP_018476612.1, XP_018476613.1	Ag023G2820600
OG0007685	XP_018462905.1, XP_018460980.1, XP_018479886.1, XP_018441058.1	Ag023G2824700
OG0007686	XP_018466620.1, XP_018454737.1, XP_018483031.1	Ag023G2825100
OG0007687	XP_018482138.1, XP_018434612.1, XP_018434613.1	Ag023G2839100
OG0007688	XP_018467469.1, XP_018474831.1, XP_018480751.1	Ag023G2844900
OG0007689	XP_018492455.1, XP_018479958.1	Ag042G4397800, Ag023G2845600, Ag023G2845500, Ag034G3759800
OG0007690	XP_018476888.1	Ag023G2848000
OG0007691	XP_018474909.1, XP_018483003.1, XP_018482920.1	Ag023G2848200
OG0007692	XP_018467905.1, XP_018482111.1, XP_018468769.1	Ag050G4741800
OG0007693	XP_018447153.1, XP_018462862.1	Ag050G4747800
OG0007694	XP_018469981.1, XP_018469983.1	Ag050G4754700, Ag050G4754600
OG0007695	XP_018449386.1, XP_018470233.1	Ag050G4768100
OG0007696	XP_018469830.1, XP_018469734.1	Ag050G4771700
OG0007697	XP_018462846.1, XP_018453897.1, XP_018454130.1	Ag050G4774500
OG0007698	XP_018451787.1, XP_018477218.1	Ag050G4782700
OG0007699	XP_018471641.1, XP_018477633.1, XP_018460906.1	Ag050G4783500
OG0007700	XP_018470545.1, XP_018451512.1	Ag050G4785800
OG0007701	XP_018467885.1, XP_018467871.1, XP_018483856.1	Ag050G4790600
OG0007702	XP_018481481.1, XP_018469071.1	Ag050G4791000
OG0007703	XP_018477311.1, XP_018456052.1	Ag050G4793200
OG0007704	XP_018448088.1, XP_018448085.1, XP_018453976.1	Ag050G4793500
OG0007705	XP_018482979.1, XP_018452516.1	Ag050G4794200
OG0007706	XP_018470585.1	Ag050G4797300
OG0007707	XP_018455139.1	Ag058G4994000
OG0007708	XP_018482662.1, XP_018480374.1	Ag008G0936100, Ag008G0966200
OG0007709	XP_018480365.1, XP_018480380.1	Ag008G0936700, Ag008G0965600
OG0007710	XP_018478987.1, XP_018480366.1, XP_018468624.1	Ag008G0936800, Ag008G0965500
OG0007711	XP_018437117.1, XP_018459326.1	Ag008G0937500, Ag008G0964500, Ag008G0937600
OG0007712	XP_018433138.1, XP_018480593.1	Ag008G0942900
OG0007713	XP_018464856.1, XP_018482433.1, XP_018436956.1	Ag008G0944100, Ag008G0944200
OG0007714	XP_018447682.1, XP_018450536.1	Ag077G5316900, Ag033G3487900
OG0007715	XP_018444042.1, XP_018485342.1	Ag077G5320600, Ag033G3491800
OG0007716	XP_018457445.1, XP_018474612.1	Ag073G5264100, Ag051G4803600
OG0007717	XP_018452194.1, XP_018467980.1	Ag051G4804000
OG0007718	XP_018468489.1	Ag051G4805300
OG0007719	XP_018459054.1, XP_018454392.1, XP_018454768.1	Ag051G4815100
OG0007720	XP_018457054.1	Ag051G4816600
